"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17046.78","200.82","1.19","16:00"
"東證一部","1639.79","23.90","1.48","15:01"
"東證二部","3621.15","11.31","0.31","15:01"
"JASDAQ","74.22","0.70","0.95","15:00"
"上海綜合","5552.30","142.90","2.64","09/28"
"上海A股","5827.66","150.46","2.65","09/28"
"上海B股","367.35","5.23","1.44","09/28"
"香港恆生","28199.75","1057.28","3.90","16:02"
"香港國企","17973.87","955.93","5.62","16:01"
"香港紅籌","6096.33","295.57","5.10","16:01"
"台灣加權","9623.25","134.75","1.42","13:46"
"台灣店頭","197.72","0.65","0.33","13:46"
"韓國指數","2014.09","51.42","2.62","18:04"
"新加坡","3793.83","38.61","1.03","17:05"
"馬來西亞","1368.72","21.67","1.61","17:00"
"菲律賓","3677.19","79.27","2.20","12:11"
"印尼股市","2464.94","65.49","2.73","17:09"
"越南股市","1099.48","15.09","1.39","10:55"
"泰國股市","853.43","0.96","0.11","17:01"
"印度股市","17328.62","37.52","0.22","10/01"
"斯里蘭卡","2573.75","13.07","0.51","14:17"
"澳洲股市","6667.60","87.80","1.33","17:47"
"紐西蘭","4332.29","51.10","1.19","13:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2108.57","61.48","3.00","10/02"
"英國指數","6500.40","-5.80","-0.09","10/02"
"法國指數","5799.27","26.01","0.45","10/02"
"德國指數","7946.79","24.37","0.31","10/02"
"道瓊歐洲","4427.01","17.36","0.39","10/02"
"土耳其","54733.30","535.26","0.99","10/02"
"匈牙利","28142.33","-369.05","-1.29","10/02"
"奧地利","4637.91","74.49","1.63","10/02"
"波蘭股市","61196.53","909.00","1.51","10/02"
"捷克股市","1845.50","16.70","0.91","10/02"
"盧森堡","2498.95","23.19","0.94","10/02"
"義大利","31379.00","7.00","0.02","16:43"
"西班牙","1618.63","14.84","0.93","10/02"
"瑞士股市","9073.99","51.44","0.57","10/02"
"瑞典股市","1235.87","6.57","0.53","10/02"
"芬蘭股市","12223.47","3.38","0.03","10/02"
"挪威股市","420.85","-4.29","-1.01","10/02"
"以色列","1157.50","7.31","0.64","10/02"
"埃及股市","77315.56","505.12","0.66","10/02"
"南非股市","27722.18","236.30","0.86","10/02"
"摩洛哥","26134.89","85.23","0.33","10/02"
"約旦指數","5805.92","82.75","1.45","10/02"
"杜拜指數","4288.22","42.66","1.00","10/02"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","14047.31","-40.24","-0.29","16:30"
"NASDAQ","2747.11","6.12","0.22","17:17"
"羅素2000","831.97","7.23","0.88","16:59"
"S&P 500","1546.63","-0.41","-0.03","16:59"
"DJ貴金屬","347.98","-11.55","-3.21","17:32"
"CBOE黃金","166.25","-6.21","-3.60","16:49"
"AMEX金蟲","386.96","-14.04","-3.50","16:45"
"費城金銀","167.42","-5.64","-3.26","10/02"
"費城油業","297.80","-1.92","-0.64","10/02"
"AMEX石油","1432.04","-21.96","-1.51","16:45"
"NYSE能源","14662.41","-200.52","-1.35","17:05"
"AMEX能源","753.96","-8.76","-1.15","16:45"
"費城半導","505.97","-0.05","-0.01","10/02"
"NSDQ金融","3131.33","23.98","0.77","17:17"
"NYSE金融","9534.57","85.82","0.91","17:05"
"NBI生技","866.94","1.72","0.20","17:17"
"AMEX生技","828.89","2.20","0.27","16:45"
"費城藥物","210.01","-0.06","-0.03","10/02"
"加拿大","14152.73","-47.85","-0.34","10/02"
"巴西指數","62017.12","-323.22","-0.52","10/02"
"墨西哥","31451.79","596.11","1.93","10/02"
"阿根廷","2260.45","29.02","1.30","10/02"
"智利","3333.33","37.37","1.13","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4922.85","13.65","0.28","16:30"
"DJ建商","384.26","19.98","5.49","16:07"
"S&P建商","453.16","22.87","5.32","16:40"
"道瓊公用事業","508.06","-0.75","-0.15","16:30"
"歐洲公用事業","330.75","-3.46","-1.03","17:45"
"全球公用事業","7642.24","-57.99","-0.75","16:15"
"ISE水指數","90.53","0.44","0.49","16:44"
"道瓊水指數","778.46","7.60","0.99","16:02"
