"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","7222.939","25.72","0.36%","18:45"
"澳洲股市","5900.70","15.10","0.26%","16:39"
"日經225","19079.33","203.45","1.08%","15:15"
"東證一部","1519.21","16.02","1.07%","15:00"
"東證二部","5727.14","38.29","0.67%","15:00"
"JASDAQ","129.71","1.08","0.84%","15:00"
"韓國股市","2196.85","23.11","1.06%","18:01"
"台灣加權","9841.71","123.76","1.27%","13:47"
"台灣店頭","131.48","1.40","1.08%","13:49"
"上海綜合","3134.567","5.04","0.16%","15:29"
"上海A股","3282.379","5.26","0.16%","15:29"
"上海B股","333.714","0.79","0.24%","15:29"
"深圳A股","1969.318","9.91","0.51%","15:00"
"深圳B股","1131.39","6.42","0.57%","15:00"
"滬深300","3441.43","10.05","0.29%","15:00"
"深證成指","10165.21","73.32","0.73%","15:00"
"中小板指","6594.21","48.37","0.74%","15:00"
"創業板指","1818.87","8.96","0.50%","15:00"
"香港恆生","24455.94","316.46","1.31%","16:09"
"香港國企","10272.07","164.44","1.63%","16:09"
"香港紅籌","3964.61","40.38","1.03%","04/25"
"香港創業板","338.53","1.15","0.34%","16:23"
"蒙古股市","13043.57","-13.23","-0.10%","14:10"
"新加坡","3163.93","19.90","0.63%","17:10"
"越南股市","707.58","-1.81","-0.26%","15:02"
"泰國股市","1562.27","-2.39","-0.15%","17:07"
"菲律賓","7700.46","111.58","1.47%","15:20"
"馬來西亞","1765.8","9.75","0.56%","17:05"
"印尼股市","5680.796","16.32","0.29%","16:13"
"印度股市","29943.24","287.40","0.97%","17:34"
"巴基斯坦","34076.76","-33.48","-0.10%","15:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1122.83","6.25","0.56%","18:40"
"英國股市","7275.64","10.96","0.15%","16:35"
"法國股市","5277.88","9.03","0.17%","18:05"
"德國股市","12467.04","12.06","0.10%","18:30"
"土耳其","94634.91","832.10","0.89%","18:10"
"匈牙利","33519.07","292.61","0.88%","17:25"
"烏克蘭","1019.91","-12.42","-1.20%","17:05"
"奧地利","2948.31","8.58","0.29%","17:45"
"波蘭股市","61182.78","1121.37","1.87%","17:15"
"捷克股市","992.98","0.46","0.05%","16:45"
"瑞典股市","1617.048","7.78","0.48%","17:35"
"芬蘭股市","9438.066","71.95","0.77%","18:35"
"挪威股市","625.81","6.76","1.09%","16:40"
"希臘股市","697.32","14.02","2.05%","17:19"
"義大利","22964.42","133.45","0.58%","17:43"
"比利時","3889.69","1.82","0.05%","18:05"
"盧森堡","1777.297","-5.38","-0.30%","17:35"
"荷蘭股市","524.05","0.32","0.06%","18:05"
"冰島股市","1332.11","-0.97","-0.07%","16:35"
"丹麥股市","944.824","5.95","0.63%","17:05"
"瑞士股市","8775.24","63.92","0.73%","17:31"
"西班牙","1084.67","2.29","0.21%","17:38"
"葡萄牙","2740.52","19.21","0.71%","17:05"
"愛爾蘭","6918.69","-27.86","-0.40%","17:00"
"以色列","1402.91","0.38","0.03%","16:24"
"埃及股市","667.120","-2.87","-0.43%","19:57"
"南非股市","46524.76","336.83","0.73%","17:00"
"約旦股市","2186.74","-10.00","-0.46%","14:59"
"杜拜股市","3433.74","2.86","0.08%","14:00"
"阿布達比","4564.63","33.82","0.75%","14:00"
"奈及利亞","25818.87","71.82","0.28%","15:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","20996.12","232.23","1.12%","16:39"
"NASDAQ","6025.492","41.67","0.70%","17:16"
"NYSE綜合","11603.28","71.49","0.62%","18:32"
"S&P 500","2388.61","14.46","0.61%","16:39"
"羅素3000","1418.397","8.94","0.63%","18:22"
"羅素3000成長","948.30","5.83","0.62%","16:30"
"羅素3000價值","1504.05","9.71","0.65%","16:30"
"羅素1000","1325.202","8.02","0.61%","18:22"
"羅素2000","1411.077","13.13","0.94%","18:22"
"費城金銀","82.38","-3.06","-3.58%","04/25"
"AMEX金蟲","191.39","-9.57","-4.76%","04/25"
"道瓊貴金屬","170.38","-8.05","-4.51%","04/25"
"AMEX能源","690.65","6.51","0.95%","04/25"
"NYSE能源","10687.06","101.02","0.95%","16:05"
"費城油業","158.77","1.49","0.95%","04/25"
"AMEX石油","1171.58","9.26","0.80%","04/25"
"費城半導體","1017.81","10.01","0.99%","04/25"
"NBI生技","3095.21","40.79","1.34%","04/25"
"AMEX生技","3603.39","61.95","1.75%","04/25"
"加拿大","15745.19","32.73","0.21%","16:33"
"巴西股市","65148.35","759.33","1.18%","17:22"
"墨西哥","49808.05","394.79","0.80%","15:10"
"阿根廷","21198.87","29.00","0.14%","17:00"
"智利股市","4868.06","18.91","0.39%","17:30"
"委內瑞拉","54922.7","4969.34","9.95%","13:03"
"哥倫比亞","1372.42","5.93","0.43%","15:00"
"百慕達","1973.17","38.23","1.98%","close"
"牙買加","226789","-2697","-1.18%","13:05"
"秘魯股市","13366.86","129.20","0.98%","04/30"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","1154.00","-16.00","-1.37%","04/25"
"波羅的海海岬型","1767.00","-13.00","-0.73%","04/25"
"波羅的海巴拿馬","1371.00","-58.00","-4.06%","04/25"
"波羅的海輕便型","887.00","-5.00","-0.56%","04/25"
"VIX波動率","10.76","-0.08","-0.74%","16:14"
"VXD道瓊波動","10.36","0.06","0.58%","04/25"
"VXN納指波動","12.01","-0.05","-0.41%","04/25"
"羅素大中華","1985.96","20.29","1.03%","18:31"
"道瓊歐洲","3583.16","5.78","0.16%","23:03"
"道瓊交通運輸","9249.42","-33.57","-0.36%","04/25"
"AMEX航空","114.61","-0.16","-0.14%","04/25"
"道瓊公用事業","708.42","-0.61","-0.09%","04/25"
"美國紙業","134.71","2.03","1.53%","04/25"
"美林科技100","872.80","5.53","0.64%","04/25"
"電腦科技","2166.33","12.72","0.59%","04/25"
