"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","12260.44","296.28","2.48","16:00"
"東證一部","1196.30","32.67","2.81","15:01"
"東證二部","2704.48","28.33","1.06","15:01"
"JASDAQ","61.27","1.24","2.07","15:00"
"上海綜合","3761.60","92.71","2.53","15:16"
"上海A股","3947.93","97.15","2.52","15:16"
"上海B股","254.73","8.35","3.39","15:16"
"滬深300","3888.86","124.91","3.32","15:01"
"香港恆生","21866.94","482.33","2.26","16:01"
"香港國企","11438.75","363.92","3.29","16:01"
"香港紅籌","4762.19","163.37","3.55","16:01"
"台灣加權","8179.35","121.53","1.51","13:46"
"台灣店頭","136.00","0.49","0.36","13:46"
"韓國指數","1622.23","33.48","2.11","18:05"
"越南股市","573.45","-14.81","-2.52","11:01"
"泰國股市","807.67","-4.65","-0.57","17:02"
"菲律賓","2817.58","40.16","1.45","12:11"
"馬來西亞","1186.54","6.52","0.55","17:00"
"印尼股市","2323.57","-16.23","-0.69","17:09"
"印度股市","14994.83","161.37","1.09","16:28"
"孟加拉","2986.41","16.88","0.57","22:07"
"巴基斯坦","10597.21","161.50","1.55","13:15"
"斯里蘭卡","2536.18","-15.11","-0.59","14:30"
"澳洲股市","5349.20","185.40","3.59","16:47"
"紐西蘭","3467.26","48.63","1.42","13:31"
"新加坡","2833.21","-0.37","-0.01","17:10"
"龍籌股","134.10","-2.49","-1.82","03/19"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2016.44","-2.32","-0.11","18:00"
"英國指數","5545.60","-60.20","-1.07","16:35"
"法國指數","4555.95","-26.64","-0.58","18:33"
"德國指數","6361.22","-32.17","-0.50","20:29"
"道瓊歐洲","3529.54","-29.12","-0.82","19:23"
"土耳其","40907.00","186.73","0.46","17:11"
"匈牙利","21588.73","-179.39","-0.82","16:36"
"奧地利","3598.28","-2.12","-0.06","17:35"
"波蘭股市","46667.43","334.58","0.72","16:34"
"捷克股市","1520.40","16.00","1.06","17:13"
"瑞典股市","905.64","-8.91","-0.97","17:44"
"芬蘭股市","9384.49","-271.64","-2.81","18:31"
"挪威股市","341.63","-3.01","-0.87","13:05"
"希臘指數","3825.16","-44.40","-1.15","16:54"
"義大利","23458.00","-472.00","-1.97","17:43"
"盧森堡","2111.70","34.04","1.64","17:40"
"荷蘭","426.94","-0.54","-0.13","18:07"
"瑞士股市","7072.99","59.12","0.84","17:30"
"西班牙","1405.19","-6.36","-0.45","17:40"
"葡萄牙","3209.90","4.54","0.14","17:08"
"愛爾蘭","5839.68","-58.43","-0.99","20:00"
"以色列","1001.13","15.33","1.56","13:13"
"埃及股市","95653.89","44.84","0.05","13:43"
"南非股市","27363.52","-545.11","-1.95","16:00"
"摩洛哥","30112.83","-50.65","-0.17","20:21"
"約旦指數","8417.12","-41.25","-0.49","14:17"
"杜拜指數","5578.19","-39.44","-0.70","12:59"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12099.66","-293.00","-2.36","16:30"
"NASDAQ","2209.96","-58.30","-2.57","17:16"
"羅素2000","664.13","-17.80","-2.61","03/19"
"S&P 500","1298.42","-32.32","-2.43","03/19"
"費城金銀","178.16","-14.81","-7.67","03/19"
"DJ貴金屬","359.00","-30.94","-7.93","17:43"
"CBOE黃金","190.85","-15.22","-7.39","03/19"
"AMEX金蟲","447.78","-33.33","-6.93","17:14"
"AMEX能源","710.67","-42.67","-5.66","17:14"
"NYSE能源","13393.08","-779.73","-5.50","17:05"
"費城油業","259.96","-16.90","-6.10","03/19"
"AMEX石油","1314.21","-66.82","-4.84","17:14"
"費城半導","334.93","-15.03","-4.29","03/19"
"NSDQ金融","2539.26","-63.92","-2.46","17:16"
"NYSE金融","7022.32","-167.81","-2.33","17:05"
"NBI生技","737.16","-2.92","-0.39","17:16"
"AMEX生技","687.59","-2.58","-0.37","17:14"
"費城藥物","176.40","-1.28","-0.72","03/19"
"加拿大","12709.38","-427.32","-3.25","03/19"
"巴西指數","58827.36","-3105.42","-5.01","03/19"
"墨西哥","29071.34","-444.21","-1.51","15:21"
"阿根廷","2014.06","-67.61","-3.25","03/19"
"智利","2838.45","-2.16","-0.08","17:31"
"秘魯","17277.42","-329.51","-1.87","03/19"
"哥倫比亞","9121.88","12.21","0.13","14:29"
"百慕達","5120.54","21.28","0.42","03/19"
"牙買加","106654.48","-757.56","-0.71","03/19"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","7893.00","-20.00","-0.25","03/18"
"波海海峽航運","10381.00","2.00","0.02","03/18"
"波海巴拿馬航運","8203.00","-36.00","-0.44","03/18"
"VIX波動率","29.84","4.05","15.70","16:14"
"DJ交通運輸","4571.17","-134.94","-2.87","16:30"
"道瓊公用事業","475.32","-11.49","-2.36","16:30"
"歐洲公用事業","326.54","-7.16","-2.15","18:45"
"全球公用事業","7436.19","-134.16","-1.77","17:09"
"ISE水指數","79.81","-1.67","-2.05","17:00"
"道瓊水指數","613.84","-14.22","-2.26","17:42"
"純淨科技","1295.86","-39.80","-2.98","17:14"
"WH創新能源","228.69","-8.63","-3.64","17:14"
"WH乾淨能源","192.53","-7.24","-3.62","17:14"
"全球乾淨能源","2832.61","-114.11","-3.87","17:00"
"ISE替代能源","43.28","-1.63","-3.63","17:00"
"全球替代能源","3010.51","-96.82","-3.12","16:29"
"生物能源","452.12","-12.74","-2.74","16:29"
"AMEX環境服務","939.61","-28.77","-2.97","17:14"
"歐洲環境控制","161.21","-2.63","-1.60","18:45"
"美國環境控制","96.75","-2.29","-2.31","16:15"
"KLD社會責任","114.34","-2.63","-2.25","17:42"
"Clvrt社會責任","76.33","-1.63","-2.09","17:43"
"ISE邪惡指數","109.81","-1.83","-1.64","17:00"
"DJ美國礦產","209.12","-15.90","-7.07","17:42"
"DJ世界基本原料","352.20","-11.28","-3.10","17:42"
"MSCI世界能源","266.86","-12.45","-4.46","03/19"
"MSCI世界原料","281.78","-8.99","-3.09","03/19"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"DAX全球農金","535.75","-32.25","-5.68","20:53"
"Rogers商品","4877.92","-225.07","-4.41","14:30"
"Rogers能源","1500.06","56.87","3.94","3/18"
"Rogers金屬","2651.55","28.11","1.07","3/18"
"Rogers農產","1497.18","11.88","0.80","3/18"
"日本不動產","2249.85","80.72","3.72","16:44"
"東證REIT","1381.61","39.95","2.98","03/19"
"澳洲不動產","1277.93","66.99","5.53","19:14"
"新加坡不動產","1045.34","35.77","3.54","03/18"
"恆生地產","27207.48","839.30","3.18","03/19"
"亞洲REIT","144.52","2.51","1.77","17:30"
"英國不動產","1961.58","-32.67","-1.64","18:38"
"歐陸不動產","2258.47","-38.22","-1.66","18:50"
"歐洲不動產","2944.23","-87.12","-2.87","18:50"
"DJ權益REIT","251.96","-2.04","-0.80","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","388.30","-16.47","-4.07","03/19"
"MS商品指數","825.81","-52.90","-6.02","03/19"
"高盛商品指數","8231.15","-397.96","-4.61","03/19"
"高盛農產品","437.67","-25.31","-5.47","03/19"
"高盛家畜指數","227.74","-2.85","-1.24","03/19"
"高盛貴金屬","1305.45","-84.55","-6.08","03/19"
"高盛工業金屬","467.30","-14.01","-2.91","03/19"
"天然氣","572.41","-35.50","-5.84","03/19"
"AMEX航空","25.73","-0.06","-0.23","03/19"
"銀行","79.93","-1.38","-1.70","03/19"
"醫療服務","372.71","-1.86","-0.50","03/19"
"電腦科技","784.43","-22.41","-2.78","03/19"
"電腦硬體","206.36","-10.23","-4.72","03/19"
"保險","3793.81","-50.66","-1.32","03/19"
"美國紙業","106.73","-4.82","-4.32","03/19"
"零售業","377.36","-5.34","-1.40","03/19"
"掮客商指數","150.03","-6.85","-4.37","03/19"
"美元指數","72.19","0.43","0.60","03/19"
"歐元指數","156.44","-1.29","-0.82","03/19"
"日圓指數","100.99","-0.83","-0.82","03/19"
"澳幣指數","91.47","-1.11","-1.20","03/19"
"30年債券價格","121.19","0.55","0.45","03/19"
"30年債殖利率","42.22","-1.07","-2.47","03/19"
"10年期票利率","33.62","-0.89","-2.58","03/19"
"5年期票殖利率","23.43","-0.63","-2.62","03/19"
"3月期票殖利率","6.50","-2.50","-27.78","03/19"
"Put/Call比例","1.21","0.21","21.00","03/19"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金","943.70","-38.40","-3.91","5:14"
"銀","18.40","-1.32","-6.71","5:12"
"白金","1911.00","-47.00","-2.41","5:04"
"鈀","461.00","-19.00","-4.00","5:15"
"銅","3.6908","-0.0008","-0.02","2:53"
"鎳","13.3394","0.0000","0.00","2:28"
"鋁","1.3086","+0.0029","+0.22","2:53"
"鋅","1.0903","0.0000","0.00","2:28"
"鉛","1.2734","+0.0000","+0.00","2:28"
"黃金期貨","945.300","-59.000","-5.87","1:50"
"銀期貨","18.445","-1.515","-7.59","1:36"
"銅期貨","363.350","-11.300","-3.02","1:19"
"天然氣期","9.024","-0.390","-4.14","5:14"
"布蘭特油期","100.720","-4.840","-4.59","2:57"
"燃油期貨","301.670","-12.120","-3.86","2:57"
"玉米期貨","527.250","-20.000","-3.65","2:35"
"小麥期貨","1074.000","-90.000","-7.73","2:36"
"可可粉期","1334.000","-81.000","-5.72","1:00"
"大豆期貨","1257.000","-50.000","-3.83","2:36"
"咖啡C期","132.950","-4.600","-3.34","3:15"
"十一號糖","11.750","-0.530","-4.32","3:14"
"二號棉期","72.020","-3.000","-4.00","3:14"
"活牛期貨","89.950","-1.550","-1.69","4:47"
"瘦豬期貨","71.125","-0.475","-0.66","4:58"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.5641","0.0016","0.10","5:52"
"英鎊/美元","1.9827","-0.0016","-0.08","5:53"
"美元/瑞士法郎","0.9962","-0.0019","-0.19","5:53"
"美元/俄盧布","23.6250","-0.0117","-0.05","5:46"
"美元/匈牙利幣","164.7200","-0.0300","-0.02","5:53"
"美元/土耳其幣","1.2447","-0.0004","-0.03","5:49"
"美元/南非幣","8.0975","0.0136","0.17","5:43"
"美元/以色列幣","3.3830","0.0000","0.00","5:53"
"美元/日圓","98.6320","-0.4135","-0.42","5:53"
"美元/人民幣","7.0667","0.0037","0.05","5:01"
"美元/港幣","7.7740","-0.0014","-0.02","5:53"
"美元/台幣","30.7140","0.0000","0.00","03/19"
"美元/韓圜","1010.8000","0.0000","0.00","03/19"
"美元/泰銖","31.2950","0.1800","0.58","5:53"
"美元/新元","1.3902","-0.0005","-0.03","5:53"
"美元/菲披索","41.4700","0.0000","0.00","03/19"
"美元/馬來幣","3.1965","0.0000","0.00","03/19"
"美元/印尼盾","9180.0000","-33.0000","-0.36","5:02"
"美元/印度盧比","40.4300","0.0000","0.00","03/19"
"澳幣/美元","0.9125","-0.0018","-0.19","5:53"
"紐幣/美元","0.7986","-0.0012","-0.16","5:53"
"美元/加幣","1.0138","0.0000","0.00","5:53"
"美元/巴西幣","1.7245","-0.0038","-0.22","5:49"
"美元/墨披索","10.7170","-0.0034","-0.03","5:49"
"美元/阿根廷","3.1565","0.0000","0.00","03/19"

"MSCI 指數"
"MSCI","指數","單日","一個月","YTD"
"世界指數","1400.35","-1.70","-3.79","-11.86"
"遠東指數","2885.50","1.60","-6.24","-11.11"
"歐非中東","406.31","-0.35","-3.31","-11.33"
"金磚四國","355.57","-0.78","-12.12","-19.73"
"中華指數","324.38","2.93","-14.87","-26.19"
"金龍指數","142.25","2.58","-10.99","-18.79"
"新興市場","1065.94","0.07","-8.71","-14.42"
"新興亞洲","414.17","2.33","-12.07","-19.38"
"新興東歐","337.12","-0.61","-2.51","-11.90"
"新興拉美","4185.28","-4.25","-6.48","-4.89"
"中國","60.95","3.65","-17.39","-28.22"
"印度","463.69","0.93","-17.04","-30.68"
"俄羅斯","1336.09","-0.75","-3.53","-13.04"
"巴西","3567.00","-5.30","-9.88","-7.76"
"台灣","294.19","1.92","-2.62","0.07"
"韓國","348.38","3.20","-11.36","-20.38"
"泰國","272.24","-0.26","-3.71","1.83"
"馬來西亞","353.08","0.49","-12.18","-13.58"
"印尼","599.29","-0.54","-16.86","-11.55"
"菲律賓","279.73","1.13","-12.55","-23.01"
"土耳其","523.70","0.53","-9.67","-30.28"
"以色列","259.11","1.81","-2.61","-1.86"
"埃及","1322.46","0.11","-3.60","2.99"
"南非","446.64","-0.82","-4.30","-12.13"
"墨西哥","5913.87","-2.13","-0.55","-1.31"

