"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15680.67","166.93","1.08","16:00"
"東證一部","1531.88","17.41","1.15","15:01"
"東證二部","3378.90","29.50","0.88","15:01"
"JASDAQ","75.03","0.04","0.05","15:00"
"上海綜合","4871.78","-131.56","-2.63","15:15"
"上海A股","5112.13","-139.72","-2.66","15:15"
"上海B股","343.01","12.22","3.70","15:15"
"滬深300","4737.41","-104.66","-2.16","15:01"
"香港恆生","28643.61","161.07","0.57","16:01"
"香港國企","17178.49","164.36","0.97","16:01"
"香港紅籌","6282.88","57.37","0.92","16:02"
"台灣加權","8586.40","139.37","1.65","13:46"
"台灣店頭","156.91","3.93","2.57","13:46"
"韓國指數","1906.00","28.44","1.51","18:04"
"新加坡","3521.27","43.05","1.24","17:05"
"馬來西亞","1396.98","22.66","1.65","17:00"
"菲律賓","3578.55","41.55","1.17","11/29"
"印尼股市","2688.33","-11.48","-0.43","17:09"
"越南股市","972.35","-7.74","-0.79","11:01"
"泰國股市","846.44","1.64","0.19","17:01"
"印度股市","19363.19","359.93","1.89","16:28"
"澳洲股市","6593.60","86.40","1.33","16:47"
"紐西蘭","4062.89","-3.65","-0.09","13:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2220.11","39.61","1.82","17:00"
"英國指數","6432.50","83.40","1.31","15:35"
"法國指數","5670.57","72.46","1.29","17:10"
"德國指數","7870.52","105.33","1.36","19:29"
"道瓊歐洲","4394.95","47.95","1.10","18:00"
"土耳其","54213.82","1032.63","1.94","16:13"
"匈牙利","25758.44","291.76","1.15","15:36"
"奧地利","4471.83","67.85","1.54","16:35"
"波蘭股市","56680.28","574.95","1.02","15:40"
"捷克股市","1774.10","16.50","0.94","16:13"
"盧森堡","2330.24","53.04","2.33","16:40"
"義大利","29837.00","297.00","1.01","16:43"
"西班牙","1708.19","13.94","0.82","16:41"
"瑞士股市","8828.36","93.89","1.07","16:30"
"瑞典股市","1106.71","7.60","0.69","16:43"
"芬蘭股市","11910.56","114.03","0.97","17:31"
"挪威股市","422.60","3.70","0.88","15:24"
"以色列","1187.56","1.42","0.12","11/29"
"埃及股市","85645.80","434.33","0.51","11/29"
"南非股市","27629.35","406.44","1.49","15:00"
"摩洛哥","25611.78","-252.99","-0.98","18:53"
"約旦指數","6984.09","-1.16","-0.02","11/29"
"杜拜指數","5354.57","84.73","1.61","11/29"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13371.72","59.99","0.45","16:30"
"NASDAQ","2660.96","-7.17","-0.27","17:17"
"羅素2000","767.77","1.71","0.22","16:59"
"S&P 500","1481.14","11.42","0.78","16:59"
"費城金銀","171.07","-1.76","-1.02","16:45"
"DJ貴金屬","350.04","-2.74","-0.78","17:33"
"CBOE黃金","174.48","-2.83","-1.60","16:49"
"AMEX金蟲","406.21","-10.24","-2.46","16:44"
"AMEX能源","735.97","4.13","0.56","16:44"
"NYSE能源","14512.52","65.84","0.46","17:05"
"費城油業","284.10","-1.86","-0.65","16:45"
"AMEX石油","1429.64","13.80","0.97","16:44"
"費城半導","414.58","-5.53","-1.32","16:45"
"NSDQ金融","2944.32","37.97","1.31","17:17"
"NYSE金融","8681.91","181.99","2.14","17:05"
"NBI生技","866.31","1.55","0.18","17:17"
"AMEX生技","828.69","5.42","0.66","16:44"
"費城藥物","213.41","0.44","0.21","16:45"
"加拿大","13689.12","25.23","0.18","17:05"
"巴西指數","63006.16","849.82","1.37","16:21"
"墨西哥","29770.52","370.60","1.26","15:06"
"阿根廷","2207.16","-29.23","-1.31","17:06"
"智利","3204.47","28.48","0.90","16:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","10092.00","170.00","1.71","11/29"
"波海海峽航運","15181.00","426.00","2.89","11/29"
"波海巴拿馬航運","9811.00","141.00","1.46","11/29"
"VIX波動率","22.87","-1.10","-4.59","16:14"
"DJ交通運輸","4661.29","88.06","1.93","16:30"
"道瓊公用事業","532.25","3.00","0.57","16:30"
"歐洲公用事業","365.99","-1.17","-0.32","17:45"
"全球公用事業","8246.54","-4.88","-0.06","16:15"
"ISE水指數","87.16","-0.24","-0.28","16:44"
