"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"紐西蘭","2844.31","-12.35","-0.43%","17:31"
"澳洲股市","4169.80","-3.20","-0.08%","16:47"
"日經225","9114.60","537.62","6.27%","16:00"
"東證一部","910.70","43.58","5.03%","15:00"
"東證二部","1997.88","29.12","1.48%","15:00"
"JASDAQ","45.01","1.12","2.55%","15:00"
"韓國指數","1153.35","24.27","2.15%","18:03"
"台灣加權","4992.63","-2.43","-0.05%","13:46"
"台灣店頭","71.46","0.24","0.34%","13:46"
"上海綜合","1706.70","-13.07","-0.76%","15:16"
"上海A股","1793.06","-13.74","-0.76%","15:16"
"上海B股","88.16","-0.63","-0.71%","15:16"
"深圳A股","480.30","-9.63","-1.97%","15:00"
"深圳B股","223.22","-2.04","-0.91%","15:00"
"滬深300","1627.76","-25.78","-1.56%","15:01"
"深證成指","5668.81","-156.20","-2.68%","15:00"
"香港恆生","14384.34","39.97","0.28%","16:10"
"香港國企","6860.88","54.55","0.80%","16:10"
"香港紅籌","3035.56","2.34","0.08%","16:10"
"新加坡","1829.69","-54.06","-2.87%","17:10"
"龍籌股","57.89","4.01","7.44%","11/04"
"越南股市","361.44","12.80","3.67%","11:01"
"泰國股市","457.62","8.43","1.88%","16:59"
"菲律賓","2003.04","-22.54","-1.11%","12:11"
"馬來西亞","905.58","6.23","0.69%","17:00"
"印尼股市","1369.78","17.07","1.26%","17:09"
"印度股市","10631.12","293.44","2.84%","17:36"
"巴基斯坦","6639.26","0.10","0.00%","14:13"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","802.39","29.02","3.75%","11/01"
"英國指數","4639.50","196.22","4.42%","11/04"
"法國指數","3691.09","163.12","4.62%","11/04"
"德國指數","5278.04","251.20","5.00%","11/04"
"土耳其","29343.35","1355.70","4.84%","11/04"
"匈牙利","14743.34","547.78","3.86%","11/04"
"奧地利","2210.00","164.53","8.04%","11/04"
"波蘭股市","29600.54","1144.60","4.02%","11/04"
"捷克股市","935.40","34.10","3.78%","11/04"
"瑞典股市","713.67","45.79","6.86%","11/04"
"芬蘭股市","6590.21","273.29","4.33%","11/04"
"挪威股市","240.19","17.13","7.68%","11/04"
"希臘指數","2229.59","110.96","5.24%","11/04"
"義大利","17750.00","995.00","5.94%","17:43"
"盧森堡","1135.91","33.45","3.03%","11/04"
"荷蘭","291.13","18.12","6.64%","11/04"
"冰島","644.18","-8.62","-1.32%","11/04"
"丹麥","312.88","22.90","7.90%","11/04"
"瑞士股市","6399.98","166.10","2.66%","11/04"
"西班牙","1041.89","52.53","5.31%","11/04"
"葡萄牙","2290.17","132.24","6.13%","11/04"
"愛爾蘭","3074.98","49.74","1.64%","11/04"
"以色列","788.97","28.28","3.72%","11/04"
"埃及股市","479.70","13.17","2.82%","11/04"
"南非股市","19694.66","493.38","2.57%","11/04"
"摩洛哥","25351.21","439.32","1.76%","11/04"
"約旦指數","3315.59","-2.36","-0.07%","11/04"
"杜拜指數","2915.53","8.47","0.29%","11/04"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","9625.28","305.45","3.28%","11/04"
