"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","4913.83","4.11","0.08%","11/01"
"澳洲股市","5406.50","13.80","0.25%","16:49"
"日經225","14201.57","-126.37","-0.88%","15:28"
"東證一部","1183.03","-11.23","-0.94%","15:00"
"東證二部","3380.46","-25.98","-0.76%","11/01"
"JASDAQ","91.92","-0.35","-0.38%","11/01"
"韓國股市","2039.42","9.33","0.46%","18:03"
"台灣加權","8388.18","-61.88","-0.73%","11/01"
"台灣店頭","124.48","-0.92","-0.73%","11/01"
"上海綜合","2149.56","7.95","0.37%","11/01"
"上海A股","2250.01","8.37","0.37%","11/01"
"上海B股","249.26","-0.05","-0.02%","15:29"
"深圳A股","1061.34","-4.36","-0.41%","15:00"
"深圳B股","834.23","4.61","0.56%","15:00"
"滬深300","2384.96","11.24","0.47%","11/01"
"深證成指","8451.72","7.31","0.09%","11/01"
"香港恆生","23249.79","43.42","0.19%","11/01"
"香港國企","10678.69","51.67","0.49%","11/01"
"香港紅籌","4536.50","-14.45","-0.32%","11/01"
"新加坡","3201.20","-9.47","-0.29%","17:10"
"海峽中國","232.36","0.94","0.41%","17:10"
"越南股市","497.08","-0.33","-0.07%","11/01"
"泰國股市","1429.08","-13.80","-0.96%","17:07"
"菲律賓","6585.38","-11.83","-0.18%","10/31"
"馬來西亞","1810.41","3.56","0.20%","11/01"
"印尼股市","4432.59","-78.04","-1.73%","16:00"
"印度股市","21196.81","32.29","0.15%","16:00"
"巴基斯坦","16521.09","-73.53","-0.44%","15:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1477.61","2.43","0.16%","23:50"
"英國股市","6734.74","3.31","0.05%","17:35"
"法國股市","4273.19","-26.70","-0.62%","19:05"
"德國股市","9007.83","-26.09","-0.29%","19:30"
"土耳其","76501.23","-1119.14","-1.44%","18:54"
"匈牙利","18827.03","3.79","0.02%","10/31"
"奧地利","2602.92","-8.35","-0.32%","10/31"
"波蘭股市","53607.86","-487.46","-0.90%","10/31"
"捷克股市","1014.44","-0.68","-0.07%","11/01"
"瑞典股市","1278.42","-5.10","-0.40%","23:12"
"芬蘭股市","7136.64","23.77","0.33%","00:12"
"挪威股市","491.50","2.43","0.50%","17:46"
"希臘股市","1177.70","-10.47","-0.88%","18:19"
"義大利","20330.00","-178.38","-0.87%","11/01"
"比利時","2888.68","-15.67","-0.54%","11/01"
"盧森堡","1337.39","10.31","0.78%","10/31"
"荷蘭股市","391.20","-0.72","-0.18%","19:05"
"冰島股市","824.62","4.40","0.54%","22:12"
"丹麥股市","580.37","2.06","0.36%","23:12"
"瑞士股市","8221.80","-12.49","-0.15%","18:30"
"西班牙","1002.52","-6.75","-0.67%","18:39"
"葡萄牙","2616.44","-2.55","-0.10%","18:05"
"愛爾蘭","4392.43","-13.47","-0.31%","21:00"
"以色列","1288.19","5.11","0.40%","10/31"
"埃及股市","569.42","0.73","0.13%","14:29"
"南非股市","40729.18","70.63","0.17%","17:00"
"約旦股市","1969.34","-7.19","-0.36%","10/31"
"杜拜股市","2922.18","6.58","0.23%","10/31"
"阿布達比","3845.72","3.86","0.10%","10/31"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","15615.55","69.80","0.45%","11/01"
"NASDAQ","3922.04","2.34","0.06%","17:16"
"S&P 500","1761.64","5.10","0.29%","11/01"
"羅素2000","1095.67","-4.48","-0.41%","19:56"
"費城金銀","92.04","-3.03","-3.19%","11/01"
"AMEX金蟲","227.11","-9.56","-4.04%","11/01"
"CBOE黃金","100.46","-3.79","-3.64%","11/01"
"道瓊貴金屬","209.23","-6.45","-2.99%","11/01"
"AMEX能源","863.55","-2.91","-0.34%","11/01"
"NYSE能源","14195.73","68.49","0.48%","16:08"
"費城油業","283.81","-0.84","-0.30%","11/01"
"AMEX石油","1455.22","-8.59","-0.59%","11/01"
"費城半導","505.40","-1.69","-0.33%","11/01"
"NSDQ金融","2884.40","-1.39","-0.05%","11/01"
"NYSE金融","6162.15","7.51","0.12%","17:38"
"NBI生技","2154.32","10.39","0.48%","11/01"
"AMEX生技","2177.11","13.37","0.62%","11/01"
"費城藥物","279.53","1.47","0.53%","17:15"
"加拿大","13337.46","-23.80","-0.18%","18:05"
"巴西股市","54013.24","-242.96","-0.45%","11/01"
"墨西哥","41079.61","40.96","0.10%","11/01"
"阿根廷","5094.67","-70.42","-1.36%","11/01"
"智利股市","3912.44","40.97","1.06%","10/30"
"秘魯股市","16322.01","12.23","0.07%","10/31"
"哥倫比亞","14140.63","87.61","0.62%","11/01"
"委內瑞拉","2611562","1877","0.07%","11/01"
"百慕達","1171.72","0.18","0.02%","10/31"
"牙買加","81848.65","16.49","0.02%","11/01"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","1525.00","21.00","1.40%","11/01"
"波羅的海海岬型","2316.00","71.00","3.16%","11/01"
"波羅的海巴拿馬","1631.00","-36.00","-2.16%","11/01"
"波羅的海輕便型","1273.00","4.00","0.32%","11/01"
"VIX波動率","13.28","-0.47","-3.42%","16:14"
"VXD道瓊波動","12.66","-0.39","-2.99%","11/01"
"VXN納指波動","14.76","-0.12","-0.81%","11/01"
"羅素大中華","2194.24","0.00","0.00%","10/31"
"道瓊歐洲","3052.14","-15.81","-0.52%","11/01"
"道瓊交通運輸","7047.77","72.59","1.04%","11/01"
"AMEX航空","67.52","0.73","1.09%","11/01"
"美國紙業","150.18","1.06","0.71%","11/01"
"道瓊公用事業","504.65","4.78","0.96%","11/01"
"美林科技100","544.50","0.56","0.10%","11/01"
"電腦科技","1243.52","-0.44","-0.04%","11/01"
"電腦碟片","111.11","-0.59","-0.53%","11/01"
"電腦硬體","460.33","2.70","0.59%","11/01"
"網路指數","423.39","1.10","0.26%","10/31"
"Dax奢侈品","144.46","-0.08","-0.06%","11/01"
"ISE水指數","127.80","0.11","0.09%","17:20"
"道瓊水指數","1095.25","-2.74","-0.25%","11/01"
"純淨科技","1293.84","-0.01","0.00%","11/01"
"WH創新能源","279.97","-0.32","-0.11%","11/01"
"WH乾淨能源","67.53","0.82","1.23%","16:06"
"生物能源","148.42","0.34","0.23%","11/01"
"全球替代能源","1370.05","-2.98","-0.22%","close"
"ET50環境科技","155.57","0.82","0.53%","11/01"
"30年債殖利率","36.96","0.65","1.79%","15:00"
"10年期票利率","26.20","0.78","3.07%","15:00"
"5年期票利率","13.73","0.58","4.41%","15:00"
"3月期票利率","0.33","0.00","0.00%","11/01"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","274.96","-2.90","-1.04%","11/01"
"CRB農業","5368.01","-6.11","-0.11%","11/01"
"CRB工業金屬","1962.48","1.20","0.06%","11/01"
"CRB能源開採","2305.53","-11.99","-0.52%","11/01"
"高盛商品","455.21","-7.65","-1.65%","11/01"
"高盛綜合商品","372.55","-5.28","-1.40%","11/01"
"高盛農產品","61.17","-0.28","-0.46%","11/01"
"高盛牲畜","204.30","-1.21","-0.59%","11/01"
"高盛貴金屬","188.60","-1.35","-0.71%","11/01"
