"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18240.30","28.62","0.16","close"
"東證一部","1789.38","5.66","0.32","close"
"東證二部","4181.39","8.48","0.20","close"
"JASDAQ","82.86","0.14","0.17","close"
"上海綜合","4230.82","49.50","1.18","06/21"
"上海A股","4439.11","53.14","1.21","06/21"
"上海B股","293.29","-6.77","-2.26","06/21"
"香港恆生","21954.67","270.00","1.25","06/21"
"香港國企","12207.97","302.49","2.54","06/21"
"香港紅籌","4103.20","67.86","1.68","06/21"
"台灣指數","8851.99","96.11","1.10","13:46"
"韓國指數","1794.24","10.45","0.59","18:03"
"新加坡","3639.49","10.82","0.30","17:05"
"馬來西亞","1387.96","1.69","0.12","17:00"
"菲律賓","3714.59","-4.29","-0.12","12:11"
"印尼股市","2152.34","-8.73","-0.40","17:09"
"越南股市","1034.43","-10.85","-1.04","14:18"
"泰國股市","776.20","-0.90","-0.12","17:01"
"印度股市","14499.24","87.29","0.61","16:28"
"斯里蘭卡","2611.75","-8.68","-0.33","14:18"
"巴基斯坦","9558.40","-8.65","-0.09","13:16"
"澳洲股市","6411.90","-9.10","-0.14","17:47"
"紐西蘭","4300.57","-22.60","-0.52","14:37"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1893.22","-22.22","-1.16","06/21"
"英國指數","6596.00","-53.30","-0.80","06/21"
"法國指數","6029.79","-63.50","-1.04","06/21"
"德國指數","7964.71","-125.78","-1.55","06/21"
"道瓊歐洲","4488.66","-56.95","-1.25","06/21"
"土耳其","45952.39","-298.79","-0.65","06/21"
"匈牙利","26778.79","16.62","0.06","06/21"
"奧地利","4903.17","-53.08","-1.07","06/21"
"波蘭股市","65003.34","63.14","0.10","06/21"
"捷克股市","1841.30","-9.20","-0.50","06/21"
"盧森堡","2554.58","-21.21","-0.82","06/21"
"義大利","33184.00","-235.00","-0.70","16:43"
"西班牙","1641.29","-16.18","-0.98","06/21"
"瑞士股市","9230.27","-117.01","-1.25","06/21"
"瑞典股市","1252.88","-25.64","-2.00","06/21"
"芬蘭股市","11435.30","-175.51","-1.51","06/21"
"挪威股市","423.90","-0.64","-0.15","06/21"
"以色列","1119.10","-7.21","-0.64","06/21"
"埃及股市","70434.24","-518.37","-0.73","06/21"
"南非股市","26499.37","-186.74","-0.70","06/21"
"摩洛哥","24330.22","46.67","0.19","06/20"
"約旦指數","5825.12","25.25","0.43","06/21"
"杜拜指數","4503.85","6.58","0.15","06/21"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13545.84","56.42","0.42","16:30"
"NASDAQ","2616.96","17.00","0.65","17:16"
"羅素2000","839.81","3.63","0.43","16:59"
"S&P 500","1522.19","9.35","0.62","16:59"
"DJ貴金屬","282.59","3.12","1.12","17:31"
"CBOE黃金","144.79","1.24","0.86","16:49"
"AMEX金蟲","336.68","1.48","0.44","16:54"
"費城金銀","139.96","1.42","1.02","06/21"
"費城油業","268.77","6.56","2.50","06/21"
"AMEX石油","1424.53","26.85","1.92","16:54"
"NYSE能源","13919.63","232.25","1.70","17:05"
"AMEX能源","706.22","14.09","2.04","16:54"
"費城半導","512.50","14.91","3.00","06/21"
"NSDQ金融","3199.74","-1.17","-0.04","17:16"
"NYSE金融","9779.17","12.83","0.13","17:05"
"NBI生技","812.61","0.38","0.05","17:16"
"AMEX生技","786.55","-0.41","-0.05","16:54"
"費城藥物","208.93","0.19","0.09","06/21"
"加拿大","14095.73","117.57","0.84","06/21"
"巴西指數","54656.88","627.64","1.16","06/21"
"墨西哥","31830.84","280.08","0.89","15:06"
"阿根廷","2235.04","9.03","0.41","06/21"
"智利","3431.47","41.28","1.22","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5152.51","45.68","0.89","16:30"
"DJ建商","577.40","-1.73","-0.30","17:24"
"S&P建商","694.54","-2.44","-0.35","17:00"
"道瓊公用事業","494.05","3.85","0.79","16:30"
"歐洲公用事業","313.12","-1.18","-0.38","06/21"
"全球公用事業","7300.94","-11.91","-0.16","06/21"
"ISE水指數","84.75","0.38","0.45","17:03"
"道瓊水指數","733.50","2.97","0.41","17:24"
"NSDQ純淨優勢","498.38","5.23","1.06","17:16"
"純淨科技","1294.72","0.45","0.04","16:54"
"WH革新能源","277.76","4.12","1.51","16:54"
"WH乾淨能源","212.82","2.65","1.26","16:54"
"全球乾淨能源","2869.39","-11.78","-0.41","17:04"
"ISE替代能源","54.33","0.62","1.15","17:00"
"全球替代能源","2969.49","-0.65","-0.02","18:51"
"生物能源","707.71","0.26","0.04","18:51"
"AMEX環境服務","1017.07","9.14","0.91","16:54"
"亞太環境控制","167.24","1.08","0.65","07:50"
"歐洲環境控制","193.05","-1.85","-0.95","06/21"
"美國環境控制","109.12","0.61","0.56","06/21"
"KLD社會責任","132.20","0.82","0.62","17:36"
"KLD社會400","541.09","2.75","0.51","06/21"
"Clvrt社會責任","90.92","0.50","0.55","17:30"
"ISE邪惡指數","124.21","0.02","0.02","17:00"
"MSCI世界能源","274.92","2.99","1.10","06/21"
"MSCI世界原料","279.06","0.26","0.09","06/21"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","4150.01","-51.58","-1.23","06/21"
"東證REIT","2389.01","-42.71","-1.76","06/21"
"澳洲不動產","1938.58","-6.39","-0.33","06/21"
"新加坡不動產","1652.12","16.00","0.98","07:52"
"恆生地產","25781.67","261.04","1.02","06/21"
"亞洲REIT","188.87","2.34","1.25","07:50"
"英國不動產","2658.69","-60.66","-2.23","23:52"
"歐陸不動產","2908.80","-73.01","-2.45","23:52"
"歐洲不動產","3546.06","-88.50","-2.44","23:52"
"DJ權益REIT","296.16","-0.45","-0.15","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","316.15","-1.49","-0.47","06/21"
"MS商品指數","765.86","11.91","1.58","06/21"
"高盛商品指數","6010.90","-32.80","-0.54","06/20"
"高盛農產品","298.11","4.93","1.68","06/20"
"高盛家畜指數","232.34","-1.73","-0.74","06/20"
"高盛工業金屬","473.80","3.03","0.64","06/20"
"天然氣","528.80","9.57","1.84","06/21"
"AMEX航空","50.92","0.15","0.30","06/21"
"銀行","115.57","0.09","0.08","06/21"
"醫療服務","508.09","5.37","1.07","06/21"
"電腦科技","872.35","9.63","1.12","06/21"
"電腦硬體","241.24","3.21","1.35","06/21"
"保險","4305.14","-6.81","-0.16","06/21"
"美國紙業","176.53","1.95","1.12","06/21"
"零售業","522.51","1.55","0.30","06/21"
"掮客商指數","260.25","0.41","0.16","06/21"
"美元指數","82.69","0.12","0.15","06/21"
"歐元指數","133.88","-0.30","-0.22","06/21"
"日圓指數","80.84","-0.06","-0.07","06/21"
"澳幣指數","84.68","0.17","0.20","06/21"
"30年債券價格","106.12","-0.50","-0.47","06/21"
"30年債殖利率","52.84","0.50","0.96","06/21"
"10年期票利率","51.63","0.40","0.78","06/21"
"5年期票殖利率","50.60","0.20","0.40","06/21"
"3月期票殖利率","45.60","-0.40","-0.87","06/21"
"Put/Call比例","0.99","-0.06","-5.71","06/21"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","652.70","+0.60","+0.09","5:05"
"銀","13.15","+0.04","+0.31","5:10"
"白金","1305.00","-4.00","-0.31","5:19"
"鈀","382.00","+2.00","+0.53","5:19"
"銅","3.3887","+0.0000","+0.00","2:00"
"鎳","17.7657","+0.0000","+0.00","2:00"
"鋁","1.1986","+0.0000","+0.00","2:00"
"鋅","1.6118","+0.0000","+0.00","2:00"
"鉛","1.1020","-0.0045","-0.41","2:00"
"黃金期貨","654.200","-5.800","-0.88","1:40"
"銀期貨","13.090","-0.160","-1.21","1:43"
"銅期貨","7568.000","96.000","1.28","06/20"
"天然氣期","7.348","-0.043","-0.58","06/21"
"布蘭特油期","70.220","-0.200","-0.28","3:21"
"WTI原油期","68.650","-0.210","-0.30","06/21"
"玉米期貨","399.000","-7.250","-1.78","06/21"
"小麥期貨","622.000","6.000","0.97","2:15"
"可可粉期","1936.000","18.000","0.94","0:07"
"大豆期貨","851.750","-22.750","-2.60","06/21"
"咖啡C期","116.700","-0.700","-0.60","1:04"
