"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16475.61","-369.00","-2.19","8/15"
"東證一部","1594.15","-43.31","-2.64","8/15"
"東證二部","3840.07","-50.54","-1.30","8/15"
"JASDAQ","73.52","-1.02","-1.37","8/15"
"上海綜合","4869.88","-2.91","-0.06","08/15"
"上海A股","5111.55","-2.79","-0.05","08/15"
"上海B股","320.68","-2.49","-0.77","08/15"
"香港恆生","21375.72","-631.60","-2.87","08/15"
"香港國企","11989.16","-409.50","-3.30","08/15"
"香港紅籌","4057.80","-141.97","-3.38","08/15"
"台灣加權","8593.04","-317.95","-3.57","13:46"
"台灣店頭","198.78","-9.77","-4.68","13:46"
"韓國指數","1817.89","-31.37","-1.70","08/14"
"新加坡","3273.25","-113.34","-3.35","17:05"
"馬來西亞","1251.82","-36.52","-2.83","17:00"
"菲律賓","3130.34","-133.22","-4.08","12:11"
"印尼股市","2029.08","-139.56","-6.43","17:09"
"越南股市","915.34","-7.81","-0.85","11:06"
"泰國股市","773.92","-19.90","-2.51","17:01"
"印度股市","15000.91","-16.30","-0.11","08/14"
"斯里蘭卡","2424.93","4.77","0.20","14:16"
"澳洲股市","5801.50","-181.00","-3.02","17:47"
"紐西蘭","4004.46","-61.22","-1.51","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1886.83","-38.96","-2.02","08/15"
"英國指數","6109.30","-34.20","-0.56","08/15"
"法國指數","5442.72","-35.94","-0.66","08/15"
"德國指數","7445.90","20.83","0.28","08/15"
"道瓊歐洲","4183.06","-12.54","-0.30","08/15"
"土耳其","47714.12","-2166.78","-4.34","08/15"
"匈牙利","27017.42","-467.72","-1.70","08/15"
"奧地利","4529.48","-16.15","-0.35","08/14"
"波蘭股市","59123.73","-583.93","-0.98","08/14"
"捷克股市","1749.70","-25.40","-1.43","08/15"
"盧森堡","2286.72","-2.03","-0.09","08/14"
"義大利","30597.00","-197.00","-0.64","08/14"
"西班牙","1597.82","-3.35","-0.21","08/15"
"瑞士股市","8661.59","112.26","1.31","08/15"
"瑞典股市","1183.45","-10.32","-0.86","08/15"
"芬蘭股市","10991.51","-129.60","-1.17","08/15"
"挪威股市","386.00","-6.89","-1.75","08/15"
"以色列","1072.96","-9.02","-0.83","08/15"
"埃及股市","71504.42","-202.86","-0.28","08/15"
"南非股市","24471.24","-241.17","-0.98","08/15"
"摩洛哥","25511.79","-173.10","-0.67","08/15"
"約旦指數","5755.46","49.19","0.86","08/15"
"杜拜指數","4262.07","-37.51","-0.87","08/15"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12861.47","-167.45","-1.28","16:30"
"NASDAQ","2458.83","-40.29","-1.61","17:17"
"羅素2000","751.54","-11.33","-1.49","16:59"
"S&P 500","1406.70","-19.84","-1.39","17:00"
"DJ貴金屬","272.09","-11.31","-3.99","17:31"
"CBOE黃金","133.06","-7.75","-5.50","16:49"
"AMEX金蟲","316.33","-14.19","-4.29","17:08"
"費城金銀","132.45","-5.88","-4.25","08/15"
"費城油業","250.75","-7.94","-3.07","08/15"
"AMEX石油","1279.91","-30.40","-2.32","17:08"
"NYSE能源","12799.70","-290.55","-2.22","17:05"
"AMEX能源","656.42","-15.72","-2.34","17:08"
"費城半導","478.24","-12.26","-2.50","08/15"
"NSDQ金融","2810.98","-25.90","-0.91","17:17"
"NYSE金融","8526.67","-142.32","-1.64","17:05"
"NBI生技","787.35","-7.04","-0.89","17:17"
"AMEX生技","753.23","-9.24","-1.21","17:08"
"費城藥物","196.28","-0.94","-0.48","08/15"
"加拿大","13048.76","-193.86","-1.46","08/15"
"巴西指數","49285.30","-1626.45","-3.19","08/15"
"墨西哥","28140.73","-755.00","-2.61","08/15"
"阿根廷","1924.73","-104.95","-5.17","08/15"
"智利","3085.49","-77.06","-2.44","08/14"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4692.32","-157.93","-3.26","16:30"
"DJ建商","420.73","-21.22","-4.80","16:04"
"S&P建商","509.98","-23.96","-4.49","16:40"
"道瓊公用事業","475.63","-6.76","-1.40","16:30"
"歐洲公用事業","300.48","-2.56","-0.84","17:45"
"全球公用事業","7014.91","-61.19","-0.86","16:15"
"ISE水指數","80.62","-2.42","-2.91","16:44"
"道瓊水指數","765.90","-10.91","-1.40","16:03"
"NSDQ純淨優勢","489.33","-12.93","-2.57","16:44"
"純淨科技","1242.98","-32.22","-2.53","16:44"
"WH革新能源","250.00","-6.40","-2.50","16:44"
"WH乾淨能源","215.97","-5.33","-2.41","16:44"
"全球乾淨能源","2725.85","-98.44","-3.48","16:34"
"ISE替代能源","52.45","-0.91","-1.71","16:44"
"全球替代能源","2900.19","-102.62","-3.42","16:33"
"生物能源","622.32","-4.38","-0.70","16:33"
"AMEX環境服務","930.60","-25.21","-2.64","16:44"
"亞太環境控制","147.56","-5.46","-3.57","17:30"
"歐洲環境控制","170.65","-2.89","-1.67","17:45"
"美國環境控制","99.21","-3.12","-3.05","16:15"
"KLD社會責任","123.42","-1.83","-1.46","16:44"
"KLD社會400","502.84","-6.71","-1.32","16:30"
"Clvrt社會責任","84.18","-1.15","-1.35","16:01"
"ISE邪惡指數","119.29","-1.20","-1.00","16:44"
"MSCI世界能源","257.94","-3.16","-1.21","08/14"
"MSCI世界原料","262.74","-3.94","-1.48","08/14"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3530.20","-97.93","-2.70","16:44"
"東證REIT","2018.54","-52.14","-2.52","16:01"
"澳洲不動產","1747.75","-57.14","-3.17","20:14"
"新加坡不動產","1432.34","-0.66","-0.05","08/14"
"恆生地產","24813.64","-771.43","-3.02","18:01"
"亞洲REIT","164.89","-3.91","-2.32","17:30"
"英國不動產","2445.47","0.55","0.02","17:36"
"歐陸不動產","2560.16","-19.59","-0.76","17:45"
"歐洲不動產","3191.31","-32.85","-1.02","17:45"
"DJ權益REIT","261.91","-3.47","-1.31","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","311.88","0.61","0.20","08/15"
"MS商品指數","701.22","-21.41","-2.96","08/15"
"高盛商品指數","6029.26","20.77","0.35","08/14"
"高盛農產品","302.43","0.99","0.33","08/14"
"高盛家畜指數","236.62","-1.51","-0.64","08/14"
"高盛工業金屬","445.19","-6.78","-1.50","08/14"
"天然氣","471.40","-11.42","-2.37","08/15"
"AMEX航空","41.37","-3.20","-7.18","08/15"
"銀行","101.60","-0.87","-0.85","08/15"
"醫療服務","437.65","-6.82","-1.53","08/15"
"電腦科技","845.47","-13.51","-1.57","08/15"
"電腦硬體","221.77","-1.49","-0.67","08/15"
"保險","3882.87","-37.04","-0.94","08/15"
"美國紙業","134.31","-5.07","-3.64","08/15"
"零售業","449.22","-5.71","-1.26","08/15"
"掮客商指數","205.33","-4.76","-2.27","08/15"
"美元指數","81.86","0.38","0.46","08/15"
"歐元指數","134.65","-0.79","-0.58","08/15"
"日圓指數","85.27","0.36","0.42","08/15"
"澳幣指數","82.41","-1.14","-1.36","08/15"
"30年債券價格","109.56","-0.19","-0.17","08/15"
"30年債殖利率","50.09","0.22","0.44","08/15"
"10年期票利率","47.06","-0.26","-0.55","08/15"
"5年期票殖利率","44.33","-0.69","-1.53","08/15"
"3月期票殖利率","41.30","-3.70","-8.22","08/15"
"Put/Call比例","1.49","0.08","5.67","08/15"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","669.50","0.00","0.00","5:50"
"銀","12.55","-0.01","-0.08","5:50"
"白金","1269.00","+1.00","+0.08","5:50"
"鈀","352.00","+2.00","+0.58","5:50"
"銅","3.4070","+0.0000","+0.00","5:39"
"鎳","12.0981","+0.0000","+0.00","5:39"
"鋁","1.1335","+0.0023","+0.20","5:40"
"鋅","1.4785","+0.0000","+0.00","5:39"
"鉛","1.3837","+0.0000","+0.00","5:39"
"黃金期貨","679.700","0.000","0.00","1:37"
"銀期貨","12.555","-0.193","-1.51","1:34"
"銅期貨","7487.000","-148.000","-1.94","08/14"
"天然氣期","6.864","-0.076","-1.10","08/15"
"布蘭特油期","71.640","1.130","1.60","3:01"
"WTI原油期","73.330","0.950","1.31","08/15"
