"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13914.57","414.11","3.07","16:00"
"東證一部","1355.54","34.17","2.59","15:00"
"東證二部","2994.95","18.47","0.62","15:00"
"JASDAQ","65.92","0.50","0.76","15:00"
"上海綜合","4192.53","-177.75","-4.07","15:16"
"上海A股","4398.81","-186.68","-4.07","15:16"
"上海B股","303.31","-10.33","-3.29","15:16"
"滬深300","4519.78","-182.46","-3.88","15:00"
"香港恆生","23269.14","-35.90","-0.15","16:01"
"香港國企","13202.98","-133.91","-1.00","16:01"
"香港紅籌","5297.16","-20.49","-0.39","16:01"
"台灣加權","8286.31","177.60","2.19","13:46"
"台灣店頭","136.25","1.59","1.18","13:46"
"韓國指數","1709.13","22.68","1.34","18:03"
"越南股市","715.04","27.94","4.07","11:00"
"泰國股市","838.74","11.88","1.44","17:01"
"菲律賓","3080.24","-95.82","-3.02","02/22"
"馬來西亞","1370.79","1.31","0.10","17:00"
"印尼股市","2751.86","10.68","0.39","17:09"
"印度股市","17650.57","301.50","1.74","16:28"
"孟加拉","2797.46","-44.43","-1.56","21:37"
"巴基斯坦","10588.84","-18.45","-0.17","13:16"
"斯里蘭卡","2520.98","10.19","0.41","14:21"
"澳洲股市","5699.80","55.30","0.98","16:47"
"紐西蘭","3570.75","1.13","0.03","13:31"
"新加坡","3064.95","16.31","0.53","17:10"
"龍籌股","185.24","-1.34","-0.72","02/25"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2079.72","14.33","0.69","02/22"
"英國指數","5999.50","111.00","1.89","15:35"
"法國指數","4919.26","94.71","1.96","17:10"
"德國指數","6882.56","76.27","1.12","19:29"
"道瓊歐洲","3798.99","61.88","1.66","18:00"
"土耳其","44894.96","-697.52","-1.53","16:10"
"匈牙利","23597.42","-192.40","-0.81","15:36"
"奧地利","3992.25","53.73","1.36","16:35"
"波蘭股市","49413.12","92.90","0.19","15:40"
"捷克股市","1566.20","28.50","1.85","16:13"
"瑞典股市","961.88","17.75","1.88","16:45"
"芬蘭股市","10868.99","171.45","1.60","17:31"
"挪威股市","365.48","-0.19","-0.05","15:25"
"希臘指數","4377.15","27.12","0.62","15:54"
"義大利","25979.00","352.00","1.37","16:43"
"盧森堡","2180.04","42.11","1.97","16:40"
"荷蘭","459.01","7.38","1.63","17:07"
"瑞士股市","7615.79","161.04","2.16","16:30"
"西班牙","1426.91","14.60","1.03","16:38"
"葡萄牙","3504.99","25.31","0.73","16:08"
"愛爾蘭","6543.22","142.70","2.23","19:00"
"以色列","1116.09","-0.37","-0.03","15:25"
"埃及股市","97838.23","676.68","0.70","12:47"
"南非股市","27551.66","-52.02","-0.19","15:00"
"摩洛哥","29623.53","-271.43","-0.91","19:13"
"約旦指數","8106.94","-42.11","-0.52","13:59"
"杜拜指數","5924.35","39.11","0.66","11:59"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12570.22","189.20","1.53","16:30"
"NASDAQ","2327.48","24.13","1.05","17:16"
"羅素2000","710.46","15.03","2.16","16:59"
"S&P 500","1371.80","18.69","1.38","16:59"
"費城金銀","190.35","0.41","0.22","16:47"
"DJ貴金屬","385.35","0.03","0.01","17:18"
"CBOE黃金","197.89","0.66","0.34","16:49"
"AMEX金蟲","466.37","1.64","0.35","16:59"
"AMEX能源","769.40","19.56","2.61","16:59"
"NYSE能源","14520.04","317.06","2.23","17:05"
"費城油業","285.13","6.42","2.30","16:47"
"AMEX石油","1444.24","32.10","2.27","16:59"
"費城半導","356.57","4.69","1.33","16:47"
"NSDQ金融","2707.13","44.99","1.69","17:16"
"NYSE金融","7670.83","126.73","1.68","17:05"
"NBI生技","790.31","18.12","2.35","17:16"
"AMEX生技","729.48","22.54","3.19","16:59"
"費城藥物","187.13","2.41","1.30","16:47"
"加拿大","13697.45","111.52","0.82","17:05"
"巴西指數","65000.94","392.16","0.61","17:16"
"墨西哥","29962.88","434.09","1.47","15:06"
"阿根廷","2120.74","32.38","1.55","17:02"
"智利","2937.37","33.53","1.15","16:31"
"秘魯","17028.99","145.85","0.86","16:11"
"哥倫比亞","9454.44","-15.33","-0.16","13:53"
"百慕達","5142.40","-83.34","-1.59","02/22"
"牙買加","112755.11","-106.43","-0.09","12:58"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","7187.00","189.00","2.70","02/22"
"波海海峽航運","9934.00","607.00","6.51","02/22"
"波海巴拿馬航運","7011.00","32.00","0.46","02/22"
"VIX波動率","23.03","-1.03","-4.28","16:14"
"DJ交通運輸","4759.56","78.97","1.69","16:30"
"道瓊公用事業","500.78","3.24","0.65","16:30"
"歐洲公用事業","330.15","0.47","0.14","17:45"
"全球公用事業","7606.96","30.15","0.40","16:15"
"ISE水指數","83.69","1.49","1.81","16:44"
"道瓊水指數","654.83","5.62","0.87","16:03"
"NSDQ純淨優勢","492.98","10.49","2.17","16:44"
"純淨科技","1376.44","25.30","1.87","16:44"
"WH創新能源","251.17","5.27","2.14","16:44"
"WH乾淨能源","221.97","4.09","1.88","16:44"
"全球乾淨能源","3040.33","24.89","0.82","16:34"
"ISE替代能源","50.16","0.44","0.89","16:44"
"全球替代能源","3244.77","43.52","1.36","16:33"
