"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17736.96","-11.16","-0.06","close"
"東證一部","1736.99","-8.02","-0.46","close"
"東證二部","4098.37","-8.23","-0.20","close"
"JASDAQ","82.41","-0.94","-1.13","close"
"上海綜合","4049.70","36.61","0.91","05/10"
"上海A股","4249.72","37.68","0.89","05/10"
"上海B股","278.48","8.48","3.14","05/10"
"香港恆生","20746.27","0.00","0.00","05/10"
"香港國企","10566.67","0.00","0.00","05/10"
"香港紅籌","3521.00","0.00","0.00","05/10"
"台灣指數","8096.86","44.16","0.55","05/10"
"韓國指數","1599.68","6.26","0.39","05/10"
"新加坡","3469.26","16.54","0.48","05/10"
"馬來西亞","1355.62","4.78","0.35","05/10"
"菲律賓","3342.21","-3.77","-0.11","05/10"
"印尼股市","2047.03","9.05","0.44","05/10"
"越南股市","1020.04","0.08","0.01","05/10"
"泰國股市","707.19","0.90","0.13","05/10"
"印度股市","13771.23","-10.28","-0.07","05/10"
"澳洲股市","6351.80","0.00","0.00","10:11"
"日本不動產","4494.84","28.34","0.64","05/10"
"東證REIT","2578.22","-15.52","-0.60","05/10"
"澳洲不動產","1973.88","11.08","0.56","05/10"
"新加坡不動產","1624.25","10.93","0.68","06:23"
"恆生地產","25508.20","-176.00","-0.69","05/10"
"亞洲REIT","199.29","0.42","0.21","07:10"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6524.10","-25.50","-0.39","05/10"
"法國指數","6012.76","-38.87","-0.64","05/10"
"德國指數","7415.33","-60.66","-0.81","05/10"
"俄羅斯","1892.15","-21.42","-1.12","05/10"
"道瓊歐洲","4391.87","-33.16","-0.75","05/10"
"土耳其","45055.57","-47.11","-0.10","05/10"
"匈牙利","26246.70","403.83","1.56","05/10"
"奧地利","4679.09","-45.13","-0.95","05/10"
"波蘭股市","59328.29","-793.08","-1.32","05/10"
"捷克股市","1833.60","2.00","0.11","05/10"
"愛沙尼亞","920.18","4.52","0.49","05/10"
"拉托維亞","668.78","0.05","0.01","05/10"
"立陶宛","485.38","-2.25","-0.46","05/10"
"盧森堡","2491.35","3.01","0.12","05/10"
"義大利","33693.00","-251.00","-0.74","16:43"
"西班牙","1614.70","-4.79","-0.30","05/10"
"瑞士股市","9367.30","-60.39","-0.64","05/10"
"瑞典股市","1221.69","-18.01","-1.45","05/10"
"芬蘭股市","10683.52","-52.90","-0.49","05/10"
"挪威股市","398.13","-1.77","-0.44","05/10"
"英國不動產","2997.11","51.20","1.74","22:23"
"歐陸不動產","3136.09","15.59","0.50","22:23"
"歐洲不動產","3911.38","22.62","0.58","22:23"
"以色列","1106.82","12.71","1.16","05/10"
"埃及股市","67719.45","-341.93","-0.50","05/10"
"南非股市","25483.34","85.15","0.34","05/10"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13215.13","-147.74","-1.11","16:30"
"NASDAQ","2533.74","-42.60","-1.65","17:16"
"羅素2000","818.63","-16.14","-1.93","16:59"
"S&P 500","1491.47","-21.11","-1.40","17:00"
"DJ貴金屬","274.35","-7.98","-2.83","17:29"
"CBOE黃金","143.64","-4.18","-2.83","16:49"
"AMEX金蟲","332.04","-10.17","-2.97","16:25"
"費城金銀","137.62","-4.18","-2.95","05/10"
"費城油業","234.85","-4.88","-2.04","05/10"
"AMEX石油","1273.11","-25.17","-1.94","16:25"
"NYSE能源","12589.60","-255.97","-1.99","17:05"
"AMEX能源","639.10","-12.53","-1.92","16:25"
"費城半導","498.90","-10.71","-2.10","05/10"
"NSDQ金融","3150.17","-45.19","-1.41","17:16"
"NYSE金融","9767.87","-152.90","-1.54","17:05"
"ISE水指數","78.59","-1.25","-1.57","17:00"
"道瓊水指數","706.26","-6.80","-0.95","17:22"
"道瓊權益REIT","319.23","-4.82","-1.49","16:49"
"NBI生技","816.23","-25.28","-3.00","17:16"
"AMEX生技","810.41","-17.26","-2.08","16:25"
"費城藥物","214.94","-4.92","-2.24","05/10"
"加拿大","13853.13","-42.03","-0.30","05/10"
"巴西指數","50234.68","-1065.45","-2.08","05/10"
"墨西哥","29653.82","-339.01","-1.13","05/10"
"阿根廷","2098.09","-57.17","-2.65","05/10"
"智利","3232.64","-20.54","-0.63","18:31"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","665.60","+0.10","+0.02","5:50"
"銀","13.06","+0.02","+0.15","5:50"
"白金","1319.00","-2.00","-0.15","4:03"
"鈀","365.00","+2.00","+0.56","4:37"
"銅","3.6068","-0.0742","-2.02","1:15"
"鎳","23.2919","+0.4838","+2.13","1:03"
"鋁","1.2625","-0.0219","-1.71","1:55"
"鋅","1.8358","+0.0407","+2.28","1:03"
"鉛","0.9268","-0.0069","-0.74","23:39"
"黃金期貨","667.000","-15.500","-02.27","1:45"
"銀期貨","13.140","-0.330","-02.45","1:46"
"銅期貨","8102.000","-108.000","-01.32","05/09"
"天然氣期","7.726","0.006","00.08","2:45"
"WTI原油期","61.810","0.260","00.42","2:52"
"玉米期貨","354.500","-11.750","-03.21","05/10"
"小麥期貨","481.500","-0.500","-00.10","2:15"
"可可粉期","1922.000","-7.000","-00.36","0:21"
"大豆期貨","746.250","-1.250","-00.17","05/10"
"咖啡C期","106.550","0.300","00.28","1:06"
"十一號糖","9.260","-0.050","-00.54","1:13"
"二號棉期","49.030","0.210","00.43","2:21"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3486","-0.0044","-0.3215","4:53"
"英鎊/美元","1.9792","-0.0146","-0.7300","4:53"
"美元/瑞士法郎","1.2200","0.0012","0.1026","4:52"
"美元/俄盧布","25.8520","0.0425","0.1647","4:53"
"美元/匈牙利幣","185.2000","2.7000","1.4794","4:53"
"美元/土耳其幣","1.3517","0.0148","1.1070","4:51"
"美元/南非幣","7.0343","0.1304","1.8880","4:53"
"美元/日圓","119.8750","-0.2250","-0.1873","4:53"
"美元/人民幣","7.6965","0.0014","0.0182","4:30"
"美元/港幣","7.8218","0.0010","0.0128","4:51"
"美元/台幣","33.3150","0.0200","0.0601","3:52"
"美元/韓圜","925.0000","0.5000","0.0541","23:06"
"美元/泰銖","32.6500","0.0200","0.0613","4:04"
"美元/新元","1.5189","0.0039","0.2561","4:53"
"美元/馬來幣","3.4055","0.0025","0.0735","4:33"
"美元/印尼盾","8750.0000","-75.0000","-0.8499","4:01"
"美元/印度盧比","41.4250","0.5150","1.2589","4:35"
"澳幣/美元","0.8264","-0.0013","-0.1559","4:53"
"紐幣/美元","0.7272","-0.0073","-0.9939","4:53"
"美元/巴西幣","2.0210","0.0030","0.1486","4:00"
"美元/墨披索","10.8520","0.0602","0.5583","4:53"
"美元/加幣","1.1109","0.0059","0.5321","4:52"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","297.981","-0.926%","5.021","5/10"
"中國","55.165","0.491%","5.959","5/10"
"印度","418.617","-0.875%","7.163","5/10"
"俄羅斯","1160.281","-1.676%","-7.199","5/10"
"巴西","2551.541","-1.741%","15.694","5/10"
"新興市場","993.902","-0.488%","8.903","5/10"
"新興亞洲","400.752","0.241%","7.884","5/10"
"新興東歐","302.713","-1.504%","-2.171","5/10"
"新興拉美","3438.933","-1.456%","14.797","5/10"
"世界","393.462","-1.068%","6.982","5/10"
"歐洲","575.524","-1.03%","8.274","5/10"
"遠東ex日本","460.954","0.268%","8.302","5/10"
"中華","305.240","0.147%","5.477","5/10"
"歐洲小型","335.987","-0.305%","11.931","5/10"
"日本小型","105.573","-0.642%","3.407","5/10"
"美國小型","313.953","-1.869%","4.939","5/10"
"世界小型","256.896","-0.943%","8.682","5/10"
"日本","3282.155","-1.108%","2.302","5/10"
"香港","7604.272","-0.286%","4.889","5/10"
"世界能源","251.94","-3.77","-1.47","05/10"
"世界原料","263.13","-3.99","-1.49","05/10"

