"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3219.83","-16.70","-0.52%","17:31"
"澳洲股市","4238.40","-4.47","-0.11%","16:41"
"日經225","8385.59","-62.29","-0.74%","15:28"
"東證一部","727.15","-6.32","-0.86%","15:00"
"東證二部","2130.00","-4.66","-0.22%","15:00"
"JASDAQ","47.82","-0.43","-0.89%","15:11"
"韓國股市","1864.57","19.02","1.03%","18:05"
"台灣加權","7186.58","-1.63","-0.02%","13:46"
"台灣店頭","93.98","-0.42","-0.44%","13:46"
"上海綜合","2275.01","-1.04","-0.05%","15:15"
"上海A股","2383.41","-1.03","-0.04%","15:15"
"上海B股","220.49","-1.28","-0.58%","15:15"
"深圳A股","917.45","-4.09","-0.44%","15:00"
"深圳B股","578.36","-2.05","-0.35%","15:00"
"滬深300","2435.22","-0.39","-0.02%","15:01"
"深證成指","9200.93","-38.29","-0.41%","15:00"
"香港恆生","19095.40","-56.56","-0.30%","16:01"
"香港國企","10519.20","2.14","0.02%","16:01"
"香港紅籌","3805.49","-15.70","-0.41%","16:01"
"新加坡","2743.66","-3.47","-0.13%","17:10"
"海峽中國","233.03","-1.49","-0.64%","16:40"
"越南股市","348.11","0.68","0.20%","11:01"
"泰國股市","1052.23","0.60","0.06%","17:01"
"菲律賓","4648.11","2.25","0.05%","16:30"
"馬來西亞","1525.56","3.27","0.21%","17:05"
"印尼股市","3909.50","-0.14","-0.00%","16:00"
"印度股市","16037.50","-138.35","-0.86%","18:00"
"巴基斯坦","7575.14","-12.69","-0.17%","17:10"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1458.24","5.55","0.38%","01/12"
"英國股市","5662.42","-8.40","-0.15%","01/12"
"法國股市","3199.98","-4.85","-0.15%","01/12"
"德國股市","6179.21","26.87","0.44%","01/12"
"土耳其","52154.30","743.83","1.45%","01/12"
"匈牙利","17030.50","271.00","1.62%","01/12"
"奧地利","1915.17","21.20","1.12%","17:35"
"波蘭股市","38062.90","546.67","1.46%","01/12"
"捷克股市","897.60","7.00","0.79%","01/12"
"瑞典股市","1015.50","5.89","0.58%","01/12"
"芬蘭股市","5615.50","40.77","0.73%","18:30"
"挪威股市","369.46","4.10","1.12%","01/12"
"希臘股市","632.19","3.11","0.49%","17:19"
"義大利","16011.60","314.20","2.00%","01/12"
"比利時","2137.42","-2.90","-0.14%","01/12"
"盧森堡","1159.29","16.13","1.41%","01/12"
"荷蘭股市","310.30","-1.35","-0.43%","01/12"
"冰島股市","608.38","10.90","1.83%","01/12"
"丹麥股市","402.30","0.20","0.05%","17:00"
"瑞士股市","6018.07","10.03","0.17%","01/12"
"西班牙","843.46","0.21","0.02%","01/12"
"葡萄牙","2182.34","4.95","0.23%","01/12"
"愛爾蘭","2919.30","-27.89","-0.95%","01/12"
"以色列","1128.55","5.62","0.50%","01/12"
"埃及股市","394.32","1.15","0.29%","01/12"
"南非股市","29434.10","157.75","0.54%","01/12"
"約旦股市","1955.33","2.05","0.10%","01/12"
"杜拜股市","1327.54","-5.98","-0.45%","01/12"
"阿布達比","2360.55","-4.91","-0.21%","01/12"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12471.00","21.57","0.17%","01/12"
"那斯達克","2724.70","13.94","0.51%","01/12"
"羅素兩千","770.49","3.25","0.42%","16:49"
"S&P 五百","1295.50","3.02","0.23%","01/12"
"費城金銀","195.12","2.07","1.07%","01/12"
"DJ貴金屬","400.89","4.13","1.04%","17:15"
"CBOE黃金","227.42","2.33","1.03%","01/12"
"AMEX金蟲","526.74","4.71","0.90%","20:00"
"AMEX能源","700.61","-5.76","-0.81%","01/12"
"NYSE能源","12538.95","-105.84","-0.84%","16:39"
"費城油業","225.33","-1.74","-0.77%","01/12"
"AMEX石油","1239.58","-9.15","-0.73%","20:00"
"費城半導","391.75","3.86","1.00%","01/12"
"NSDQ金融","2045.84","12.73","0.63%","01/12"
"NYSE金融","4258.01","25.53","0.60%","20:00"
"NBI生技","1166.60","8.70","0.75%","01/12"
"AMEX生技","1237.83","7.58","0.62%","20:00"
"費城藥物","202.88","0.84","0.42%","01/12"
"加拿大","12274.30","13.38","0.11%","01/12"
"巴西股市","59920.80","-41.62","-0.07%","01/12"
"墨西哥","37321.00","13.33","0.04%","15:06"
"阿根廷","2819.99","-5.74","-0.20%","01/12"
"智利股市","4213.54","9.35","0.22%","01/12"
"秘魯股市","20539.70","259.05","1.28%","01/12"
"哥倫比亞","13079.60","-194.61","-1.47%","01/12"
"委內瑞拉","117666.00","595.61","0.51%","01/12"
"百慕達","1066.05","-1.24","-0.12%","01/11"
"牙買加","92121.30","-1182.59","-1.27%","01/12"

"分類指數行情"
