"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","14348.37","-6.00","-0.04","close"
"東證一部","1401.98","0.29","0.02","close"
"東證二部","2975.72","13.59","0.46","close"
"JASDAQ","63.51","0.27","0.43","close"
"上海綜合","2794.75","-79.35","-2.76","close"
"上海A股","2931.83","-82.91","-2.75","close"
"上海B股","208.30","-10.85","-4.95","close"
"深圳A股","839.50","-39.75","-4.52","close"
"深圳B股","479.46","-25.54","-5.06","close"
"滬深300","2842.68","-109.57","-3.71","close"
"香港恆生","23057.99","28.30","0.12","close"
"香港國企","12568.03","9.67","0.08","close"
"香港紅籌","4915.46","24.30","0.50","close"
"台灣加權","8201.79","32.02","0.39","close"
"台灣店頭","134.80","1.30","0.97","close"
"韓國指數","1750.71","-10.11","-0.57","18:03"
"越南股市","384.71","6.51","1.72","11:00"
"泰國股市","777.17","-10.42","-1.32","17:01"
"菲律賓","2637.26","16.50","0.63","12:11"
"馬來西亞","1227.76","-10.30","-0.83","17:00"
"印尼股市","2377.98","-20.06","-0.84","17:09"
"印度股市","15696.90","301.08","1.96","16:28"
"孟加拉","3046.93","6.14","0.20","21:55"
"巴基斯坦","8965.61","33.73","0.38","12:15"
"澳洲股市","5525.90","49.60","0.91","17:47"
"紐西蘭","3404.57","-1.73","-0.05","14:31"
"新加坡","3028.24","-8.68","-0.29","17:10"
"龍籌股","145.35","-0.16","-0.11","06/17"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2399.15","32.83","1.39","06/17"
"英國指數","5861.90","67.30","1.16","06/17"
"法國指數","4686.33","28.59","0.61","06/17"
"德國指數","6796.16","66.28","0.98","06/17"
"土耳其","38724.11","258.49","0.67","06/17"
"匈牙利","21464.79","-44.12","-0.21","06/17"
"奧地利","4269.19","43.65","1.03","06/17"
"波蘭股市","43559.61","236.68","0.55","06/17"
"捷克股市","1633.60","37.50","2.35","06/17"
"瑞典股市","956.90","9.41","0.99","06/17"
"芬蘭股市","9085.47","15.07","0.17","06/17"
"挪威股市","441.61","4.56","1.04","06/17"
"希臘指數","3699.00","-40.27","-1.08","06/17"
"義大利","24021.00","142.00","0.59","16:43"
"盧森堡","2205.40","19.58","0.90","06/17"
"荷蘭","459.83","1.13","0.25","06/17"
"冰島","4471.13","31.91","0.72","06/16"
"丹麥","453.86","12.14","2.75","06/17"
"瑞士股市","7251.42","13.15","0.18","06/17"
"西班牙","1386.71","6.65","0.48","06/17"
"葡萄牙","3378.60","14.26","0.42","06/17"
"愛爾蘭","5619.84","48.54","0.87","06/17"
"以色列","1133.97","17.81","1.60","06/17"
"埃及股市","92223.88","-1048.44","-1.12","06/17"
"南非股市","29655.55","421.76","1.44","06/17"
"摩洛哥","29349.78","-121.66","-0.41","06/17"
"卡達指數","12396.59","-102.79","-0.82","06/17"
"杜拜指數","5560.22","-100.72","-1.78","06/17"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12160.30","-108.78","-0.89","06/17"
"NASDAQ","2457.73","-17.05","-0.69","06/17"
"羅素2000","736.57","-4.17","-0.56","06/17"
"S&P 500","1350.93","-9.21","-0.68","06/17"
"費城金銀","178.75","0.28","0.16","06/17"
"DJ貴金屬","367.32","-0.06","-0.02","17:18"
"CBOE黃金","180.20","1.31","0.73","06/17"
"AMEX金蟲","409.64","4.91","1.21","06/17"
"AMEX能源","885.36","16.33","1.88","06/17"
"NYSE能源","16527.30","234.26","1.44","06/17"
"費城油業","347.58","6.34","1.86","06/17"
"AMEX石油","1560.26","22.20","1.44","06/17"
"費城半導","393.61","-6.13","-1.53","06/17"
"NSDQ金融","2444.30","-66.49","-2.65","06/17"
"NYSE金融","6880.62","-92.07","-1.32","06/17"
"NBI生技","797.47","-5.58","-0.69","06/17"
"AMEX生技","750.17","-6.33","-0.84","06/17"
"費城藥物","171.89","-0.69","-0.40","06/17"
"加拿大","15068.83","124.55","0.83","06/17"
"巴西指數","68437.50","1152.89","1.71","06/17"
"墨西哥","29925.27","-428.91","-1.41","06/17"
"阿根廷","2036.00","-30.44","-1.47","06/17"
"智利","3038.32","13.94","0.46","06/17"
"秘魯","16694.68","92.21","0.56","06/17"
"哥倫比亞","9589.20","-108.32","-1.12","06/17"
"委內瑞拉","36664.33","9.90","0.03","06/17"
"百慕達","4828.87","-91.98","-1.87","06/17"
"牙買加","109627.07","-156.05","-0.14","06/17"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","9419.00","-227.00","-2.35","06/16"
"波海海峽航運","13553.00","-407.00","-2.92","06/16"
"波海巴拿馬航","8660.00","-282.00","-3.15","06/16"
"VIX波動率","21.13","0.18","0.86","06/17"
"道瓊歐洲","3555.58","22.75","0.64","06/17"
"DJ交通運輸","5103.61","-55.82","-1.08","16:30"
"道瓊公用事業","524.18","0.88","0.17","16:30"
"歐洲公用事業","335.46","1.49","0.45","06/17"
"全球公用事業","7696.74","26.12","0.34","06/17"
"ISE水指數","92.84","-0.50","-0.54","06/17"
"道瓊水指數","556.66","-0.33","-0.06","17:16"
"純淨科技","1574.42","-1.92","-0.12","16:59"
"WH創新能源","278.54","2.28","0.82","16:59"
"WH乾淨能源","228.89","-0.08","-0.04","16:59"
"全球乾淨能源","3432.47","63.81","1.89","17:00"
"ISE替代能源","53.84","-0.01","-0.02","06/17"
"全球替代能源","3884.65","1.35","0.04","18:31"
"ET50環境科技","263.22","4.28","1.65","06/17"
"生物能源","472.72","-0.17","-0.04","18:31"
"環境服務","1102.36","6.14","0.56","16:59"
"歐洲環境控制","169.61","2.67","1.60","06/17"
"美國環境控制","113.43","0.53","0.47","06/17"
"Clvrt社會責任","78.93","-0.81","-1.02","17:18"
"ISE邪惡指數","110.15","-1.60","-1.43","06/17"
"DJ美國礦產","318.79","4.17","1.32","17:17"
"DJ世界原料","409.02","0.28","0.07","18:30"
"msci世界能源","320.36","2.14","0.67","06/16"
"msci世界原料","319.35","3.95","1.25","06/16"

"分類指數行情"
