"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17289.30","5.49","0.03","7/30"
"東證一部","1705.71","6.00","0.35","7/30"
"東證二部","4135.53","24.77","0.60","7/30"
"JASDAQ","76.98","0.22","0.29","7/30"
"上海綜合","4440.77","95.41","2.20","07/30"
"上海A股","4657.85","100.42","2.20","07/30"
"上海B股","321.42","3.85","1.21","07/30"
"香港恆生","22739.90","169.49","0.75","07/30"
"香港國企","13031.06","104.63","0.81","07/30"
"香港紅籌","4409.40","56.33","1.29","07/30"
"台灣加權","9072.57","-89.71","-0.98","13:46"
"台灣店頭","221.53","-2.77","-1.24","13:45"
"韓國指數","1906.71","23.49","1.25","18:03"
"新加坡","3526.29","33.59","0.96","17:05"
"馬來西亞","1352.41","-2.97","-0.22","17:00"
"菲律賓","3467.46","-51.30","-1.46","12:11"
"印尼股市","2301.55","3.14","0.14","17:09"
"越南股市","925.44","-14.92","-1.59","10:57"
"泰國股市","863.58","-20.58","-2.33","07/27"
"印度股市","15260.91","26.34","0.17","16:42"
"斯里蘭卡","2441.40","-20.14","-0.82","14:16"
"澳洲股市","6146.50","19.20","0.31","17:47"
"紐西蘭","4228.83","-17.18","-0.41","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1961.04","-6.02","-0.31","07/30"
"英國指數","6206.10","-9.10","-0.15","15:35"
"法國指數","5646.36","2.40","0.04","17:10"
"德國指數","7456.31","4.63","0.06","18:37"
"道瓊歐洲","4239.18","-5.40","-0.13","17:15"
"土耳其","51459.22","-102.69","-0.20","15:43"
"匈牙利","28830.83","-196.58","-0.68","15:36"
"奧地利","4534.27","-32.84","-0.72","16:35"
"波蘭股市","62547.98","-61.49","-0.10","15:40"
"捷克股市","1764.70","-6.70","-0.38","16:13"
"盧森堡","2394.10","-10.63","-0.44","16:40"
"義大利","31137.00","-5.00","-0.02","16:43"
"西班牙","1600.30","-7.70","-0.48","16:41"
"瑞士股市","8705.11","-0.46","-0.01","16:30"
"瑞典股市","1228.39","12.93","1.06","16:48"
"芬蘭股市","11094.44","45.36","0.41","17:32"
"挪威股市","411.16","1.22","0.30","15:25"
"以色列","1104.63","15.31","1.41","15:16"
"埃及股市","72061.33","-402.79","-0.56","12:40"
"南非股市","25467.53","481.61","1.93","16:00"
"摩洛哥","24098.32","0.00","0.00","19:42"
"約旦指數","5684.54","2.25","0.04","13:45"
"杜拜指數","4226.77","-23.76","-0.56","11:59"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13358.31","92.84","0.70","16:30"
"NASDAQ","2583.28","21.04","0.82","17:16"
"羅素2000","784.23","6.40","0.82","17:00"
"S&P 500","1473.91","14.96","1.02","16:59"
"DJ貴金屬","305.20","10.12","3.43","17:29"
"CBOE黃金","152.72","4.43","2.99","16:49"
"AMEX金蟲","347.43","9.43","2.79","16:57"
"費城金銀","149.75","4.94","3.41","16:47"
"費城油業","272.83","1.55","0.57","16:47"
"AMEX石油","1377.48","23.13","1.71","16:57"
"NYSE能源","13795.37","165.48","1.21","17:05"
"AMEX能源","700.30","8.28","1.20","16:57"
"費城半導","510.88","8.60","1.71","16:47"
"NSDQ金融","2953.77","37.68","1.29","17:16"
"NYSE金融","9107.44","102.09","1.13","17:05"
"NBI生技","793.35","-0.35","-0.04","17:16"
"AMEX生技","766.46","-2.22","-0.29","16:57"
"費城藥物","199.79","1.05","0.53","16:47"
"加拿大","13864.72","116.19","0.84","17:05"
"巴西指數","54572.61","1650.38","3.12","17:16"
"墨西哥","30900.68","665.51","2.20","15:06"
"阿根廷","2186.37","36.48","1.70","18:00"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5099.17","60.00","1.19","15:44"
"DJ建商","471.46","4.38","0.94","15:42"
"S&P建商","563.73","3.60","0.64","15:40"
"道瓊公用事業","478.76","3.97","0.84","15:44"
"歐洲公用事業","306.42","-1.64","-0.53","17:45"
"全球公用事業","7078.53","14.49","0.20","15:29"
