"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17400.41","-28.76","-0.17","close"
"東證一部","1701.00","-2.41","-0.14","close"
"東證二部","4062.21","20.12","0.50","close"
"JASDAQ","80.95","-0.02","-0.02","close"
"上海綜合","3759.87","-23.19","-0.61","04/27"
"上海A股","3950.84","-24.84","-0.62","04/27"
"上海B股","215.99","2.37","1.11","04/27"
"香港恆生","20526.50","-140.79","-0.68","04/27"
"香港國企","10141.41","-119.58","-1.17","04/27"
"香港紅籌","3481.60","-32.09","-0.91","04/27"
"台灣指數","7949.42","-50.62","-0.63","13:46"
"韓國指數","1542.52","-10.61","-0.68","18:03"
"新加坡","3398.60","-8.29","-0.24","17:05"
"馬來西亞","1324.77","8.80","0.67","17:00"
"菲律賓","3318.38","-31.96","-0.95","12:11"
"印尼股市","2019.68","3.64","0.18","17:08"
"越南股市","923.89","18.36","2.03","04/25"
"泰國股市","695.11","4.32","0.62","17:00"
"印度股市","13908.58","-320.30","-2.25","16:28"
"澳洲股市","6141.00","-56.80","-0.92","17:47"
"日本不動產","4268.41","20.30","0.48","15:45"
"東證REIT","2513.50","18.52","0.74","15:00"
"澳洲不動產","1893.57","-26.45","-1.38","19:15"
"新加坡不動產","1580.02","23.81","1.53","04/26"
"恆生地產","24495.32","-221.19","-0.90","17:01"
"亞洲REIT","194.79","0.32","0.17","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6418.70","-50.70","-0.78","15:36"
"法國指數","5930.77","-13.67","-0.23","17:10"
"德國指數","7378.12","-8.90","-0.12","18:35"
"俄羅斯","1915.27","-45.13","-2.30","18:00"
"道瓊歐洲","4383.13","-31.08","-0.70","17:16"
"土耳其","46861.31","-964.74","-2.02","15:39"
"匈牙利","25424.80","-32.59","-0.13","15:36"
"奧地利","4809.50","-14.24","-0.29","16:33"
"波蘭股市","59378.12","-99.01","-0.17","15:40"
"捷克股市","1812.00","-8.00","-0.44","16:13"
"愛沙尼亞","906.17","-10.15","-1.11","13:05"
"拉托維亞","662.89","-1.43","-0.21","13:05"
"立陶宛","492.28","-3.85","-0.78","13:05"
"盧森堡","2425.82","-12.62","-0.52","13:10"
"義大利","33892.00","-117.00","-0.34","16:43"
"西班牙","1598.96","-20.92","-1.29","16:38"
"瑞士股市","9419.90","-61.35","-0.65","16:30"
"瑞典股市","1264.61","-10.19","-0.80","16:45"
"芬蘭股市","10836.28","-49.70","-0.46","17:32"
"挪威股市","396.90","-3.89","-0.97","15:25"
"英國不動產","2942.62","-18.56","-0.63","16:37"
"歐陸不動產","3233.84","-1.80","-0.06","16:45"
