"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17248.89","-40.41","-0.23","7/31"
"東證一部","1706.18","0.47","0.03","7/31"
"東證二部","4161.38","25.85","0.63","7/31"
"JASDAQ","77.12","0.14","0.18","7/31"
"上海綜合","4471.03","30.26","0.68","07/31"
"上海A股","4689.09","31.24","0.67","07/31"
"上海B股","328.10","6.68","2.08","07/31"
"香港恆生","23184.94","0.00","0.00","07/31"
"香港國企","13363.96","0.00","0.00","07/31"
"香港紅籌","4483.00","0.00","0.00","07/31"
"台灣加權","9287.25","214.68","2.37","07/31"
"台灣店頭","225.72","4.19","1.89","07/31"
"韓國指數","1933.27","26.56","1.39","07/31"
"新加坡","3547.66","21.37","0.61","07/31"
"馬來西亞","1373.71","21.30","1.57","07/31"
"菲律賓","3501.20","33.74","0.97","07/31"
"印尼股市","2348.67","47.12","2.05","07/31"
"越南股市","907.95","-17.49","-1.89","07/31"
"泰國股市","859.76","-3.82","-0.44","07/31"
"印度股市","15550.99","290.08","1.90","07/31"
"斯里蘭卡","2442.11","0.71","0.03","07/31"
"澳洲股市","6187.50","0.00","0.00","10:30"
"紐西蘭","4194.34","-18.96","-0.45","08:09"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1993.96","32.92","1.68","07/31"
"英國指數","6360.10","154.00","2.48","07/31"
"法國指數","5751.08","104.72","1.85","07/31"
"德國指數","7584.14","127.83","1.71","07/31"
"道瓊歐洲","4315.69","76.51","1.80","07/31"
"土耳其","52824.89","1365.67","2.65","07/31"
"匈牙利","29264.90","434.07","1.51","07/31"
"奧地利","4685.24","150.97","3.33","07/31"
"波蘭股市","63670.52","1122.54","1.79","07/31"
"捷克股市","1789.80","25.10","1.42","07/31"
"盧森堡","2418.08","23.98","1.00","07/31"
"義大利","31595.00","458.00","1.47","16:43"
"西班牙","1630.91","30.61","1.91","07/31"
"瑞士股市","8885.04","179.93","2.07","07/31"
"瑞典股市","1243.87","15.48","1.26","07/31"
"芬蘭股市","11280.69","186.25","1.68","07/31"
"挪威股市","418.43","7.27","1.77","07/31"
"以色列","1121.17","16.54","1.50","07/31"
"埃及股市","72752.71","691.38","0.96","07/31"
"南非股市","25846.41","378.88","1.49","07/31"
"摩洛哥","24394.31","295.99","1.23","07/31"
"約旦指數","5684.54","2.25","0.04","07/30"
"杜拜指數","4273.32","46.55","1.10","07/31"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13211.99","-146.32","-1.09","16:30"
"NASDAQ","2546.27","-37.01","-1.43","17:17"
"羅素2000","776.12","-8.11","-1.03","16:59"
"S&P 500","1455.27","-18.64","-1.26","16:59"
"DJ貴金屬","303.62","-1.58","-0.52","17:28"
"CBOE黃金","151.71","-1.01","-0.66","16:49"
"AMEX金蟲","345.04","-2.39","-0.69","16:52"
"費城金銀","148.71","-1.04","-0.69","16:46"
"費城油業","271.30","-1.53","-0.56","16:46"
"AMEX石油","1362.51","-14.97","-1.09","16:52"
