"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16127.42","306.23","1.94","9/14"
"東證一部","1544.71","21.84","1.43","9/14"
"東證二部","3541.64","15.30","0.43","9/14"
"JASDAQ","70.56","0.08","0.11","9/14"
"上海綜合","5421.39","109.21","2.06","09/17"
"上海A股","5690.23","114.59","2.06","09/17"
"上海B股","358.90","7.48","2.13","09/17"
"香港恆生","24599.34","-298.77","-1.20","09/17"
"香港國企","14676.39","-31.51","-0.21","09/17"
"香港紅籌","4953.60","-45.31","-0.91","09/17"
"台灣加權","8899.91","-131.72","-1.46","13:46"
"台灣店頭","192.23","-8.00","-4.00","13:46"
"韓國指數","1871.68","1.66","0.09","18:03"
"新加坡","3476.31","-60.09","-1.70","17:05"
"馬來西亞","1278.34","-11.16","-0.87","17:00"
"菲律賓","3307.43","12.88","0.39","12:11"
"印尼股市","2223.22","-2.39","-0.11","17:09"
"越南股市","934.74","4.28","0.46","10:58"
"泰國股市","802.65","-9.30","-1.15","17:01"
"印度股市","15504.43","-99.37","-0.64","16:28"
"斯里蘭卡","2637.16","4.74","0.18","14:23"
"澳洲股市","6283.70","-32.00","-0.51","17:47"
"紐西蘭","4168.72","6.05","0.15","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1915.80","-27.45","-1.41","09/17"
"英國指數","6182.80","-106.50","-1.69","09/17"
"法國指數","5439.37","-99.55","-1.80","09/17"
"德國指數","7479.85","-17.89","-0.24","09/17"
"道瓊歐洲","4184.61","-36.73","-0.87","09/17"
"土耳其","50536.54","-84.37","-0.17","09/17"
"匈牙利","26745.98","-169.33","-0.63","09/17"
"奧地利","4400.55","-73.84","-1.65","09/17"
"波蘭股市","59984.91","-86.43","-0.14","09/17"
"捷克股市","1747.80","-14.10","-0.80","09/17"
"盧森堡","2357.62","-27.71","-1.16","09/17"
"義大利","30053.00","-344.00","-1.13","16:43"
"西班牙","1508.48","-20.68","-1.35","09/17"
"瑞士股市","8685.75","-86.83","-0.99","09/17"
"瑞典股市","1160.75","-19.01","-1.61","09/17"
