"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16785.69","-46.53","-0.28","16:00"
"東證一部","1616.62","1.47","0.09","15:01"
"東證二部","3636.72","12.43","0.34","15:01"
"JASDAQ","73.67","1.19","1.64","15:00"
"上海綜合","5552.30","142.90","2.64","15:15"
"上海A股","5827.66","150.46","2.65","15:15"
"上海B股","367.35","5.23","1.44","15:15"
"香港恆生","27142.47","77.32","0.29","16:01"
"香港國企","17017.94","373.45","2.24","16:01"
"香港紅籌","5800.76","7.53","0.13","16:02"
"台灣加權","9411.95","-1.70","-0.02","13:46"
"台灣店頭","195.92","2.04","1.05","13:46"
"韓國指數","1946.48","1.20","0.06","18:03"
"新加坡","3706.23","-8.54","-0.23","17:05"
"馬來西亞","1336.30","0.64","0.05","17:00"
"菲律賓","3572.90","-4.61","-0.13","12:11"
"印尼股市","2359.21","-19.62","-0.82","17:09"
"越南股市","1046.86","32.77","3.23","10:55"
"泰國股市","845.50","2.45","0.29","17:01"
"印度股市","17291.10","140.54","0.82","17:13"
"斯里蘭卡","2556.62","-9.51","-0.37","14:18"
"澳洲股市","6580.90","32.90","0.50","17:47"
"紐西蘭","4268.90","-6.91","-0.16","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2071.80","7.64","0.37","09/28"
"英國指數","6466.80","-19.60","-0.30","09/28"
"法國指數","5715.69","-17.68","-0.31","09/28"
"德國指數","7861.51","7.72","0.10","09/28"
"道瓊歐洲","4381.71","-7.27","-0.17","09/28"
"土耳其","54044.22","-345.98","-0.64","09/28"
"匈牙利","28413.12","194.27","0.69","09/28"
"奧地利","4527.30","-18.59","-0.41","09/28"
"波蘭股市","60368.92","-661.37","-1.08","09/28"
"捷克股市","1816.30","-9.00","-0.49","09/27"
"盧森堡","2448.71","-18.17","-0.74","09/28"
"義大利","31020.00","-94.00","-0.30","16:43"
"西班牙","1600.90","-0.48","-0.03","09/28"
"瑞士股市","8933.48","47.53","0.53","09/28"
"瑞典股市","1221.54","4.30","0.35","09/28"
"芬蘭股市","12290.15","-15.08","-0.12","09/28"
"挪威股市","423.13","1.01","0.24","09/28"
"以色列","1130.42","9.95","0.89","09/25"
"埃及股市","75979.06","879.44","1.17","09/27"
"南非股市","27267.58","9.86","0.04","09/28"
"摩洛哥","25888.53","142.08","0.55","09/28"
"約旦指數","5727.33","-3.13","-0.05","09/27"
"杜拜指數","4231.12","8.64","0.20","09/27"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13895.63","-17.31","-0.12","16:30"
"NASDAQ","2701.50","-8.09","-0.30","17:16"
"羅素2000","805.45","-8.56","-1.05","16:59"
"S&P 500","1526.75","-4.63","-0.30","16:59"
"DJ貴金屬","349.38","3.50","1.01","16:09"
"CBOE黃金","169.24","1.12","0.67","16:49"
"AMEX金蟲","392.97","6.79","1.76","17:20"
"費城金銀","168.75","1.44","0.86","09/28"
"費城油業","295.08","-3.84","-1.28","09/28"
"AMEX石油","1440.15","-5.42","-0.38","17:19"
"NYSE能源","14682.35","-46.75","-0.32","17:05"
"AMEX能源","752.35","-3.69","-0.49","17:20"
"費城半導","500.09","1.20","0.24","09/28"
"NSDQ金融","3034.28","-16.96","-0.56","17:16"
"NYSE金融","9283.00","-24.89","-0.27","17:05"
"NBI生技","854.37","-5.03","-0.58","17:16"
"AMEX生技","821.72","-1.40","-0.17","17:19"
"費城藥物","207.53","-0.47","-0.23","09/28"
