"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"英鎊/美元","1.9834","0.0068","0.34","5:52"
"美元/瑞士法郎","1.0971","0.0092","0.84","5:53"
"美元/俄盧布","24.5200","0.0494","0.20","5:53"
"美元/匈牙利幣","175.6800","1.5300","0.88","5:53"
"美元/土耳其幣","1.1915","0.0122","1.04","5:51"
"美元/南非幣","7.1519","0.1664","2.38","5:52"
"美元/日圓","106.7650","-0.4050","-0.38","5:53"
"美元/人民幣","7.2115","-0.0088","-0.12","0:49"
"美元/港幣","7.8073","0.0008","0.01","5:53"
"美元/台幣","32.2970","-0.0395","-0.12","16:00"
"美元/韓圜","949.1000","2.9000","0.31","2:50"
"美元/泰銖","31.3000","0.1800","0.58","5:25"
"美元/新元","1.4248","-0.0016","-0.12","5:53"
"美元/馬來幣","3.2445","-0.0282","-0.86","2:50"
"美元/印尼盾","9350.0000","0.0000","0.00","2:52"
"美元/印度盧比","39.3650","-0.1050","-0.27","19:35"
"澳幣/美元","0.8800","-0.0021","-0.24","5:53"
"紐幣/美元","0.7680","-0.0059","-0.77","5:52"
"美元/巴西幣","1.7845","-0.0019","-0.11","5:18"
"美元/墨披索","10.8980","0.0065","0.06","5:53"
"美元/加幣","1.0079","0.0042","0.42","5:53"

"MSCI 指數"
"MSCI","指數","單日","一個月","三個月","YTD"
"新興市場","1111.14","2.57","-10.79","-16.93","-10.79"
"新興亞洲","458.33","4.83","-10.78","-19.65","-10.78"
"新興東歐","339.01","1.62","-11.41","-8.57","-11.41"
"新興拉美","3936.22","-0.03","-10.55","-14.73","-10.55"
"中國","73.22","7.41","-13.77","-28.81","-13.77"
"印度","598.02","7.57","-10.59","-5.85","-10.59"
"俄羅斯","1365.34","2.03","-11.13","-5.46","-11.13"
"巴西","3402.87","0.49","-12.01","-14.04","-12.01"
"台灣","267.43","3.15","-9.03","-20.31","-9.03"
"韓國","386.97","2.16","-11.55","-21.23","-11.55"
"泰國","238.75","5.17","-10.70","-14.81","-10.70"
"馬來西亞","407.17","2.59","-0.34","2.95","-0.34"
"印尼","649.93","5.80","-4.08","-3.18","-4.08"
"菲律賓","331.63","4.13","-8.73","-9.56","-8.73"
"土耳其","608.09","0.68","-19.04","-23.01","-19.04"
"捷克","749.04","1.53","-9.63","-7.91","-9.63"
"匈牙利","1025.26","0.11","-9.86","-13.90","-9.86"
"波蘭","1281.88","-0.13","-14.61","-22.72","-14.61"
"以色列","247.85","-0.01","-6.13","-5.11","-6.13"
"埃及","1207.77","-0.18","-5.94","6.50","-5.94"
"墨西哥","5535.02","-2.06","-7.63","-13.81","-7.63"
"阿根廷","2637.97","0.80","-9.62","-22.58","-9.62"

