"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13165.45","146.04","1.12","close"
"東證一部","1263.75","16.44","1.32","close"
"東證二部","2594.90","2.81","0.11","close"
"JASDAQ","56.55","-0.02","-0.04","close"
"上海綜合","2319.87","-130.74","-5.34","close"
"上海A股","2435.12","-136.98","-5.33","close"
"上海B股","151.36","-12.32","-7.53","close"
"深圳A股","687.62","-43.28","-5.92","close"
"深圳B股","371.42","-16.62","-4.28","close"
"滬深300","2313.40","-134.21","-5.48","close"
"香港恆生","20930.67","-229.91","-1.09","close"
"香港國企","10966.37","-203.83","-1.82","close"
"香港紅籌","4170.03","-44.44","-1.05","close"
"台灣加權","7000.74","-195.76","-2.72","close"
"台灣店頭","113.45","-3.76","-3.21","close"
"韓國指數","1567.71","-4.48","-0.28","18:03"
"越南股市","508.05","19.11","3.91","11:01"
"泰國股市","697.23","-10.25","-1.45","16:59"
"菲律賓","2725.15","-2.13","-0.08","08/15"
"馬來西亞","1084.36","-10.69","-0.98","17:00"
"印尼股市","2085.15","-21.49","-1.02","08/15"
"印度股市","14645.66","-78.52","-0.53","16:28"
"孟加拉","2675.07","13.81","0.52","08/14"
"巴基斯坦","7691.77","318.87","4.32","12:15"
"澳洲股市","5043.50","4.60","0.09","17:47"
"紐西蘭","3334.14","-16.99","-0.51","14:31"
"新加坡","2776.98","-20.52","-0.73","17:10"
"龍籌股","111.02","-5.40","-4.64","19:00"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1778.29","-7.07","-0.40","08/18"
"英國指數","5450.20","-4.60","-0.08","08/18"
"法國指數","4448.84","-4.78","-0.11","08/18"
"德國指數","6432.88","-13.14","-0.20","08/18"
"土耳其","41946.90","-247.52","-0.59","08/18"
"匈牙利","20899.49","-96.90","-0.46","08/18"
"奧地利","3542.42","26.50","0.75","08/18"
"波蘭股市","40736.81","-166.65","-0.41","08/18"
"捷克股市","1442.60","-13.60","-0.93","08/18"
"瑞典股市","875.27","1.94","0.22","08/18"
"芬蘭股市","8511.79","-33.30","-0.39","08/18"
"挪威股市","360.05","7.57","2.15","08/18"
"希臘指數","3355.05","56.93","1.73","08/18"
"義大利","22199.00","95.00","0.43","16:43"
"盧森堡","1832.72","-7.44","-0.40","08/18"
"荷蘭","410.51","0.65","0.16","08/18"
"冰島","4397.95","83.86","1.94","08/18"
"丹麥","417.10","-2.16","-0.52","08/18"
"瑞士股市","7231.40","-4.53","-0.06","08/18"
"西班牙","1256.99","-0.98","-0.08","08/18"
"葡萄牙","2841.77","-17.09","-0.60","08/18"
"愛爾蘭","4544.67","-61.96","-1.35","08/18"
"以色列","1028.84","3.90","0.38","08/18"
"埃及股市","724.02","-6.91","-0.95","08/18"
"南非股市","24719.67","-468.76","-1.86","08/18"
"摩洛哥","28634.56","7.55","0.03","08/18"
"卡達指數","11091.94","159.51","1.46","08/18"
"杜拜指數","5012.31","23.49","0.47","08/18"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11479.39","-180.51","-1.55","08/18"
"那斯達克","2416.98","-35.54","-1.45","08/18"
"羅素兩千","741.97","-11.40","-1.51","08/18"
"S&P 五百","1278.60","-19.60","-1.51","08/18"
"費城金銀","139.46","2.08","1.51","08/18"
"DJ貴金屬","285.14","4.01","1.43","17:18"
"CBOE黃金","139.72","2.39","1.74","08/18"
"AMEX金蟲","321.48","5.98","1.90","08/18"
"AMEX能源","701.69","-8.74","-1.23","08/18"
"NYSE能源","13258.42","-114.12","-0.85","08/18"
"費城油業","278.89","-4.54","-1.60","08/18"
"AMEX石油","1260.00","-15.70","-1.23","08/18"
"費城半導","369.94","-6.49","-1.72","08/18"
"NSDQ金融","2501.21","-77.15","-2.99","08/18"
"NYSE金融","6184.24","-157.01","-2.48","08/18"
"NBI生技","915.95","-11.76","-1.27","08/18"
"AMEX生技","866.40","-16.84","-1.91","08/18"
"費城藥物","190.02","-1.83","-0.95","08/18"
"加拿大","13119.37","22.67","0.17","08/18"
"巴西指數","53326.54","-917.49","-1.69","08/18"
"墨西哥","26777.48","-563.35","-2.06","08/18"
"阿根廷","1733.79","-4.15","-0.24","08/15"
"智利","2872.05","-22.46","-0.78","08/18"
