"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17932.27","82.99","0.46","close"
"東證一部","1751.12","10.04","0.58","close"
"東證二部","4164.48","27.63","0.67","close"
"JASDAQ","81.89","0.53","0.65","close"
"上海綜合","3914.20","-164.40","-4.03","06/28"
"上海A股","4108.22","-172.19","-4.02","06/28"
"上海B股","260.21","-13.91","-5.07","06/28"
"香港恆生","21938.22","232.66","1.07","06/28"
"香港國企","12050.00","135.47","1.14","06/28"
"香港紅籌","4153.20","78.94","1.94","06/28"
"台灣指數","8892.83","48.61","0.55","13:46"
"韓國指數","1751.75","18.65","1.08","18:03"
"新加坡","3538.23","32.73","0.93","17:05"
"馬來西亞","1350.72","-6.71","-0.49","17:00"
"菲律賓","3645.00","57.79","1.61","12:11"
"印尼股市","2112.85","-12.49","-0.59","17:09"
"越南股市","1024.04","-8.92","-0.86","14:21"
"泰國股市","777.68","6.68","0.87","17:01"
"印度股市","14504.57","73.51","0.51","16:28"
"斯里蘭卡","2566.84","-3.63","-0.14","14:23"
"巴基斯坦","9723.54","38.11","0.39","13:16"
"澳洲股市","6297.40","80.80","1.30","17:47"
"紐西蘭","4189.66","-13.61","-0.32","14:34"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6571.30","43.70","0.67","15:35"
"法國指數","6006.31","64.64","1.09","17:10"
"德國指數","7921.36","120.13","1.54","18:42"
"道瓊歐洲","4457.99","45.87","1.04","17:15"
"土耳其","46181.38","1019.63","2.26","15:40"
"匈牙利","28786.34","220.88","0.77","15:36"
"奧地利","4817.05","53.02","1.11","16:35"
"波蘭股市","66425.27","816.09","1.24","15:40"
"捷克股市","1843.60","9.10","0.50","16:13"
"盧森堡","2507.86","33.14","1.34","16:40"
"義大利","32709.00","218.00","0.67","16:43"
"西班牙","1633.61","13.93","0.86","16:38"
"瑞士股市","9138.91","113.09","1.25","16:30"
"瑞典股市","1257.94","16.72","1.35","16:47"
"芬蘭股市","11345.85","142.23","1.27","17:32"
"挪威股市","422.34","10.70","2.60","15:24"
"以色列","1112.92","5.05","0.46","15:35"
"埃及股市","69671.65","265.21","0.38","13:08"
"南非股市","25666.19","97.44","0.38","16:00"
"摩洛哥","23993.20","110.38","0.46","19:06"
