"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","4596.23","51.91","1.14%","05/06"
"澳洲股市","5133.75","28.36","0.56%","18:01"
"日經225","13694.04","-105.31","-0.76%","05/02"
"東證一部","1153.28","-5.09","-0.44%","05/02"
"東證二部","3310.94","15.71","0.48%","05/02"
"JASDAQ","93.35","1.61","1.75%","05/02"
"韓國股市","1961.48","-4.23","-0.22%","18:03"
"台灣加權","8169.05","34.02","0.42%","05/06"
"台灣店頭","115.11","0.02","0.02%","05/06"
"上海綜合","2231.17","25.75","1.17%","05/06"
"上海A股","2335.17","26.94","1.17%","05/06"
"上海B股","264.00","3.43","1.32%","15:15"
"深圳A股","994.84","18.16","1.86%","15:00"
"深圳B股","836.73","13.62","1.65%","15:00"
"滬深300","2525.98","33.07","1.33%","05/06"
"深證成指","8997.08","149.40","1.69%","05/06"
"香港恆生","22915.09","225.13","0.99%","05/06"
"香港國企","11001.77","155.78","1.44%","05/06"
"香港紅籌","4473.14","35.66","0.80%","16:01"
"新加坡","3382.29","12.39","0.37%","17:10"
"海峽中國","245.86","0.38","0.15%","17:10"
"越南股市","488.32","13.08","2.75%","05/06"
"泰國股市","1578.95","-10.24","-0.64%","05/03"
"菲律賓","7170.65","-44.70","-0.62%","05/06"
"馬來西亞","1752.02","57.25","3.38%","05/06"
"印尼股市","4991.87","66.39","1.35%","16:00"
"印度股市","19673.64","98.00","0.50%","16:00"
"巴基斯坦","13818.89","68.58","0.50%","15:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1432.15","2.29","0.16%","05/06"
"英國股市","6521.46","60.75","0.94%","05/03"
"法國股市","3907.04","-5.91","-0.15%","05/06"
"德國股市","8112.08","-10.21","-0.13%","05/06"
"土耳其","89714.81","621.11","0.70%","05/06"
"匈牙利","18378.30","59.62","0.33%","05/06"
"奧地利","2416.35","17.13","0.71%","05/06"
"波蘭股市","44541.73","550.22","1.25%","05/06"
"捷克股市","967.28","2.92","0.30%","05/06"
"瑞典股市","1205.17","1.83","0.15%","05/06"
"芬蘭股市","6195.64","23.03","0.37%","05/06"
"挪威股市","447.79","1.41","0.32%","16:42"
"希臘股市","983.64","9.55","0.98%","05/02"
"義大利","17919.10","-46.57","-0.26%","05/06"
"比利時","2696.57","0.21","0.01%","05/06"
"盧森堡","1195.75","7.78","0.65%","05/06"
"荷蘭股市","357.44","-0.17","-0.05%","05/06"
"冰島股市","769.75","-0.29","-0.04%","05/06"
"丹麥股市","541.94","2.98","0.55%","05/06"
"瑞士股市","7927.34","-10.27","-0.13%","05/06"
"西班牙","857.28","-4.44","-0.52%","05/06"
"葡萄牙","2626.25","15.23","0.58%","05/06"
"愛爾蘭","3940.82","50.56","1.30%","05/03"
"以色列","1209.89","6.88","0.57%","05/06"
"埃及股市","541.220","0.00","0.00%","19:18"
"南非股市","35199.18","235.21","0.67%","05/06"
"約旦股市","1992.22","3.45","0.17%","05/06"
"杜拜股市","2149.53","-19.27","-0.89%","05/06"
"阿布達比","3318.49","11.74","0.36%","05/06"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","14968.89","-5.07","-0.03%","05/06"
"那斯達克","3392.97","14.34","0.42%","17:16"
"羅素兩千","959.80","5.38","0.56%","20:11"
"S&P 五百","1617.50","3.08","0.19%","05/06"
"費城金銀","107.72","0.05","0.05%","17:16"
"道瓊貴金屬","228.00","1.55","0.68%","17:37"
"CBOE黃金","119.69","1.01","0.85%","16:49"
"AMEX金蟲","278.40","1.24","0.45%","19:57"
"AMEX能源","803.50","5.13","0.64%","16:15"
"NYSE能源","13401.43","50.73","0.38%","19:57"
"費城油業","257.62","1.75","0.69%","17:16"
"AMEX石油","1390.33","3.49","0.25%","19:48"
"費城半導","453.47","2.54","0.57%","17:16"
"NSDQ金融","2557.08","19.29","0.76%","17:16"
"NYSE金融","5781.95","34.97","0.61%","19:51"
