"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","8792.93","-16.77","-0.19%","17:45"
"澳洲股市","5786.40","-36.40","-0.63%","17:11"
"日經225","21821.16","140.82","0.65%","15:15"
"東證一部","1637.61","8.31","0.51%","15:00"
"東證二部","7308.31","28.65","0.39%","15:00"
"JASDAQ","153.22","1.15","0.76%","15:00"
"韓國股市","2100.56","8.16","0.39%","18:03"
"台灣加權","9828.69","31.60","0.32%","13:33"
"台灣店頭","119.86","1.03","0.87%","13:33"
"上海綜合","2703.51","24.40","0.91%","15:15"
"上海A股","2831.06","25.63","0.91%","15:15"
"上海B股","287.68","0.13","0.04%","15:15"
"深圳A股","1482.18","7.62","0.52%","16:30"
"深圳B股","908.73","-3.68","-0.40%","16:30"
"滬深300","3294.60","36.93","1.13%","15:15"
"深證成指","8108.85","46.56","0.58%","16:30"
"中小板指","5369.56","24.03","0.45%","16:30"
"創業板指","1394.40","-8.88","-0.63%","16:30"
"香港恆生","26372.00","188.47","0.72%","15:59"
"香港國企","10631.66","47.89","0.45%","16:08"
"香港紅籌","4352.16","41.41","0.96%","16:08"
"香港創業板","156.57","-0.49","-0.31%","16:22"
"新加坡","3083.60","29.07","0.95%","11/16"
"菲律賓","7270.26","186.92","2.64%","15:20"
"馬來西亞","1710.71","4.33","0.25%","17:05"
"越南股市","916.06","17.87","1.99%","12:00"
"泰國股市","1636.48","1.48","0.09%","16:39"
"印尼股市","6005.30","-7.05","-0.12%","16:15"
"印度股市","35774.88","317.72","0.90%","17:42"
"巴基斯坦","30019.95","174.85","0.59%","11/16"
"蒙古股市","20143.18","0.00","0.00%","11/16"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1135.71","0.78","0.07%","17:51"
"英國股市","7000.89","-12.99","-0.19%","16:35"
"法國股市","4985.45","-39.74","-0.79%","18:05"
"德國股市","11244.54","-96.46","-0.85%","17:35"
"土耳其","94570.90","954.45","1.02%","17:10"
"烏克蘭","579.64","-3.66","-0.63%","17:05"
"匈牙利","39328.39","257.42","0.66%","11/16"
"奧地利","3079.30","-54.80","-1.75%","17:33"
"波蘭股市","55911.21","469.11","0.85%","06:00"
"捷克股市","1079.18","-1.35","-0.12%","16:25"
"希臘股市","617.18","-8.51","-1.36%","19:19"
"義大利","20674.30","-77.78","-0.37%","17:43"
"西班牙","906.43","-4.42","-0.49%","17:38"
"葡萄牙","2862.52","-14.91","-0.52%","16:36"
"愛爾蘭","5900.09","-83.36","-1.39%","16:30"
"比利時","3503.40","-26.41","-0.75%","17:29"
"盧森堡","1581.182","-23.93","-1.49%","11:04"
"荷蘭股市","518.90","-3.53","-0.68%","18:05"
"冰島股市","1269.71","1.07","0.08%","15:36"
"芬蘭股市","9226.66","-91.76","-0.98%","18:36"
"瑞典股市","1482.49","-16.95","-1.13%","17:35"
"挪威股市","797.40","-7.37","-0.92%","17:45"
"丹麥股市","913.40","2.06","0.23%","17:05"
"瑞士股市","8801.50","-97.60","-1.10%","17:35"
"以色列","1635.71","-4.90","-0.30%","17:24"
"埃及股市","1338.63","-4.64","-0.35%","06:00"
"南非股市","46180.90","341.50","0.74%","16:00"
"約旦股市","1956.79","-6.70","-0.34%","15:02"
"杜拜股市","2783.90","5.14","0.18%","13:55"
"阿布達比","5079.75","24.29","0.48%","09:00"
"奈及利亞","32403.6","-787.85","-2.37%","10/24"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","25017.44","-395.78","-1.56%","11/19"
"NASDAQ","7028.48","-219.40","-3.03%","17:15"
"NYSE綜合","12280.91","-119.37","-0.96%","17:34"
"S&P 500","2690.73","-45.54","-1.66%","17:03"
"羅素3000","1583.61","-28.15","-1.75%","16:30"
"羅素3000成長","1120.19","-33.77","-2.93%","16:30"
"羅素3000價值","1578.92","-9.74","-0.61%","16:30"
"羅素1000","1485.54","-26.07","-1.72%","16:30"
"羅素2000","1496.72","-32.40","-2.12%","15:59"
"費城金銀","65.70","-0.38","-0.58%","17:15"
"AMEX金蟲","148.27","-0.29","-0.19%","17:34"
"道瓊貴金屬","139.68","-0.31","-0.22%","16:20"
"AMEX能源","674.63","-0.83","-0.12%","17:03"
"NYSE能源","10709.99","-27.55","-0.26%","17:34"
"費城油業","111.73","0.41","0.37%","17:15"
"AMEX石油","1327.10","-13.31","-0.99%","17:34"
"費城半導體","1173.01","-47.13","-3.86%","17:15"
"NBI生技","3231.2","-73.0","-2.21%","17:15"
"AMEX生技","4496.34","-109.02","-2.37%","17:34"
"加拿大","15071.01","-84.49","-0.56%","15:59"
"巴西股市","87900.83","-614.44","-0.69%","16:30"
"墨西哥","42319.27","868.62","2.10%","11/16"
"阿根廷","31109.25","635.43","2.09%","11/16"
"智利股市","5164.27","-26.71","-0.51%","18:06"
"委內瑞拉","569.13","-2.11","-0.37%","11/16"
"哥倫比亞","1423.09","-13.81","-0.96%","14:59"
"百慕達","2975.91","44.98","1.53%","08/20"
"牙買加","357169","2881","0.81%","13:15"
"秘魯股市","19363.41","-83.40","-0.43%","15:02"
"哥斯大黎加","11620.62","-0.00","0.00%","11/16"
"厄瓜多","207.17","0.00","0.00%","11/15"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","1031.00","11.00","1.07%","11/16"
"波羅的海海岬型","1057.00","50.00","4.73%","11/16"
"波羅的海巴拿馬","1453.00","-13.00","-0.89%","11/16"
"波羅的海極限型","969.00","-1.00","-0.10%","11/16"
"波羅的海輕便型","646.00","-3.00","-0.46%","11/16"
"VIX波動率","20.10","1.96","10.80%","16:14"
"VXD道瓊波動","19.96","2.01","11.20%","16:14"
"VXN納指波動","27.44","3.06","12.55%","16:14"
"羅素大中華","1985.96","20.29","1.03%","18:31"
"道瓊歐洲","3160.33","-20.41","-0.64%","16:34"
"道瓊交通運輸","10534.46","-49.14","-0.46%","11/19"
"AMEX航空","99.93","-0.93","-0.92%","11/19"
"道瓊公用事業","732.29","2.86","0.39%","11/19"
"美國紙業","166.95","-2.93","-1.72%","11/19"
"美林科技100","1003.81","0.00","0.00%","16:03"
"電腦科技","2646.59","-106.96","-3.88%","11/19"
"電腦碟片","110.68","-5.46","-4.70%","11/19"
"電腦硬體","702.57","-25.44","-3.49%","11/19"
"Dax奢侈品","183.03","0.21","0.11%","09:14"
"msci必需消費","214.71","-0.32","-0.15%","17:04"
"美元指數","96.07","-0.26","-0.27%","16:42"
"歐元指數","114.54","-0.51","-0.44%","11/19"
"英鎊指數","128.53","0.23","0.18%","11/19"
"日圓指數","88.87","0.07","0.08%","11/19"
"澳幣指數","72.93","-0.37","-0.50%","11/19"
"瑞郎指數","100.60","0.60","0.60%","11/19"
"30年債殖利率","33.16","-0.11","-0.33%","15:00"
"10年期票利率","30.57","-0.17","-0.55%","15:00"
"5年期票利率","28.66","-0.28","-0.97%","15:00"
"3月期票利率","23.00","0.00","0.00%","15:00"
"JP新興當地債","272.4620","2.2520","0.83%","11/16"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","188.76","1.46","0.78%","16:23"
"高盛商品","269.52","0.98","0.37%","09:34"
"高盛綜合商品","213.13","0.95","0.45%","15:25"
"Rogers商品","2422.12","19.95","0.83%","11/19"
"CRB工業金屬","1533.43","-10.76","-0.70%","16:15"
"高盛貴金屬","158.93","0.26","0.17%","15:25"
"高盛基本金屬","176.61","0.25","0.14%","15:25"
"Rogers金屬","1964.76","4.51","0.23%","11/19"
"FTSE金礦","1250.18","20.17","1.64%","11/16"
"道瓊世界原料","281.25","-1.16","-0.41%","16:40"
"msci世界原料","192.99","-0.90","-0.46%","17:04"
"道瓊美國礦產","73.90","-1.19","-1.58%","16:20"
"CRB能源開採","501.63","1.30","0.26%","16:15"
"高盛能源","144.98","1.26","0.88%","10:54"
"天然氣","448.39","2.64","0.59%","11/19"
"Rogers能源","396.56","9.54","2.46%","11/19"
"msci世界能源","188.42","-1.51","-0.80%","17:04"
"WH乾淨能源","48.44","-0.70","-1.42%","16:04"
"生物能源","109.47","-0.74","-0.67%","16:39"
"全球替代能源","1353.69","-2.44","-0.18%","17:04"
"ET50環境科技","181.47","-0.71","-0.39%","17:51"
"純淨科技","1745.78","2.43","0.14%","11/16"
"WH創新能源","224.46","-3.84","-1.68%","16:04"
"ISE水指數","190.00","-0.84","-0.44%","17:15"
"道瓊水指數","2054.35","13.80","0.68%","16:20"
"CRB農業","5338.87","-84.21","-1.55%","16:15"
"Dax全球農金","445.19","-5.37","-1.19%","18:37"
"Rogers農產","770.74","-3.72","-0.48%","11/19"
"高盛農產品","33.27","-0.33","-0.98%","15:25"
"高盛牲畜","166.03","0.16","0.10%","11:04"

"商品價格"
"商品","買價","漲跌","比例","台北"
"黃金","1224.70","2.60","0.21%","05:54"
"銀","14.51","0.01","0.10%","05:52"
"白金","856.00","8.00","0.95%","05:52"
"鈀","1162.00","-14.00","-1.21%","05:52"
"銠","2530.00","10.00","0.42%","21:51"
"銅","2.8269","-0.02","-0.53%","03:59"
"鎳","5.0991","0.02","0.43%","03:59"
"鋁","0.8673","-0.00","-0.10%","03:36"
"鋅","1.2148","-0.00","-0.18%","03:59"
"鉛","0.9091","-0.00","-0.38%","03:59"
"鈾","29.10","0.30","1.04%","11/12"
"黃金期貨","1224.70","3.90","0.32%","05:55"
"銀期貨","14.405","0.453","3.25%","05:52"
"銅期貨","2.800","-0.004","-0.14%","05:54"
"天然氣期","4.582","0.310","7.26%","05:55"
"布蘭特油期","66.90","0.14","0.21%","05:55"
"紐約輕原油","57.37","0.91","1.61%","05:55"
"燃油期貨","2.0888","0.0151","0.73%","05:55"
"玉米期貨","362.75","-2.00","-0.55%","03:19"
"小麥期貨","498.00","-8.60","-1.70%","03:19"
"可可豆期","2196.50","3.50","0.16%","02:28"
"黃豆期貨","874.00","-18.20","-2.04%","03:19"
"黃豆油期貨","27.33","-0.04","-0.15%","03:19"
"咖啡C期","116.35","3.75","3.33%","02:28"
"十一號糖","12.80","0.11","0.87%","01:58"
"二號棉期","78.12","-0.17","-0.22%","03:14"
"活牛期貨","116.200","0.850","0.74%","03:04"
"瘦豬期貨","61.05","0.97","1.62%","03:04"

"全球匯率"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.1452","0.0038","0.33","05:56"
"英鎊/美元","1.2849","0.0014","0.11","05:56"
"美元/瑞士法郎","0.9936","-0.0061","-0.61","05:53"
"美元/瑞典克朗","9.0007","0.0017","0.02","05:56"
"美元/俄盧布","65.5405","-0.4396","-0.67","04:50"
"美元/匈牙利幣","280.39","-1.17","-0.42","05:56"
"美元/土耳其幣","5.3045","-0.0231","-0.43","05:55"
"美元/南非幣","14.0199","0.0490","0.35","05:56"
"美元/以色列幣","3.7006","-0.0002","-0.01","05:53"
"美元/摩洛哥","9.4525","-0.0236","-0.25","05:56"
"澳幣/美元","0.7293","-0.0039","-0.53","05:56"
"紐幣/美元","0.6836","-0.0041","-0.60","05:56"
"美元/日圓","112.55","-0.26","-0.23","05:56"
"美元/人民幣","6.9410","0.0040","0.06","05:56"
"美元/港幣","7.8306","0.0023","0.03","05:44"
"美元/台幣","30.902","0.126","0.41","05:56"
"美元/韓圜","1124.80","4.38","0.39","05:56"
"美元/泰銖","32.930","0.100","0.30","05:56"
"美元/新元","1.3705","-0.0019","-0.14","05:56"
"美元/菲披索","52.525","0.000","0.00","05:56"
"美元/馬來幣","4.1870","-0.0025","-0.06","05:56"
"美元/印尼盾","14611.7","65.2","0.45","05:56"
"美元/印度盧比","71.470","-0.300","-0.42","05:56"
"美元/加幣","1.3172","0.0025","0.19","05:56"
"美元/巴西幣","3.7558","0.0134","0.36","05:56"
"美元/墨披索","20.3649","0.1999","0.99","05:56"
"美元/阿根廷","35.9040","-0.0160","-0.04","05:56"
"美元/智利","669.10","-0.30","-0.04","05:56"

"MSCI指數MSCI產業指數"
"MSCI","指數","單日","本月","今年"
"世界指數","2031.758","0.27","0.48","-3.41"
"中華指數","411.372","0.06","5.50","-15.60"
"金龍指數","173.881","-0.12","3.97","-14.60"
"遠東指數","3308.351","-0.10","-0.05","-9.93"
"太平洋","2563.136","0.03","0.19","-10.25"
"AC亞太","151.865","0.07","1.59","-12.63"
"歐洲","1571.482","0.49","-0.36","-12.53"
"金磚四國","292.371","0.72","4.13","-12.88"
"新興市場","986.305","0.56","3.18","-14.86"
"新興亞洲","494.958","0.11","3.54","-15.66"
"新興東歐","155.940","-0.09","1.21","-5.83"
"新興拉美","2666.743","3.23","0.09","-5.71"
"歐非中東","243.919","0.57","4.08","-17.62"
"美國指數","2600.574","0.22","0.80","2.20"
"澳洲指數","751.503","0.60","1.09","-11.78"
"中國","73.497","-0.00","5.24","-16.94"
"印度","535.015","0.81","5.57","-12.45"
"俄羅斯","602.990","0.25","0.37","-0.20"
"巴西","2041.669","3.82","0.25","0.93"
"台灣","336.282","-0.73","-1.14","-10.91"
"韓國","442.616","0.02","3.38","-20.13"
"泰國","447.718","0.05","-0.94","-5.71"
"馬來西亞","349.941","0.83","0.08","-9.10"
"印尼","789.622","2.15","9.98","-13.64"
"土耳其","244.036","0.99","8.89","-42.56"
"邊境市場","528.465","0.21","1.42","-17.12"
"南非","445.381","1.31","7.98","-26.39"

"全球期貨指數"
"股市","指數","漲跌","比例","台北"
