"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15653.54","100.95","0.65","12/26"
"東證一部","1508.47","12.44","0.83","12/26"
"東證二部","3263.59","38.79","1.20","12/26"
"JASDAQ","72.47","0.78","1.09","12/26"
"上海綜合","5233.35","32.17","0.62","12/26"
"上海A股","5491.95","33.72","0.62","12/26"
"上海B股","363.14","2.70","0.75","12/26"
"滬深300","5265.03","48.21","0.92","12/26"
"香港恆生","28128.80","501.88","1.82","12/24"
"香港國企","16422.61","440.80","2.76","12/24"
"香港紅籌","6184.94","171.60","2.85","12/24"
"台灣加權","8156.39","-10.68","-0.13","12/26"
"台灣店頭","144.45","0.94","0.66","12/26"
"韓國指數","1906.72","-12.75","-0.66","12/26"
"新加坡","3473.21","38.68","1.13","12/26"
"馬來西亞","1424.02","0.78","0.05","12/26"
"菲律賓","3612.63","79.65","2.25","12/26"
"印尼股市","2714.55","56.57","2.13","12/26"
"越南股市","924.37","5.94","0.65","12/26"
"泰國股市","841.20","-2.08","-0.25","12/26"
"印度股市","20192.52","338.40","1.70","12/26"
"澳洲股市","6413.10","25.10","0.39","10:07"
"紐西蘭","4056.71","-2.00","-0.05","07:47"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2283.08","-9.95","-0.43","12/26"
"英國指數","6479.30","0.00","0.00","12/26"
"法國指數","5614.28","11.51","0.21","12/24"
"德國指數","8002.67","133.48","1.70","12/21"
"道瓊歐洲","4384.55","69.85","1.62","12/21"
"土耳其","55373.17","-7.48","-0.01","12/26"
"匈牙利","26053.91","503.44","1.97","12/21"
"奧地利","4477.11","53.21","1.20","12/21"
"波蘭股市","55792.46","482.62","0.87","12/21"
"捷克股市","1769.00","-25.60","-1.43","12/21"
"盧森堡","2332.08","37.54","1.64","12/21"
"義大利","29095.00","237.00","0.82","12/21"
"西班牙","1654.97","15.27","0.93","12/21"
"瑞士股市","8468.37","65.53","0.78","12/21"
"瑞典股市","1078.93","18.94","1.79","12/21"
"芬蘭股市","11619.20","292.87","2.59","12/21"
"挪威股市","412.88","10.05","2.49","12/21"
"以色列","1226.49","-4.22","-0.34","12/26"
"埃及股市","90826.23","-864.53","-0.94","12/26"
"南非股市","26868.14","161.29","0.60","12/24"
"摩洛哥","25327.26","0.00","0.00","12/21"
"約旦指數","7375.15","22.81","0.31","12/26"
"杜拜指數","6028.16","35.95","0.60","12/26"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13551.69","2.36","0.02","16:30"
"NASDAQ","2724.41","10.91","0.40","17:16"
"羅素2000","797.03","2.64","0.33","12/26"
"S&P 500","1497.66","1.21","0.08","12/26"
"費城金銀","172.80","3.85","2.28","12/26"
"DJ貴金屬","351.89","7.80","2.27","17:30"
"CBOE黃金","173.57","3.52","2.07","12/26"
"AMEX金蟲","405.63","8.90","2.24","17:10"
"AMEX能源","806.13","8.84","1.11","17:10"
"NYSE能源","15416.42","139.29","0.91","17:06"
"費城油業","308.21","4.42","1.45","12/26"
"AMEX石油","1576.85","16.48","1.06","17:10"
"費城半導","418.49","0.08","0.02","12/26"
"NSDQ金融","2941.31","-1.09","-0.04","17:16"
"NYSE金融","8424.06","-16.42","-0.19","17:06"
"NBI生技","862.90","2.92","0.34","17:16"
"AMEX生技","812.79","0.91","0.11","17:10"
"費城藥物","206.76","-0.68","-0.33","12/26"
"加拿大","13694.84","98.75","0.73","12/24"
"巴西指數","64288.26","1190.55","1.89","12/26"
"墨西哥","30002.46","148.69","0.50","15:06"
"阿根廷","2179.90","34.65","1.62","12/26"
"智利","3077.25","-2.72","-0.09","12/26"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","9143.00","-93.00","-1.01","12/24"
"波海海峽航運","13603.00","-105.00","-0.77","12/24"
"波海巴拿馬航運","8277.00","-145.00","-1.72","12/24"
