"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3577.44","8.45","0.24%","18:31"
"澳洲股市","4807.70","-20.50","-0.42%","17:37"
"日經225","9607.08","-13.74","-0.14%","15:28"
"東證一部","827.77","-4.12","-0.50%","15:00"
"東證二部","2235.96","-0.99","-0.04%","15:00"
"JASDAQ","51.82","0.37","0.72%","15:11"
"韓國股市","2111.50","15.99","0.76%","18:05"
"台灣加權","8837.03","-55.85","-0.63%","13:46"
"台灣店頭","136.73","-1.55","-1.12%","13:46"
"上海綜合","2858.46","-1.11","-0.04%","15:15"
"上海A股","2993.52","-1.09","-0.04%","15:15"
"上海B股","299.97","-1.68","-0.56%","15:15"
"深圳A股","1248.14","-4.79","-0.38%","15:00"
"深圳B股","770.04","-6.91","-0.89%","15:00"
"滬深300","3121.60","0.96","0.03%","15:01"
"深證成指","12161.00","2.91","0.02%","15:00"
"香港恆生","23199.40","36.01","0.16%","16:01"
"香港國企","12947.90","12.35","0.10%","16:01"
"香港紅籌","4278.51","13.60","0.32%","16:01"
"新加坡","3168.54","-4.02","-0.13%","17:10"
"海峽中國","306.23","-0.19","-0.06%","16:40"
"越南股市","432.87","-11.98","-2.69%","11:02"
"泰國股市","1072.94","-4.56","-0.42%","17:01"
"菲律賓","4285.16","-12.77","-0.30%","14:00"
"馬來西亞","1541.03","-2.99","-0.19%","16:05"
"印尼股市","3872.95","13.14","0.34%","16:00"
"印度股市","18326.10","184.69","1.02%","18:00"
"巴基斯坦","8325.66","62.19","0.75%","16:23"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1825.34","-33.80","-1.82%","05/20"
"英國股市","5948.49","-7.50","-0.13%","05/20"
"法國股市","3990.85","-36.89","-0.92%","05/20"
"德國股市","7266.82","-91.41","-1.24%","05/20"
"土耳其","63298.60","-434.58","-0.68%","05/20"
"匈牙利","22624.50","-210.74","-0.92%","05/20"
"奧地利","2767.77","-19.07","-0.68%","05/20"
"波蘭股市","48858.80","111.29","0.23%","05/20"
"捷克股市","1255.20","1.10","0.09%","05/20"
"瑞典股市","1167.07","0.91","0.08%","05/20"
"芬蘭股市","7356.61","-26.73","-0.36%","05/20"
"挪威股市","399.42","-2.94","-0.73%","05/20"
"希臘股市","1297.36","-24.91","-1.88%","05/20"
"義大利","22004.80","-304.55","-1.37%","05/20"
"盧森堡","1420.67","-6.84","-0.48%","05/20"
"荷蘭股市","348.24","-2.60","-0.74%","05/20"
"冰島股市","632.54","0.83","0.13%","05/20"
"丹麥股市","462.26","1.70","0.37%","05/19"
"瑞士股市","6530.61","-27.34","-0.42%","05/20"
"西班牙","1041.82","-14.62","-1.38%","05/20"
"葡萄牙","2818.25","-11.62","-0.41%","05/20"
"愛爾蘭","2967.74","-12.80","-0.43%","05/20"
"以色列","1293.24","2.82","0.22%","05/19"
"埃及股市","522.93","4.86","0.94%","05/19"
"南非股市","28552.40","-111.31","-0.39%","05/20"
"約旦股市","2197.09","-4.62","-0.21%","05/19"
"杜拜股市","1583.01","-6.72","-0.42%","05/19"
"阿布達比","2654.82","-4.88","-0.18%","05/19"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12512.00","-93.28","-0.74%","05/20"
"那斯達克","2803.32","-19.99","-0.71%","17:30"
"羅素兩千","829.06","-6.10","-0.73%","16:49"
"S&P 五百","1333.27","-10.33","-0.77%","05/20"
"費城金銀","199.29","0.75","0.38%","05/20"
"DJ貴金屬","407.58","1.67","0.41%","17:23"
"CBOE黃金","237.09","0.62","0.26%","05/20"
"AMEX金蟲","529.75","1.65","0.31%","05/20"
"AMEX能源","746.96","-1.07","-0.14%","05/20"
"NYSE能源","13396.33","-33.86","-0.25%","17:54"
"費城油業","265.37","0.55","0.21%","05/20"
"AMEX石油","1288.68","-2.18","-0.17%","05/20"
"費城半導","432.56","-1.31","-0.30%","05/20"
"NSDQ金融","2193.74","-22.41","-1.01%","05/20"
"NYSE金融","4997.19","-73.98","-1.46%","05/20"
"NBI生技","1123.84","1.38","0.12%","05/20"
"AMEX生技","1476.74","-1.17","-0.08%","05/20"
"費城藥物","197.40","-1.77","-0.89%","05/20"
"加拿大","13652.30","27.18","0.20%","05/20"
"巴西股市","62596.50","229.16","0.37%","05/20"
"墨西哥","35298.70","22.20","0.06%","05/20"
"阿根廷","3383.79","-1.98","-0.06%","05/20"
"智利股市","4818.96","2.46","0.05%","05/20"
"秘魯股市","21814.20","-220.23","-1.00%","05/20"
"哥倫比亞","14129.40","14.25","0.10%","05/20"
"委內瑞拉","79080.20","940.84","1.20%","05/20"
"百慕達","1178.03","51.49","4.57%","05/19"
"牙買加","89285.60","12.74","0.01%","05/20"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","1349.00","20.00","1.50%","05/20"
"波海海峽航運","1633.00","29.00","1.81%","05/20"
"波海巴拿馬航","1666.00","51.00","3.16%","14:02"
"VIX波動率","17.43","1.91","12.31%","16:14"
"VXD道瓊波動","16.26","1.80","12.45%","16:29"
"VXN納指波動","18.16","1.10","6.45%","16:14"
"羅素大中華","2162.57","7.90","0.37%","05/19"
"道瓊歐洲","2853.98","-36.62","-1.27%","23:03"
"道瓊交通運輸","5448.76","-30.04","-0.55%","16:30"
"AMEX航空","44.89","-0.25","-0.56%","05/20"
"美國紙業","122.31","-1.35","-1.09%","05/20"
"道瓊公用事業","439.82","-0.10","-0.02%","16:30"
"全球公用事業","5660.76","50.08","0.89%","02/28"
"Dax奢侈品","111.94","-0.33","-0.29%","05/20"
"ISE水指數","89.86","-0.70","-0.77%","17:06"
"道瓊水指數","779.21","1.71","0.22%","23:59"
"純淨科技","1228.27","-13.78","-1.11%","17:43"
"WH創新能源","262.60","-2.13","-0.80%","17:43"
"WH乾淨能源","95.35","-1.30","-1.34%","17:43"
"生物能源","238.68","0.10","0.04%","17:25"
"ISE替代能源","26.66","0.00","0.00%","09/20"
"全球替代能源","1550.01","-22.32","-1.42%","17:24"
"ET50環境科技","155.16","-1.63","-1.04%","21:30"
"道瓊美國礦產","236.87","-0.99","-0.42%","23:59"
"道瓊世界原料","367.98","-2.56","-0.69%","17:22"
"FTSE金礦","3607.18","3.57","0.10%","16:45"
"HSBC礦業","716.59","3.14","0.44%","05/19"
"msci世界能源","261.72","-0.50","-0.19%","05/20"
