"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17677.94","124.22","0.71","close"
"東證一部","1730.99","7.90","0.46","close"
"東證二部","4047.12","-26.20","-0.64","close"
"JASDAQ","81.34","-0.60","-0.73","close"
"上海綜合","4046.39","24.71","0.61","05/14"
"上海A股","4241.44","22.71","0.54","05/14"
"上海B股","316.79","27.58","9.54","05/14"
"香港恆生","20979.24","0.00","0.00","05/14"
"香港國企","10948.72","0.00","0.00","05/14"
"香港紅籌","3601.80","0.00","0.00","05/14"
"台灣指數","8030.56","-0.98","-0.01","05/14"
"韓國指數","1605.77","2.21","0.14","05/14"
"新加坡","3501.10","54.18","1.57","05/14"
"馬來西亞","1359.59","8.14","0.60","05/14"
"菲律賓","3364.61","22.40","0.67","05/11"
"印尼股市","2044.21","21.91","1.08","05/14"
"越南股市","1066.04","26.41","2.54","05/14"
"泰國股市","712.18","5.28","0.75","05/14"
"印度股市","13965.86","169.70","1.23","05/14"
"澳洲股市","6346.70","-0.00","-0.00","10:12"
"日本不動產","4449.91","4.12","0.09","05/14"
"東證REIT","2578.02","-9.28","-0.36","05/14"
"澳洲不動產","1942.26","-12.94","-0.66","05/14"
"新加坡不動產","1631.02","30.84","1.93","06:22"
"恆生地產","25585.07","437.26","1.74","05/14"
"亞洲REIT","199.05","-0.05","-0.03","07:10"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6555.50","-10.20","-0.15","05/14"
"法國指數","6026.42","-24.21","-0.40","05/14"
"德國指數","7459.61","-19.73","-0.26","05/14"
"俄羅斯","1851.22","5.78","0.31","05/14"
"道瓊歐洲","4413.72","-9.35","-0.21","05/14"
"土耳其","45142.17","321.41","0.72","05/14"
"匈牙利","26100.34","144.53","0.56","05/14"
"奧地利","4681.81","14.10","0.30","05/14"
"波蘭股市","60516.96","849.58","1.42","05/14"
"捷克股市","1819.60","1.10","0.06","05/14"
"愛沙尼亞","911.26","0.59","0.07","05/14"
"拉托維亞","675.63","2.45","0.36","05/14"
"立陶宛","483.86","1.25","0.26","05/14"
"盧森堡","2465.39","-3.76","-0.15","05/14"
"義大利","33813.00","-11.00","-0.03","17:17"
"西班牙","1625.11","-5.63","-0.34","05/14"
"瑞士股市","9387.29","-20.96","-0.22","05/14"
"瑞典股市","1254.45","14.06","1.13","05/14"
"芬蘭股市","10909.47","188.87","1.76","05/14"
"挪威股市","394.65","1.40","0.36","05/14"
"英國不動產","2987.97","2.02","0.07","22:22"
"歐陸不動產","3127.37","-17.41","-0.55","22:22"
"歐洲不動產","3901.80","-9.83","-0.25","22:22"
"以色列","1114.25","-2.24","-0.20","05/14"
"埃及股市","67903.73","15.19","0.02","05/14"
"南非股市","25152.52","-579.10","-2.25","05/14"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13346.78","20.56","0.15","16:30"
"NASDAQ","2546.44","-15.78","-0.62","17:16"
"羅素2000","822.33","-7.21","-0.87","16:59"
"S&P 500","1503.15","-2.70","-0.18","16:59"
"DJ貴金屬","273.67","-4.61","-1.66","17:28"
"CBOE黃金","142.80","-2.91","-2.00","16:49"
"AMEX金蟲","331.00","-6.84","-2.02","16:38"
"費城金銀","137.36","-2.40","-1.72","05/14"
"費城油業","241.76","-0.12","-0.05","05/14"
"AMEX石油","1301.77","4.91","0.38","16:38"
"NYSE能源","12879.22","34.35","0.27","17:06"
"AMEX能源","655.31","2.45","0.38","16:38"
"費城半導","504.13","-0.73","-0.14","05/14"
"NSDQ金融","3154.92","-23.76","-0.75","17:16"
"NYSE金融","9842.55","-52.27","-0.53","17:06"
"ISE水指數","79.48","-0.18","-0.23","17:00"
"道瓊水指數","712.88","3.84","0.54","17:20"
"道瓊權益REIT","321.55","-2.36","-0.73","16:49"
"NBI生技","822.50","-3.29","-0.40","17:16"
"AMEX生技","819.98","0.77","0.09","16:38"
"費城藥物","216.17","0.08","0.04","05/14"
"加拿大","13903.28","-100.54","-0.72","05/14"
"巴西指數","50510.76","-391.62","-0.77","05/14"
"墨西哥","29766.33","-292.42","-0.97","15:42"
"阿根廷","2127.69","-0.56","-0.03","05/14"
"智利","3219.72","-27.55","-0.85","18:31"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","669.10","+0.10","+0.01","5:50"
"銀","13.16","0.00","0.00","5:50"
"白金","1332.00","+2.00","+0.15","4:36"
"鈀","362.00","-1.00","-0.28","5:15"
"銅","3.5312","-0.0998","-2.75","0:46"
"鎳","22.9744","-0.6350","-2.70","0:22"
"鋁","1.2786","-0.0119","-0.92","0:43"
"鋅","1.7971","-0.0610","-3.30","0:00"
"鉛","0.9435","0.0000","0.00","23:39"
"黃金期貨","670.100","-2.200","-00.33","1:38"
"銀期貨","13.235","-0.070","-00.53","1:37"
"銅期貨","7935.000","8.000","00.10","05/11"
"天然氣期","7.952","0.053","00.67","05/14"
"WTI原油期","62.460","0.090","00.14","05/14"
"玉米期貨","363.250","-6.000","-01.62","05/14"
"小麥期貨","496.500","3.500","00.71","2:15"
"可可粉期","1926.000","-9.000","-00.47","0:21"
"大豆期貨","770.500","8.750","01.15","05/14"
"咖啡C期","106.850","1.150","01.09","1:11"
"十一號糖","9.110","-0.180","-01.94","1:17"
"二號棉期","46.920","-1.190","-02.47","2:29"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3545","0.0021","0.1553","4:53"
"英鎊/美元","1.9793","-0.0021","-0.1060","4:54"
"美元/瑞士法郎","1.2192","0.0002","0.0123","4:53"
"美元/俄盧布","25.7930","-0.0217","-0.0841","4:53"
"美元/匈牙利幣","182.5400","-0.9500","-0.5177","4:52"
"美元/土耳其幣","1.3342","-0.0036","-0.2691","4:48"
"美元/南非幣","6.9495","0.0105","0.1513","4:52"
"美元/日圓","120.3650","0.1800","0.1498","4:53"
"美元/人民幣","7.6813","0.0003","0.0039","4:07"
"美元/港幣","7.8116","-0.0081","-0.1036","4:49"
"美元/台幣","33.3550","0.2400","0.7248","2:45"
"美元/韓圜","923.7500","-2.9500","-0.3183","23:06"
"美元/泰銖","33.4500","0.5750","1.7490","4:29"
"美元/新元","1.5156","-0.0020","-0.1351","4:53"
"美元/馬來幣","3.4015","-0.0060","-0.1761","3:15"
"美元/印尼盾","8837.5000","-32.5000","-0.3664","4:01"
"美元/印度盧比","40.8700","-0.2050","-0.4991","19:32"
"澳幣/美元","0.8322","0.0008","0.1022","4:53"
"紐幣/美元","0.7374","0.0035","0.4769","4:53"
"美元/巴西幣","2.0060","-0.0120","-0.5946","4:52"
"美元/墨披索","10.7990","0.0015","0.0139","4:53"
"美元/加幣","1.1057","-0.0050","-0.4502","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","301.368","1.681%","6.215","5/14"
"中國","57.038","4.879%","9.556","5/14"
"印度","428.487","2.109%","9.69","5/14"
"俄羅斯","1143.788","0.519%","-8.518","5/14"
"巴西","2558.577","-0.866%","16.013","5/14"
"新興市場","998.014","0.724%","9.354","5/14"
"新興亞洲","404.493","1.65%","8.892","5/14"
"新興東歐","299.836","0.444%","-3.101","5/14"
"新興拉美","3447.212","-0.911%","15.073","5/14"
"世界","395.578","0.025%","7.557","5/14"
"歐洲","578.147","-0.053%","8.767","5/14"
"遠東ex日本","464.269","1.628%","9.081","5/14"
"中華","311.519","3.451%","7.647","5/14"
"歐洲小型","335.931","0.144%","11.912","5/14"
"日本小型","104.290","-0.604%","2.151","5/14"
"美國小型","314.991","-0.969%","5.286","5/14"
"世界小型","256.744","-0.404%","8.618","5/14"
"日本","3277.259","0.358%","2.15","5/14"
"香港","7629.762","1.615%","5.24","5/14"
"世界能源","256.49","0.90","0.35","05/14"
"世界原料","263.39","-1.28","-0.48","05/14"

