"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17588.26","-84.30","-0.48","close"
"東證一部","1733.75","-4.15","-0.24","close"
"東證二部","4010.58","8.05","0.20","close"
"JASDAQ","80.66","-0.49","-0.60","close"
"上海綜合","4053.09","-281.83","-6.50","05/30"
"上海A股","4250.00","-294.48","-6.48","05/30"
"上海B股","302.95","-29.98","-9.00","05/30"
"香港恆生","20293.76","-175.83","-0.86","05/30"
"香港國企","10403.44","-212.01","-2.00","05/30"
"香港紅籌","3520.30","-50.37","-1.41","05/30"
"台灣指數","8147.34","-34.15","-0.42","13:46"
"韓國指數","1662.72","0.92","0.06","18:03"
"新加坡","3511.13","-15.95","-0.45","17:05"
"馬來西亞","1339.18","-3.82","-0.28","17:00"
"菲律賓","3398.55","-54.07","-1.57","12:11"
"印尼股市","2055.40","-3.34","-0.16","17:09"
"越南股市","1077.88","-15.89","-1.45","14:20"
"泰國股市","737.40","9.61","1.32","17:01"
"印度股市","14411.38","-96.83","-0.67","16:28"
"澳洲股市","6271.70","-67.10","-1.06","17:47"
"日本不動產","4327.97","-11.05","-0.26","15:44"
"東證REIT","2576.31","-11.73","-0.45","15:01"
"澳洲不動產","1900.83","-0.64","-0.03","19:14"
"新加坡不動產","1578.71","-4.20","-0.27","05/29"
"恆生地產","24489.18","-272.27","-1.10","17:02"
"亞洲REIT","197.13","-1.13","-0.57","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1724.69","-12.87","-0.74","05/30"
"英國指數","6602.10","-4.40","-0.07","05/30"
"法國指數","6042.15","-14.24","-0.23","05/30"
"德國指數","7764.97","-16.07","-0.21","05/30"
"道瓊歐洲","4468.72","-6.09","-0.14","05/30"
"土耳其","46274.69","-728.35","-1.55","05/30"
"匈牙利","25981.93","-45.89","-0.18","05/30"
"奧地利","4823.80","-60.80","-1.24","05/30"
"波蘭股市","62313.96","-465.22","-0.74","05/30"
"捷克股市","1820.20","-8.80","-0.48","05/30"
"愛沙尼亞","907.87","-2.15","-0.24","05/30"
"拉托維亞","663.25","0.88","0.13","05/30"
"立陶宛","490.00","-2.64","-0.54","05/30"
"盧森堡","2487.08","-24.80","-0.99","05/30"
"義大利","33539.00","-60.00","-0.18","16:43"
"西班牙","1670.71","-5.57","-0.33","05/30"
"瑞士股市","9382.77","-13.24","-0.14","05/30"
"瑞典股市","1261.27","-9.74","-0.77","05/30"
"芬蘭股市","11287.92","45.12","0.40","05/30"
"挪威股市","406.97","-1.50","-0.37","05/30"
"以色列","1117.97","-12.91","-1.14","05/30"
"埃及股市","69043.80","-99.56","-0.14","05/30"
"南非股市","25502.56","-202.84","-0.79","05/30"
"英國不動產","2838.03","10.69","0.38","21:48"
"歐陸不動產","3106.39","-14.18","-0.45","21:48"
"歐洲不動產","3776.19","-17.37","-0.46","21:48"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13633.08","111.74","0.83","16:30"
"NASDAQ","2592.59","20.53","0.80","17:17"
"羅素2000","843.35","5.82","0.69","17:00"
"S&P 500","1530.23","12.12","0.80","17:00"
"DJ貴金屬","272.89","1.76","0.65","17:32"
"CBOE黃金","139.21","0.20","0.14","16:49"
"AMEX金蟲","322.52","0.96","0.30","18:18"
"費城金銀","136.05","0.65","0.48","05/30"
"費城油業","252.87","5.89","2.38","05/30"
"AMEX石油","1369.87","21.44","1.59","18:18"
"NYSE能源","13381.58","193.84","1.47","17:06"
"AMEX能源","687.21","13.97","2.08","18:18"
"費城半導","481.42","-1.75","-0.36","05/30"
"NSDQ金融","3247.43","35.19","1.09","17:17"
"NYSE金融","9938.49","45.37","0.46","17:06"
"ISE水指數","82.20","0.36","0.44","17:00"
"道瓊水指數","743.50","12.71","1.74","17:24"
"道瓊權益REIT","323.91","8.23","2.61","16:49"
"NBI生技","831.61","1.99","0.24","17:17"
"AMEX生技","823.16","4.54","0.56","18:18"
"費城藥物","216.00","0.05","0.02","05/30"
"加拿大","14081.71","118.99","0.85","05/30"
"巴西指數","52527.65","814.47","1.57","05/30"
"墨西哥","31380.00","715.27","2.33","15:06"
"阿根廷","2222.22","19.82","0.90","05/30"
"智利","3260.87","16.19","0.50","18:31"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","653.60","-0.30","-0.05","5:50"
"銀","13.19","+0.01","+0.08","5:50"
"白金","1270.00","+3.00","+0.24","4:44"
"鈀","371.00","0.00","0.00","5:19"
"銅","3.3558","+0.0000","+0.00","2:14"
"鎳","23.0100","+0.0000","+0.00","2:14"
"鋁","1.2473","+0.0000","+0.00","3:39"
"鋅","1.6586","-0.0045","-0.27","2:14"
"鉛","1.0278","-0.0032","-0.31","2:15"
"黃金期貨","659.300","-4.100","-00.62","1:48"
"銀期貨","13.220","-0.003","-00.02","1:39"
"銅期貨","7330.000","75.000","01.03","05/29"
"天然氣期","7.941","0.210","02.72","05/30"
"布蘭特油期","67.840","-0.290","-00.43","3:10"
"WTI原油期","63.490","0.340","00.54","05/30"
"玉米期貨","382.250","17.500","04.80","05/30"
"小麥期貨","510.750","19.750","04.02","2:15"
"可可粉期","1878.000","-25.000","-01.31","0:23"
"大豆期貨","808.250","10.750","01.35","05/30"
"咖啡C期","111.350","0.650","00.59","1:04"
"十一號糖","9.370","-0.010","-00.11","1:07"
"二號棉期","50.380","0.350","00.70","2:24"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3429","-0.0019","-0.1431","4:53"
"英鎊/美元","1.9759","-0.0053","-0.2680","4:53"
"美元/瑞士法郎","1.2256","0.0000","0.0000","4:53"
"美元/俄盧布","25.9070","0.0120","0.0463","4:52"
"美元/匈牙利幣","186.5600","0.1100","0.0590","4:51"
"美元/土耳其幣","1.3260","-0.0010","-0.0716","4:53"
"美元/南非幣","7.1275","-0.0140","-0.1960","4:53"
"美元/日圓","121.6580","-0.0075","-0.0062","4:53"
"美元/人民幣","7.6468","-0.0090","-0.1176","0:37"
"美元/港幣","7.8062","-0.0144","-0.1835","4:48"
"美元/台幣","32.9790","-0.0400","-0.1211","3:26"
"美元/韓圜","929.4000","1.7000","0.1832","4:15"
"美元/泰銖","32.8500","-0.0100","-0.0304","4:02"
"美元/新元","1.5298","0.0016","0.1080","4:53"
"美元/馬來幣","3.4025","0.0095","0.2800","23:48"
"美元/印尼盾","8813.0000","-12.0000","-0.1360","3:45"
"美元/印度盧比","40.8350","0.3325","0.8209","19:53"
"澳幣/美元","0.8232","0.0044","0.5343","4:53"
"紐幣/美元","0.7300","0.0026","0.3643","4:53"
"美元/巴西幣","1.9412","-0.0112","-0.5762","4:53"
"美元/墨披索","10.7470","-0.0668","-0.6173","4:53"
"美元/加幣","1.0742","0.0005","0.0489","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","299.55","-0.86","5.58","5/30"
"中國","54.54","-1.81","4.76","5/30"
"印度","443.21","-1.93","13.46","5/30"
"俄羅斯","1067.30","-0.64","-14.64","5/30"
"巴西","2721.53","0.56","23.40","5/30"
"新興市場","999.32","-0.67","9.50","5/30"
"新興亞洲","405.58","-0.94","9.18","5/30"
"新興東歐","283.19","-0.78","-8.48","5/30"
"新興拉美","3627.72","0.87","21.10","5/30"
"世界","399.12","0.10","8.52","5/30"
"歐洲","579.36","-0.59","9.00","5/30"
"遠東ex日本","461.25","-0.75","8.37","5/30"
"中華","299.79","-1.25","3.60","5/30"
"歐洲小型","338.80","-0.64","12.87","5/30"
"日本小型","101.14","0.01","-0.93","5/30"
"美國小型","323.21","0.66","8.03","5/30"
"世界小型","259.05","0.00","9.59","5/30"
"日本","3255.11","-0.12","1.46","5/30"
"香港","7405.27","-0.50","2.14","5/30"
"阿拉伯市場","679.67","0.33","12.40","5/30"
"世界能源","265.21","2.32","0.88","05/30"
"世界原料","265.64","0.00","0.00","05/30"

