"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16764.09","-406.51","-2.37","8/10"
"東證一部","1633.93","-49.88","-2.96","8/10"
"東證二部","3872.84","-99.39","-2.50","8/10"
"JASDAQ","75.44","-0.56","-0.74","8/10"
"上海綜合","4749.37","-4.73","-0.10","08/10"
"上海A股","4984.51","-4.68","-0.09","08/10"
"上海B股","317.57","-2.84","-0.89","08/10"
"香港恆生","21792.71","-646.65","-2.88","08/10"
"香港國企","12276.06","-402.69","-3.18","08/10"
"香港紅籌","4147.70","-174.05","-4.03","08/10"
"台灣加權","8931.31","-251.29","-2.74","13:46"
"台灣店頭","214.62","-3.21","-1.47","13:46"
"韓國指數","1828.49","-80.19","-4.20","18:03"
"新加坡","3359.18","-53.99","-1.58","17:05"
"馬來西亞","1287.70","-25.69","-1.96","17:00"
"菲律賓","3281.96","-103.24","-3.05","12:11"
"印尼股市","2207.40","-34.01","-1.52","17:09"
"越南股市","935.68","-2.53","-0.27","10:47"
"泰國股市","804.84","-6.99","-0.86","17:02"
"印度股市","14868.25","-231.90","-1.54","16:28"
"斯里蘭卡","2422.17","-12.82","-0.53","14:16"
"澳洲股市","5965.20","-222.50","-3.60","17:47"
"紐西蘭","4109.84","-50.58","-1.22","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6038.30","-232.90","-3.71","08/10"
"法國指數","5448.63","-176.15","-3.13","08/10"
"德國指數","7343.26","-110.33","-1.48","08/10"
"道瓊歐洲","4161.29","-113.89","-2.66","08/10"
"土耳其","49186.43","-788.40","-1.58","08/10"
"匈牙利","27520.87","-522.06","-1.86","08/10"
"奧地利","4434.68","-156.80","-3.42","08/10"
"波蘭股市","58395.54","-1915.08","-3.17","08/10"
"捷克股市","1750.60","-24.00","-1.35","08/10"
"盧森堡","2265.21","-63.94","-2.75","08/10"
"義大利","30418.00","-775.00","-2.48","16:44"
"西班牙","1590.44","-42.25","-2.59","08/10"
"瑞士股市","8565.52","-239.80","-2.72","08/10"
"瑞典股市","1170.08","-39.85","-3.29","08/10"
"芬蘭股市","10821.28","-334.69","-3.00","17:32"
"挪威股市","386.14","-10.70","-2.69","08/10"
"以色列","1072.41","-19.06","-1.75","08/09"
"埃及股市","72512.27","393.34","0.55","08/09"
"南非股市","24434.00","-1127.74","-4.41","08/10"
"摩洛哥","25691.25","88.81","0.35","08/10"
"約旦指數","5697.79","-4.06","-0.07","08/09"
"杜拜指數","4285.83","11.97","0.28","08/09"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13239.54","-31.14","-0.23","16:30"
"NASDAQ","2544.89","-11.60","-0.45","17:17"
