"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16358.39","-92.19","-0.56","10/24"
"東證一部","1563.86","-6.69","-0.43","10/24"
"東證二部","3623.10","9.83","0.27","10/24"
"JASDAQ","79.93","1.10","1.40","10/24"
"上海綜合","5843.11","69.72","1.21","10/24"
"上海A股","6134.63","74.15","1.22","10/24"
"上海B股","370.30","-4.62","-1.23","10/24"
"香港恆生","29333.53","-43.33","-0.15","10/24"
"香港國企","19587.88","-48.58","-0.25","10/24"
"香港紅籌","6518.83","-0.37","-0.01","10/24"
"台灣加權","9442.62","-59.77","-0.63","10/24"
"台灣店頭","187.19","-2.41","-1.27","10/24"
"韓國指數","1933.36","-14.62","-0.75","10/24"
"新加坡","3649.12","-46.18","-1.25","10/24"
"馬來西亞","1359.83","2.50","0.18","10/24"
"菲律賓","3763.47","66.30","1.79","10/24"
"印尼股市","2524.98","-28.82","-1.13","10/24"
"越南股市","1096.20","20.91","1.94","10/24"
"泰國股市","866.03","5.94","0.69","10/24"
"印度股市","18512.91","20.07","0.11","10/24"
"斯里蘭卡","2615.42","-1.01","-0.04","10/24"
"澳洲股市","6652.10","-25.40","-0.38","10/24"
"紐西蘭","4274.94","-16.10","-0.38","07:15"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2123.36","-3.64","-0.17","10/24"
"英國指數","6482.00","-32.00","-0.49","10/24"
"法國指數","5674.67","-30.38","-0.53","10/24"
"德國指數","7828.96","-13.83","-0.18","10/24"
"道瓊歐洲","4357.14","-21.28","-0.49","10/24"
"土耳其","55638.88","-113.34","-0.20","10/24"
"匈牙利","27360.00","-390.28","-1.41","10/24"
"奧地利","4742.26","-32.41","-0.68","10/24"
"波蘭股市","63436.77","-400.13","-0.63","10/24"
"捷克股市","1872.60","5.00","0.27","10/24"
"盧森堡","2467.73","-35.23","-1.41","10/24"
"義大利","30695.00","-162.00","-0.52","16:43"
"西班牙","1657.99","-20.56","-1.22","10/24"
"瑞士股市","8851.02","-52.21","-0.59","10/24"
"瑞典股市","1158.83","-16.56","-1.41","10/24"
"芬蘭股市","12166.13","3.10","0.03","10/24"
"挪威股市","421.63","-0.19","-0.05","10/24"
"以色列","1180.44","-16.12","-1.35","10/24"
"埃及股市","80145.29","787.28","0.99","10/24"
"南非股市","27244.24","-431.37","-1.56","10/24"
"摩洛哥","26661.80","40.75","0.15","10/24"
"約旦指數","6765.59","2.37","0.04","10/24"
"杜拜指數","4944.36","28.42","0.58","10/24"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13675.25","-0.98","-0.01","16:30"
"NASDAQ","2774.76","-24.50","-0.88","17:16"
"羅素2000","810.85","-7.68","-0.94","17:00"
"S&P 500","1515.88","-3.71","-0.24","17:00"
"費城金銀","175.89","0.89","0.51","10/24"
"DJ貴金屬","362.78","1.34","0.37","17:32"
"CBOE黃金","176.88","0.85","0.48","16:49"
"AMEX金蟲","407.33","2.20","0.54","16:56"
"AMEX能源","754.64","6.81","0.91","16:56"
"NYSE能源","14978.76","105.83","0.71","17:05"
"費城油業","296.31","2.56","0.87","10/24"
"AMEX石油","1460.80","14.35","0.99","16:56"
"費城半導","461.83","-16.79","-3.51","10/24"
"NSDQ金融","2955.86","-29.92","-1.00","17:16"
"NYSE金融","9085.15","-77.52","-0.85","17:05"
"NBI生技","882.50","-3.66","-0.41","17:16"
"AMEX生技","833.63","-5.41","-0.65","16:56"
"費城藥物","205.71","-0.78","-0.38","10/24"
"加拿大","14088.51","1.02","0.01","10/24"
"巴西指數","62624.81","-72.33","-0.12","10/24"
"墨西哥","32048.18","-181.26","-0.56","10/24"
"阿根廷","2256.61","4.68","0.21","10/24"
"智利","3464.87","10.85","0.31","10/24"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"VIX波動率","20.80","0.39","1.91","16:14"
"DJ交通運輸","4895.79","-46.69","-0.94","16:30"
"DJ建商","361.28","2.63","0.73","16:06"
"道瓊公用事業","505.05","3.07","0.61","16:30"
"歐洲公用事業","345.03","-0.85","-0.25","17:45"
"全球公用事業","7812.54","15.50","0.20","16:15"
"ISE水指數","90.06","-0.19","-0.21","16:44"
"道瓊水指數","754.99","-2.97","-0.39","16:06"
"NSDQ純淨優勢","575.10","-5.70","-0.98","16:44"
"純淨科技","1426.92","-8.74","-0.61","16:44"
"WH革新能源","275.59","-0.13","-0.05","16:44"
"WH乾淨能源","251.43","-1.62","-0.64","16:44"
"全球乾淨能源","3368.69","6.45","0.19","16:34"
"ISE替代能源","58.53","-0.19","-0.32","16:44"
"全球替代能源","3580.27","-21.34","-0.59","16:33"
"生物能源","621.05","8.47","1.38","16:33"
"AMEX環境服務","1097.93","3.33","0.30","16:44"
"亞太環境控制","164.42","1.36","0.83","17:30"
"歐洲環境控制","179.44","-2.08","-1.15","17:45"
"美國環境控制","110.77","0.63","0.57","16:15"
"KLD社會責任","131.78","-0.41","-0.31","16:44"
"KLD社會400","539.05","-1.82","-0.34","16:30"
"Clvrt社會責任","90.71","-0.35","-0.38","16:07"
"ISE邪惡指數","134.45","-0.55","-0.41","16:44"
"MSCI世界能源","289.97","3.44","1.20","10/23"
"MSCI世界原料","301.77","5.86","1.98","10/23"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4109.48","-18.11","-0.44","10/23"
"Rogers能源","1151.69","-8.28","-0.71","10/23"
"Rogers金屬","2309.45","8.95","0.39","10/23"
"Rogers農產","1244.80","-7.22","-0.58","10/23"
"日本不動產","3485.48","13.16","0.38","16:44"
"東證REIT","1871.18","8.43","0.45","16:00"
"澳洲不動產","1934.17","15.32","0.80","20:14"
"新加坡不動產","1466.65","22.77","1.58","10/23"
"恆生地產","32819.50","-18.53","-0.06","18:01"
"亞洲REIT","164.81","0.72","0.44","17:30"
"英國不動產","2154.59","-24.75","-1.14","17:36"
"歐陸不動產","2543.70","-24.59","-0.96","17:45"
"歐洲不動產","3141.77","-35.36","-1.11","17:45"
"DJ權益REIT","291.56","-2.03","-0.69","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","336.13","0.79","0.24","10/24"
"MS商品指數","820.50","4.72","0.58","10/24"
"高盛商品指數","6826.94","-47.42","-0.69","10/23"
"高盛農產品","340.83","-5.36","-1.55","10/23"
"高盛家畜指數","223.74","-1.37","-0.61","10/23"
"高盛工業金屬","461.09","1.16","0.25","10/23"
"天然氣","540.12","6.18","1.16","10/24"
"AMEX航空","46.78","-0.39","-0.83","10/24"
"銀行","101.18","-0.59","-0.58","10/24"
"醫療服務","444.60","-4.10","-0.91","10/24"
"電腦科技","968.68","-7.00","-0.72","10/24"
"電腦硬體","270.59","-2.28","-0.84","10/24"
"保險","4174.29","-63.98","-1.51","10/24"
"美國紙業","149.92","0.61","0.41","10/24"
"零售業","456.86","-3.20","-0.70","10/24"
"掮客商指數","228.18","-1.93","-0.84","10/24"
"美元指數","77.54","-0.04","-0.05","10/24"
"歐元指數","142.51","0.00","0.00","10/24"
"日圓指數","87.65","0.52","0.60","10/24"
"澳幣指數","89.87","0.10","0.11","10/24"
"30年債券價格","113.94","0.75","0.66","10/24"
"30年債殖利率","46.41","-0.51","-1.09","10/24"
"10年期票利率","43.31","-0.74","-1.68","10/24"
"5年期票殖利率","39.68","-0.89","-2.19","10/24"
"3月期票殖利率","37.10","-1.50","-3.89","10/24"
"Put/Call比例","0.99","0.02","2.06","10/24"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","764.30","+1.90","+0.25","5:16"
"銀","13.62","+0.10","+0.74","5:16"
"白金","1442.00","0.00","0.00","0:04"
"鈀","361.00","0.00","0.00","22:12"
"銅","3.5140","+0.0000","+0.00","3:53"
"鎳","14.0924","+0.0000","+0.00","3:53"
"鋁","1.1162","+0.0032","+0.29","3:55"
"鋅","1.2868","+0.0000","+0.00","3:53"
"鉛","1.6238","+0.0000","+0.00","3:53"
"黃金期貨","765.600","2.500","0.33","1:48"
"銀期貨","13.590","-0.060","-0.44","1:34"
"銅期貨","7821.000","36.000","0.46","10/23"
"天然氣期","6.990","0.229","3.39","2:48"
"布蘭特油期","84.370","1.520","1.83","3:17"
"WTI原油期","87.100","1.830","2.15","2:59"
"玉米期貨","356.500","-4.500","-1.25","2:15"
"小麥期貨","811.000","-30.000","-3.57","2:15"
