"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","12834.18","-238.69","-1.83","close"
"東證一部","1230.64","-24.07","-1.92","close"
"東證二部","2555.02","-9.04","-0.35","close"
"JASDAQ","57.81","-0.23","-0.40","close"
"上海綜合","2325.14","-72.23","-3.01","close"
"上海A股","2440.87","-75.91","-3.02","close"
"上海B股","148.35","-3.41","-2.25","close"
"深圳A股","667.44","-22.99","-3.33","close"
"深圳B股","379.24","-5.18","-1.35","close"
"滬深300","2309.17","-82.47","-3.45","close"
"香港恆生","20906.31","-355.58","-1.67","close"
"香港國企","11438.88","-225.55","-1.93","close"
"香港紅籌","4096.57","-78.73","-1.89","close"
"台灣加權","6813.09","-233.02","-3.31","close"
"台灣店頭","108.25","-3.72","-3.32","close"
"韓國指數","1414.43","-59.81","-4.06","18:03"
"越南股市","539.10","-8.59","-1.57","08/29"
"泰國股市","675.22","-9.22","-1.35","16:59"
"菲律賓","2686.52","-1.57","-0.06","12:11"
"馬來西亞","1100.50","30.04","2.81","08/29"
"印尼股市","2164.62","-1.32","-0.06","17:09"
"印度股市","14498.51","-66.02","-0.45","16:28"
"孟加拉","2820.79","29.58","1.06","21:31"
"巴基斯坦","6657.80","1.81","0.03","12:14"
"澳洲股市","5200.00","-15.50","-0.30","17:47"
"紐西蘭","3357.70","4.46","0.13","14:31"
"新加坡","2713.79","-26.16","-0.95","17:10"
"龍籌股","108.25","-0.30","-0.28","09/01"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1666.52","20.38","1.24","09/01"
"英國指數","5602.80","0.00","0.00","22:52"
"法國指數","4472.13","-10.47","-0.23","09/01"
"德國指數","6421.80","-0.50","-0.01","09/01"
"土耳其","39456.77","-387.71","-0.97","09/01"
"匈牙利","20664.53","-342.69","-1.63","09/01"
"奧地利","3574.29","-39.03","-1.08","09/01"
"波蘭股市","40440.13","-41.67","-0.10","09/01"
