"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17760.91","-73.57","-0.41","close"
"東證一部","1751.62","-9.53","-0.54","close"
"東證二部","4068.44","-1.65","-0.04","close"
"JASDAQ","79.55","-0.57","-0.71","close"
"上海綜合","4072.14","76.46","1.91","06/12"
"上海A股","4271.16","80.06","1.91","06/12"
"上海B股","294.60","6.69","2.32","06/12"
"香港恆生","20636.39","20.90","0.10","06/12"
"香港國企","10917.95","13.96","0.13","06/12"
"香港紅籌","3705.00","29.71","0.81","06/12"
"台灣指數","8370.26","31.38","0.38","13:46"
"韓國指數","1729.88","13.32","0.78","18:03"
"新加坡","3561.54","16.08","0.45","17:05"
"馬來西亞","1360.58","2.92","0.21","17:00"
"菲律賓","3571.10","44.37","1.26","12:11"
"印尼股市","2108.58","24.55","1.18","17:09"
"越南股市","1036.54","-4.21","-0.41","14:29"
"泰國股市","743.42","-10.73","-1.42","17:01"
"印度股市","14130.95","47.54","0.34","16:28"
"澳洲股市","6267.70","9.30","0.15","17:47"
"日本不動產","4125.73","-10.43","-0.25","15:44"
"東證REIT","2413.84","51.44","2.18","15:01"
"澳洲不動產","1931.60","-5.78","-0.30","19:14"
"新加坡不動產","1589.30","-2.14","-0.13","06/11"
"恆生地產","24765.15","-71.17","-0.29","17:01"
"亞洲REIT","188.91","3.07","1.65","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1798.49","8.40","0.47","06/09"
"英國指數","6520.40","-47.10","-0.72","06/12"
"法國指數","5898.16","-41.93","-0.71","06/12"
"德國指數","7678.26","-27.84","-0.36","06/12"
"道瓊歐洲","4383.02","-32.48","-0.74","06/12"
"土耳其","44371.97","-521.73","-1.16","06/12"
"匈牙利","26292.42","-29.86","-0.11","06/12"
"奧地利","4798.20","-36.24","-0.75","06/12"
"波蘭股市","63348.68","-524.34","-0.82","06/12"
"捷克股市","1844.60","2.00","0.11","06/12"
"盧森堡","2512.25","-1.40","-0.06","06/12"
"義大利","32646.00","-98.00","-0.30","16:43"
"西班牙","1628.63","-18.33","-1.11","06/12"
"瑞士股市","9180.97","-42.07","-0.46","06/12"
"瑞典股市","1237.40","-12.30","-0.98","06/12"
"芬蘭股市","11243.71","-126.99","-1.12","06/12"
"挪威股市","401.87","-4.82","-1.19","06/12"
"英國不動產","2705.09","-4.96","-0.18","22:10"
"歐陸不動產","3004.91","-20.41","-0.68","22:10"
"歐洲不動產","3610.68","-15.88","-0.44","22:10"
"以色列","1092.92","-18.27","-1.64","06/12"
"埃及股市","68750.25","-75.27","-0.11","06/12"
"南非股市","25436.96","-231.94","-0.90","06/12"
"摩洛哥","24705.05","-49.81","-0.20","06/12"
"約旦指數","5784.68","-15.06","-0.26","06/12"
"杜拜指數","4426.03","23.89","0.54","06/12"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13295.01","-129.95","-0.97","16:30"
"NASDAQ","2549.77","-22.38","-0.87","17:16"
"NSDQ 100","1890.67","-11.29","-0.59","17:16"
"羅素2000","821.72","-11.46","-1.38","16:59"
"S&P 500","1493.00","-16.12","-1.07","17:00"
"S&P 600小型","426.52","-5.13","-1.19","16:49"
"DJ交通運輸","4994.82","-97.88","-1.92","16:30"
"DJ貴金屬","271.76","-2.26","-0.82","17:30"
"CBOE黃金","137.98","-2.79","-1.98","16:49"
"AMEX金蟲","321.52","-5.21","-1.59","16:44"
"費城金銀","134.77","-1.59","-1.17","06/12"
"費城油業","249.19","-3.92","-1.55","06/12"
"AMEX石油","1357.53","-16.02","-1.17","16:44"
"NYSE能源","13232.66","-158.28","-1.18","17:06"
"AMEX能源","676.58","-8.20","-1.20","16:44"
"費城半導","481.80","-4.57","-0.94","06/12"
"NSDQ金融","3191.05","-45.18","-1.40","17:16"
"NYSE金融","9651.24","-125.02","-1.28","17:06"
"NBI生技","808.89","-9.21","-1.13","17:16"
"AMEX生技","784.62","-7.65","-0.97","16:44"
"費城藥物","208.71","-2.16","-1.02","06/12"
"加拿大","13724.33","-108.49","-0.78","06/12"
"巴西指數","51797.14","-979.70","-1.86","06/12"
"墨西哥","31608.59","-224.85","-0.71","15:05"
"阿根廷","2147.11","-14.99","-0.69","06/12"
"智利","3308.77","-6.38","-0.19","18:31"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","648.00","-2.00","-0.31","5:15"
"銀","13.08","+0.04","+0.31","5:50"
"白金","1296.00","-2.00","-0.15","4:20"
"鈀","372.00","-2.00","-0.54","5:19"
"銅","3.2897","-0.0484","-1.45","1:29"
"鎳","19.1741","-1.2391","-6.10","1:08"
"鋁","1.2030","-0.0193","-1.58","1:36"
