"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18238.95","254.81","1.42","close"
"東證一部","1783.20","20.14","1.14","close"
"東證二部","4243.31","4.24","0.10","close"
"JASDAQ","81.24","0.29","0.36","close"
"上海綜合","3914.40","-1.59","-0.04","07/13"
"上海A股","4106.21","-1.62","-0.04","07/13"
"上海B股","279.29","-0.63","-0.23","07/13"
"香港恆生","23099.29","290.27","1.27","07/13"
"香港國企","13200.57","163.46","1.25","07/13"
"香港紅籌","4463.80","104.45","2.40","07/13"
"台灣加權","9471.30","116.89","1.25","13:46"
"台灣店頭","216.10","-1.10","-0.51","13:46"
"韓國指數","1962.93","53.18","2.79","18:03"
"新加坡","3654.61","30.05","0.83","17:05"
"馬來西亞","1384.72","18.70","1.37","17:00"
"菲律賓","3786.02","29.27","0.78","12:11"
"印尼股市","2301.60","16.68","0.73","17:09"
"越南股市","1015.73","-1.95","-0.19","14:25"
"泰國股市","859.14","15.27","1.81","17:01"
"印度股市","15272.72","180.68","1.20","16:28"
"斯里蘭卡","2463.95","-10.62","-0.43","14:22"
"澳洲股市","6425.40","25.30","0.40","17:47"
"紐西蘭","4243.66","5.12","0.12","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2061.40","12.22","0.60","07/13"
"英國指數","6716.70","19.00","0.28","15:35"
"法國指數","6117.96","14.91","0.24","17:10"
"德國指數","8092.77","39.34","0.49","18:32"
"道瓊歐洲","4542.57","24.87","0.55","17:15"
"土耳其","52086.68","80.88","0.16","15:43"
"匈牙利","29687.01","444.74","1.52","15:36"
"奧地利","4926.07","7.89","0.16","16:35"
"波蘭股市","65989.73","93.83","0.14","15:40"
"捷克股市","1863.40","-17.00","-0.90","16:13"
"盧森堡","2531.48","13.24","0.53","16:40"
"義大利","33248.00","82.00","0.25","16:43"
"西班牙","1653.43","8.29","0.50","14:40"
"瑞士股市","9261.74","13.23","0.14","16:30"
"瑞典股市","1308.76","1.46","0.11","16:47"
"芬蘭股市","11807.11","103.17","0.88","17:32"
"挪威股市","440.23","1.60","0.36","15:24"
"以色列","1148.55","10.64","0.94","07/12"
"埃及股市","73625.51","-1339.35","-1.79","07/12"
"南非股市","27202.76","173.90","0.64","16:00"
"摩洛哥","23749.35","86.88","0.37","19:10"
"約旦指數","5779.72","-15.20","-0.26","07/12"
"杜拜指數","4507.07","-7.90","-0.17","07/12"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13907.25","45.52","0.33","16:30"
"NASDAQ","2707.00","5.27","0.20","17:16"
"羅素2000","855.77","0.59","0.07","17:00"
"S&P 500","1552.50","4.80","0.31","17:00"
"DJ貴金屬","306.90","0.43","0.14","17:33"
"CBOE黃金","156.03","0.45","0.29","16:49"
"AMEX金蟲","356.82","-0.24","-0.07","16:48"
"費城金銀","151.08","0.29","0.19","16:46"
"費城油業","274.25","-0.83","-0.30","16:46"
"AMEX石油","1514.99","10.86","0.72","16:48"
"NYSE能源","14734.03","70.03","0.48","17:06"
"AMEX能源","742.08","5.46","0.74","16:48"
"費城半導","529.89","-1.07","-0.20","07/13"
"NSDQ金融","3189.47","-5.31","-0.17","17:16"
"NYSE金融","9809.13","25.17","0.26","17:06"
"NBI生技","827.08","3.42","0.41","17:16"
"AMEX生技","795.10","6.26","0.79","16:48"
"費城藥物","212.33","-0.37","-0.17","07/13"
"加拿大","14496.50","140.50","0.98","17:05"
"巴西指數","57644.16","31.11","0.05","17:14"
"墨西哥","32386.51","125.41","0.39","15:05"
"阿根廷","2287.82","-1.31","-0.06","18:01"
"智利","3385.09","12.48","0.37","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5369.68","28.20","0.53","16:30"
"DJ建商","554.75","21.11","3.96","17:26"
"S&P建商","662.44","23.32","3.65","17:00"
"道瓊公用事業","515.50","5.15","1.01","16:30"
"歐洲公用事業","324.14","1.31","0.41","17:45"
"全球公用事業","7530.31","62.43","0.84","16:15"
"ISE水指數","89.01","-0.09","-0.10","17:00"
"道瓊水指數","754.66","2.32","0.31","17:26"
"NSDQ純淨優勢","564.45","5.37","0.96","17:16"
"純淨科技","1397.61","6.56","0.47","16:48"
"WH革新能源","286.01","1.44","0.51","16:48"
"WH乾淨能源","241.17","1.53","0.64","16:48"
"全球乾淨能源","3128.02","12.26","0.39","17:04"
"ISE替代能源","59.40","0.31","0.53","17:00"
"全球替代能源","3297.28","26.25","0.80","17:41"
"生物能源","738.19","2.40","0.33","17:44"
"AMEX環境服務","1058.99","9.89","0.94","16:48"
"亞太環境控制","171.05","-0.26","-0.15","17:30"
"歐洲環境控制","199.65","-1.82","-0.90","17:45"
"美國環境控制","109.89","0.94","0.86","16:15"
"KLD社會責任","134.37","0.23","0.17","17:38"
"KLD社會400","549.43","1.05","0.19","16:29"
"Clvrt社會責任","92.36","0.15","0.16","17:32"
"ISE邪惡指數","126.69","0.60","0.48","17:00"
"MSCI世界能源","289.84","1.81","0.63","07/13"
"MSCI世界原料","294.71","1.79","0.61","07/13"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3893.75","57.33","1.49","06:54"
"東證REIT","2275.56","28.12","1.25","16:00"
"澳洲不動產","1841.97","10.84","0.59","08:54"
"新加坡不動產","1580.74","2.22","0.14","06:54"
"恆生地產","26779.84","205.10","0.77","18:01"
"亞洲REIT","182.69","1.15","0.63","17:30"
"英國不動產","2631.70","40.59","1.57","22:54"
"歐陸不動產","2850.54","34.42","1.22","22:54"
"歐洲不動產","3575.85","51.97","1.48","22:54"
"DJ權益REIT","301.45","2.69","0.90","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","325.09","2.13","0.66","07/13"
"MS商品指數","803.54","7.36","0.92","07/13"
"高盛商品指數","6050.80","13.40","0.22","07/03"
"高盛農產品","294.65","2.80","0.96","07/12"
"高盛家畜指數","236.77","2.76","1.18","07/12"
"高盛工業金屬","483.34","-4.06","-0.83","07/12"
"天然氣","521.74","4.58","0.89","07/13"
"AMEX航空","50.79","-0.47","-0.92","07/13"
"銀行","115.05","0.24","0.21","07/13"
"醫療服務","511.11","0.78","0.15","07/13"
"電腦科技","905.31","-0.36","-0.04","07/13"
"電腦硬體","246.07","0.25","0.10","07/13"
"保險","4327.12","-8.29","-0.19","07/13"
"美國紙業","179.61","2.69","1.52","07/13"
"零售業","528.23","1.24","0.24","07/13"
"掮客商指數","261.78","1.97","0.76","07/13"
"美元指數","80.58","-0.06","-0.08","07/13"
"歐元指數","137.89","0.03","0.02","07/13"
"日圓指數","81.92","0.22","0.27","07/13"
"澳幣指數","86.84","0.29","0.34","07/13"
"30年債券價格","106.97","0.16","0.15","07/13"
"30年債殖利率","51.94","-0.17","-0.33","07/13"
"10年期票利率","51.07","-0.09","-0.18","07/13"
"5年期票殖利率","50.11","-0.07","-0.14","07/13"
"3月期票殖利率","48.20","0.05","0.10","07/13"
"Put/Call比例","0.94","0.18","23.68","07/13"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","666.60","-0.70","-0.10","1:30"
"銀","13.06","-0.07","-0.53","1:28"
"白金","1314.00","-5.00","-0.38","23:10"
"鈀","369.00","-1.00","-0.27","23:10"
"銅","3.5875","+0.0339","+0.96","1:33"
"鎳","15.2112","-0.5224","-3.33","0:20"
"鋁","1.2487","-0.0017","-0.13","0:35"
"鋅","1.6484","-0.0012","-0.07","0:19"
"鉛","1.3767","-0.0074","-0.54","0:19"
"黃金期貨","667.300","-1.000","-0.15","1:42"
"銀期貨","13.110","-0.070","-0.53","1:34"
"銅期貨","7935.000","-113.000","-1.40","07/12"
"天然氣期","6.662","0.165","2.54","2:50"
"布蘭特油期","77.570","1.170","1.53","3:00"
"WTI原油期","73.930","1.430","1.97","2:50"
"玉米期貨","368.500","3.250","0.89","2:15"
"小麥期貨","620.750","-0.750","-0.12","2:15"
"可可粉期","2075.000","-2.000","-0.10","0:13"
"大豆期貨","948.750","7.250","0.77","2:15"
"咖啡C期","109.750","-1.650","-1.48","1:08"
"十一號糖","9.870","0.170","1.75","1:07"
"二號棉期","68.380","1.330","1.98","2:27"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3781","-0.0008","-0.06","4:52"
"英鎊/美元","2.0345","0.0041","0.20","4:53"
"美元/瑞士法郎","1.2026","-0.0006","-0.05","4:53"
"美元/俄盧布","25.4540","-0.0396","-0.16","4:47"
"美元/匈牙利幣","178.3000","0.2500","0.14","4:53"
"美元/土耳其幣","1.2690","-0.0036","-0.29","4:50"
"美元/南非幣","6.9580","-0.0065","-0.09","4:53"
"美元/日圓","121.9300","-0.4855","-0.40","4:53"
"美元/人民幣","7.5730","0.0050","0.07","4:19"
"美元/港幣","7.8206","0.0044","0.06","4:53"
"美元/台幣","32.8150","-0.0050","-0.02","4:42"
"美元/韓圜","916.8500","-0.5000","-0.05","4:42"
"美元/泰銖","30.5000","-0.3900","-1.26","4:33"
