"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16832.22","396.48","2.41","16:00"
"東證一部","1615.15","39.13","2.48","15:01"
"東證二部","3624.29","80.47","2.27","15:01"
"JASDAQ","72.48","1.30","1.83","15:00"
"上海綜合","5409.40","70.88","1.33","15:15"
"上海A股","5677.20","74.40","1.33","15:15"
"上海B股","362.12","4.64","1.30","15:15"
"香港恆生","27065.15","634.86","2.40","16:01"
"香港國企","16644.49","381.65","2.35","16:01"
"香港紅籌","5793.23","264.63","4.79","16:01"
"台灣加權","9413.65","156.18","1.69","13:46"
"台灣店頭","193.88","3.84","2.02","13:46"
"韓國指數","1945.28","26.02","1.36","18:03"
"新加坡","3714.77","64.68","1.77","17:05"
"馬來西亞","1335.66","14.77","1.12","17:00"
"菲律賓","3577.51","101.76","2.93","12:11"
"印尼股市","2378.83","17.82","0.75","17:09"
"越南股市","1014.09","-1.82","-0.18","10:56"
"泰國股市","843.05","-1.35","-0.16","17:01"
"印度股市","17150.56","229.17","1.35","17:13"
"斯里蘭卡","2566.13","-16.15","-0.63","14:17"
"澳洲股市","6548.00","56.60","0.87","17:47"
"紐西蘭","4275.81","-0.16","-0.00","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2064.16","14.71","0.72","09/27"
"英國指數","6486.40","53.40","0.83","09/27"
"法國指數","5733.37","42.60","0.75","09/27"
"德國指數","7853.79","49.64","0.64","09/27"
"道瓊歐洲","4388.98","24.58","0.56","09/27"
"土耳其","54390.20","144.37","0.27","09/27"
"匈牙利","28218.85","370.66","1.33","09/27"
"奧地利","4545.89","13.66","0.30","09/27"
"波蘭股市","61030.29","-200.58","-0.33","09/27"
"捷克股市","1816.30","-9.00","-0.49","09/27"
"盧森堡","2466.88","27.82","1.14","09/27"
"義大利","31114.00","35.00","0.11","16:43"
"西班牙","1601.38","7.30","0.46","09/27"
"瑞士股市","8885.95","26.24","0.30","09/27"
"瑞典股市","1217.24","20.58","1.72","09/27"
"芬蘭股市","12305.23","97.14","0.80","09/27"
"挪威股市","422.12","1.05","0.25","09/27"
"以色列","1130.42","9.95","0.89","09/25"
"埃及股市","75979.06","879.44","1.17","09/27"
"南非股市","27257.72","99.28","0.37","09/27"
"摩洛哥","25746.45","151.73","0.59","09/27"
