"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17394.92","119.94","0.69","close"
"東證一部","1704.22","10.97","0.65","close"
"東證二部","4081.75","15.88","0.39","close"
"JASDAQ","81.88","0.43","0.53","close"
"上海綜合","3841.27","81.40","2.16","04/30"
"上海A股","4035.09","84.25","2.13","04/30"
"上海B股","231.13","15.14","7.01","04/30"
"香港恆生","20388.49","69.51","0.34","05/02"
"香港國企","9993.10","-41.91","-0.42","05/02"
"香港紅籌","3441.00","-11.01","-0.32","05/02"
"台灣指數","7903.04","27.62","0.35","13:46"
"韓國指數","1553.30","11.06","0.72","18:07"
"新加坡","3417.81","56.52","1.68","17:05"
"馬來西亞","1322.25","-2.52","-0.19","04/30"
"菲律賓","3271.99","1.26","0.04","12:11"
"印尼股市","2008.56","7.38","0.37","17:09"
"越南股市","935.48","11.59","1.25","15:07"
"泰國股市","705.47","6.31","0.90","17:00"
"印度股市","13872.37","-36.21","-0.26","04/30"
"澳洲股市","6224.50","84.30","1.37","17:47"
"日本不動產","4292.26","78.00","1.85","15:45"
"東證REIT","2571.69","51.46","2.04","15:01"
"澳洲不動產","1919.42","41.14","2.19","19:15"
"新加坡不動產","1576.94","4.50","0.29","05/01"
"恆生地產","24509.35","155.41","0.64","17:01"
"亞洲REIT","197.48","2.36","1.21","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6484.50","64.90","1.01","15:36"
"法國指數","5990.13","30.09","0.51","17:10"
"德國指數","7455.93","47.06","0.64","18:39"
"俄羅斯","1911.69","-23.82","-1.23","05/02"
"道瓊歐洲","4415.48","23.14","0.53","17:15"
"土耳其","44256.13","726.64","1.67","15:39"
"匈牙利","25585.06","160.26","0.63","15:36"
"奧地利","4719.97","-18.54","-0.39","16:36"
"波蘭股市","60331.66","526.18","0.88","15:40"
"捷克股市","1814.90","8.60","0.48","16:13"
"愛沙尼亞","880.63","-9.92","-1.11","13:05"
"拉托維亞","661.60","-1.29","-0.20","13:05"
"立陶宛","483.96","-8.32","-1.69","13:05"
"盧森堡","2437.39","33.27","1.38","16:40"
"義大利","34040.00","61.00","0.18","16:43"
"西班牙","1600.48","4.56","0.29","16:38"
"瑞士股市","9444.95","16.68","0.18","16:31"
"瑞典股市","1267.79","-6.04","-0.47","16:47"
"芬蘭股市","10940.09","121.86","1.13","17:32"
"挪威股市","404.25","5.28","1.32","15:25"
"英國不動產","2983.27","42.40","1.44","16:38"
"歐陸不動產","3218.40","11.32","0.35","16:50"
"歐洲不動產","3977.95","24.93","0.63","16:50"
"以色列","1076.16","8.18","0.77","15:30"
"埃及股市","66126.63","543.83","0.83","12:53"
"南非股市","25378.30","146.65","0.58","16:00"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13211.88","75.74","0.58","16:30"
"NASDAQ","2557.84","26.31","1.04","17:16"
"羅素2000","828.46","12.21","1.50","17:00"
"S&P 500","1495.92","9.62","0.65","16:59"
"DJ貴金屬","277.13","6.89","2.55","17:37"
"CBOE黃金","147.01","3.44","2.40","16:49"
"AMEX金蟲","341.76","4.69","1.39","17:56"
"費城金銀","139.92","3.65","2.68","05/02"
"費城油業","237.12","3.05","1.30","05/02"
"AMEX石油","1286.71","13.77","1.08","17:56"
"NYSE能源","12732.07","138.81","1.10","17:06"
"AMEX能源","644.37","5.54","0.87","17:56"
"費城半導","498.41","4.28","0.87","05/02"
"NSDQ金融","3152.82","21.34","0.68","17:16"
"NYSE金融","9815.21","75.49","0.78","17:06"
"ISE水指數","78.75","0.81","1.04","17:00"
"道瓊水指數","718.83","-23.85","-3.21","17:29"
"道瓊權益REIT","323.61","2.38","0.74","16:49"
"NBI生技","856.17","10.73","1.27","17:16"
"AMEX生技","834.03","10.52","1.28","17:56"
"費城藥物","218.64","0.92","0.42","05/02"
"加拿大","13578.74","172.41","1.29","05/02"
"巴西指數","49471.54","515.15","1.05","05/02"
"墨西哥","29259.92","263.21","0.91","05/02"
"阿根廷","2156.84","2.29","0.11","05/02"
"智利","3167.86","6.64","0.21","18:31"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","672.70","-0.40","-0.06","5:50"
"銀","13.25","-0.03","-0.23","5:10"
"白金","1300.00","+1.00","+0.08","5:04"
"鈀","372.00","0.00","0.00","20:00"
"銅","3.7247","-0.0266","-0.71","0:49"
"鎳","23.0712","+0.1588","+0.70","0:41"
"鋁","1.2821","-0.0045","-0.35","0:40"
"鋅","1.7265","-0.0067","-0.39","0:41"
"鉛","0.9284","+0.0151","+1.67","0:14"
"黃金期貨","675.100","-2.200","-00.32","1:42"
"銀期貨","13.335","-0.035","-00.26","1:33"
"銅期貨","8048.000","242.000","03.10","05/01"
"天然氣期","7.730","0.012","00.16","2:41"
"WTI原油期","63.680","-0.720","-01.12","2:47"
"玉米期貨","382.000","4.500","01.19","05/02"
"小麥期貨","493.500","-7.500","-01.50","2:15"
"可可粉期","1855.000","21.000","01.15","0:23"
"大豆期貨","748.500","-7.750","-01.02","05/02"
"咖啡C期","104.700","-0.150","-00.14","1:15"
"十一號糖","9.140","0.000","00.00","1:10"
"二號棉期","48.620","0.400","00.83","2:26"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3594","-0.0010","-0.0772","4:53"
"英鎊/美元","1.9895","-0.0092","-0.4603","4:53"
"美元/瑞士法郎","1.2138","-0.0009","-0.0720","4:52"
"美元/俄盧布","25.7420","0.0080","0.0313","4:53"
"美元/匈牙利幣","181.7150","-0.7800","-0.4274","4:52"
"美元/土耳其幣","1.3550","0.0001","0.0074","4:39"
"美元/南非幣","7.0179","-0.0111","-0.1579","4:53"
"美元/日圓","120.1650","0.3050","0.2545","4:52"
"美元/人民幣","7.7055","-0.0010","-0.0130","3:13"
"美元/港幣","7.8218","0.0000","0.0000","4:53"
"美元/台幣","33.3350","-0.0300","-0.0899","3:46"
"美元/韓圜","930.5000","-1.0000","-0.1074","1:29"
"美元/泰銖","32.6700","-0.2600","-0.7896","4:27"
"美元/新元","1.5258","0.0053","0.3486","4:53"
"美元/馬來幣","3.4220","0.0000","0.0000","23:05"
"美元/印尼盾","9074.0000","-10.5000","-0.1156","4:00"
"美元/印度盧比","41.1900","0.0000","0.0000","04/30"
"澳幣/美元","0.8250","-0.0025","-0.2991","4:53"
"紐幣/美元","0.7377","-0.0030","-0.3983","4:53"
"美元/巴西幣","2.0185","-0.0155","-0.7620","4:53"
"美元/墨披索","10.9160","-0.0199","-0.1820","4:53"
"美元/加幣","1.1087","-0.0023","-0.2052","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","293.494","0.422%","3.44","5/2"
"中國","52.513","-0.216%","0.864","5/2"
"印度","421.591","-0.055%","7.924","5/2"
"俄羅斯","1182.108","0.29%","-5.453","5/2"
"巴西","2493.217","1.486%","13.049","5/2"
"新興市場","975.123","0.617%","6.845","5/2"
"新興亞洲","389.021","0.399%","4.726","5/2"
"新興東歐","307.148","0.579%","-0.738","5/2"
"新興拉美","3361.019","1.289%","12.196","5/2"
"世界","393.135","0.63%","6.893","5/2"
"歐洲","580.494","0.496%","9.209","5/2"
"遠東ex日本","446.802","0.629%","4.977","5/2"
"中華","294.738","0.316%","1.848","5/2"
"歐洲小型","339.026","0.296%","12.943","5/2"
"日本小型","104.225","0.215%","2.087","5/2"
"美國小型","317.636","1.611%","6.17","5/2"
"世界小型","257.341","0.964%","8.87","5/2"
"日本","3227.023","0.357%","0.584","5/2"
"香港","7474.777","0.979%","3.103","5/2"
"世界能源","253.48","2.48","0.99","05/02"
"世界原料","255.35","2.87","1.14","05/02"

