"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15821.19","23.59","0.15","9/13"
"東證一部","1522.87","-5.40","-0.35","9/13"
"東證二部","3526.34","-44.31","-1.24","9/13"
"JASDAQ","70.48","-0.90","-1.26","9/13"
"上海綜合","5273.59","100.96","1.95","09/13"
"上海A股","5536.99","106.23","1.96","09/13"
"上海B股","332.40","4.43","1.35","09/13"
"香港恆生","24537.02","226.88","0.93","09/13"
"香港國企","14439.70","-10.78","-0.07","09/13"
"香港紅籌","4874.60","62.36","1.30","09/13"
"台灣加權","8927.42","-90.70","-1.01","13:46"
"台灣店頭","195.43","-2.06","-1.04","13:46"
"韓國指數","1848.02","34.50","1.90","18:06"
"新加坡","3504.40","-1.69","-0.05","17:05"
"馬來西亞","1284.02","-1.92","-0.15","17:00"
"菲律賓","3289.22","-18.38","-0.56","12:11"
"印尼股市","2222.75","12.82","0.58","17:08"
"越南股市","921.31","0.12","0.01","10:57"
"泰國股市","807.10","5.10","0.64","17:01"
"印度股市","15614.44","109.08","0.70","16:28"
"斯里蘭卡","2649.95","34.41","1.32","14:23"
"澳洲股市","6244.60","8.60","0.14","17:47"
"紐西蘭","4142.43","-0.59","-0.01","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1932.68","32.73","1.72","09/13"
"英國指數","6363.90","57.70","0.91","09/13"
"法國指數","5565.97","57.96","1.05","09/13"
"德國指數","7535.97","62.98","0.84","09/13"
"道瓊歐洲","4249.01","38.32","0.91","09/13"
"土耳其","49680.51","447.46","0.91","09/13"
"匈牙利","27084.95","124.60","0.46","09/13"
"奧地利","4512.38","39.61","0.89","09/13"
"波蘭股市","60416.65","797.00","1.34","09/13"
"捷克股市","1770.20","14.50","0.83","09/13"
"盧森堡","2399.08","45.23","1.92","09/13"
"義大利","30638.00","191.00","0.63","16:43"
"西班牙","1553.14","9.88","0.64","09/13"
"瑞士股市","8878.05","94.09","1.07","09/13"
"瑞典股市","1196.63","16.03","1.36","09/13"
"芬蘭股市","11567.57","19.76","0.17","09/13"
"挪威股市","412.18","8.27","2.05","09/13"
"以色列","1048.65","7.88","0.76","09/11"
"埃及股市","73616.39","-70.25","-0.10","09/13"
"南非股市","26401.10","377.42","1.45","09/13"
"摩洛哥","25888.21","-45.73","-0.18","09/13"
"約旦指數","5580.36","-22.09","-0.39","09/13"
"杜拜指數","4191.08","-12.23","-0.29","09/13"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13424.88","133.23","1.00","16:30"
"NASDAQ","2601.06","8.99","0.35","17:16"
"羅素2000","780.35","2.45","0.32","17:00"
"S&P 500","1483.95","12.39","0.84","17:00"
"DJ貴金屬","323.14","3.99","1.25","17:31"
"CBOE黃金","158.40","1.32","0.84","16:49"
"AMEX金蟲","365.41","-0.77","-0.21","16:41"
"費城金銀","157.56","1.81","1.16","09/13"
"費城油業","283.32","0.27","0.10","09/13"
"AMEX石油","1411.06","13.93","1.00","16:41"
"NYSE能源","14189.08","119.25","0.85","17:06"
"AMEX能源","724.40","5.54","0.77","16:41"
"費城半導","488.18","-2.03","-0.41","09/13"
"NSDQ金融","2951.23","33.02","1.13","17:16"
"NYSE金融","8963.86","98.57","1.11","17:06"
"NBI生技","838.92","-2.79","-0.33","17:16"
"AMEX生技","807.46","-3.98","-0.49","16:41"
"費城藥物","205.33","1.28","0.63","09/13"
"加拿大","13843.20","86.48","0.63","09/13"
