"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","6816.391","-32.56","-0.48%","11/21"
"澳洲股市","5480.599","61.25","1.13%","17:06"
"日經225","18162.94","56.92","0.31%","15:15"
"東證一部","1447.5","4.57","0.32%","15:00"
"東證二部","4804.17","9.17","0.19%","15:00"
"JASDAQ","117.91","0.10","0.08%","15:00"
"韓國股市","1983.47","17.42","0.89%","18:03"
"台灣加權","9133.39","92.28","1.02%","13:49"
"台灣店頭","122.09","0.86","0.71%","13:49"
"上海綜合","3248.352","30.20","0.94%","15:29"
"上海A股","3401.188","31.66","0.94%","15:29"
"上海B股","355.559","2.27","0.64%","15:29"
"深圳A股","2236.948","19.90","0.90%","15:00"
"深圳B股","1155.77","-0.93","-0.08%","15:00"
"滬深300","3468.36","27.25","0.79%","15:01"
"深證成指","10985.6","85.68","0.79%","15:00"
"中小板指","6961.13","31.45","0.45%","15:00"
"創業板指","2177.65","25.05","1.16%","15:00"
"香港恆生","22678.07","320.29","1.43%","16:09"
"香港國企","9651.45","206.74","2.19%","16:09"
"香港紅籌","3765.67","68.47","1.85%","11/22"
"香港創業板","372.37","3.42","0.93%","16:20"
"蒙古股市","10880.35","-33.08","-0.30%","14:09"
"新加坡","2822.2","5.53","0.20%","17:10"
"越南股市","681.91","7.62","1.13%","15:01"
"泰國股市","1485.68","7.38","0.50%","17:07"
"菲律賓","6802.73","-176.33","-2.53%","15:20"
"馬來西亞","1629.32","2.04","0.13%","17:05"
"印尼股市","5204.676","56.36","1.09%","16:09"
"印度股市","25960.78","195.64","0.76%","17:32"
"巴基斯坦","29441.9","202.87","0.69%","16:57"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1018.39","3.51","0.35%","18:40"
"英國股市","6819.72","41.76","0.62%","16:35"
"法國股市","4548.35","18.77","0.41%","18:05"
"德國股市","10713.85","28.72","0.27%","18:30"
"土耳其","75811.99","268.42","0.36%","17:10"
"匈牙利","30240.38","136.81","0.45%","17:25"
"烏克蘭","803.54","0.05","0.01%","18:05"
"奧地利","2516.69","28.94","1.16%","17:45"
"波蘭股市","48030.14","517.80","1.09%","17:15"
"捷克股市","892.29","8.29","0.94%","16:45"
"瑞典股市","1485.048","6.47","0.44%","17:35"
"芬蘭股市","8387.203","62.14","0.75%","18:35"
"挪威股市","587.30","3.06","0.52%","09:17"
"希臘股市","631.21","15.38","2.50%","17:19"
"義大利","18105.2","229.45","1.28%","17:38"
"比利時","3473.83","26.22","0.76%","18:05"
"盧森堡","1633.533","29.82","1.86%","17:35"
"荷蘭股市","456.4","3.37","0.74%","18:05"
"冰島股市","1218.06","-5.51","-0.45%","16:35"
"丹麥股市","817.553","-3.37","-0.41%","17:05"
"瑞士股市","7741.82","-108.04","-1.38%","17:30"
"西班牙","871.5","4.02","0.46%","17:38"
"葡萄牙","2393.5","0.82","0.03%","17:05"
"愛爾蘭","6274.22","15.52","0.25%","17:00"
"以色列","1429.72","-2.64","-0.18%","17:24"
"埃及股市","667.120","-2.87","-0.43%","19:57"
"南非股市","44575.06","405.26","0.92%","17:00"
"約旦股市","2144.39","1.89","0.09%","14:59"
