"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","7150.89","15.39","0.22%","17:00"
"澳洲股市","5810.90","-2.00","-0.03%","16:36"
"日經225","19238.98","-220.17","-1.13%","15:15"
"東證一部","1539.12","-15.08","-0.97%","15:00"
"東證二部","5574.74","-3.69","-0.07%","15:00"
"JASDAQ","130.22","0.72","0.56%","15:00"
"韓國股市","2074.57","-4.08","-0.20%","18:03"
"台灣加權","9718.78","8.46","0.09%","13:49"
"台灣店頭","131.15","-0.44","-0.33%","13:49"
"上海綜合","3217.928","1.09","0.03%","15:29"
"上海A股","3369.6","1.14","0.03%","15:29"
"上海B股","344.623","0.21","0.06%","15:29"
"深圳A股","2054.934","-0.45","-0.02%","15:00"
"深圳B股","1119.053","0.30","0.03%","15:00"
"滬深300","3435.8","-0.47","-0.01%","15:01"
"深證成指","10264.92","-5.91","-0.06%","15:00"
"中小板指","6504.99","5.30","0.08%","15:00"
"創業板指","1909.4","-4.28","-0.22%","15:00"
"香港恆生","23703.01","-7.97","-0.03%","16:08"
"香港國企","10254.44","-3.40","-0.03%","16:08"
"香港紅籌","3927.24","-16.49","-0.42%","02/14"
"香港創業板","351.1","-3.28","-0.93%","16:18"
"蒙古股市","11989","-47.55","-0.40%","14:09"
"新加坡","3072.47","-39.16","-1.26%","17:10"
"越南股市","706.26","0.36","0.05%","15:02"
"泰國股市","1572.24","-13.00","-0.82%","17:08"
"菲律賓","7206.84","-87.83","-1.20%","15:20"
"馬來西亞","1708.9","-1.34","-0.08%","17:05"
"印尼股市","5380.672","-28.88","-0.53%","16:00"
"印度股市","28339.31","-12.31","-0.04%","17:32"
"巴基斯坦","33555.06","-189.39","-0.56%","17:00"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1170.77","-2.40","-0.20%","18:40"
"英國股市","7268.56","-10.36","-0.14%","16:35"
"法國股市","4895.82","7.63","0.16%","18:05"
"德國股市","11771.81","-2.62","-0.02%","18:30"
"土耳其","88082.19","-496.12","-0.56%","17:10"
"匈牙利","33724.52","368.33","1.10%","17:25"
"烏克蘭","932.55","-10.02","-1.06%","18:05"
"奧地利","2792.48","10.20","0.37%","17:45"
"波蘭股市","57728.1","-129.75","-0.22%","17:15"
"捷克股市","966.32","-5.87","-0.60%","16:45"
"瑞典股市","1569.755","-2.43","-0.15%","17:35"
"芬蘭股市","8995.449","5.32","0.06%","18:35"
"挪威股市","629.82","-2.47","-0.39%","16:57"
"希臘股市","633.32","4.18","0.66%","17:19"
"義大利","20991.05","146.50","0.70%","17:36"
"比利時","3624.19","6.59","0.18%","18:05"
"盧森堡","1795.133","-8.64","-0.48%","17:35"
"荷蘭股市","494.62","0.57","0.12%","18:05"
"冰島股市","1295.33","2.60","0.20%","16:35"
"丹麥股市","912.968","-0.17","-0.02%","17:05"
"瑞士股市","8426.15","-36.73","-0.43%","17:31"
"西班牙","960.41","3.58","0.37%","17:38"
"葡萄牙","2523.6","3.90","0.15%","17:05"
"愛爾蘭","6531.37","-19.22","-0.29%","17:00"
"以色列","1440.26","-0.31","-0.02%","17:24"
"埃及股市","667.120","-2.87","-0.43%","19:57"
"南非股市","45437.28","-504.53","-1.10%","17:00"
"約旦股市","2187.72","3.53","0.16%","15:00"
"杜拜股市","3652.82","15.27","0.42%","14:00"
"阿布達比","4572.57","8.59","0.19%","14:00"
"奈及利亞","25032.17","-212.48","-0.84%","14:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","20504.41","0.00","0.00%","16:20"
"NASDAQ","5782.574","18.62","0.32%","16:52"
"NYSE綜合","11468.88","34.95","0.31%","16:38"
"S&P 500","2337.58","9.33","0.40%","16:37"
"羅素3000","1390.63","5.36","0.39%","16:30"
"羅素3000成長","912.13","2.94","0.32%","16:30"
"羅素3000價值","1503.06","6.73","0.45%","16:30"
"羅素1000","1298.21","5.10","0.39%","16:30"
"羅素2000","1396.651","4.27","0.31%","16:30"
"費城金銀","94.26","-0.25","-0.26%","02/14"
"AMEX金蟲","215.65","-0.51","-0.23%","02/14"
"道瓊貴金屬","189.75","-0.74","-0.39%","02/14"
"AMEX能源","735.96","1.57","0.21%","02/14"
"NYSE能源","11231.65","22.17","0.20%","16:04"
"費城油業","182.73","2.20","1.22%","02/14"
"AMEX石油","1229.83","0.75","0.06%","02/14"
"費城半導體","962.63","-3.07","-0.32%","02/14"
"NBI生技","3031.07","34.52","1.15%","02/14"
"AMEX生技","3419.56","56.36","1.68%","02/14"
"加拿大","15786.03","29.45","0.19%","16:20"
"巴西股市","66712.88","-254.76","-0.38%","18:22"
"墨西哥","47391.24","-270.45","-0.57%","15:10"
"阿根廷","19606.38","98.84","0.51%","18:01"
"智利股市","4343","-15.43","-0.35%","17:10"
"委內瑞拉","33703.34","1007.62","3.08%","11:29"
"哥倫比亞","1320.97","-30.39","-2.25%","16:00"
"百慕達","1974.68","57.51","3.00%","close"
"牙買加","231025","-691","-0.30%","14:59"
"秘魯股市","13366.86","129.20","0.98%","04/30"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","688.00","-14.00","-1.99%","02/13"
"波羅的海海岬型","609.00","-78.00","-11.35%","02/13"
"波羅的海巴拿馬","944.00","1.00","0.11%","02/13"
"波羅的海輕便型","676.00","4.00","0.60%","02/13"
"VIX波動率","11.07","0.22","2.03%","16:13"
"VXD道瓊波動","10.84","-0.14","-1.28%","02/13"
"VXN納指波動","12.31","0.00","0.00%","02/10"
