"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","5696.787","13.26","0.23%","09/22"
"澳洲股市","5130.80","34.40","0.67%","17:35"
"日經225","18070.21","-362.06","-1.96%","09/18"
"東證一部","1462.38","-29.53","-1.98%","09/18"
"東證二部","4563.14","-31.17","-0.68%","21:20"
"JASDAQ","107.67","-0.10","-0.09%","21:20"
"韓國股市","1982.06","17.38","0.88%","18:01"
"台灣加權","8365.92","58.88","0.71%","09/22"
"台灣店頭","119.81","1.54","1.30%","09/22"
"上海綜合","3185.619","29.08","0.92%","09/22"
"上海A股","3336.958","30.54","0.92%","09/22"
"上海B股","311.74","0.93","0.30%","20:20"
"深圳A股","1831.29","12.88","0.71%","20:20"
"深圳B股","1044.65","1.33","0.13%","20:20"
"滬深300","3339.03","30.78","0.93%","09/22"
"深證成指","10238.69","61.96","0.61%","09/22"
"中小板指","6941.16","75.58","1.10%","09/22"
"創業板指","2078.72","-0.34","-0.02%","09/22"
"香港恆生","21796.58","39.65","0.18%","09/22"
"香港國企","9835.39","-63.98","-0.65%","09/22"
"香港紅籌","4056.26","44.16","1.10%","09/22"
"蒙古股市","13483.43","-53.85","-0.40%","09/22"
"新加坡","2868.47","-13.80","-0.48%","17:10"
"越南股市","573.2","1.08","0.19%","09/22"
"泰國股市","1379.32","-13.41","-0.96%","17:07"
"菲律賓","7051.23","-41.18","-0.58%","09/22"
"馬來西亞","1635.37","-4.10","-0.25%","09/22"
"印尼股市","4344.044","-32.04","-0.73%","16:13"
"印度股市","25651.84","-541.14","-2.07%","17:19"
"巴基斯坦","22984.52","34.24","0.15%","15:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","789.56","-19.22","-2.38%","19:50"
"英國股市","5935.84","-172.87","-2.83%","16:35"
"法國股市","4428.51","-156.99","-3.42%","18:05"
"德國股市","9570.66","-377.85","-3.80%","18:30"
"土耳其","74993.71","-866.99","-1.14%","17:55"
"匈牙利","20717.92","-520.91","-2.45%","17:25"
"烏克蘭","907.95","-37.05","-3.92%","19:05"
"奧地利","2200.09","-44.84","-2.00%","17:45"
"波蘭股市","50713.83","-786.05","-1.53%","17:15"
"捷克股市","967.78","-15.82","-1.61%","16:45"
"瑞典股市","1425.392","-37.27","-2.55%","17:35"
"芬蘭股市","7708.227","-241.50","-3.04%","18:35"
"挪威股市","516.17","-7.81","-1.49%","16:39"
"希臘股市","677.47","-16.07","-2.32%","17:19"
"義大利","22633.55","-739.38","-3.16%","17:38"
"比利時","3346.05","-100.37","-2.91%","18:05"
"盧森堡","1383.44","-43.10","-3.02%","17:35"
"荷蘭股市","419.98","-12.82","-2.96%","18:05"
"冰島股市","1213.41","6.63","0.55%","16:35"
"丹麥股市","934.81","-25.10","-2.62%","17:05"
"瑞士股市","8475.47","-306.80","-3.49%","17:31"
"西班牙","965.68","-30.35","-3.05%","17:38"
"葡萄牙","2300.43","-48.82","-2.08%","17:05"
"愛爾蘭","6359.28","-144.65","-2.22%","17:00"
"以色列","1579.34","8.42","0.54%","09/21"
"埃及股市","654.170","3.73","0.57%","00:27"
"南非股市","44523.72","-856.20","-1.89%","17:00"
"約旦股市","2071.65","7.77","0.38%","09/22"
"杜拜股市","3632.66","-28.63","-0.78%","09/22"
"阿布達比","4514.28","10.96","0.24%","09/22"
"奈及利亞","30426.1","160.20","0.53%","09/22"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","16330.47","-179.72","-1.09%","16:15"
"NASDAQ","4756.723","-72.23","-1.50%","17:16"
"S&P 500","1942.74","-24.23","-1.23%","16:33"
"羅素3000","1159.976","-15.11","-1.29%","16:30"
"羅素3000成長","782.69","-10.51","-1.32%","16:30"
"羅素3000價值","1217.66","-15.34","-1.24%","16:30"
"羅素1000","1084.428","-13.86","-1.26%","16:30"
"羅素2000","1143.033","-18.05","-1.55%","16:30"
"費城金銀","45.23","-2.21","-4.66%","09/22"
"AMEX金蟲","106.19","-6.18","-5.50%","09/22"
"道瓊貴金屬","97.42","-4.83","-4.72%","09/22"
"AMEX能源","630.33","-7.01","-1.10%","09/22"
"NYSE能源","9673.14","-145.93","-1.49%","16:07"
"費城油業","168.69","-0.16","-0.09%","09/22"
"AMEX石油","1070.69","-15.36","-1.41%","09/22"
"費城半導體","595.06","-13.67","-2.25%","09/22"
"NBI生技","3508.30","-59.94","-1.68%","09/22"
"AMEX生技","3791.20","-55.62","-1.45%","09/22"
"加拿大","13491.09","-288.35","-2.09%","16:45"
"巴西股市","46264.61","-325.59","-0.70%","17:19"
"墨西哥","43232.06","-386.08","-0.89%","15:06"
"阿根廷","9654.08","-622.72","-6.06%","17:01"
"智利股市","3752.66","-41.03","-1.08%","16:09"
"秘魯股市","13366.86","129.20","0.98%","04/30"
"委內瑞拉","12613.33","-359.47","-2.77%","09/22"
"百慕達","1217.20","-6.45","-0.53%","19:49"
"牙買加","95589.22","-507.64","-0.53%","09/22"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","923.00","-55.00","-5.62%","09/22"
"波羅的海海岬型","1873.00","-223.00","-10.64%","09/22"
"波羅的海巴拿馬","769.00","0.00","0.00%","09/22"
"波羅的海輕便型","749.00","-8.00","-1.06%","09/22"
"VIX波動率","22.44","2.30","11.42%","16:14"
"VXD道瓊波動","21.14","1.74","8.97%","09/22"
"VXN納指波動","24.58","2.08","9.24%","09/22"
"羅素大中華","2042.22","-23.50","-1.14%","09/21"
"道瓊歐洲","3076.05","-108.67","-3.41%","23:03"
"道瓊交通運輸","7896.36","-203.55","-2.51%","09/22"
"AMEX航空","86.60","-2.68","-3.00%","09/22"
"道瓊公用事業","560.81","-6.88","-1.21%","09/22"
"美國紙業","127.67","-2.88","-2.21%","09/22"
"美林科技100","632.37","-11.18","-1.74%","09/22"
"電腦科技","1537.68","-25.74","-1.65%","09/22"
