"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","5568.28","-8.92","-0.16%","13:30"
"澳洲股市","5415.00","26.40","0.49%","16:44"
"日經225","17450.77","-279.07","-1.57%","15:28"
"東證一部","1407.51","-17.16","-1.20%","15:00"
"東證二部","4391.21","11.67","0.27%","07:20"
"JASDAQ","104.95","0.17","0.16%","07:20"
"韓國股市","1926.44","10.85","0.57%","01/02"
"台灣加權","9307.26","38.83","0.42%","13:49"
"台灣店頭","140.38","0.78","0.56%","13:49"
"上海綜合","3234.68","68.86","2.18%","15:29"
"上海A股","3389.40","72.25","2.18%","15:29"
"上海B股","290.76","3.86","1.35%","06:20"
"深圳A股","1478.46","17.35","1.19%","06:20"
"深圳B股","1028.81","14.28","1.41%","06:20"
"滬深300","3533.71","76.15","2.20%","15:01"
"深證成指","11014.63","292.37","2.73%","15:00"
"香港恆生","23857.82","252.78","1.07%","01/02"
"香港國企","12245.35","260.66","2.17%","01/02"
"香港紅籌","4448.19","98.19","2.26%","01/02"
"蒙古股市","14854.24","30.73","0.21%","12/31"
"新加坡","3370.59","5.44","0.16%","01/02"
"海峽中國","224.58","2.76","1.24%","17:10"
"越南股市","545.63","8.06","1.50%","15:01"
"泰國股市","1497.67","-0.55","-0.04%","17:07"
"菲律賓","7230.57","44.25","0.62%","17:51"
"馬來西亞","1752.77","-8.48","-0.48%","01/02"
"印尼股市","5242.77","15.82","0.30%","01/02"
"印度股市","27887.90","380.36","1.38%","17:19"
"巴基斯坦","23753.74","155.70","0.66%","16:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","790.71","-4.38","-0.55%","12/30"
"英國股市","6547.80","-18.29","-0.28%","16:35"
"法國股市","4252.29","-20.46","-0.48%","18:05"
"德國股市","9764.73","-40.82","-0.42%","18:30"
"土耳其","85458.92","-262.21","-0.31%","17:55"
"匈牙利","16634.00","114.84","0.70%","17:25"
"奧地利","2191.06","30.98","1.43%","01/02"
"波蘭股市","51378.00","-38.08","-0.07%","17:15"
"捷克股市","962.13","15.42","1.63%","01/02"
"瑞典股市","1463.78","-0.77","-0.05%","17:35"
"芬蘭股市","7826.62","68.11","0.88%","01/02"
"挪威股市","526.41","2.73","0.52%","16:41"
"希臘股市","836.24","10.06","1.22%","17:19"
"義大利","20275.85","138.11","0.69%","01/02"
"比利時","3281.61","-3.65","-0.11%","01/02"
"盧森堡","1527.82","7.46","0.49%","01/02"
"荷蘭股市","422.28","-2.19","-0.52%","18:05"
"冰島股市","974.19","17.75","1.86%","01/02"
"丹麥股市","752.69","8.25","1.11%","17:04"
"瑞士股市","8983.37","-51.18","-0.57%","12/30"
"西班牙","1049.66","7.20","0.69%","17:39"
"葡萄牙","2158.09","29.67","1.39%","17:05"
"愛爾蘭","5228.69","4.13","0.08%","20:00"
"以色列","1461.97","-3.02","-0.21%","01/01"
"埃及股市","833.850","-6.91","-0.82%","05:27"
"南非股市","43696.74","-273.22","-0.62%","17:00"
"約旦股市","2165.46","7.19","0.33%","15:03"
"杜拜股市","3774.00","48.21","1.29%","12/31"
"阿布達比","4528.93","84.90","1.91%","12/31"
"奈及利亞","34657.15","-27.17","-0.08%","12/31"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","17832.99","9.92","0.06%","01/02"
"NASDAQ","4726.81","-9.24","-0.20%","17:16"
"S&P 500","2058.20","-0.70","-0.03%","01/02"
"羅素3000","1223.30","-0.81","-0.07%","18:02"
"羅素3000成長","784.74","-1.16","-0.15%","16:01"
"羅素3000價值","1353.86","0.21","0.02%","16:05"
"羅素1000","1144.01","-0.36","-0.03%","18:02"
"羅素2000","1198.80","-5.90","-0.49%","18:02"
"費城金銀","70.51","1.73","2.51%","01/02"
"AMEX金蟲","167.81","3.79","2.31%","01/02"
"CBOE黃金","67.68","0.00","0.00%","12/19"
"道瓊貴金屬","154.02","2.98","1.97%","01/02"
"AMEX能源","798.71","3.69","0.46%","01/02"
"NYSE能源","12562.60","29.06","0.23%","16:15"
"費城油業","210.70","-0.17","-0.08%","01/02"
"AMEX石油","1349.84","1.71","0.13%","01/02"
"費城半導體","686.73","-0.14","-0.02%","01/02"
"NBI生技","3203.90","26.38","0.83%","01/02"
"AMEX生技","3454.27","15.16","0.44%","01/02"
"費城藥物","329.88","0.37","0.11%","12/19"
"加拿大","14753.65","121.21","0.83%","18:05"
"巴西股市","48512.22","-1495.19","-2.99%","01/02"
"墨西哥","42115.47","-1030.19","-2.39%","01/02"
"阿根廷","8666.45","87.43","1.02%","01/02"
"智利股市","3851.23","0.27","0.01%","01/02"
"秘魯股市","14794.32","69.84","0.47%","12:10"
"委內瑞拉","3936.38","77.64","2.01%","01/02"
"百慕達","1357.71","0.59","0.04%","20:12"
"牙買加","77048.39","695.00","0.91%","01/02"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","771.00","-11.00","-1.41%","01/02"
"波羅的海海岬型","456.00","-18.00","-3.80%","01/02"
"波羅的海巴拿馬","827.00","-29.00","-3.39%","01/02"
"波羅的海輕便型","884.00","-3.00","-0.34%","01/02"
"VIX波動率","17.79","-1.41","-7.34%","16:14"
"VXD道瓊波動","16.07","-0.56","-3.37%","01/02"
"VXN納指波動","19.20","-0.44","-2.24%","01/02"
"羅素大中華","2297.62","-5.60","-0.24%","01/01"
"道瓊歐洲","3139.44","-6.99","-0.22%","01/02"
"道瓊交通運輸","9098.98","-40.94","-0.45%","01/02"
"AMEX航空","103.20","-0.98","-0.94%","01/02"
"道瓊公用事業","621.61","3.53","0.57%","01/02"
"美國紙業","173.38","-1.08","-0.62%","01/02"
"美林科技100","655.74","0.25","0.04%","01/02"
"電腦科技","1601.66","-3.37","-0.21%","01/02"
"電腦碟片","140.37","0.79","0.57%","01/02"
"電腦硬體","679.29","-5.12","-0.75%","01/02"
"Dax奢侈品","171.43","0.25","0.15%","01/02"
"msci必需消費","199.92","-1.27","-0.63%","16:44"
"美元指數","91.47","0.82","0.91%","16:41"
"歐元指數","120.03","-0.95","-0.78%","01/02"
"英鎊指數","153.34","-2.56","-1.64%","01/02"
"日圓指數","82.99","-0.56","-0.67%","01/02"
"澳幣指數","80.85","-0.83","-1.02%","01/02"
"瑞郎指數","99.87","-0.70","-0.70%","01/02"
"30年債殖利率","26.97","-0.52","-1.89%","15:00"
"10年期票利率","21.23","-0.47","-2.17%","15:00"
"5年期票利率","16.18","-0.35","-2.12%","15:00"
"3月期票利率","0.15","-0.22","-59.46%","15:00"
"JP新興當地債","274.5470","0.7950","0.29%","12/30"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","228.41","-1.54","-0.67%","01/02"
"高盛商品","310.83","-2.37","-0.76%","01/02"
"高盛綜合商品","274.77","-1.87","-0.68%","01/02"
"Rogers商品","2730.77","-18.23","-0.66%","17:55"
"CRB工業金屬","1563.20","-9.74","-0.62%","01/02"
