"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17858.42","-143.61","-0.80","7/25"
"東證一部","1754.03","-11.96","-0.68","7/25"
"東證二部","4193.84","-2.39","-0.06","7/25"
"JASDAQ","78.68","-0.20","-0.25","7/25"
"上海綜合","4323.97","113.64","2.70","07/25"
"上海A股","4535.76","118.92","2.69","07/25"
"上海B股","309.32","10.59","3.55","07/25"
"香港恆生","23362.18","-110.70","-0.47","07/25"
"香港國企","13399.96","-80.76","-0.60","07/25"
"香港紅籌","4566.60","-31.87","-0.69","07/25"
"台灣加權","9740.13","-3.93","-0.04","13:46"
"台灣店頭","233.25","4.71","2.06","13:46"
"韓國指數","2004.22","11.96","0.60","18:04"
"新加坡","3633.54","-31.59","-0.86","17:05"
"馬來西亞","1379.73","-12.45","-0.89","17:00"
"菲律賓","3645.51","-60.73","-1.64","12:11"
"印尼股市","2394.56","-6.58","-0.27","17:10"
"越南股市","972.56","-9.87","-1.00","10:57"
"泰國股市","883.65","2.70","0.31","17:01"
"印度股市","15699.33","-95.59","-0.60","16:28"
"斯里蘭卡","2438.16","26.40","1.09","14:16"
"澳洲股市","6378.00","-77.50","-1.20","17:47"
"紐西蘭","4324.97","3.68","0.09","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2047.82","-2.33","-0.11","07/25"
"英國指數","6454.30","-44.40","-0.68","07/25"
"法國指數","5837.11","-70.36","-1.19","07/25"
"德國指數","7692.55","-114.24","-1.46","07/25"
"道瓊歐洲","4360.90","-51.16","-1.16","07/25"
"土耳其","54831.94","-98.80","-0.18","07/25"
"匈牙利","29337.67","-375.92","-1.26","07/25"
"奧地利","4786.28","-33.98","-0.70","07/25"
"波蘭股市","64842.32","-410.62","-0.63","07/25"
"捷克股市","1851.60","10.00","0.54","07/25"
"盧森堡","2475.77","-17.52","-0.70","07/25"
"義大利","31877.00","-402.00","-1.25","16:43"
"西班牙","1644.15","2.20","0.13","07/25"
"瑞士股市","8922.71","-124.97","-1.38","07/25"
"瑞典股市","1255.25","-19.65","-1.54","07/25"
"芬蘭股市","11214.19","-181.25","-1.59","07/25"
"挪威股市","427.12","-3.13","-0.73","07/25"
"以色列","1166.63","1.38","0.12","07/25"
"埃及股市","74190.13","-93.09","-0.12","07/25"
"南非股市","26331.06","-475.02","-1.77","07/25"
"摩洛哥","23823.72","-20.29","-0.09","07/25"
"約旦指數","5678.62","-5.99","-0.10","07/25"
"杜拜指數","4322.00","-24.88","-0.57","07/25"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13785.07","68.12","0.50","16:30"
"NASDAQ","2648.17","8.31","0.32","17:17"
"羅素2000","812.50","0.64","0.08","16:59"
"S&P 500","1518.09","7.05","0.47","16:59"
"DJ貴金屬","311.96","-4.26","-1.35","17:28"
"CBOE黃金","157.25","-2.80","-1.75","16:49"
"AMEX金蟲","358.58","-6.13","-1.68","16:45"
"費城金銀","153.32","-2.09","-1.34","07/25"
"費城油業","284.66","6.13","2.20","07/25"
"AMEX石油","1439.43","16.05","1.13","16:45"
"NYSE能源","14417.58","161.17","1.13","17:05"
"AMEX能源","734.13","11.84","1.64","16:45"
"費城半導","524.26","0.52","0.10","07/25"
"NSDQ金融","3010.28","12.70","0.42","17:17"
"NYSE金融","9373.47","46.20","0.49","17:05"
"NBI生技","817.24","12.98","1.61","17:17"
"AMEX生技","789.41","17.70","2.29","16:45"
"費城藥物","208.06","0.96","0.46","07/25"
"加拿大","14105.32","37.16","0.26","07/25"
"巴西指數","56001.30","206.73","0.37","07/25"
"墨西哥","31103.53","-358.62","-1.14","07/25"
"阿根廷","2242.78","1.35","0.06","07/25"
"智利","3348.08","-30.21","-0.89","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5231.96","-33.14","-0.63","16:30"
"DJ建商","483.37","1.06","0.22","16:07"
"S&P建商","581.44","2.41","0.42","16:50"
"道瓊公用事業","497.89","1.05","0.21","16:30"
"歐洲公用事業","315.77","-4.83","-1.51","17:45"
"全球公用事業","7308.74","-66.77","-0.91","16:15"
"ISE水指數","86.27","0.05","0.06","16:52"
"道瓊水指數","746.06","6.94","0.94","16:02"
"NSDQ純淨優勢","536.85","1.02","0.19","16:52"
"純淨科技","1331.23","-9.47","-0.71","16:45"
"WH革新能源","271.55","-1.99","-0.73","16:45"
"WH乾淨能源","230.84","0.07","0.03","16:45"
"全球乾淨能源","3000.66","-40.60","-1.33","16:42"
"ISE替代能源","56.37","0.46","0.82","16:52"
"全球替代能源","3197.21","-35.48","-1.10","16:33"
"生物能源","707.32","-8.40","-1.17","16:33"
"AMEX環境服務","1010.51","-8.22","-0.81","16:45"
"亞太環境控制","176.43","0.88","0.50","17:30"
"歐洲環境控制","191.52","-4.64","-2.37","17:45"
"美國環境控制","106.75","0.37","0.35","16:15"
"KLD社會責任","131.93","0.71","0.54","16:52"
"KLD社會400","536.91","2.79","0.52","16:29"
"Clvrt社會責任","90.06","0.45","0.50","16:03"
"ISE邪惡指數","123.55","-0.11","-0.09","16:52"
"MSCI世界能源","282.28","-7.75","-2.67","07/24"
"MSCI世界原料","292.40","-4.42","-1.49","07/24"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3631.82","-18.17","-0.50","16:44"
"東證REIT","2111.30","13.93","0.66","16:01"
"澳洲不動產","1844.47","-7.54","-0.41","20:14"
"新加坡不動產","1539.45","2.28","0.15","07/24"
"恆生地產","28193.22","-137.69","-0.49","18:01"
"亞洲REIT","173.87","0.63","0.36","17:30"
"英國不動產","2493.41","-23.65","-0.94","17:36"
"歐陸不動產","2719.49","-30.82","-1.12","17:45"
"歐洲不動產","3404.07","-61.17","-1.76","17:45"
"DJ權益REIT","279.98","-1.31","-0.47","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","319.13","1.24","0.39","07/25"
"MS商品指數","785.25","-2.10","-0.27","07/25"
"高盛商品指數","6127.28","-70.67","-1.14","07/24"
"高盛農產品","286.04","5.27","1.88","07/24"
"高盛家畜指數","241.89","-0.52","-0.22","07/24"
"高盛工業金屬","492.65","-3.23","-0.65","07/24"
"天然氣","507.17","0.85","0.17","07/25"
"AMEX航空","50.89","-0.39","-0.76","07/25"
"銀行","108.79","0.85","0.79","07/25"
"醫療服務","483.54","-4.40","-0.90","07/25"
"電腦科技","903.76","2.69","0.30","07/25"
"電腦硬體","249.12","1.34","0.54","07/25"
"保險","4159.11","44.52","1.08","07/25"
"美國紙業","168.71","-5.74","-3.29","07/25"
"零售業","503.58","3.08","0.62","07/25"
"掮客商指數","241.44","1.68","0.70","07/25"
"美元指數","80.65","0.53","0.66","07/25"
"歐元指數","137.14","-1.13","-0.82","07/25"
"日圓指數","83.09","0.13","0.16","07/25"
"澳幣指數","88.24","-0.14","-0.16","07/25"
"30年債券價格","108.88","0.44","0.40","07/25"
"30年債殖利率","50.26","-0.36","-0.71","07/25"
"10年期票利率","49.04","-0.40","-0.81","07/25"
"5年期票殖利率","47.79","-0.47","-0.97","07/25"
"3月期票殖利率","48.35","-0.40","-0.82","07/25"
"Put/Call比例","1.05","-0.43","-29.05","07/25"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","675.70","+1.20","+0.18","5:16"
"銀","13.14","+0.01","+0.08","5:16"
"白金","1322.00","0.00","0.00","18:10"
"鈀","367.00","0.00","0.00","17:30"
"銅","3.5812","-0.0998","-2.72","0:44"
"鎳","14.5210","-0.4324","-2.91","0:25"
"鋁","1.2401","-0.0186","-1.48","0:48"
"鋅","1.6595","-0.0169","-1.01","1:45"
"鉛","1.4646","-0.1135","-7.24","0:44"
"黃金期貨","686.500","-11.200","-1.61","1:43"
"銀期貨","13.150","-0.293","-2.18","1:38"
"銅期貨","8044.500","-60.500","-0.75","07/24"
"天然氣期","5.925","0.062","1.06","2:44"
"布蘭特油期","76.320","1.240","1.65","3:00"
"WTI原油期","75.880","2.320","3.15","2:46"
"玉米期貨","327.250","0.500","0.15","07/25"
