"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15153.78","-69.07","-0.45","11/28"
"東證一部","1475.64","-3.14","-0.21","11/28"
"東證二部","3322.71","18.90","0.57","11/28"
"JASDAQ","74.15","1.20","1.64","11/28"
"上海綜合","4803.39","-57.72","-1.19","11/28"
"上海A股","5041.83","-61.12","-1.20","11/28"
"上海B股","319.50","3.00","0.95","11/28"
"滬深300","4648.75","-62.40","-1.32","11/28"
"香港恆生","27371.24","161.03","0.59","11/28"
"香港國企","16362.40","83.06","0.51","11/28"
"香港紅籌","5954.96","70.41","1.20","11/28"
"台灣加權","8276.26","-99.50","-1.19","11/28"
"台灣店頭","151.37","-2.32","-1.51","11/28"
"韓國指數","1834.69","-25.10","-1.35","11/28"
"新加坡","3369.72","-2.92","-0.09","11/28"
"馬來西亞","1366.58","1.59","0.12","11/28"
"菲律賓","3537.00","12.81","0.36","11/28"
"印尼股市","2671.90","43.94","1.67","11/28"
"越南股市","984.57","-3.51","-0.36","11/28"
"泰國股市","820.52","-2.47","-0.30","11/28"
"印度股市","18938.87","-188.86","-0.99","11/28"
"澳洲股市","6504.30","71.50","1.11","10:07"
"紐西蘭","4077.82","6.79","0.17","07:47"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2168.11","12.73","0.59","11/28"
"英國指數","6306.20","165.50","2.70","11/28"
"法國指數","5561.21","127.04","2.34","11/28"
"德國指數","7723.66","192.31","2.55","11/28"
"道瓊歐洲","4321.74","97.30","2.30","11/28"
"土耳其","53202.82","1750.50","3.40","11/28"
"匈牙利","24667.34","767.99","3.21","11/28"
"奧地利","4373.53","165.04","3.92","11/28"
"波蘭股市","55778.34","1202.92","2.20","11/28"
"捷克股市","1748.10","10.40","0.60","11/28"
"盧森堡","2239.88","14.73","0.66","11/28"
"義大利","29470.00","535.00","1.85","16:43"
"西班牙","1684.80","24.41","1.47","11/28"
"瑞士股市","8650.82","219.72","2.61","11/28"
"瑞典股市","1094.36","35.73","3.38","11/28"
"芬蘭股市","11720.10","361.87","3.19","11/28"
"挪威股市","417.37","13.38","3.31","11/28"
"以色列","1186.14","17.96","1.54","11/28"
"埃及股市","85211.47","-439.99","-0.51","11/28"
"南非股市","26716.45","141.84","0.53","11/28"
"摩洛哥","25745.23","253.77","1.00","11/28"
"約旦指數","6985.25","5.07","0.07","11/28"
"杜拜指數","5269.84","26.67","0.51","11/28"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13289.45","331.01","2.55","16:30"
"NASDAQ","2662.91","82.11","3.18","17:17"
"羅素2000","770.04","26.77","3.60","16:59"
"S&P 500","1469.02","40.79","2.86","16:59"
"費城金銀","173.97","5.00","2.96","11/28"
"DJ貴金屬","355.12","10.10","2.93","17:31"
"CBOE黃金","178.86","5.19","2.99","16:49"
"AMEX金蟲","424.99","11.37","2.75","16:49"
"AMEX能源","724.02","11.81","1.66","16:49"
"NYSE能源","14399.56","234.54","1.66","17:06"
"費城油業","281.53","3.40","1.22","11/28"
"AMEX石油","1406.15","25.49","1.85","16:49"
"費城半導","420.23","9.66","2.35","11/28"
"NSDQ金融","2930.08","131.99","4.72","17:17"
"NYSE金融","8558.49","340.81","4.15","17:06"
"NBI生技","855.22","23.11","2.78","17:17"
"AMEX生技","819.79","11.29","1.40","16:49"
"費城藥物","211.86","3.50","1.68","11/28"
"加拿大","13632.15","263.03","1.97","11/28"
"巴西指數","61714.64","2283.14","3.84","11/28"
