"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15307.78","-256.91","-1.65","12/28"
"東證一部","1475.68","-24.26","-1.62","12/28"
"東證二部","3276.82","-0.06","-0.00","12/28"
"JASDAQ","72.17","-0.13","-0.18","12/28"
"上海綜合","5319.86","47.05","0.89","01/03"
"上海A股","5582.54","49.28","0.89","01/03"
"上海B股","371.66","4.44","1.21","01/03"
"滬深300","5422.03","36.93","0.69","01/03"
"香港恆生","26887.28","-673.24","-2.44","01/03"
"香港國企","15464.66","-542.15","-3.39","01/03"
"香港紅籌","5893.82","-145.97","-2.42","01/03"
"台灣加權","8184.20","-138.85","-1.67","01/03"
"台灣店頭","150.55","-2.68","-1.75","01/03"
"韓國指數","1852.73","-0.72","-0.04","01/03"
"新加坡","3397.06","-64.16","-1.85","01/03"
"馬來西亞","1435.38","-0.30","-0.02","01/03"
"菲律賓","3501.38","-115.91","-3.20","01/03"
"印尼股市","2715.06","-16.44","-0.60","01/03"
"越南股市","908.25","-12.82","-1.39","01/03"
"泰國股市","832.63","-10.34","-1.23","01/03"
"印度股市","20345.20","-120.10","-0.59","01/03"
"澳洲股市","6404.80","32.20","0.51","10:07"
"紐西蘭","4014.92","-19.01","-0.47","07:47"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2290.51","-0.95","-0.04","12/28"
"英國指數","6479.40","62.70","0.98","01/03"
"法國指數","5546.08","-4.28","-0.08","01/03"
"德國指數","7908.41","-40.70","-0.51","01/03"
"道瓊歐洲","4333.42","-5.81","-0.13","01/03"
"土耳其","53541.27","-1167.15","-2.13","01/03"
"匈牙利","25827.74","-62.20","-0.24","01/03"
"奧地利","4466.47","-42.77","-0.95","01/03"
"波蘭股市","55497.97","-23.42","-0.04","01/03"
"捷克股市","1792.50","-16.10","-0.89","01/03"
"盧森堡","2369.72","-32.44","-1.35","01/03"
"義大利","29030.00","-28.00","-0.10","16:43"
"西班牙","1611.25","-13.59","-0.84","01/03"
"瑞士股市","8318.82","-165.64","-1.95","01/03"
"瑞典股市","1050.61","-7.76","-0.73","01/03"
"芬蘭股市","11506.04","44.80","0.39","01/03"
"挪威股市","418.25","-4.34","-1.03","01/03"
"以色列","1208.47","-11.03","-0.90","01/03"
"埃及股市","94445.36","231.51","0.25","01/03"
"南非股市","26449.68","-139.33","-0.52","01/03"
"摩洛哥","26417.84","194.53","0.74","01/03"
"約旦指數","7862.15","166.42","2.16","01/03"
"杜拜指數","6088.66","85.31","1.42","01/03"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13056.72","12.76","0.10","16:30"
"NASDAQ","2602.68","-6.95","-0.27","17:16"
"羅素2000","745.01","-8.54","-1.13","01/03"
"S&P 500","1447.16","0.00","0.00","01/03"
"費城金銀","190.35","6.02","3.27","01/03"
"DJ貴金屬","386.29","11.96","3.19","17:30"
"CBOE黃金","193.75","7.85","4.22","01/03"
"AMEX金蟲","449.31","14.19","3.26","17:00"
"AMEX能源","804.35","3.73","0.47","17:00"
"NYSE能源","15569.31","157.84","1.02","17:05"
"費城油業","312.20","3.90","1.27","01/03"
"AMEX石油","1565.94","3.80","0.24","17:00"
"費城半導","391.29","-5.44","-1.37","01/03"
"NSDQ金融","2784.40","-8.38","-0.30","17:16"
"NYSE金融","8116.85","-44.26","-0.54","17:05"
"NBI生技","835.03","3.05","0.37","17:16"
"AMEX生技","779.35","-8.58","-1.09","17:00"
"費城藥物","202.51","0.68","0.34","01/03"
"加拿大","13978.20","51.44","0.37","01/03"
"巴西指數","62891.97","76.84","0.12","01/03"
"墨西哥","28860.78","161.66","0.56","15:06"
"阿根廷","2150.57","-1.17","-0.05","01/03"
"智利","2989.67","-6.68","-0.22","01/03"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","8891.00","-252.00","-2.76","01/02"
"波海海峽航運","13233.00","-370.00","-2.72","01/02"
"波海巴拿馬航運","7938.00","-339.00","-4.10","01/02"
"VIX波動率","22.49","-0.68","-2.94","16:14"
"DJ交通運輸","4418.56","-52.10","-1.17","16:30"
"道瓊公用事業","528.51","2.82","0.54","16:30"
"歐洲公用事業","369.21","4.98","1.37","17:45"
"全球公用事業","8281.54","99.55","1.22","16:15"
"ISE水指數","87.45","0.57","0.66","16:43"
"道瓊水指數","714.33","11.90","1.69","16:05"
"NSDQ純淨優勢","655.46","5.82","0.90","16:44"
"純淨科技","1531.11","3.11","0.20","16:44"
"WH革新能源","267.17","0.43","0.16","16:44"
"WH乾淨能源","287.46","1.43","0.50","16:44"
"全球乾淨能源","3855.99","7.00","0.18","16:34"
"ISE替代能源","69.54","1.56","2.29","16:44"
"全球替代能源","4094.14","-1.51","-0.04","16:33"
"生物能源","684.75","11.46","1.70","16:34"
"AMEX環境服務","1021.24","6.87","0.68","16:44"
