"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16870.40","132.77","0.79","11/01"
"東證一部","1635.78","15.71","0.97","11/01"
"東證二部","3655.08","3.93","0.11","11/01"
"JASDAQ","78.73","-0.25","-0.32","11/01"
"上海綜合","5914.28","-40.48","-0.68","11/01"
"上海A股","6209.41","-42.12","-0.67","11/01"
"上海B股","374.33","-6.19","-1.63","11/01"
"香港恆生","31492.88","140.30","0.45","11/01"
"香港國企","20164.22","82.47","0.41","11/01"
"香港紅籌","7000.88","39.09","0.56","11/01"
"台灣加權","9598.23","-113.14","-1.17","11/01"
"台灣店頭","182.28","-1.44","-0.78","11/01"
"韓國指數","2063.14","-1.71","-0.08","11/01"
"新加坡","3803.56","-2.14","-0.06","11/01"
"馬來西亞","1409.16","-4.49","-0.32","11/01"
"菲律賓","3758.97","-24.46","-0.65","10/31"
"印尼股市","2704.66","61.17","2.31","11/01"
"越南股市","1075.92","10.83","1.02","11/01"
"泰國股市","902.73","-4.55","-0.50","11/01"
"印度股市","19724.35","-113.64","-0.57","11/01"
"斯里蘭卡","2627.64","12.41","0.47","11/01"
"澳洲股市","6853.60","74.50","1.10","11/01"
"紐西蘭","4173.92","-33.96","-0.81","07:16"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2220.16","-2.90","-0.13","11/01"
"英國指數","6586.10","-135.50","-2.02","11/01"
"法國指數","5730.92","-117.03","-2.00","11/01"
"德國指數","7880.85","-138.37","-1.73","11/01"
"道瓊歐洲","4415.27","-74.52","-1.66","11/01"
"土耳其","57371.31","-244.41","-0.42","11/01"
"匈牙利","27382.17","92.95","0.34","10/31"
"奧地利","4871.71","36.69","0.76","10/31"
"波蘭股市","63126.46","-237.12","-0.37","10/31"
"捷克股市","1925.50","17.20","0.90","11/01"
"盧森堡","2504.82","17.72","0.71","10/31"
"義大利","30995.00","-538.00","-1.71","17:43"
"西班牙","1711.10","-13.34","-0.77","11/01"
"瑞士股市","8891.47","-128.10","-1.42","11/01"
"瑞典股市","1168.49","-14.71","-1.24","11/01"
"芬蘭股市","12466.17","-59.70","-0.48","11/01"
"挪威股市","431.91","-6.13","-1.40","11/01"
"以色列","1224.00","-13.13","-1.06","11/01"
"埃及股市","84110.33","1153.46","1.39","11/01"
"南非股市","27954.72","-522.33","-1.83","11/01"
"摩洛哥","25804.07","-118.24","-0.46","11/01"
"約旦指數","6724.99","36.57","0.55","11/01"
"杜拜指數","5346.69","67.40","1.28","11/01"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13567.87","-362.14","-2.60","16:30"
"NASDAQ","2794.83","-64.29","-2.25","17:17"
"羅素2000","795.18","-32.84","-3.97","16:59"
"S&P 500","1508.44","-40.94","-2.64","16:59"
"費城金銀","181.00","-7.10","-3.77","11/01"
"DJ貴金屬","370.80","-15.20","-3.94","17:30"
"CBOE黃金","183.89","-6.29","-3.31","16:49"
"AMEX金蟲","422.11","-12.97","-2.98","17:02"
"AMEX能源","748.52","-19.35","-2.52","17:02"
"NYSE能源","14964.93","-413.00","-2.69","17:05"
"費城油業","289.69","-2.82","-0.96","11/01"
"AMEX石油","1452.64","-43.06","-2.88","17:02"
"費城半導","455.18","-8.21","-1.77","11/01"
"NSDQ金融","2925.03","-126.85","-4.16","17:17"
"NYSE金融","9030.76","-380.28","-4.04","17:05"
"NBI生技","877.18","-14.68","-1.65","17:17"
"AMEX生技","822.38","-17.98","-2.14","17:02"
"費城藥物","206.12","-3.37","-1.61","11/01"
"加拿大","14372.54","-252.46","-1.73","11/01"
"巴西指數","64050.08","-1267.62","-1.94","11/01"
"墨西哥","30806.30","-652.37","-2.07","11/01"
"阿根廷","2321.57","-29.87","-1.27","11/01"
"智利","3451.18","-26.84","-0.77","10/31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","10656.00","-230.00","-2.11","10/31"
"波海海峽航運","14078.00","-547.00","-3.74","10/31"
"波海巴拿馬航運","11515.00","-198.00","-1.69","10/31"
"VIX波動率","23.21","4.68","25.26","16:14"
"DJ交通運輸","4774.69","-133.27","-2.71","16:30"
"道瓊公用事業","523.14","-11.81","-2.21","16:30"
"歐洲公用事業","354.25","-1.89","-0.53","18:45"
"全球公用事業","8046.68","-98.62","-1.21","16:28"
"ISE水指數","88.10","-3.55","-3.87","16:44"
"道瓊水指數","757.30","-11.57","-1.50","16:05"
"NSDQ純淨優勢","587.20","-17.48","-2.89","16:44"
"純淨科技","1446.90","-43.56","-2.92","16:44"
"WH革新能源","277.18","-8.11","-2.84","16:44"
"WH乾淨能源","256.50","-8.67","-3.27","16:44"
"全球乾淨能源","3614.87","-25.37","-0.70","16:34"
"ISE替代能源","60.34","-2.55","-4.05","16:44"
"全球替代能源","3807.84","-23.06","-0.60","16:33"
"生物能源","620.43","-23.51","-3.65","16:34"
"AMEX環境服務","1081.59","-21.75","-1.97","16:44"
"歐洲環境控制","185.66","-0.61","-0.33","18:45"
"美國環境控制","106.48","-1.75","-1.62","16:15"
"KLD社會責任","131.00","-3.50","-2.60","16:44"
"Clvrt社會責任","90.59","-2.32","-2.50","16:01"
"ISE邪惡指數","134.05","-3.46","-2.52","16:44"
"MSCI世界能源","299.60","4.51","1.53","10/31"
"MSCI世界原料","311.67","3.05","0.99","10/31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4311.67","34.78","0.81","11:25"
"Rogers能源","1263.14","-6.70","-0.53","11/1"
"Rogers金屬","2313.26","-26.73","-1.14","11/1"
"Rogers農產","1232.14","-14.37","-1.15","11/1"
"日本不動產","3585.23","-148.96","-3.99","16:44"
"東證REIT","1904.53","-77.26","-3.90","16:01"
"澳洲不動產","1897.52","-45.31","-2.33","19:14"
"新加坡不動產","1499.41","16.60","1.12","11/01"
"恆生地產","35237.30","-1768.36","-4.78","18:01"
"亞洲REIT","166.99","-4.36","-2.54","17:30"
"英國不動產","2168.38","-40.67","-1.84","17:14"
"歐陸不動產","2527.04","-22.65","-0.89","17:14"
"歐洲不動產","3195.22","-33.79","-1.05","17:14"
"DJ權益REIT","281.83","-6.22","-2.16","11:29"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","351.01","0.00","0.00","11/01"
"MS商品指數","833.34","2.37","0.29","11:44"
"高盛商品指數","7271.76","-58.58","-0.80","11/01"
"高盛農產品","331.08","-7.49","-2.21","11/01"
"高盛家畜指數","214.51","-2.89","-1.33","11/01"
"高盛工業金屬","452.89","-7.08","-1.54","11/01"
"天然氣","564.91","0.82","0.15","11:44"
"AMEX航空","44.79","-0.58","-1.28","11:44"
"銀行","95.16","-2.64","-2.70","11:45"
"醫療服務","427.61","-6.98","-1.61","11:44"
"電腦科技","1011.16","1.60","0.16","11:44"
"電腦硬體","271.26","4.70","1.76","11:44"
"保險","4019.11","-26.88","-0.66","11:45"
"美國紙業","147.78","-2.47","-1.64","11:41"
"零售業","441.58","-4.62","-1.04","11:45"
"掮客商指數","216.38","-9.26","-4.10","11:44"
"美元指數","76.67","0.12","0.16","11/01"
"歐元指數","144.90","0.40","0.28","11:40"
"日圓指數","87.25","0.16","0.18","11:40"
"澳幣指數","91.75","0.16","0.17","11:40"
"30年債券價格","113.91","1.28","1.14","11/01"
"30年債殖利率","45.90","-0.56","-1.21","11:44"
"10年期票利率","42.86","-0.75","-1.72","11:44"
"5年期票殖利率","39.18","-1.14","-2.83","11:44"
"3月期票殖利率","34.00","-3.05","-8.23","11:44"
"Put/Call比例","1.33","0.36","37.11","11:45"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","788.30","-3.20","-0.40","5:14"
"銀","14.15","-0.13","-0.91","5:20"
"白金","1449.00","0.00","0.00","22:28"
"鈀","373.00","-1.00","-0.27","3:34"
"銅","3.4159","+0.0000","+0.00","2:24"
"鎳","14.5013","+0.0000","+0.00","2:24"
"鋁","1.1285","-0.0014","-0.12","2:24"
"鋅","1.2362","+0.0000","+0.00","2:24"
"鉛","1.6376","+0.0000","+0.00","2:24"
"黃金期貨","793.700","-1.600","-0.20","1:46"
"銀期貨","14.325","-0.113","-0.78","1:38"
"銅期貨","336.250","-11.050","-3.18","1:37"
"天然氣期","8.637","0.307","3.69","11/01"
"布蘭特油期","89.720","-0.910","-1.00","3:01"
"WTI原油期","93.490","-1.040","-1.10","11/01"
"玉米期貨","368.750","-6.750","-1.80","2:15"
"小麥期貨","778.250","-29.750","-3.68","2:15"
"可可粉期","961.000","-1.000","-0.10","1:00"
"大豆期貨","1006.500","-19.250","-1.88","2:15"
"咖啡C期","122.600","1.250","1.03","3:14"
"十一號糖","9.910","-0.070","-0.70","3:15"
"二號棉期","63.740","-0.340","-0.53","3:14"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.4422","-0.0002","-0.02","5:52"
"英鎊/美元","2.0785","-0.0016","-0.08","5:52"
"美元/瑞士法郎","1.1580","-0.0003","-0.03","5:53"
"美元/俄盧布","24.6990","-0.0046","-0.02","5:53"
"美元/匈牙利幣","174.9700","0.1900","0.11","5:53"
"美元/土耳其幣","1.1880","0.0018","0.15","5:45"
"美元/南非幣","6.6070","0.0090","0.14","5:53"
"美元/日圓","114.5350","-0.1350","-0.12","5:53"
"美元/人民幣","7.4597","0.0000","0.00","11/01"
"美元/港幣","7.7563","-0.0002","-0.00","5:53"
"美元/台幣","32.3820","0.0000","0.00","11/01"
"美元/韓圜","909.6000","0.0000","0.00","11/01"
"美元/泰銖","31.7900","0.0000","0.00","5:04"
"美元/新元","1.4500","0.0000","0.00","5:53"
"美元/馬來幣","3.3312","-0.0000","-0.00","5:02"
"美元/印尼盾","9150.0000","0.0000","0.00","11/01"
"美元/印度盧比","39.4550","0.0000","0.00","11/01"
"澳幣/美元","0.9123","-0.0001","-0.01","5:53"
"紐幣/美元","0.7584","0.0003","0.05","5:53"
"美元/巴西幣","1.7510","-0.0018","-0.10","5:00"
"美元/墨披索","10.7040","-0.0080","-0.07","5:50"
"美元/加幣","0.9515","0.0004","0.04","5:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","464.51","-0.51","63.71","11/01"
"中國","103.72","0.84","99.22","11/01"
"印度","630.92","-0.67","61.51","11/01"
"俄羅斯","1435.20","-0.62","14.79","11/01"
"巴西","3870.96","-2.22","75.52","11/01"
"印尼","687.73","2.45","53.06","11/01"
"韓國","488.20","-0.62","45.01","11/01"
"菲律賓","366.70","0.00","39.31","11/01"
"墨西哥","6297.43","-1.94","14.85","11/01"
"新興市場","1327.89","-0.73","45.50","11/01"
"新興亞洲","569.30","-0.20","53.26","11/01"
"新興東歐","368.75","-0.55","19.17","11/01"
"新興拉美","4526.46","-1.95","51.10","11/01"
"世界","420.71","-1.62","14.39","11/01"
"歐洲","613.26","-1.66","15.37","11/01"
"遠東ex日本","635.84","-0.03","49.39","11/01"
"中華","507.81","0.73","75.48","11/01"
"歐洲小型","337.77","-1.06","12.53","11/01"
"日本小型","99.35","0.43","-2.69","11/01"
"美國小型","298.68","-3.63","-0.17","11/01"
"世界小型","255.06","-1.73","7.91","11/01"
"阿拉伯市場","790.29","1.18","30.69","11/01"

