"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3231.15","6.01","0.19%","17:31"
"澳洲股市","4799.40","-32.10","-0.66%","16:36"
"日經225","10751.98","0.72","0.01%","15:29"
"東證一部","938.91","2.53","0.27%","15:00"
"東證二部","2149.45","15.14","0.71%","15:00"
"JASDAQ","52.26","0.00","0.00%","15:11"
"韓國股市","1649.50","-13.24","-0.80%","18:03"
"台灣加權","7634.92","-113.41","-1.46%","13:46"
"台灣店頭","135.73","-1.59","-1.16%","13:46"
"上海綜合","2976.94","-36.47","-1.21%","15:15"
"上海A股","3121.51","-38.32","-1.21%","15:15"
"上海B股","246.18","-1.73","-0.70%","15:15"
"深圳A股","1191.44","-12.69","-1.05%","15:00"
"深圳B股","609.40","-5.67","-0.92%","15:00"
"滬深300","3183.18","-49.94","-1.54%","15:01"
"深證成指","11903.33","-265.78","-2.18%","15:00"
"香港恆生","21079.10","-130.64","-0.62%","16:01"
"香港國企","11971.49","-201.79","-1.66%","16:01"
"香港紅籌","4108.50","-39.88","-0.96%","16:01"
"新加坡","2874.33","-7.03","-0.24%","17:10"
"海峽中國","298.50","-0.05","-0.02%","16:40"
"越南股市","531.86","0.35","0.07%","11:02"
"泰國股市","734.83","1.49","0.20%","16:59"
"菲律賓","3076.79","3.88","0.13%","12:11"
"馬來西亞","1299.67","-11.53","-0.88%","17:05"
"印尼股市","2669.61","3.10","0.12%","16:00"
"印度股市","17164.99","-1.63","-0.01%","15:59"
"巴基斯坦","7108.17","39.32","0.56%","14:55"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1514.40","-20.28","-1.32%","03/15"
"英國股市","5593.85","-31.80","-0.57%","03/15"
"法國股市","3890.91","-36.49","-0.93%","03/15"
"德國股市","5903.56","-41.55","-0.70%","03/15"
"土耳其","51971.37","-261.62","-0.50%","03/15"
"匈牙利","23210.19","346.95","1.52%","03/12"
"奧地利","2546.75","8.36","0.33%","17:33"
"波蘭股市","40979.23","-274.37","-0.67%","03/15"
"捷克股市","1186.70","-2.30","-0.19%","03/15"
"瑞典股市","1013.51","-4.64","-0.46%","03/15"
"芬蘭股市","7161.38","-16.09","-0.22%","03/15"
"挪威股市","331.52","-5.60","-1.66%","03/15"
"希臘股市","2123.18","7.53","0.36%","17:19"
"義大利","22870.39","-182.62","-0.79%","03/15"
"盧森堡","1475.26","-2.44","-0.16%","03/15"
"荷蘭股市","335.11","-4.46","-1.31%","03/15"
"冰島股市","552.22","5.75","1.05%","03/15"
"丹麥股市","371.01","-1.33","-0.36%","03/15"
"瑞士股市","6825.10","-11.50","-0.17%","03/15"
"西班牙","1136.08","-11.94","-1.04%","03/15"
"葡萄牙","2714.60","-22.85","-0.83%","03/15"
"愛爾蘭","3024.92","-32.38","-1.06%","03/15"
"以色列","1207.92","-2.96","-0.24%","03/15"
"埃及股市","582.02","-24.87","-4.10%","03/15"
"南非股市","25141.99","-231.38","-0.91%","03/15"
"約旦股市","2497.20","6.61","0.27%","03/15"
"杜拜股市","1722.63","-23.97","-1.37%","03/15"
"阿布達比","2866.18","-1.59","-0.06%","03/15"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","10642.15","17.46","0.16%","03/15"
"那斯達克","2362.21","-5.45","-0.23%","03/15"
"羅素兩千","674.41","-2.18","-0.32%","03/15"
"S&P 五百","1150.51","0.52","0.05%","03/15"
"費城金銀","165.51","-0.53","-0.32%","03/15"
"DJ貴金屬","337.37","-0.76","-0.23%","16:05"
