"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13463.20","-18.18","-0.13","close"
"東證一部","1320.07","-0.03","-0.00","close"
"東證二部","2867.65","-2.60","-0.09","close"
"JASDAQ","61.36","0.44","0.72","close"
"上海綜合","2651.60","-84.50","-3.09","close"
"上海A股","2781.09","-88.85","-3.10","close"
"上海B股","206.14","-3.23","-1.54","close"
"深圳A股","812.87","-17.32","-2.09","close"
"深圳B股","467.88","-7.56","-1.59","close"
"滬深300","2698.35","-93.47","-3.35","close"
"香港恆生","22102.01","59.66","0.27","06/30"
"香港國企","11909.75","95.33","0.81","06/30"
"香港紅籌","4750.72","39.04","0.83","06/30"
"台灣加權","7407.98","-115.56","-1.54","close"
"台灣店頭","115.89","-3.94","-3.29","close"
"韓國指數","1666.46","-8.46","-0.51","18:03"
"越南股市","409.61","10.21","2.56","11:00"
"泰國股市","768.59","-7.14","-0.92","06/30"
"菲律賓","2415.25","-44.73","-1.82","12:11"
"馬來西亞","1174.83","-11.74","-0.99","17:00"
"印尼股市","2378.81","29.70","1.26","17:09"
"印度股市","12961.68","-499.92","-3.71","16:28"
"孟加拉","3011.62","0.00","0.00","06/30"
"巴基斯坦","8791.08","-43.16","-0.49","12:16"
"澳洲股市","5261.10","-71.80","-1.35","17:47"
"紐西蘭","3175.27","-19.34","-0.61","14:31"
"新加坡","2906.79","-40.75","-1.38","17:10"
"龍籌股","136.94","-2.07","-1.49","07/01"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2242.74","-60.60","-2.63","07/01"
"英國指數","5479.90","-146.00","-2.60","07/01"
"法國指數","4341.21","-93.64","-2.11","07/01"
"德國指數","6315.94","-102.38","-1.60","07/01"
"土耳其","33208.24","-1881.29","-5.36","07/01"
"匈牙利","20111.41","-276.11","-1.35","07/01"
"奧地利","3828.51","-114.64","-2.91","07/01"
"波蘭股市","40489.39","-656.87","-1.60","07/01"
"捷克股市","1458.50","-25.00","-1.69","07/01"
"瑞典股市","841.07","-16.58","-1.93","07/01"
"芬蘭股市","8400.67","-176.25","-2.05","07/01"
"挪威股市","403.56","-7.66","-1.86","07/01"
"希臘指數","3286.83","-152.88","-4.44","07/01"
"義大利","22294.00","-427.00","-1.88","16:43"
"盧森堡","1927.18","-63.42","-3.19","07/01"
"荷蘭","414.52","-11.41","-2.68","07/01"
"冰島","4293.48","-83.81","-1.91","07/01"
"丹麥","415.11","-9.19","-2.17","07/01"
"瑞士股市","6849.67","-108.84","-1.56","07/01"
"西班牙","1269.85","-28.02","-2.16","07/01"
"葡萄牙","2852.81","-131.83","-4.42","07/01"
"愛爾蘭","5075.36","-134.21","-2.58","07/01"
"以色列","1085.64","2.76","0.25","06/30"
"埃及股市","85660.10","-1163.81","-1.34","06/30"
"南非股市","28315.29","-392.80","-1.37","07/01"
"摩洛哥","29073.76","99.53","0.34","07/01"
"卡達指數","12038.56","174.70","1.47","07/01"
"杜拜指數","5540.17","96.39","1.77","07/01"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11382.26","32.25","0.28","07/01"
"NASDAQ","2304.97","11.99","0.52","07/01"
"羅素2000","691.59","1.93","0.28","07/01"
"S&P 500","1284.91","4.91","0.38","07/01"
"費城金銀","197.54","2.29","1.17","07/01"
"DJ貴金屬","402.53","5.14","1.29","17:18"
"CBOE黃金","200.00","2.34","1.18","07/01"
"AMEX金蟲","458.65","8.77","1.95","07/01"
"AMEX能源","892.82","5.54","0.62","07/01"
"NYSE能源","16445.05","-6.39","-0.04","07/01"
"費城油業","356.76","2.61","0.74","07/01"
"AMEX石油","1530.12","-5.05","-0.33","07/01"
"費城半導","366.04","-2.12","-0.58","07/01"
"NSDQ金融","2268.42","20.41","0.91","07/01"
"NYSE金融","6204.49","-0.46","-0.01","07/01"
"NBI生技","807.63","14.20","1.79","07/01"
"AMEX生技","748.49","10.73","1.45","07/01"
"費城藥物","177.88","1.10","0.62","07/01"
"加拿大","14467.03","111.82","0.78","06/30"
"巴西指數","63396.19","-1621.39","-2.49","07/01"
"墨西哥","29221.11","-174.38","-0.59","07/01"
"阿根廷","2095.12","-12.75","-0.60","07/01"
"智利","2952.88","-47.02","-1.57","07/01"
"秘魯","16170.25","-123.72","-0.76","07/01"
"哥倫比亞","9006.78","-172.26","-1.88","07/01"
"委內瑞拉","37367.27","108.12","0.29","07/01"
"百慕達","4600.47","-9.95","-0.22","07/01"
"牙買加","110013.92","259.91","0.24","07/01"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","9589.00","-10.00","-0.10","06/30"
"波海海峽航運","13978.00","42.00","0.30","06/30"
"波海巴拿馬航","9627.00","-29.00","-0.30","06/30"
"VIX波動率","23.65","-0.30","-1.25","16:14"
"道瓊歐洲","3292.86","-59.95","-1.79","19:00"
"DJ交通運輸","4862.05","-85.98","-1.74","16:30"
"道瓊公用事業","522.27","1.42","0.27","16:30"
"歐洲公用事業","327.68","-3.69","-1.11","17:45"
"全球公用事業","7634.32","-27.76","-0.36","16:20"
"ISE水指數","86.05","0.00","0.00","17:13"
"道瓊水指數","537.48","9.58","1.81","17:16"
"純淨科技","1407.59","-25.85","-1.80","16:33"
"WH創新能源","263.59","-1.53","-0.58","16:33"
"WH乾淨能源","198.10","-5.44","-2.67","16:33"
"全球乾淨能源","3143.84","-86.58","-2.68","17:00"
"ISE替代能源","48.10","-1.08","-2.20","17:13"
"全球替代能源","3532.52","-73.53","-2.04","17:19"
"ET50環境科技","242.16","-4.76","-1.93","21:20"
"生物能源","426.31","-3.49","-0.81","17:19"
