"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3232.64","44.68","1.40","16:31"
"澳洲股市","4774.10","-40.40","-0.84","16:47"
"日經225","11154.76","-213.50","-1.88","16:00"
"東證一部","1076.97","-24.16","-2.19","15:00"
"東證二部","2303.48","-39.64","-1.69","15:00"
"JASDAQ","50.81","-0.50","-0.97","15:00"
"韓國指數","1419.65","-20.02","-1.39","18:03"
"上海綜合","2293.78","-3.72","-0.16","09/26"
"上海A股","2408.88","-4.03","-0.17","09/26"
"上海B股","132.76","1.72","1.31","09/26"
"深圳A股","644.95","6.51","1.02","09/26"
"深圳B股","311.30","4.57","1.49","09/26"
"滬深300","2243.66","20.12","0.91","09/26"
"香港恆生","18211.11","194.90","1.08","16:10"
"香港國企","9331.05","260.74","2.87","16:10"
"香港紅籌","3561.41","91.41","2.63","16:10"
"台灣加權","5703.72","-60.29","-1.05","13:46"
"台灣店頭","84.84","-0.49","-0.57","13:46"
"新加坡","2363.60","4.69","0.20","17:10"
"龍籌股","78.50","2.18","2.86","10/02"
"越南股市","460.25","5.84","1.29","11:00"
"泰國股市","597.69","3.24","0.55","16:59"
"菲律賓","2612.89","43.24","1.68","12:11"
"馬來西亞","1018.68","-1.04","-0.10","09/30"
"印尼股市","1832.51","-13.58","-0.74","09/29"
"印度股市","13055.67","195.24","1.52","10/01"
"巴基斯坦","6640.66","-1.38","-0.02","09/30"
"斯里蘭卡","2148.61","6.35","0.30","14:18"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1152.70","-36.36","-3.06","10/02"
"英國指數","4870.34","-89.25","-1.80","10/02"
"法國指數","3963.28","-91.26","-2.25","10/02"
"德國指數","5660.63","-145.70","-2.51","10/02"
"土耳其","36051.30","-505.31","-1.38","09/29"
"匈牙利","19002.36","-172.15","-0.90","10/02"
"奧地利","2644.84","-122.54","-4.43","10/02"
"波蘭股市","37179.65","-603.43","-1.60","10/02"
"捷克股市","1223.70","-11.60","-0.94","10/02"
"瑞典股市","761.69","-7.64","-0.99","10/02"
"芬蘭股市","6801.55","-152.13","-2.19","10/02"
"挪威股市","253.84","-17.86","-6.57","10/02"
"希臘指數","2828.88","-8.29","-0.29","10/02"
"義大利","19240.00","-282.00","-1.44","16:43"
"盧森堡","1428.74","-6.47","-0.45","10/02"
"荷蘭","330.83","-3.41","-1.02","10/02"
"冰島","3133.82","-195.02","-5.86","10/02"
"丹麥","341.60","-9.95","-2.83","10/02"
"瑞士股市","6730.94","3.31","0.05","10/02"
"西班牙","1180.26","-16.42","-1.37","10/02"
"葡萄牙","2571.97","-54.52","-2.08","10/02"
"愛爾蘭","3822.94","181.65","4.99","10/02"
"以色列","847.22","-39.62","-4.47","10/02"
"埃及股市","630.87","4.02","0.64","09/29"
"南非股市","20403.31","-794.45","-3.75","10/02"
"摩洛哥","25532.78","-1004.58","-3.79","09/30"
"約旦指數","4067.27","34.98","0.87","09/29"
"杜拜指數","4127.62","67.24","1.66","09/29"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","10482.85","-348.22","-3.22","10/02"
"那斯達克","1976.72","-92.68","-4.48","10/02"
"羅素兩千","637.67","-33.92","-5.05","10/02"
"S&P 五百","1114.28","-46.78","-4.03","10/02"
"費城金銀","111.04","-20.33","-15.48","10/02"
"DJ貴金屬","228.81","-40.85","-15.15","17:18"
"CBOE黃金","117.93","-22.12","-15.79","10/02"
"AMEX金蟲","265.70","-50.90","-16.08","10/02"
"AMEX能源","582.00","-44.12","-7.05","10/02"
"NYSE能源","11014.37","-808.51","-6.84","10/02"
"費城油業","202.70","-23.40","-10.35","10/02"
"AMEX石油","1057.71","-82.20","-7.21","10/02"
"費城半導","288.55","-14.68","-4.84","10/02"
"NSDQ金融","2500.83","-128.50","-4.89","10/02"
"NYSE金融","5863.49","-273.09","-4.45","10/02"
"NBI生技","804.49","-27.19","-3.27","10/02"
"AMEX生技","750.10","-26.24","-3.38","10/02"
"費城藥物","176.10","-2.13","-1.20","10/02"
"加拿大","10900.54","-813.97","-6.95","10/02"
"巴西指數","46145.10","-3653.55","-7.34","10/02"
"墨西哥","24027.35","-1089.97","-4.34","10/02"
"阿根廷","1520.92","-84.76","-5.28","10/02"
"智利","2668.88","-107.63","-3.88","10/02"
"秘魯","10787.50","-498.87","-4.42","10/02"
"哥倫比亞","9213.06","-83.83","-0.90","10/02"
"委內瑞拉","37878.29","-56.49","-0.15","10/02"
"百慕達","3887.17","-37.74","-0.96","10/02"
"牙買加","98009.36","-2707.91","-2.69","10/02"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","3025.00","-192.00","-5.97","10/01"
"波海海峽航運","4163.00","-155.00","-3.59","10/01"
"波海巴拿馬航","2102.00","-280.00","-11.76","10/01"
"VIX波動率","45.26","5.45","13.69","16:14"
"VXD道瓊波動","42.48","5.23","14.04","16:29"
"VXN納指波動","49.53","6.61","15.40","16:14"
"道瓊歐洲","3007.51","-59.84","-1.95","19:00"
"道瓊交通運輸","4177.18","-399.19","-8.72","16:30"
"道瓊公用事業","415.52","-13.79","-3.21","16:30"
"全球公用事業","6107.41","-146.81","-2.35","16:20"
"ISE水指數","71.97","-4.50","-5.88","17:00"
"道瓊水指數","595.00","11.24","1.93","17:17"
"純淨科技","1047.72","-72.83","-6.50","17:19"
"WH創新能源","179.99","-16.02","-8.17","17:08"
"WH乾淨能源","138.92","-12.97","-8.54","17:08"
"全球乾淨能源","2175.10","-214.88","-8.99","17:23"
"ISE替代能源","34.46","-3.14","-8.35","17:00"
"全球替代能源","2424.05","-213.70","-8.10","17:19"
"ET50環境科技","179.80","-11.94","-6.23","21:20"
"生物能源","262.27","-30.21","-10.33","17:20"
"環境服務","828.99","-44.92","-5.14","17:08"
"Clvrt社會責任","66.75","-2.64","-3.81","17:18"
"ISE邪惡指數","86.37","-5.68","-6.17","17:00"
"道瓊美國博奕","322.38","-35.54","-9.93","17:17"
"snet全球博奕","2764.03","-134.83","-4.65","17:17"
"道瓊美國礦產","144.70","-21.37","-12.87","17:17"
"道瓊世界原料","227.76","-21.02","-8.45","17:17"
"msci世界能源","229.38","-3.41","-1.47","10/01"
"msci世界原料","201.10","-0.10","-0.05","10/02"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Dax全球農金","318.22","-55.18","-14.78","22:15"
"Rogers商品","3944.56","-189.20","-4.58","14:30"
"Rogers能源","1346.07","-28.81","-2.10","10/01"
"Rogers金屬","1900.65","-8.84","-0.46","10/01"
"Rogers農產","1125.37","-1.08","-0.10","10/01"
"日本不動產","2115.55","-45.48","-2.10","15:44"
"東證REIT","1101.16","-53.11","-4.60","10/02"
"澳洲不動產","1138.03","25.07","2.25","19:14"
"新加坡不動產","716.48","-1.55","-0.22","10/01"
"恆生地產","19190.77","73.62","0.39","10/02"
"亞洲REIT","110.11","-2.36","-2.10","16:30"
"英國不動產","1591.01","-6.03","-0.38","16:36"
"歐陸不動產","1745.08","-14.51","-0.82","16:45"
"歐洲不動產","2049.70","-36.91","-1.77","16:45"
"道權益reit","229.64","-15.72","-6.41","15:49"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","328.42","-14.82","-4.32","10/02"
"MS商品指數","619.53","-68.11","-9.90","10/02"
"高盛商品指數","7096.30","-332.90","-4.48","10/02"
"高盛農產品","331.27","-17.19","-4.93","10/02"
"高盛家畜指數","227.81","-5.78","-2.47","10/02"
"高盛貴金屬","1113.50","-66.35","-5.62","10/02"
"高盛工業金屬","331.33","-16.47","-4.74","10/02"
"高盛能源指數","318.63","-14.86","-4.46","10/02"
"天然氣","458.11","-38.55","-7.76","10/02"
"AMEX航空","21.74","-1.30","-5.64","10/02"
"銀行","70.11","-2.29","-3.16","10/02"
"醫療服務","385.60","-11.04","-2.78","10/02"
"電腦科技","682.14","-29.06","-4.09","10/02"
"電腦硬體","177.95","-7.12","-3.85","10/02"
"保險","3652.74","-147.00","-3.87","10/02"
"美國紙業","93.12","-4.36","-4.47","10/02"
"零售業","341.33","-15.07","-4.23","10/02"
"券商指數","121.35","-6.62","-5.17","10/02"
"美元指數","80.55","0.91","1.14","10/02"
"歐元指數","138.30","-1.80","-1.28","10/02"
"英鎊指數","176.45","-0.67","-0.38","10/02"
"日圓指數","95.03","0.47","0.50","10/02"
"澳幣指數","77.26","-1.52","-1.93","10/02"
"30年債券價格","119.39","1.19","1.00","10/02"
"30年債殖利率","41.54","-0.94","-2.21","10/02"
"10年期票利率","36.46","-1.22","-3.24","10/02"
"5年期票利率","27.01","-1.87","-6.48","10/02"
"3月期票利率","5.90","-2.10","-26.25","10/02"
"Put/Call比例","1.37","0.38","38.38","10/02"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金","836.30","-33.70","-3.88","10/02"
"銀","10.88","-1.74","-13.82","10/02"
"白金","980.00","-63.00","-6.10","10/02"
"鈀","203.00","-10.00","-4.93","10/02"
"銅","2.6450","0.00","0.09","5:24"
"鎳","6.7684","0.00","0.00","5:24"
"鋁","1.0253","0.01","0.67","5:24"
"鋅","0.7152","0.00","0.65","5:24"
"鉛","0.7701","0.00","0.00","5:24"
"鈾","53.00","-5.00","-8.62","09/29"
"黃金期貨","844.300","-43.000","-4.85","5:14"
"銀期貨","11.120","-1.650","-12.92","5:14"
"銅期貨","262.750","-16.200","-5.81","5:14"
"天然氣期","7.481","-0.247","-3.20","5:07"
"布蘭特油期","90.370","-4.960","-5.20","5:04"
"WTI原油期","93.970","-4.560","-4.63","5:14"
"燃油期貨","270.950","-13.740","-4.83","5:11"
"玉米期貨","454.000","-30.000","-6.20","2:32"
"小麥期貨","636.000","-33.750","-5.04","2:25"
"可可粉期","2451.000","-60.000","-2.39","3:15"
"黃豆期貨","1004.000","-49.000","-4.65","2:32"
"黃豆油期貨","43.180","-1.500","-3.36","2:31"
"咖啡C期","125.450","-3.650","-2.83","3:15"
"十一號糖","13.080","-0.850","-6.10","3:15"
"二號棉期","58.440","0.100","0.17","3:15"
"活牛期貨","98.075","-2.400","-2.39","4:59"
"瘦豬期貨","61.400","-1.575","-2.50","4:59"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.3812","-0.0006","-0.05","5:53"
"英鎊/美元","1.7644","0.0005","0.03","5:53"
"美元/瑞士法郎","1.1366","0.0008","0.07","5:53"
"美元/俄盧布","25.9230","0.0031","0.01","5:51"
"美元/匈牙利幣","177.6550","0.0450","0.03","5:53"
"美元/土耳其幣","1.3170","0.0025","0.19","5:00"
"美元/南非幣","8.5150","-0.0016","-0.02","5:50"
"美元/以色列幣","3.4730","0.0020","0.06","5:53"
"美元/摩洛哥","8.1375","0.0000","0.00","10/02"
"美元/日圓","105.3550","0.0190","0.02","5:53"
"美元/人民幣","6.8451","0.0268","0.39","5:01"
"美元/港幣","7.7726","-0.0005","-0.01","5:53"
"美元/台幣","32.2550","0.0000","0.00","10/02"
"美元/韓圜","1234.5000","0.0000","0.00","10/02"
"美元/泰銖","34.0650","-0.0250","-0.07","5:53"
"美元/新元","1.4488","-0.0016","-0.11","5:53"
"美元/菲披索","46.8870","0.0000","0.00","10/02"
"美元/馬來幣","3.4565","0.0000","0.00","10/02"
"美元/印尼盾","9477.5000","-2.5000","-0.03","5:31"
"美元/印度盧比","46.6300","0.0000","0.00","10/01"
"澳幣/美元","0.7736","0.0010","0.13","5:53"
"紐幣/美元","0.6572","0.0002","0.03","5:53"
"美元/加幣","1.0787","-0.0004","-0.04","5:53"
"美元/巴西幣","2.0249","0.0054","0.27","5:31"
"美元/墨披索","11.2040","0.0078","0.07","5:53"
"美元/阿根廷","3.1410","0.0000","0.00","10/02"
"美元/智利","570.5500","0.0000","0.00","5:01"

"MSCI 指數"
"MSCI","指數","單日","一個月","YTD"
"世界指數","1141.41","-3.62","-3.47","-28.16"
"中華指數","247.90","1.44","1.41","-43.59"
"金龍指數","104.00","0.40","0.62","-40.63"
"遠東指數","2406.19","-1.80","-0.13","-25.88"
"太平洋","1934.44","-1.97","0.30","-27.49"
"AC亞太","107.22","-1.61","0.19","-32.04"
"歐洲","1395.82","-2.80","-2.47","-34.20"
"金磚四國","244.44","-3.20","-3.66","-44.82"
"新興市場","759.50","-3.39","-3.49","-39.03"
"新興亞洲","301.05","-0.71","-0.09","-41.40"
"新興東歐","208.98","-4.17","-5.81","-45.39"
"新興拉美","2912.30","-8.47","-8.60","-33.82"
"歐非中東","283.96","-4.09","-5.52","-38.03"
"中國","47.16","2.89","2.86","-44.46"
"印度","340.35","0.00","1.89","-49.12"
"俄羅斯","755.64","-4.39","-7.38","-50.82"
"巴西","2379.77","-9.85","-10.27","-38.46"
"台灣","196.33","-1.87","-1.11","-33.21"
"韓國","253.29","-4.51","-3.58","-42.11"
"泰國","181.13","0.72","-0.41","-32.25"
"馬來西亞","269.34","-0.12","-0.12","-34.08"
"印尼","436.17","0.00","0.00","-35.63"
"菲律賓","230.77","2.08","2.08","-36.49"
"土耳其","426.49","-2.64","-3.05","-43.22"
"以色列","227.94","-2.11","-2.56","-13.67"
"埃及","880.79","0.00","0.00","-31.40"
"南非","339.37","-5.73","-7.60","-33.24"

