"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16249.63","-19.29","-0.12","11/06"
"東證一部","1574.59","-0.54","-0.03","11/06"
"東證二部","3590.11","-19.30","-0.53","11/06"
"JASDAQ","75.80","-1.05","-1.37","11/06"
"上海綜合","5536.57","-97.88","-1.74","11/06"
"上海A股","5810.90","-103.28","-1.75","11/06"
"上海B股","369.14","-1.30","-0.35","11/06"
"香港恆生","29438.13","495.81","1.71","11/06"
"香港國企","18484.50","193.30","1.06","11/06"
"香港紅籌","6349.40","7.50","0.12","11/06"
"台灣加權","9292.80","-15.80","-0.17","11/06"
"台灣店頭","177.02","0.80","0.45","11/06"
"韓國指數","2054.24","38.48","1.91","11/06"
"新加坡","3683.10","12.92","0.35","11/06"
"馬來西亞","1389.11","4.38","0.32","11/06"
"菲律賓","3773.63","-1.18","-0.03","11/06"
"印尼股市","2681.90","29.42","1.11","11/06"
"越南股市","1031.71","-15.44","-1.47","11/06"
"泰國股市","886.31","13.45","1.54","11/06"
"印度股市","19400.67","-190.11","-0.97","11/06"
"斯里蘭卡","2620.13","-11.75","-0.45","11/06"
"澳洲股市","6713.20","54.10","0.81","10:22"
"紐西蘭","4196.70","61.27","1.48","08:02"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2268.92","40.77","1.83","11/06"
"英國指數","6474.90","13.50","0.21","11/06"
"法國指數","5709.42","24.80","0.44","11/06"
"德國指數","7827.19","19.64","0.25","11/06"
"道瓊歐洲","4407.34","14.54","0.33","11/06"
"土耳其","56905.99","841.68","1.50","11/06"
"匈牙利","27259.72","44.84","0.16","11/06"
"奧地利","4703.10","11.52","0.25","11/06"
"波蘭股市","61527.41","-231.73","-0.38","11/06"
"捷克股市","1903.30","14.70","0.78","11/06"
"盧森堡","2410.31","36.24","1.53","11/06"
"義大利","30711.00","-16.00","-0.05","16:43"
"西班牙","1723.61","6.72","0.39","11/06"
"瑞士股市","8770.29","62.54","0.72","11/06"
"瑞典股市","1163.21","5.66","0.49","11/06"
"芬蘭股市","12588.06","189.84","1.53","11/06"
"挪威股市","438.93","10.50","2.45","11/06"
"以色列","1234.82","9.54","0.78","11/06"
"埃及股市","82575.76","-696.85","-0.84","11/06"
"南非股市","27868.22","421.99","1.54","11/06"
"摩洛哥","26462.55","0.00","0.00","11/06"
"約旦指數","6786.24","-50.85","-0.74","11/06"
"杜拜指數","5726.27","197.98","3.58","11/06"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13660.94","117.54","0.87","16:30"
"NASDAQ","2825.18","30.00","1.07","17:16"
"羅素2000","801.77","11.34","1.43","16:59"
"S&P 500","1520.27","18.10","1.20","16:59"
"費城金銀","193.17","6.56","3.52","11/06"
"DJ貴金屬","394.49","12.58","3.29","17:34"
"CBOE黃金","196.19","6.92","3.66","16:49"
"AMEX金蟲","455.93","19.12","4.38","17:07"
"AMEX能源","776.88","21.47","2.84","17:07"
"NYSE能源","15379.65","356.95","2.38","17:05"
"費城油業","304.16","9.30","3.15","11/06"
"AMEX石油","1511.87","41.49","2.82","17:07"
"費城半導","455.35","3.13","0.69","11/06"
"NSDQ金融","2946.20","54.84","1.90","17:16"
"NYSE金融","8920.33","131.04","1.49","17:05"
"NBI生技","880.99","3.48","0.40","17:16"
"AMEX生技","823.85","7.28","0.89","17:07"
"費城藥物","206.63","1.47","0.72","11/06"
"加拿大","14370.56","97.19","0.68","11/06"
"巴西指數","64503.43","1543.88","2.45","11/06"
"墨西哥","30430.50","272.81","0.90","15:06"
"阿根廷","2297.81","-38.89","-1.66","11/05"
"智利","3312.40","-6.02","-0.18","11/06"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","10539.00","-9.00","-0.09","11/05"
"波海海峽航運","14178.00","157.00","1.12","11/05"
"波海巴拿馬航運","11203.00","-131.00","-1.16","11/05"
"VIX波動率","21.39","-2.92","-12.01","16:14"
"DJ交通運輸","4818.84","40.75","0.85","16:30"
"道瓊公用事業","529.19","-0.39","-0.07","16:30"
"歐洲公用事業","360.77","4.73","1.33","17:45"
"全球公用事業","8214.50","55.42","0.68","16:15"
"ISE水指數","90.00","2.05","2.33","16:44"
"道瓊水指數","759.62","6.28","0.83","16:00"
"NSDQ純淨優勢","607.10","25.97","4.47","16:44"
"純淨科技","1489.71","54.50","3.80","16:44"
"WH革新能源","283.45","6.01","2.17","16:44"
"WH乾淨能源","264.39","9.97","3.92","16:44"
"全球乾淨能源","3840.23","244.54","6.80","16:34"
"ISE替代能源","64.67","2.91","4.71","16:44"
"全球替代能源","3970.13","243.30","6.53","16:33"
"生物能源","623.10","9.53","1.55","16:33"
"AMEX環境服務","1098.23","14.95","1.38","16:44"
"歐洲環境控制","184.45","2.53","1.39","17:45"
"美國環境控制","107.08","0.78","0.73","16:15"
"KLD社會責任","132.28","1.64","1.25","16:44"
"Clvrt社會責任","91.19","1.05","1.17","16:02"
"ISE邪惡指數","133.92","0.86","0.65","16:44"
"MSCI世界能源","294.92","-1.06","-0.36","11/05"
"MSCI世界原料","299.94","-4.63","-1.52","11/05"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4411.24","21.56","0.49","10:25"
