"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","12609.47","-224.71","-1.75","close"
"東證一部","1212.37","-18.27","-1.48","close"
"東證二部","2535.78","-19.24","-0.75","close"
"JASDAQ","57.17","-0.64","-1.11","close"
"上海綜合","2304.89","-20.24","-0.87","close"
"上海A股","2419.50","-21.37","-0.88","close"
"上海B股","148.81","0.46","0.31","close"
"深圳A股","665.32","-2.12","-0.32","close"
"深圳B股","378.34","-0.89","-0.23","close"
"滬深300","2285.41","-23.76","-1.03","15:00"
"香港恆生","21042.46","136.15","0.65","close"
"香港國企","11453.15","14.27","0.12","close"
"香港紅籌","4097.77","1.20","0.03","close"
"台灣加權","6699.82","-113.27","-1.66","close"
"台灣店頭","106.02","-2.23","-2.06","close"
"韓國指數","1407.14","-7.29","-0.52","18:03"
"越南股市","539.10","-8.59","-1.57","08/29"
"泰國股市","659.51","-15.71","-2.33","16:59"
"菲律賓","2708.25","21.73","0.81","12:11"
"馬來西亞","1086.99","-13.51","-1.23","17:00"
"印尼股市","2159.05","-5.57","-0.26","17:09"
"印度股市","15049.86","551.35","3.80","16:28"
"孟加拉","2831.41","10.62","0.38","20:41"
"巴基斯坦","6671.86","14.06","0.21","11:30"
"澳洲股市","5195.00","-5.00","-0.10","17:17"
"紐西蘭","3367.25","9.55","0.28","14:31"
"新加坡","2758.94","45.15","1.66","17:10"
"龍籌股","108.39","0.14","0.13","09/02"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1659.65","-6.87","-0.41","09/02"
"英國指數","5620.70","17.90","0.32","09/02"
"法國指數","4539.07","66.94","1.50","09/02"
"德國指數","6518.47","96.67","1.51","09/02"
"土耳其","40437.07","980.30","2.48","09/02"
"匈牙利","20714.33","49.80","0.24","09/02"
"奧地利","3587.30","13.01","0.36","09/02"
"波蘭股市","41389.15","949.02","2.35","09/02"
"捷克股市","1471.20","3.60","0.25","09/02"
"瑞典股市","889.36","15.95","1.83","09/02"
"芬蘭股市","8463.41","-42.13","-0.50","09/02"
"挪威股市","356.92","-12.28","-3.32","09/02"
"希臘指數","3341.41","72.49","2.22","09/02"
"義大利","22474.00","256.00","1.15","16:43"
"盧森堡","1857.60","19.38","1.05","09/02"
"荷蘭","414.70","2.61","0.63","09/02"
"冰島","4224.98","40.48","0.97","09/02"
"丹麥","426.56","2.49","0.59","09/02"
"瑞士股市","7298.59","70.84","0.98","09/02"
"西班牙","1277.94","22.36","1.78","09/02"
"葡萄牙","2884.96","1.98","0.07","09/02"
"愛爾蘭","4604.37","127.17","2.84","09/02"
"以色列","1003.33","5.09","0.51","09/02"
"埃及股市","720.65","-17.77","-2.41","09/02"
"南非股市","24566.55","-137.95","-0.56","09/02"
"摩洛哥","28358.93","-124.21","-0.44","09/02"
"卡達指數","10375.33","-174.94","-1.66","09/02"
"杜拜指數","4715.73","-29.01","-0.61","09/02"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11516.92","-26.63","-0.23","09/02"
"那斯達克","2349.24","-18.28","-0.77","09/02"
"羅素兩千","738.51","-0.99","-0.13","09/02"
"S&P 五百","1277.58","-5.25","-0.41","09/02"
"費城金銀","139.31","-9.91","-6.64","09/02"
"DJ貴金屬","285.04","-20.08","-6.58","17:18"
"CBOE黃金","141.98","-10.02","-6.59","09/02"
"AMEX金蟲","324.86","-19.21","-5.58","09/02"
"AMEX能源","707.67","-36.86","-4.95","09/02"
"NYSE能源","13279.41","-715.18","-5.11","09/02"
"費城油業","278.52","-15.97","-5.42","09/02"
"AMEX石油","1269.06","-57.64","-4.34","09/02"
"費城半導","350.37","-2.45","-0.69","09/02"
"NSDQ金融","2589.07","34.86","1.36","09/02"
"NYSE金融","6382.45","58.33","0.92","09/02"
"NBI生技","880.16","-5.82","-0.66","09/02"
"AMEX生技","824.91","-6.31","-0.76","09/02"
"費城藥物","187.55","0.18","0.10","09/02"
"加拿大","13299.54","-471.71","-3.43","09/02"
"巴西指數","54404.41","-757.73","-1.37","09/02"
"墨西哥","26522.76","98.06","0.37","09/02"
"阿根廷","1757.94","-20.87","-1.17","09/02"
"智利","2868.64","-4.19","-0.15","09/02"
"秘魯","13301.74","-3.39","-0.03","09/02"
"哥倫比亞","9649.04","-60.15","-0.62","09/02"
"委內瑞拉","40796.09","102.96","0.25","09/02"
"百慕達","4410.99","-50.50","-1.13","08/29"
"牙買加","106909.15","-43.74","-0.04","09/02"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","6691.00","-118.00","-1.73","09/01"
"波海海峽航運","10216.00","-290.00","-2.76","09/01"
"波海巴拿馬航","6010.00","17.00","0.28","09/01"
"VIX波動率","21.99","1.34","6.49","16:14"
"道瓊歐洲","3416.46","52.06","1.55","19:00"
"道瓊交通運輸","5076.85","-26.55","-0.52","16:30"
"道瓊公用事業","471.08","-6.44","-1.35","16:30"
"歐洲公用事業","290.07","-3.57","-1.22","17:45"
"全球公用事業","6959.64","-82.81","-1.18","16:20"
"ISE水指數","90.32","-0.59","-0.65","17:13"
"道瓊水指數","591.36","-13.23","-2.19","17:16"
"純淨科技","1392.42","-21.42","-1.51","17:27"
"WH創新能源","242.89","-6.58","-2.64","17:17"
"WH乾淨能源","193.06","-7.04","-3.52","17:17"
"全球乾淨能源","3101.51","-104.73","-3.27","17:16"
"ISE替代能源","49.57","-2.19","-4.23","17:13"
"全球替代能源","3457.24","-110.17","-3.09","17:19"
"ET50環境科技","240.26","-4.79","-1.96","21:20"
"生物能源","411.72","-11.07","-2.62","17:20"
"環境服務","1058.12","-3.54","-0.33","17:17"
"Clvrt社會責任","76.32","0.14","0.18","17:18"
"ISE邪惡指數","102.67","1.07","1.05","17:13"
"道瓊美國博奕","457.54","2.51","0.55","17:16"
"snet全球博奕","3490.17","-40.34","-1.14","17:13"
"道瓊美國礦產","231.66","-22.95","-9.01","17:17"
"道瓊世界原料","316.27","-10.71","-3.27","17:17"
"msci世界能源","272.12","-3.37","-1.22","09/01"
"msci世界原料","262.86","-5.15","-1.92","09/01"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Dax全球農金","528.45","3.29","0.63","18:53"
"Rogers商品","4853.36","9.42","0.19","12:54"
"Rogers能源","1590.87","-37.03","-2.27","08/28"
"Rogers金屬","2168.46","-16.78","-0.77","08/28"
"Rogers農產","1326.89","-20.37","-1.51","08/28"
"日本不動產","2443.70","109.19","4.68","15:44"
"東證REIT","1260.02","75.16","6.34","15:00"
"澳洲不動產","1150.11","21.96","1.95","19:14"
"新加坡不動產","884.20","-13.56","-1.51","08/28"
"恆生地產","26256.61","732.08","2.87","17:10"
"亞洲REIT","126.68","4.73","3.88","16:30"
"英國不動產","1669.16","27.38","1.67","16:36"
"歐陸不動產","1944.00","26.51","1.38","16:45"
"歐洲不動產","2352.48","32.00","1.38","16:45"
"道權益reit","253.85","-1.89","-0.74","11:53"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","378.55","-13.16","-3.36","09/02"
"MS商品指數","798.93","-33.66","-4.04","09/02"
"高盛商品指數","8233.00","-376.50","-4.37","09/02"
"高盛農產品","399.01","-10.98","-2.68","09/02"
"高盛家畜指數","247.15","0.96","0.39","09/02"
"高盛貴金屬","1090.95","-34.70","-3.08","09/02"
"高盛工業金屬","399.67","-9.83","-2.40","09/02"
"高盛能源指數","367.29","-19.64","-5.08","09/02"
"天然氣","569.08","-31.43","-5.23","09/02"
"AMEX航空","26.02","1.65","6.77","09/02"
"銀行","67.93","1.90","2.88","09/02"
"醫療服務","452.57","2.66","0.59","09/02"
"電腦硬體","227.39","-4.45","-1.92","09/02"
"保險","3908.23","27.50","0.71","09/02"
"美國紙業","102.68","-1.46","-1.40","09/02"
"零售業","407.80","11.75","2.97","09/02"
"券商指數","152.48","1.10","0.73","09/02"
"美元指數","78.06","0.75","0.96","09/02"
"歐元指數","145.16","-1.62","-1.10","09/02"
"英鎊指數","178.28","-4.04","-2.22","09/02"
"日圓指數","92.08","0.16","0.17","09/02"
"澳幣指數","83.74","-2.08","-2.42","09/02"
"30年債券價格","118.98","0.80","0.67","09/02"
"30年債殖利率","43.62","-0.50","-1.13","09/02"
"10年期票利率","37.46","-0.67","-1.76","09/02"
"5年期票利率","29.96","-0.93","-3.01","09/02"
"3月期票利率","16.50","-0.40","-2.37","09/02"
