"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","14888.77","51.11","0.34","11/22"
"東證一部","1437.38","-1.34","-0.09","11/22"
"東證二部","3279.49","-19.85","-0.60","11/22"
"JASDAQ","71.41","1.09","1.55","11/22"
"上海綜合","5032.13","47.97","0.96","15:15"
"上海A股","5281.78","50.81","0.97","15:15"
"上海B股","336.52","-2.62","-0.77","15:15"
"滬深300","4856.16","83.54","1.75","15:01"
"香港恆生","26541.09","536.17","2.06","16:01"
"香港國企","15691.71","130.29","0.84","16:01"
"香港紅籌","5699.30","112.38","2.01","16:02"
"台灣加權","8342.20","-157.17","-1.85","13:46"
"台灣店頭","157.28","-3.06","-1.91","13:46"
"韓國指數","1772.88","-26.14","-1.45","18:03"
"新加坡","3325.89","13.01","0.39","17:05"
"馬來西亞","1353.55","9.39","0.70","17:00"
"菲律賓","3478.94","-31.55","-0.90","11/22"
"印尼股市","2584.35","14.83","0.58","17:08"
"越南股市","975.92","-1.25","-0.13","11:00"
"泰國股市","824.25","15.43","1.91","17:01"
"印度股市","18852.87","326.55","1.76","16:28"
"澳洲股市","6392.40","-2.70","-0.04","16:47"
"紐西蘭","4071.00","16.78","0.41","13:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2151.89","15.96","0.75","17:00"
"英國指數","6262.10","106.80","1.74","15:35"
"法國指數","5521.17","105.07","1.94","17:10"
"德國指數","7608.96","46.86","0.62","19:29"
"道瓊歐洲","4268.53","59.61","1.42","18:00"
"土耳其","52331.29","131.96","0.25","16:10"
"匈牙利","25330.73","315.89","1.26","15:36"
"奧地利","4241.79","62.96","1.51","16:35"
"波蘭股市","56094.38","480.58","0.86","15:40"
"捷克股市","1767.90","25.90","1.49","16:18"
"盧森堡","2229.33","75.12","3.49","16:40"
"義大利","29147.00","471.00","1.64","16:43"
"西班牙","1667.26","9.40","0.57","16:38"
"瑞士股市","8371.83","144.72","1.76","16:31"
"瑞典股市","1055.93","2.29","0.22","16:43"
"芬蘭股市","11497.20","109.49","0.96","17:31"
"挪威股市","407.99","8.56","2.14","15:25"
"以色列","1165.35","-0.39","-0.03","11/22"
"埃及股市","85255.01","-1103.56","-1.28","11/22"
"南非股市","26864.05","516.94","1.96","15:00"
"摩洛哥","25911.04","-235.16","-0.90","19:00"
"約旦指數","7003.35","79.50","1.15","11/22"
"杜拜指數","5374.03","-62.40","-1.15","11/22"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12980.88","181.84","1.42","14:30"
"NASDAQ","2596.60","34.45","1.34","14:16"
"羅素2000","755.03","14.73","1.99","13:59"
"S&P 500","1440.70","23.93","1.69","14:00"
"費城金銀","176.07","6.90","4.08","13:41"
"DJ貴金屬","358.33","13.53","3.92","17:27"
"CBOE黃金","180.65","7.03","4.05","13:59"
"AMEX金蟲","429.88","15.21","3.67","13:41"
"AMEX能源","737.02","13.41","1.85","13:41"
"NYSE能源","14555.08","181.13","1.26","17:05"
"費城油業","285.96","7.94","2.86","13:41"
"AMEX石油","1431.02","17.77","1.26","13:41"
"費城半導","413.48","5.66","1.39","13:41"
"NSDQ金融","2868.87","78.19","2.80","14:16"
"NYSE金融","8242.47","212.92","2.65","17:06"
"NBI生技","829.50","10.90","1.33","14:16"
"AMEX生技","798.06","7.79","0.99","13:41"
"費城藥物","207.31","6.71","3.35","11/23"
"加拿大","13467.20","86.20","0.64","17:05"
"巴西指數","60970.90","317.89","0.52","16:13"
"墨西哥","28710.87","190.71","0.67","15:05"
"阿根廷","2212.04","1.50","0.07","17:00"
"智利","3114.06","28.79","0.93","16:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","10328.00","-189.00","-1.80","11/22"
"波海海峽航運","15085.00","-416.00","-2.68","11/22"
"波海巴拿馬航運","10177.00","-73.00","-0.71","11/22"
"VIX波動率","25.61","-1.23","-4.58","13:59"
"DJ交通運輸","4451.07","84.47","1.93","14:30"
"道瓊公用事業","523.75","1.88","0.36","14:30"
"歐洲公用事業","364.66","-1.01","-0.28","17:45"
"全球公用事業","8193.00","-11.46","-0.14","16:15"
"ISE水指數","85.20","1.21","1.44","14:11"
"道瓊水指數","721.93","5.62","0.79","12:59"
"NSDQ純淨優勢","543.01","9.75","1.83","14:16"
"純淨科技","1391.50","25.22","1.85","13:41"
"WH革新能源","260.26","3.66","1.43","13:41"
"WH乾淨能源","231.78","4.37","1.92","13:41"
"全球乾淨能源","3289.63","29.36","0.90","16:34"
"ISE替代能源","57.93","1.17","2.06","14:11"
