"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3128.67","-8.51","-0.27%","18:31"
"澳洲股市","4536.10","-60.20","-1.31%","17:47"
"日經225","10202.06","-242.27","-2.32%","16:00"
"東證一部","934.05","-16.36","-1.72%","15:00"
"東證二部","2298.84","-12.91","-0.56%","15:00"
"JASDAQ","50.29","-0.03","-0.06%","15:00"
"韓國股市","1634.91","-16.79","-1.02%","18:03"
"台灣加權","7256.95","-80.19","-1.09%","13:46"
"台灣店頭","116.62","-0.42","-0.36%","13:46"
"上海綜合","3026.74","36.95","1.24%","15:15"
"上海A股","3176.70","38.88","1.24%","15:15"
"上海B股","203.98","0.87","0.43%","15:15"
"深圳A股","1093.74","26.36","2.47%","15:00"
"深圳B股","528.84","4.45","0.85%","15:00"
"滬深300","3293.39","55.26","1.71%","15:01"
"深證成指","12385.06","288.80","2.39%","15:00"
"香港恆生","20932.20","-229.22","-1.08%","16:01"
"香港國企","12157.09","-111.12","-0.91%","16:01"
"香港紅籌","4028.51","-84.17","-2.05%","16:01"
"新加坡","2639.74","-41.29","-1.54%","17:10"
"海峽中國","278.03","-7.11","-2.49%","16:40"
"越南股市","556.59","8.60","1.57%","11:01"
"泰國股市","694.32","-13.49","-1.91%","16:59"
"菲律賓","2821.73","-49.10","-1.71%","12:11"
"馬來西亞","1203.36","-4.92","-0.41%","17:05"
"印尼股市","2382.70","-33.24","-1.38%","16:00"
"印度股市","16214.19","-50.11","-0.31%","15:59"
"巴基斯坦","6424.24","11.68","0.18%","12:13"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1194.21","-2.34","-0.20%","09/14"
"英國股市","5018.85","7.38","0.15%","09/14"
"法國股市","3730.61","-4.28","-0.11%","09/14"
"德國股市","5620.24","-3.78","-0.07%","09/14"
"土耳其","46490.66","-92.84","-0.20%","09/14"
"匈牙利","19223.94","-82.61","-0.43%","09/14"
"奧地利","2527.48","-14.91","-0.59%","09/14"
"波蘭股市","35883.47","-765.79","-2.09%","09/14"
"捷克股市","1133.60","-7.80","-0.68%","09/14"
"瑞典股市","914.31","-3.88","-0.42%","09/14"
"芬蘭股市","6395.99","-52.23","-0.81%","09/14"
"挪威股市","280.69","-2.41","-0.85%","09/14"
"希臘股市","2468.00","-59.11","-2.34%","09/14"
"義大利","23501.40","-2.31","-0.01%","09/14"
"盧森堡","1292.23","-21.55","-1.64%","09/14"
"荷蘭股市","306.90","-1.10","-0.36%","09/14"
"冰島股市","474.75","-4.68","-0.98%","09/14"
"丹麥股市","331.60","-1.83","-0.55%","09/14"
"瑞士股市","6225.64","-7.35","-0.12%","09/14"
"西班牙","1202.23","3.83","0.32%","09/14"
"葡萄牙","2773.52","-2.35","-0.08%","09/14"
"愛爾蘭","3273.62","15.93","0.49%","09/14"
"以色列","939.71","-12.86","-1.35%","09/14"
"埃及股市","619.71","-7.96","-1.27%","09/14"
"南非股市","22641.60","-363.49","-1.58%","09/14"
"摩洛哥","22046.57","-177.47","-0.80%","09/14"
"約旦股市","2610.29","-23.28","-0.88%","09/14"
"阿聯杜拜","1993.24","-36.80","-1.81%","09/14"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","9626.80","21.39","0.22%","09/14"
"那斯達克","2091.78","10.88","0.52%","17:30"
"羅素兩千","600.03","6.44","1.08%","09/14"
"S&P 五百","1049.34","6.61","0.63%","09/14"
"費城金銀","167.02","-2.06","-1.22%","09/14"
"DJ貴金屬","334.67","-3.89","-1.15%","16:05"
"CBOE黃金","202.65","-1.82","-0.89%","09/14"
"AMEX金蟲","419.57","-6.53","-1.53%","09/14"
"AMEX能源","538.82","3.83","0.72%","09/14"
"NYSE能源","10895.71","41.88","0.39%","09/14"
"費城油業","187.40","1.93","1.04%","09/14"
"AMEX石油","1023.88","3.05","0.30%","09/14"
"費城半導","322.70","1.46","0.45%","09/14"
"NSDQ金融","1920.29","14.44","0.76%","09/14"
"NYSE金融","4851.80","44.74","0.93%","09/14"
"NBI生技","839.56","10.77","1.30%","09/14"
"AMEX生技","950.41","22.56","2.43%","09/14"
"費城藥物","169.79","0.89","0.53%","09/14"
"加拿大","11332.04","78.81","0.70%","09/14"
"巴西股市","58867.55","501.17","0.86%","09/14"
"墨西哥","29383.19","-65.60","-0.22%","09/14"
"阿根廷","1920.06","19.88","1.05%","09/14"
"智利股市","3233.70","-12.21","-0.38%","09/14"
"秘魯股市","14649.71","136.59","0.94%","09/14"
"哥倫比亞","10493.95","-30.11","-0.29%","09/14"
"委內瑞拉","53097.09","949.40","1.82%","09/14"
"百慕達","2317.73","0.00","0.00%","09/11"
"牙買加","80387.50","-37.36","-0.05%","09/14"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","2450.00","-18.00","-0.73%","09/14"
"波海海峽航運","3494.00","-45.00","-1.27%","09/14"
"波海巴拿馬航","2520.00","-30.00","-1.18%","09/14"
"VIX波動率","23.86","-0.29","-1.20%","16:14"
"VXD道瓊波動","21.08","-0.32","-1.50%","16:29"
"VXN納指波動","24.93","-0.36","-1.42%","16:14"
"道瓊歐洲","2829.25","-2.12","-0.07%","19:00"
"道瓊交通運輸","4002.53","27.99","0.70%","16:30"
"道瓊公用事業","375.89","6.15","1.66%","16:30"
"全球公用事業","5512.86","36.98","0.68%","16:20"
"ISE水指數","72.01","0.76","1.07%","17:09"
"道瓊水指數","570.62","3.00","0.53%","16:05"
"純淨科技","1011.80","2.15","0.21%","16:45"
"WH創新能源","206.12","0.72","0.35%","16:45"
"WH乾淨能源","107.65","0.67","0.63%","16:45"
"全球乾淨能源","1437.13","-7.64","-0.53%","18:00"
"ISE替代能源","28.18","0.16","0.57%","17:06"
"全球替代能源","1904.41","-7.26","-0.38%","16:14"
"ET50環境科技","159.48","-0.15","-0.09%","21:20"
"生物能源","240.35","-4.41","-1.80%","16:14"
"環境服務","822.10","6.43","0.79%","16:45"
"Clvrt社會責任","65.31","0.36","0.55%","16:03"
"ISE邪惡指數","110.76","2.12","1.95%","17:08"
"道瓊美國博奕","380.04","14.74","4.04%","16:05"
"snet全球博奕","3051.76","27.17","0.90%","17:00"
"道瓊美國礦產","169.67","3.60","2.17%","16:03"
"道瓊世界原料","266.55","-1.65","-0.61%","16:17"
"msci世界能源","212.65","0.03","0.01%","09/14"
"msci世界原料","209.72","-1.40","-0.66%","09/14"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"羅素大中華","1756.92","4.16","0.24%","09/11"
"Dax全球農金","400.41","-3.64","-0.90%","09/14"
"Rogers商品","2879.00","-7.53","-0.26%","14:30"
"Rogers能源","675.84","-23.52","-3.36%","09/11"
"Rogers金屬","2007.33","-7.12","-0.35%","09/11"
"Rogers農產","866.09","0.20","0.02%","09/11"
"澳洲不動產","660.72","1.39","0.21%","19:15"
"日本不動產","1844.12","-29.21","-1.56%","15:45"
"東證REIT","1013.99","9.37","0.93%","09/14"
"恆生地產","27113.21","-436.69","-1.58%","09/14"
"星國不動產","803.84","-27.54","-3.31%","05:17"
"亞洲REIT","121.57","0.22","0.18%","16:30"
"英國不動產","1150.93","-1.27","-0.11%","16:35"
"歐陸不動產","1654.89","-5.07","-0.30%","17:00"
"歐洲不動產","1811.78","-6.55","-0.36%","18:00"
"道權益reit","167.33","4.99","3.07%","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","252.67","1.55","0.62%","09/14"
"MS商品指數","708.77","2.04","0.29%","09/14"
"高盛商品指數","4089.80","-4.90","-0.12%","09/14"
"高盛農產品","298.07","1.82","0.61%","09/14"
"高盛家畜指數","198.65","-1.91","-0.95%","09/14"
"高盛貴金屬","1352.00","-7.05","-0.52%","09/14"
"高盛工業金屬","324.15","-3.79","-1.16%","09/14"
"高盛能源指數","229.07","1.03","0.45%","09/14"
"天然氣","486.33","4.54","0.94%","09/14"
"AMEX航空","27.59","0.85","3.18%","09/14"
"銀行","45.79","0.37","0.81%","09/14"
"醫療服務","486.76","15.20","3.22%","09/14"
"電腦科技","780.84","0.70","0.09%","09/14"
"電腦硬體","276.18","1.51","0.55%","09/14"
"保險","3413.74","18.03","0.53%","09/14"
"美國紙業","84.56","2.30","2.80%","09/14"
"零售業","374.16","1.79","0.48%","09/14"
"券商指數","117.07","2.42","2.11%","09/14"
"美元指數","76.61","-0.07","-0.08%","09/14"
"歐元指數","146.22","0.53","0.36%","09/14"
"英鎊指數","165.69","-0.96","-0.58%","09/14"
"日圓指數","109.94","-0.31","-0.28%","09/14"
"澳幣指數","86.18","-0.15","-0.17%","09/14"
"30年債券價格","121.25","-0.62","-0.51%","09/14"
"30年債殖利率","42.15","0.40","0.96%","09/14"
"10年期票利率","34.06","0.63","1.88%","09/14"
"5年期票利率","23.50","0.62","2.71%","09/14"
"3月期票利率","1.30","-0.05","-3.70%","09/14"
"Put/Call比例","0.80","-0.08","-9.09%","09/14"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金  (盎司)","1000.60","-5.50","-0.55%","5:14"
"銀  (盎司)","16.58","-0.19","-1.14%","5:10"
"白金  (盎司)","1319.00","-2.00","-0.15%","5:00"
"鈀  (盎司)","297.00","1.00","0.34%","4:37"
"銅  (磅)","2.7944","0.00","0.16%","4:37"
"鎳  (磅)","7.5773","0.00","0.00%","4:37"
"鋁  (磅)","0.8116","0.00","0.00%","4:37"
"鋅  (磅)","0.8332","0.00","0.00%","4:37"
"鉛  (磅)","0.9608","-0.00","-0.47%","4:37"
"鈾  (磅)","46.00","-1.00","-2.13%","4:37"
"黃金期貨","1001.100","-5.300","-0.53%","5:14"
"銀期貨","16.623","-0.077","-0.46%","5:14"
"銅期貨","280.450","-4.200","-1.48%","5:14"
"天然氣期","3.297","0.337","11.38%","5:14"
"布蘭特油期","67.450","-0.240","-0.35%","5:18"
"紐約輕原油","68.860","-0.430","-0.62%","5:15"
"燃油期貨","174.220","1.140","0.66%","5:14"
"玉米期貨","317.750","-2.000","-0.63%","2:27"
"小麥期貨","454.000","-13.250","-2.84%","2:22"
"可可粉期","3054.000","-21.000","-0.68%","2:00"
"黃豆期貨","909.000","6.000","0.66%","2:28"
"黃豆油期貨","33.790","-0.110","-0.32%","2:28"
"咖啡C期","133.100","6.550","5.18%","2:00"
"十一號糖","23.690","0.830","3.63%","2:02"
"二號棉期","62.210","0.970","1.58%","2:45"
"活牛期貨","86.675","-0.250","-0.29%","4:59"
"瘦豬期貨","49.000","-0.825","-1.66%","4:59"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.4629","0.0011","0.07","5:53"
"英鎊/美元","1.6576","-0.0007","-0.04","5:54"
"美元/瑞士法郎","1.0338","-0.0007","-0.06","5:54"
"美元/俄盧布","30.8050","0.1499","0.49","09/14"
"美元/匈牙利幣","186.7370","-0.2130","-0.11","5:53"
"美元/土耳其幣","1.4929","0.0009","0.06","09/14"
"美元/南非幣","7.4583","-0.0017","-0.02","5:53"
"美元/以色列幣","3.7782","0.0052","0.14","09/14"
"美元/摩洛哥","7.7685","-0.0036","-0.05","5:53"
"美元/日圓","90.8870","-0.0500","-0.06","5:53"
"美元/人民幣","6.8290","0.0000","0.00","09/14"
"美元/港幣","7.7501","-0.0000","-0.00","5:53"
"美元/台幣","32.6620","0.0400","0.12","09/14"
"美元/韓圜","1225.05","3.30","0.27","09/14"
"美元/泰銖","33.9450","0.0000","0.00","5:53"
"美元/新元","1.4236","0.0010","0.07","5:53"
"美元/菲披索","48.4900","0.1600","0.33","09/14"
"美元/馬來幣","3.5082","0.0155","0.44","09/14"
"美元/印尼盾","9955.00","37.50","0.38","09/14"
"美元/印度盧比","48.7450","0.2600","0.54","09/14"
"澳幣/美元","0.8618","-0.0004","-0.04","5:53"
"紐幣/美元","0.7010","-0.0001","-0.01","5:53"
"美元/加幣","1.0833","0.0005","0.05","5:53"
"美元/巴西幣","1.8125","-0.0181","-0.99","09/14"
"美元/墨披索","13.3710","-0.0030","-0.02","5:53"
"美元/阿根廷","3.8514","-0.0046","-0.12","09/14"
"美元/智利","551.2000","-0.4500","-0.08","09/14"

"MSCI 指數"
"MSCI","指數","單日","本月","今年"
"世界指數","1118.31","-0.08","3.01","21.53"
"中華指數","313.14","-1.09","6.77","48.97"
"金龍指數","128.67","-1.17","6.89","50.30"
"遠東指數","2433.29","-1.83","-0.26","13.20"
"太平洋","1986.77","-1.88","0.52","19.96"
"AC亞太","115.84","-1.68","2.15","29.32"
"歐洲","1395.32","-0.18","4.01","26.98"
"金磚四國","292.99","-0.62","7.01","66.47"
"新興市場","884.59","-1.09","5.38","56.00"
"新興亞洲","365.03","-1.27","5.63","54.78"
"新興東歐","182.93","-1.18","6.16","57.13"
"新興拉美","3496.28","-0.03","6.12","68.28"
"歐非中東","293.02","-1.66","3.94","47.81"
"中國","60.84","-1.11","7.12","49.09"
"印度","406.46","-0.87","3.43","73.96"
"俄羅斯","687.62","-0.98","9.82","73.20"
"巴西","3019.03","0.25","7.53","84.29"
"台灣","232.42","-1.37","7.17","54.10"
"韓國","298.43","-1.49","4.61","54.56"
"泰國","213.15","-2.26","6.72","60.54"
"馬來西亞","317.92","-1.00","2.37","37.47"
"印尼","563.07","-1.88","3.82","95.86"
"土耳其","468.04","-0.87","-0.39","70.17"
"未開發市場","538.59","-0.49","-0.86","14.29"
"以色列","240.79","-2.37","-0.73","32.02"
"埃及","821.07","-0.96","-0.80","38.77"
"南非","439.27","-2.19","4.81","43.98"

