"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16979.86","-4.25","-0.03","8/3"
"東證一部","1672.54","3.21","0.19","8/3"
"東證二部","4098.82","5.62","0.14","8/3"
"JASDAQ","76.48","0.46","0.61","8/3"
"上海綜合","4560.77","153.04","3.47","08/03"
"上海A股","4784.39","161.34","3.49","08/03"
"上海B股","324.27","3.89","1.21","08/03"
"香港恆生","22538.44","95.19","0.42","08/03"
"香港國企","12779.67","71.00","0.56","08/03"
"香港紅籌","4346.30","39.51","0.92","08/03"
"台灣加權","9057.82","107.25","1.20","08/03"
"台灣店頭","216.61","-0.06","-0.03","08/03"
"韓國指數","1876.80","23.73","1.28","08/03"
"新加坡","3436.04","0.58","0.02","08/03"
"馬來西亞","1335.42","2.14","0.16","08/03"
"菲律賓","3352.24","-6.78","-0.20","08/03"
"印尼股市","2269.79","-1.06","-0.05","08/03"
"越南股市","892.88","-18.30","-2.01","08/03"
"泰國股市","837.73","7.44","0.90","08/03"
"印度股市","15138.40","152.70","1.02","08/03"
"斯里蘭卡","2449.09","25.72","1.06","08/03"
"澳洲股市","6055.90","5.60","0.09","08/03"
"紐西蘭","4122.41","-15.79","-0.38","08/03"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1970.75","14.14","0.72","08/03"
"英國指數","6224.30","-76.00","-1.21","08/03"
"法國指數","5597.89","-84.18","-1.48","08/03"
"德國指數","7435.67","-98.46","-1.31","08/03"
"道瓊歐洲","4229.19","-59.47","-1.39","08/03"
"土耳其","50716.44","-677.13","-1.32","08/03"
"匈牙利","28483.29","-516.71","-1.78","08/03"
"奧地利","4618.43","-56.20","-1.20","08/03"
"波蘭股市","61684.42","-742.01","-1.19","08/03"
"捷克股市","1772.30","3.90","0.22","08/03"
"盧森堡","2412.83","6.60","0.27","08/03"
"義大利","30915.00","-235.00","-0.75","16:43"
"西班牙","1602.15","-16.57","-1.02","08/03"
"瑞士股市","8671.43","-104.25","-1.19","08/03"
"瑞典股市","1220.76","-15.10","-1.22","08/03"
"芬蘭股市","11136.20","-220.01","-1.94","08/03"
"挪威股市","404.38","-7.72","-1.87","08/03"
"以色列","1089.95","-7.76","-0.71","08/02"
"埃及股市","71894.42","88.78","0.12","08/02"
"南非股市","24915.31","-279.52","-1.11","08/03"
"摩洛哥","25297.63","208.32","0.83","08/03"
"約旦指數","5673.60","32.03","0.57","08/02"
"杜拜指數","4251.58","13.18","0.31","08/02"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13181.91","-281.42","-2.09","16:30"
"NASDAQ","2511.25","-64.73","-2.51","17:16"
"羅素2000","755.42","-28.57","-3.64","16:59"
"S&P 500","1433.06","-39.14","-2.66","16:59"
"DJ貴金屬","293.15","-6.07","-2.03","17:28"
"CBOE黃金","147.99","-1.95","-1.30","16:49"
"AMEX金蟲","339.73","-2.01","-0.59","17:07"
"費城金銀","143.72","-2.76","-1.88","08/03"
"費城油業","254.23","-9.69","-3.67","08/03"
"AMEX石油","1295.46","-50.71","-3.77","17:07"
"NYSE能源","13144.70","-464.19","-3.41","17:06"
"AMEX能源","663.44","-24.03","-3.50","17:07"
"費城半導","487.63","-12.50","-2.50","08/03"
"NSDQ金融","2807.44","-111.37","-3.82","17:16"
"NYSE金融","8764.28","-284.30","-3.14","17:06"
