"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17455.37","2.75","0.02","close"
"東證一部","1705.63","-4.44","-0.26","close"
"東證二部","4027.78","-23.56","-0.58","close"
"JASDAQ","78.50","-0.86","-1.08","close"
"上海綜合","3710.89","126.69","3.53","04/23"
"上海A股","3899.95","133.11","3.53","04/23"
"上海B股","208.57","7.27","3.61","04/23"
"香港恆生","20556.57","-10.02","-0.05","04/23"
"香港國企","10234.00","54.13","0.53","04/23"
"香港紅籌","3506.60","-43.40","-1.22","04/23"
"台灣指數","8010.46","67.79","0.85","13:46"
"韓國指數","1544.35","11.27","0.73","18:04"
"新加坡","3388.48","27.81","0.83","17:05"
"馬來西亞","1321.36","5.99","0.46","17:00"
"菲律賓","3319.01","64.25","1.97","12:11"
"印尼股市","1986.73","18.00","0.91","17:09"
"越南股市","931.18","-37.70","-3.89","14:22"
"泰國股市","686.18","-1.35","-0.20","17:00"
"印度股市","13928.33","30.92","0.22","16:28"
"澳洲股市","6192.20","5.00","0.08","17:47"
"日本不動產","4169.01","20.52","0.49","15:45"
"東證REIT","2427.14","17.39","0.72","15:01"
"澳洲不動產","1903.77","-11.95","-0.62","19:15"
"新加坡不動產","1529.33","33.24","2.22","04/20"
"恆生地產","24458.69","150.37","0.62","17:01"
"亞洲REIT","191.51","2.23","1.18","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6479.70","-7.10","-0.11","04/23"
"法國指數","5917.32","-21.58","-0.36","04/23"
"德國指數","7335.62","-6.92","-0.09","04/23"
"俄羅斯","1973.67","2.01","0.10","18:00"
"道瓊歐洲","4400.12","-16.67","-0.38","04/23"
"土耳其","47355.82","1047.72","2.26","04/20"
"匈牙利","25657.87","-170.91","-0.66","04/23"
"奧地利","4740.52","23.16","0.49","04/23"
"波蘭股市","60311.28","-5.41","-0.01","04/23"
"捷克股市","1814.60","1.20","0.07","04/23"
"愛沙尼亞","922.86","8.55","0.94","04/23"
"拉托維亞","662.99","0.41","0.06","04/23"
"立陶宛","490.50","-0.53","-0.11","04/23"
"盧森堡","2437.12","-1.18","-0.05","04/23"
"義大利","33799.00","-32.00","-0.10","16:43"
"西班牙","1659.25","-11.81","-0.71","04/23"
"瑞士股市","9438.07","38.32","0.41","04/23"
"瑞典股市","1278.43","-3.75","-0.29","04/23"
"芬蘭股市","10783.44","16.10","0.15","04/23"
"挪威股市","398.03","4.06","1.03","04/23"
"英國不動產","3003.67","13.18","0.44","23:10"
"歐陸不動產","3315.64","-6.85","-0.21","23:10"
"歐洲不動產","4060.55","-3.93","-0.10","23:10"
"以色列","1056.62","9.65","0.92","04/22"
"埃及股市","64396.99","-476.82","-0.73","04/23"
"南非股市","25620.18","119.53","0.47","04/23"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12919.40","-42.58","-0.33","16:30"
"NASDAQ","2523.67","-2.72","-0.11","17:16"
"羅素2000","827.55","-1.31","-0.16","17:00"
"S&P 500","1480.93","-3.42","-0.23","16:59"
"DJ貴金屬","282.01","-2.31","-0.81","17:36"
"CBOE黃金","150.01","-1.00","-0.66","16:49"
"AMEX金蟲","355.00","-1.16","-0.33","16:34"
"費城金銀","142.58","-1.08","-0.75","04/23"
"費城油業","225.31","1.17","0.52","04/23"
"AMEX石油","1272.50","0.75","0.06","16:34"
"NYSE能源","12563.54","-23.25","-0.18","17:06"
"AMEX能源","633.75","-0.70","-0.11","16:34"
"費城半導","484.06","-3.25","-0.67","04/23"
"NSDQ金融","3148.10","-5.60","-0.18","17:16"
"NYSE金融","9792.39","-58.01","-0.59","17:06"
"ISE水指數","78.31","0.15","0.19","17:00"
"道瓊水指數","757.06","1.06","0.14","17:28"
"道瓊權益REIT","333.00","4.15","1.26","16:49"
"NBI生技","847.19","10.77","1.29","17:16"
"AMEX生技","835.57","12.34","1.50","16:34"
"費城藥物","217.58","-2.65","-1.20","04/23"
"加拿大","13628.97","-35.74","-0.26","04/23"
"巴西指數","49162.09","-246.09","-0.50","04/23"
"墨西哥","29593.85","-238.63","-0.80","15:06"
"阿根廷","2192.42","-24.18","-1.09","04/23"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","690.70","+0.50","+0.07","5:50"
"銀","14.06","-0.01","-0.07","5:50"
"白金","1320.00","0.00","0.00","22:40"
"鈀","385.00","0.00","0.00","21:10"
"銅","3.6606","+0.0272","+0.75","1:15"
"鎳","23.3834","+0.2049","+0.89","1:15"
"鋁","1.2766","+0.0121","+0.96","0:50"
"鋅","1.6995","+0.0392","+2.37","1:15"
"鉛","0.9060","-0.0036","-0.40","1:15"
"黃金期貨","694.200","-1.600","-00.23","1:42"
"銀期貨","14.050","0.095","00.68","1:38"
"銅期貨","7987.000","131.000","01.67","04/20"
"天然氣期","7.562","0.181","02.45","2:47"
"WTI原油期","65.890","1.780","02.78","2:46"
"玉米期貨","364.000","-8.000","-02.15","04/23"
"小麥期貨","505.500","-9.250","-01.80","2:15"
"可可粉期","1886.000","-19.000","-01.00","0:21"
"大豆期貨","738.000","-2.250","-00.30","04/23"
"咖啡C期","109.400","-1.250","-01.13","1:11"
"十一號糖","9.240","-0.250","-02.63","1:13"
"二號棉期","51.510","-0.580","-01.11","2:24"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3576","-0.0012","-0.0920","4:53"
"英鎊/美元","2.0005","-0.0018","-0.0899","4:53"
"美元/瑞士法郎","1.2097","0.0012","0.0980","4:53"
"美元/俄盧布","25.7630","0.0164","0.0639","4:51"
"美元/匈牙利幣","180.7700","0.0600","0.0332","4:51"
"美元/土耳其幣","1.3412","-0.0024","-0.1749","4:47"
"美元/南非幣","7.0875","0.0308","0.4358","4:53"
"美元/日圓","118.6400","-0.0500","-0.0421","4:53"
"美元/人民幣","7.7270","0.0120","0.1555","0:07"
"美元/港幣","7.8145","0.0003","0.0038","4:48"
"美元/台幣","33.2050","0.0400","0.1206","3:02"
"美元/韓圜","926.2500","-1.2500","-0.1348","3:02"
"美元/泰銖","32.5000","0.0000","0.0000","4:51"
"美元/新元","1.5118","0.0016","0.1059","4:52"
"美元/馬來幣","3.4220","0.0005","0.0146","4:16"
"美元/印尼盾","9093.0000","-4.5000","-0.0495","4:15"
