"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","12760.80","6.24","0.05","close"
"東證一部","1249.28","-3.84","-0.31","close"
"東證二部","2735.95","-23.45","-0.85","close"
"JASDAQ","57.39","-0.83","-1.43","close"
"上海綜合","2705.87","-73.58","-2.65","close"
"上海A股","2838.10","-77.19","-2.65","close"
"上海B股","208.93","-5.48","-2.56","close"
"深圳A股","847.18","-37.13","-4.20","close"
"深圳B股","449.13","-14.36","-3.10","close"
"滬深300","2745.60","-107.38","-3.76","close"
"香港恆生","21223.50","48.73","0.23","close"
"香港國企","11716.78","29.46","0.25","close"
"香港紅籌","4629.09","17.79","0.39","close"
"台灣加權","6710.64","-123.60","-1.81","close"
"台灣店頭","113.52","-3.47","-2.97","close"
"韓國指數","1507.40","-1.93","-0.13","18:03"
"越南股市","486.53","6.73","1.40","11:00"
"泰國股市","669.97","-23.44","-3.38","17:01"
"菲律賓","2373.70","-39.56","-1.64","12:11"
"馬來西亞","1119.42","-8.18","-0.73","17:00"
"印尼股市","2218.12","3.27","0.15","17:09"
"印度股市","12575.80","-100.39","-0.79","16:28"
"孟加拉","2892.07","-47.12","-1.60","21:52"
"巴基斯坦","7608.18","-327.60","-4.13","12:16"
"澳洲股市","4947.50","37.40","0.76","17:47"
"紐西蘭","3059.36","18.90","0.62","14:31"
"新加坡","2835.32","4.57","0.16","17:10"
"龍籌股","134.58","0.07","0.05","07/16"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2175.46","1.24","0.06","07/16"
"英國指數","5150.60","-21.30","-0.41","07/16"
"法國指數","4112.45","51.30","1.26","07/16"
"德國指數","6155.37","73.67","1.21","07/16"
"土耳其","36374.36","1119.39","3.18","07/16"
"匈牙利","20350.02","67.82","0.33","07/16"
"奧地利","3436.38","49.56","1.46","07/16"
"波蘭股市","37507.55","-146.57","-0.39","07/16"
"捷克股市","1398.60","-1.70","-0.12","07/16"
"瑞典股市","826.83","11.84","1.45","07/16"
"芬蘭股市","8192.54","90.81","1.12","07/16"
"挪威股市","353.82","-7.37","-2.04","07/16"
"希臘指數","3155.11","-22.82","-0.72","07/16"
"義大利","20923.00","87.00","0.42","16:43"
"盧森堡","1764.61","11.04","0.63","07/16"
"荷蘭","383.99","0.33","0.09","07/16"
"冰島","4098.84","-27.50","-0.67","07/16"
"丹麥","385.89","-0.95","-0.25","07/16"
"瑞士股市","6583.49","21.51","0.33","07/16"
"西班牙","1214.00","13.73","1.14","07/16"
"葡萄牙","2710.61","19.65","0.73","07/16"
"愛爾蘭","4446.32","91.70","2.11","07/16"
"以色列","986.44","-4.80","-0.48","07/16"
"埃及股市","821.69","-25.14","-2.97","07/16"
"南非股市","25151.20","-254.05","-1.00","07/16"
"摩洛哥","29403.10","-122.41","-0.41","07/16"
"卡達指數","11618.81","-133.10","-1.13","07/16"
"杜拜指數","5223.17","-69.82","-1.32","07/16"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11239.28","276.74","2.52","07/16"
"NASDAQ","2284.85","69.14","3.12","07/16"
"羅素2000","686.75","24.40","3.68","07/16"
"S&P 500","1245.36","30.45","2.51","07/16"
"費城金銀","190.78","-5.08","-2.59","07/16"
"DJ貴金屬","389.52","-9.86","-2.47","17:18"
"CBOE黃金","194.37","-4.29","-2.16","07/16"
