"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3158.92","-111.01","-3.39","17:31"
"澳洲股市","4651.90","-117.80","-2.47","16:47"
"日經225","11489.30","-260.49","-2.22","16:00"
"東證一部","1097.68","-23.75","-2.12","15:00"
"東證二部","2417.09","-31.81","-1.30","15:00"
"JASDAQ","52.37","-0.55","-1.04","15:00"
"韓國指數","1392.42","-32.84","-2.30","18:03"
"上海綜合","1895.84","-33.21","-1.72","15:16"
"上海A股","1990.90","-34.70","-1.71","15:16"
"上海B股","110.72","-4.57","-3.96","15:16"
"深圳A股","574.34","-13.36","-2.27","15:00"
"深圳B股","285.12","-10.21","-3.46","15:00"
"滬深300","1895.99","-33.14","-1.72","15:01"
"香港恆生","17632.46","-4.73","-0.03","16:10"
"香港國企","8633.73","-31.42","-0.36","16:10"
"香港紅籌","3314.47","87.01","2.70","16:10"
"台灣加權","5641.95","-158.92","-2.74","13:46"
"台灣店頭","78.84","-4.10","-4.94","13:46"
"新加坡","2419.21","-0.08","-0.00","17:10"
"龍籌股","82.45","1.44","1.78","09/18"
"越南股市","419.28","-17.96","-4.11","11:00"
"泰國股市","600.38","-4.76","-0.79","17:00"
"菲律賓","2352.37","-104.63","-4.26","12:11"
"馬來西亞","991.66","-11.33","-1.13","17:00"
"印尼股市","1787.67","17.78","1.00","17:09"
"印度股市","13315.60","52.70","0.40","15:58"
"巴基斯坦","6652.64","-10.03","-0.15","11:30"
"斯里蘭卡","2221.97","-58.28","-2.56","14:32"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1058.84","0.00","0.00","09/18"
"英國指數","4880.00","-32.40","-0.66","15:45"
"法國指數","3957.86","-42.25","-1.06","17:10"
"德國指數","5863.42","2.44","0.04","18:42"
"土耳其","32216.43","-511.14","-1.56","16:06"
"匈牙利","17464.02","-425.31","-2.38","15:36"
"奧地利","2881.47","-57.73","-1.96","16:35"
"波蘭股市","36578.47","146.93","0.40","15:40"
"捷克股市","1178.00","-9.60","-0.81","16:13"
"瑞典股市","781.53","2.16","0.28","16:46"
"芬蘭股市","7120.67","-114.80","-1.59","17:31"
"挪威股市","293.21","8.20","2.88","16:25"
"希臘指數","2952.81","-5.11","-0.17","15:54"
"義大利","19710.00","-296.00","-1.48","16:43"
