"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"生物能源","601.87","5.21","0.87","16:34"
"AMEX環境服務","1049.28","16.18","1.57","16:44"
"亞太環境控制","154.49","3.03","2.00","17:30"
"歐洲環境控制","172.28","3.01","1.78","17:45"
"美國環境控制","109.66","2.63","2.46","16:15"
"KLD社會責任","133.35","0.79","0.60","16:45"
"KLD社會400","541.80","2.76","0.51","16:30"
"Clvrt社會責任","90.78","0.43","0.48","16:01"
"ISE邪惡指數","131.08","0.38","0.29","16:45"
"MSCI世界能源","283.71","6.12","2.21","09/18"
"MSCI世界原料","277.69","4.37","1.60","09/18"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3336.95","224.09","7.20","16:44"
"東證REIT","1889.57","115.39","6.50","16:01"
"澳洲不動產","1918.48","38.75","2.06","20:14"
"新加坡不動產","1457.56","-12.81","-0.87","09/18"
"恆生地產","32172.32","2145.47","7.14","18:01"
"亞洲REIT","164.24","7.49","4.78","17:30"
"英國不動產","2373.51","94.60","4.15","17:36"
"歐陸不動產","2686.86","113.95","4.43","17:45"
"歐洲不動產","3308.05","149.90","4.75","17:45"
"DJ權益REIT","299.53","5.11","1.74","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","329.57","4.70","1.45","09/19"
"MS商品指數","803.88","9.28","1.17","09/19"
"高盛商品指數","6559.76","39.20","0.60","09/18"
"高盛農產品","340.04","-0.65","-0.19","09/18"
"高盛家畜指數","238.65","0.26","0.11","09/18"
"高盛工業金屬","442.45","6.89","1.58","09/18"
"天然氣","518.93","4.22","0.82","09/19"
"AMEX航空","46.48","0.56","1.22","09/19"
"銀行","110.76","0.30","0.27","09/19"
"醫療服務","444.68","0.63","0.14","09/19"
"電腦科技","907.55","3.11","0.34","09/19"
"電腦硬體","246.23","0.88","0.36","09/19"
"保險","4258.00","40.94","0.97","09/19"
"美國紙業","151.92","2.09","1.39","09/19"
"零售業","497.84","-0.52","-0.10","09/19"
"掮客商指數","235.63","0.69","0.29","09/19"
"美元指數","79.32","0.10","0.12","09/19"
"歐元指數","139.68","0.27","0.19","09/19"
"日圓指數","86.21","-0.33","-0.38","09/19"
"澳幣指數","85.39","1.15","1.37","09/19"
"30年債券價格","111.75","-0.84","-0.75","09/19"
"30年債殖利率","48.24","0.64","1.34","09/19"
"10年期票利率","45.24","0.44","0.98","09/19"
"5年期票殖利率","41.92","0.30","0.72","09/19"
"3月期票殖利率","38.10","-0.50","-1.30","09/19"
"Put/Call比例","0.98","-0.06","-5.77","09/19"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","722.10","+0.60","+0.08","5:20"
"銀","12.99","-0.04","-0.31","5:10"
"白金","1309.00","-5.00","-0.38","2:20"
"鈀","334.00","-2.00","-0.60","2:20"
"銅","3.5931","+0.1335","+3.87","1:18"
"鎳","15.1613","+1.2943","+9.39","1:01"
"鋁","1.0860","+0.0209","+1.96","0:36"
"鋅","1.3400","+0.0559","+4.38","0:36"
"鉛","1.4914","+0.0332","+2.29","0:36"
"黃金期貨","729.500","5.800","0.80","1:45"
"銀期貨","13.105","0.180","1.39","1:34"
"銅期貨","7618.000","80.000","1.06","09/18"
"天然氣期","6.180","-0.388","-5.91","2:44"
"布蘭特油期","78.470","0.880","1.13","3:04"
"WTI原油期","81.930","0.420","0.52","3:09"
"玉米期貨","358.250","6.000","1.70","09/19"
"小麥期貨","845.000","-24.000","-2.76","2:15"
"可可粉期","1900.000","27.000","1.44","3:12"
"大豆期貨","971.000","1.500","0.15","09/19"
"咖啡C期","131.350","0.950","0.73","3:14"
"十一號糖","9.990","0.380","3.95","3:14"
"二號棉期","63.920","-0.930","-1.43","3:14"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3968","0.0010","0.07","5:54"
"英鎊/美元","1.9998","-0.0009","-0.04","5:54"
"美元/瑞士法郎","1.1837","-0.0006","-0.05","5:54"
"美元/俄盧布","25.1790","-0.0192","-0.08","5:54"
"美元/匈牙利幣","180.0850","-0.1200","-0.07","5:53"
"美元/土耳其幣","1.2345","0.0000","0.00","09/19"
"美元/南非幣","7.0810","-0.0114","-0.16","5:47"
"美元/日圓","115.9000","-0.1850","-0.16","5:52"
"美元/人民幣","7.5125","0.0000","0.00","09/19"
"美元/港幣","7.7843","0.0008","0.01","5:50"
"美元/台幣","33.0900","0.0000","0.00","09/19"
"美元/韓圜","925.7000","0.0000","0.00","09/19"
"美元/泰銖","31.9800","0.0000","0.00","09/19"
"美元/新元","1.5071","-0.0012","-0.08","5:53"
"美元/馬來幣","3.4450","0.0000","0.00","09/19"
"美元/印尼盾","9195.0000","0.0000","0.00","09/19"
"美元/印度盧比","40.1250","0.0000","0.00","09/19"
"澳幣/美元","0.8566","0.0000","0.00","5:53"
"紐幣/美元","0.7354","-0.0001","-0.01","5:53"
"美元/巴西幣","1.8678","-0.0028","-0.15","5:18"
"美元/墨披索","10.9930","0.0020","0.02","5:51"
"美元/加幣","1.0146","-0.0006","-0.05","5:52"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","377.88","3.88","33.18","09/19"
"中國","79.85","4.17","53.38","09/19"
"印度","507.18","4.60","29.84","09/19"
"俄羅斯","1281.74","3.93","2.52","09/19"
"巴西","3185.65","3.04","44.45","09/19"
"菲律賓","314.57","3.78","19.51","09/19"
"墨西哥","6182.98","0.59","12.76","09/19"
"新興市場","1145.65","3.40","25.53","09/19"
"新興亞洲","480.78","3.53","29.43","09/19"
"新興東歐","330.85","3.88","6.92","09/19"
"新興拉美","3939.42","2.25","31.50","09/19"
"世界","404.47","2.06","9.98","09/19"
"歐洲","583.87","3.33","9.84","09/19"
"遠東ex日本","544.64","3.53","27.96","09/19"
"中華","406.65","4.03","40.52","09/19"
"歐洲小型","317.88","2.55","5.90","09/19"
"日本小型","91.22","2.58","-10.65","09/19"
"美國小型","307.86","1.18","2.90","09/19"
"世界小型","245.74","1.95","3.96","09/19"
"日本","3095.93","3.46","-3.50","09/19"
"香港","8962.49","3.79","23.62","09/19"
"阿拉伯市場","711.68","0.20","17.69","09/19"

