"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15480.19","-148.78","-0.95","12/04"
"東證一部","1515.50","-16.66","-1.09","12/04"
"東證二部","3366.88","-16.34","-0.48","12/04"
"JASDAQ","75.39","-0.05","-0.07","12/04"
"上海綜合","4915.89","47.28","0.97","12/04"
"上海A股","5158.36","50.30","0.98","12/04"
"上海B股","346.86","-5.53","-1.57","12/04"
"滬深300","4829.21","56.54","1.18","12/04"
"香港恆生","28879.59","221.17","0.77","12/04"
"香港國企","17195.09","34.69","0.20","12/04"
"香港紅籌","6310.69","50.59","0.81","12/04"
"台灣加權","8651.28","67.44","0.79","12/04"
"台灣店頭","161.70","3.11","1.96","12/04"
"韓國指數","1917.83","15.40","0.81","12/04"
"新加坡","3527.87","6.31","0.18","12/04"
"馬來西亞","1415.81","-3.53","-0.25","12/04"
"菲律賓","3644.45","17.57","0.48","12/04"
"印尼股市","2752.94","26.02","0.95","12/04"
"越南股市","988.91","0.95","0.10","12/04"
"泰國股市","833.34","2.22","0.27","12/04"
"印度股市","19529.50","-73.91","-0.38","12/04"
"澳洲股市","6565.30","-23.50","-0.36","10:07"
"紐西蘭","4049.33","-4.52","-0.11","07:46"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2204.42","3.67","0.17","12/04"
"英國指數","6315.20","-71.40","-1.12","12/04"
"法國指數","5547.21","-82.25","-1.46","12/04"
"德國指數","7808.94","-28.32","-0.36","12/04"
"道瓊歐洲","4339.10","-32.57","-0.75","12/04"
"土耳其","54013.30","-306.74","-0.56","12/04"
"匈牙利","25398.94","75.63","0.30","12/04"
"奧地利","4369.65","-95.28","-2.13","12/04"
"波蘭股市","56514.37","101.55","0.18","12/04"
"捷克股市","1756.60","-10.30","-0.58","12/04"
"盧森堡","2307.01","-42.85","-1.82","12/04"
"義大利","29453.00","-279.00","-0.94","16:43"
"西班牙","1704.16","-2.80","-0.16","12/04"
"瑞士股市","8645.04","-61.18","-0.70","12/04"
"瑞典股市","1081.22","-20.97","-1.90","12/04"
"芬蘭股市","11587.03","-327.50","-2.75","12/04"
"挪威股市","410.59","-6.60","-1.58","12/04"
"以色列","1183.95","-5.57","-0.47","12/04"
"埃及股市","87903.39","1096.11","1.26","12/04"
"南非股市","27228.73","-395.05","-1.43","12/04"
"摩洛哥","25597.93","-10.85","-0.04","12/04"
"約旦指數","7059.61","9.07","0.13","12/04"
"杜拜指數","5459.33","104.76","1.96","12/04"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13248.73","-65.84","-0.49","16:30"
"NASDAQ","2619.83","-17.30","-0.66","17:16"
"羅素2000","752.06","-7.91","-1.04","16:59"
"S&P 500","1462.79","-9.63","-0.65","16:59"
"費城金銀","170.59","-1.01","-0.59","12/04"
"DJ貴金屬","348.22","-1.98","-0.56","17:32"
"CBOE黃金","174.10","-1.20","-0.69","16:49"
"AMEX金蟲","405.86","-4.11","-1.00","16:41"
"AMEX能源","732.45","-6.82","-0.92","16:41"
"NYSE能源","14429.26","-108.21","-0.74","17:06"
"費城油業","287.15","-1.97","-0.68","12/04"
"AMEX石油","1422.72","-14.24","-0.99","16:41"
"費城半導","411.64","-3.34","-0.80","12/04"
"NSDQ金融","2885.39","-32.70","-1.12","17:16"
"NYSE金融","8481.51","-132.84","-1.54","17:06"
"NBI生技","852.83","-7.71","-0.90","17:16"
"AMEX生技","810.87","-8.13","-0.99","16:41"
"費城藥物","212.08","-0.38","-0.18","12/04"
"加拿大","13579.62","-77.55","-0.57","12/04"
"巴西指數","63481.53","281.68","0.45","12/04"
"墨西哥","29998.79","30.26","0.10","15:06"
"阿根廷","2186.94","-5.13","-0.23","12/04"
"智利","3154.88","-40.09","-1.25","12/04"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","10270.00","60.00","0.59","12/03"
"波海海峽航運","15422.00","65.00","0.42","12/03"
"波海巴拿馬航運","10056.00","89.00","0.89","12/03"
"VIX波動率","23.79","0.18","0.76","16:14"
"DJ交通運輸","4619.06","-3.11","-0.07","16:30"
"道瓊公用事業","542.34","4.82","0.90","16:30"
"歐洲公用事業","365.79","1.82","0.50","17:45"
"全球公用事業","8345.54","60.22","0.73","16:15"
"ISE水指數","85.83","-0.80","-0.92","16:44"
"道瓊水指數","735.82","-1.98","-0.27","15:57"
"NSDQ純淨優勢","574.16","-2.76","-0.48","16:44"
"純淨科技","1455.47","-9.39","-0.64","16:41"
"WH革新能源","264.53","-1.83","-0.69","16:41"
"WH乾淨能源","245.07","-0.86","-0.35","16:41"
"全球乾淨能源","3562.49","-15.37","-0.43","16:34"
"ISE替代能源","61.06","-0.04","-0.07","16:44"
"全球替代能源","3736.98","-39.03","-1.03","16:34"
"生物能源","613.19","6.61","1.09","16:34"
"AMEX環境服務","1043.78","0.29","0.03","16:41"
"歐洲環境控制","182.10","-2.61","-1.41","17:45"
"美國環境控制","102.89","-0.15","-0.15","16:15"
"KLD社會責任","126.87","-0.64","-0.50","16:44"
"Clvrt社會責任","87.24","-0.54","-0.61","16:00"
"ISE邪惡指數","129.28","-1.24","-0.95","16:44"
"MSCI世界能源","284.20","-0.13","-0.05","12/03"
"MSCI世界原料","296.49","-1.71","-0.57","12/03"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4209.18","-1.60","-0.04","12/04"
"Rogers能源","1226.68","11.10","0.91","12/3"
"Rogers金屬","2180.82","-32.56","-1.47","12/3"
"Rogers農產","1265.53","-2.77","-0.22","12/3"
"日本不動產","3281.45","-7.37","-0.22","15:44"
"東證REIT","1923.36","31.65","1.67","15:00"
"澳洲不動產","1827.69","-20.15","-1.09","18:14"
"新加坡不動產","1269.81","-8.61","-0.67","12/04"
"恆生地產","39769.40","265.24","0.67","16:14"
"亞洲REIT","167.43","2.09","1.26","15:25"
"英國不動產","1971.82","-72.74","-3.56","12/04"
"歐陸不動產","2340.41","-58.73","-2.45","12/04"
"歐洲不動產","2952.71","-82.37","-2.71","12/04"
"DJ權益REIT","262.37","-7.23","-2.68","12/04"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","340.08","0.16","0.05","12/04"
"MS商品指數","806.88","-5.32","-0.66","12/04"
"高盛商品指數","7046.58","-24.84","-0.35","12/04"
"高盛農產品","364.66","5.43","1.51","12/04"
"高盛家畜指數","225.74","-1.34","-0.59","12/04"
"高盛工業金屬","403.99","-5.89","-1.44","12/04"
"天然氣","540.95","-0.52","-0.10","12/04"
"AMEX航空","39.10","-0.62","-1.56","12/04"
"銀行","94.60","-1.57","-1.63","12/04"
"醫療服務","433.77","-4.23","-0.97","12/04"
"電腦科技","926.40","-1.31","-0.14","12/04"
"電腦硬體","239.14","-0.77","-0.32","12/04"
"保險","4071.30","-9.61","-0.24","12/04"
"美國紙業","133.47","-3.77","-2.75","12/04"
"零售業","437.47","5.28","1.22","12/04"
"掮客商指數","203.17","-5.71","-2.73","12/04"
"美元指數","75.68","-0.27","-0.36","12/04"
"歐元指數","147.59","0.89","0.61","12/04"
"日圓指數","90.98","0.37","0.41","12/04"
"澳幣指數","87.41","-0.69","-0.78","12/04"
"30年債券價格","118.06","0.03","0.03","12/04"
"30年債殖利率","43.46","-0.08","-0.18","12/04"
"10年期票利率","38.89","-0.06","-0.15","12/04"
"5年期票殖利率","32.77","-0.11","-0.33","12/04"
"3月期票殖利率","29.80","0.20","0.68","12/04"
"Put/Call比例","1.07","0.24","28.92","12/04"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","802.70","+0.80","+0.10","5:55"
"銀","14.34","+0.02","+0.14","5:55"
"白金","1471.00","0.00","0.00","1:25"
"鈀","349.00","0.00","0.00","17:56"
"銅","3.0027","-0.0503","-1.65","2:10"
"鎳","11.5236","-0.4740","-3.98","2:10"
"鋁","1.0975","+0.0011","+0.10","2:05"
"鋅","1.0910","-0.0439","-3.90","2:05"
"鉛","1.3039","-0.0449","-3.34","1:38"
"黃金期貨","807.600","12.900","1.62","2:38"
"銀期貨","14.465","0.255","1.79","2:33"
"銅期貨","302.000","-5.850","-1.90","2:19"
"天然氣期","7.143","-0.071","-0.98","5:24"
"布蘭特油期","89.530","-0.270","-0.30","4:11"
"WTI原油期","88.350","-0.960","-1.07","5:24"
"玉米期貨","411.250","7.750","1.92","3:15"
"小麥期貨","894.000","17.250","1.97","3:15"
"可可粉期","988.000","17.000","1.75","1:00"
"大豆期貨","1091.500","12.750","1.18","3:14"
"咖啡C期","130.600","0.650","0.50","4:14"
"十一號糖","9.740","0.030","0.31","4:14"
"二號棉期","63.400","-0.050","-0.08","4:14"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.4765","0.0097","0.66","4:53"
"英鎊/美元","2.0591","-0.0068","-0.33","4:53"
"美元/瑞士法郎","1.1165","-0.0108","-0.96","4:53"
"美元/俄盧布","24.3850","-0.0853","-0.35","4:53"
"美元/匈牙利幣","171.5600","-1.0200","-0.59","4:53"
"美元/土耳其幣","1.1841","0.0015","0.13","4:48"
"美元/南非幣","6.8230","0.0134","0.20","4:53"
"美元/日圓","109.7400","-0.7250","-0.66","4:53"
"美元/人民幣","7.4065","0.0040","0.05","1:49"
"美元/港幣","7.7898","-0.0002","-0.00","4:52"
"美元/台幣","32.3070","0.0055","0.02","15:18"
"美元/韓圜","924.2000","-0.4000","-0.04","4:34"
"美元/泰銖","30.5500","-0.2000","-0.65","4:14"
"美元/新元","1.4456","-0.0050","-0.34","4:53"
"美元/馬來幣","3.3420","-0.0130","-0.39","1:56"
"美元/印尼盾","9305.0000","-15.0000","-0.16","4:36"
"美元/印度盧比","39.4150","-0.0800","-0.20","18:57"
"澳幣/美元","0.8736","-0.0071","-0.81","4:53"
"紐幣/美元","0.7634","-0.0003","-0.04","4:53"
"美元/巴西幣","1.8111","0.0161","0.90","4:52"
"美元/墨披索","10.8870","-0.0168","-0.15","4:53"
"美元/加幣","1.0120","0.0129","1.29","4:53"

"MSCI 指數"
"MSCI","指數","單日","一個月","三個月","YTD"
"新興市場","1246.81","0.29","0.38","3.48","36.61"
"新興亞洲","521.25","0.65","0.89","1.54","40.32"
"新興東歐","370.84","0.76","0.14","9.83","19.85"
"新興拉美","4312.61","-0.78","-0.84","4.18","43.96"
"中國","89.10","0.14","0.25","0.98","71.14"
"印度","636.36","0.11","2.27","17.18","62.90"
"俄羅斯","1472.20","0.68","0.14","12.37","17.75"
"巴西","3724.26","-0.96","-1.07","8.56","68.87"
"台灣","299.00","0.74","0.36","-6.08","7.23"
"韓國","447.99","1.40","0.80","-2.34","33.06"
"泰國","256.55","0.27","-1.96","1.30","35.25"
"馬來西亞","393.50","0.10","2.11","7.36","36.33"
"印尼","700.67","2.25","4.61","21.46","55.95"
"菲律賓","361.44","0.60","3.36","6.80","37.32"
"土耳其","722.74","-0.99","-0.99","1.80","63.62"
"捷克","817.53","1.11","0.94","13.32","49.60"
"匈牙利","1110.15","0.94","-1.26","-8.41","10.68"
"波蘭","1537.44","0.97","0.40","4.18","25.67"
"以色列","256.02","-0.03","0.99","2.03","31.71"
"埃及","1205.02","1.47","3.30","16.33","45.32"
"墨西哥","6072.28","-0.11","0.25","-1.94","10.74"
"阿根廷","3040.04","-0.59","-0.91","-7.43","-1.43"

