"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18163.61","14.09","0.08","close"
"東證一部","1780.49","-7.90","-0.44","close"
"東證二部","4157.17","12.68","0.31","close"
"JASDAQ","83.06","-0.15","-0.18","close"
"上海綜合","4269.52","16.17","0.38","06/19"
"上海A股","4478.70","17.08","0.38","06/19"
"上海B股","304.61","0.18","0.06","06/19"
"香港恆生","21582.89","565.84","2.69","06/18"
"香港國企","11866.71","422.80","3.69","06/18"
"香港紅籌","4001.30","194.20","5.10","06/18"
"台灣指數","8573.64","122.92","1.46","06/15"
"韓國指數","1807.85","0.97","0.05","18:03"
"新加坡","3629.55","5.76","0.16","17:05"
"馬來西亞","1376.79","4.51","0.33","17:00"
"菲律賓","3667.14","-13.41","-0.36","12:11"
"印尼股市","2142.19","15.69","0.74","17:09"
"越南股市","1049.58","5.59","0.54","14:35"
"泰國股市","763.78","-2.42","-0.32","17:01"
"印度股市","14295.50","215.36","1.53","16:28"
"斯里蘭卡","2606.17","11.67","0.45","14:16"
"巴基斯坦","9494.51","-37.07","-0.39","13:16"
"澳洲股市","6393.40","28.10","0.44","17:47"
"紐西蘭","4310.12","6.94","0.16","14:34"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1886.84","-9.83","-0.52","06/19"
"英國指數","6650.20","-53.30","-0.80","06/19"
"法國指數","6071.67","-15.48","-0.25","06/19"
"德國指數","8033.52","-2.60","-0.03","06/19"
"道瓊歐洲","4527.22","-3.00","-0.07","06/19"
"土耳其","46231.77","-135.82","-0.29","06/19"
"匈牙利","26565.78","-116.37","-0.44","06/19"
"奧地利","4923.29","-22.05","-0.45","06/19"
"波蘭股市","65473.80","154.72","0.24","06/19"
"捷克股市","1838.50","-10.20","-0.55","06/19"
"盧森堡","2553.01","-10.26","-0.40","06/19"
"義大利","33461.00","95.00","0.28","16:43"
"西班牙","1652.82","-9.65","-0.58","06/19"
"瑞士股市","9333.40","-32.33","-0.34","06/19"
"瑞典股市","1276.61","-11.48","-0.89","06/19"
"芬蘭股市","11549.70","-23.86","-0.21","06/19"
"挪威股市","423.13","-0.11","-0.03","06/19"
"以色列","1124.75","-1.63","-0.14","06/19"
"埃及股市","70110.23","-797.71","-1.12","06/19"
"南非股市","26423.50","-70.59","-0.27","06/19"
"摩洛哥","24283.55","23.38","0.10","06/19"
"約旦指數","5820.25","-12.37","-0.21","06/19"
"杜拜指數","4521.36","17.87","0.40","06/19"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13635.42","22.44","0.17","16:30"
"NASDAQ","2626.76","0.16","0.01","17:17"
"羅素2000","848.34","2.06","0.24","17:00"
"S&P 500","1533.70","2.65","0.17","17:00"
"DJ貴金屬","284.47","2.22","0.79","17:29"
"CBOE黃金","146.35","1.67","1.15","16:49"
"AMEX金蟲","340.97","4.95","1.47","17:05"
"費城金銀","141.17","1.01","0.72","06/19"
"費城油業","268.30","1.41","0.53","06/19"
"AMEX石油","1433.16","-5.43","-0.38","17:05"
"NYSE能源","13991.04","5.43","0.04","17:05"
"AMEX能源","712.60","-1.36","-0.19","17:05"
"費城半導","500.81","-2.36","-0.47","06/19"
"NSDQ金融","3246.96","3.44","0.11","17:17"
"NYSE金融","9881.16","31.61","0.32","17:05"
"NBI生技","825.47","-1.52","-0.18","17:17"
"AMEX生技","800.58","-0.95","-0.12","17:05"
"費城藥物","211.18","0.49","0.23","06/19"
"加拿大","14119.49","-56.93","-0.40","06/19"
"巴西指數","54643.72","-86.72","-0.16","06/19"
"墨西哥","32064.99","-153.18","-0.47","15:05"
"阿根廷","2239.69","23.11","1.04","06/19"
"智利","3409.45","46.91","1.40","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5132.50","-3.25","-0.06","16:30"
"DJ建商","588.81","1.03","0.17","17:22"
"S&P建商","707.85","0.56","0.08","17:00"
"道瓊公用事業","503.10","0.29","0.06","16:30"
"歐洲公用事業","312.34","-1.04","-0.33","06/19"
"全球公用事業","7389.66","-11.22","-0.15","06/19"
"ISE水指數","85.16","0.40","0.47","17:00"
"道瓊水指數","746.06","12.89","1.76","17:22"
"NSDQ純淨優勢","497.64","1.98","0.40","17:17"
"純淨科技","1287.52","10.06","0.79","17:05"
"WH革新能源","275.34","0.16","0.06","17:05"
"WH乾淨能源","212.08","2.01","0.96","17:05"
"全球乾淨能源","2882.12","-14.90","-0.51","17:04"
"ISE替代能源","54.68","0.05","0.09","17:00"
"全球替代能源","2970.84","1.74","0.06","18:51"
"生物能源","723.85","-0.56","-0.08","18:51"
"AMEX環境服務","1014.82","2.92","0.29","17:05"
"亞太環境控制","167.43","0.64","0.38","07:50"
"歐洲環境控制","194.68","-0.76","-0.39","06/19"
"美國環境控制","108.38","0.68","0.63","06/19"
"KLD社會責任","133.07","0.17","0.13","17:34"
"KLD社會400","544.45","0.22","0.04","06/19"
"Clvrt社會責任","91.34","0.14","0.15","17:29"
"ISE邪惡指數","126.32","-0.31","-0.24","17:00"
"MSCI世界能源","276.48","0.09","0.03","06/19"
"MSCI世界原料","279.34","0.83","0.30","06/19"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","4173.60","2.89","0.07","06/19"
"東證REIT","2408.97","-3.78","-0.16","06/19"
"澳洲不動產","1903.48","20.84","1.11","06/19"
"新加坡不動產","1627.69","-6.07","-0.37","06:54"
"恆生地產","25336.11","178.42","0.71","06/18"
"亞洲REIT","187.53","-0.11","-0.06","07:50"
"英國不動產","2748.25","-0.99","-0.04","22:54"
"歐陸不動產","3003.60","-8.51","-0.28","22:54"
"歐洲不動產","3660.67","0.95","0.03","22:54"
"DJ權益REIT","303.81","1.08","0.36","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","317.82","-3.08","-0.96","06/19"
"MS商品指數","769.71","0.21","0.03","06/19"
"高盛商品指數","6100.10","32.10","0.53","06/18"
"高盛農產品","302.65","0.64","0.21","06/18"
"高盛家畜指數","234.35","0.04","0.01","06/18"
"高盛工業金屬","479.87","-5.66","-1.17","06/18"
"天然氣","531.92","-1.20","-0.23","06/19"
"AMEX航空","50.06","1.02","2.08","06/19"
"銀行","117.31","0.52","0.45","06/19"
"醫療服務","506.96","1.12","0.22","06/19"
"電腦科技","872.29","-0.02","-0.00","06/19"
"電腦硬體","241.94","1.15","0.48","06/19"
"保險","4361.31","33.61","0.78","06/19"
"美國紙業","177.35","1.36","0.77","06/19"
"零售業","518.24","-2.17","-0.42","06/19"
"掮客商指數","264.05","-0.72","-0.27","06/19"
"美元指數","82.54","-0.17","-0.21","06/19"
"歐元指數","134.23","0.08","0.06","06/19"
"日圓指數","81.04","0.13","0.16","06/19"
"澳幣指數","84.67","0.36","0.43","06/19"
"30年債券價格","107.19","0.72","0.68","06/19"
"30年債殖利率","51.98","-0.54","-1.03","06/19"
"10年期票利率","50.86","-0.56","-1.09","06/19"
"5年期票殖利率","50.02","-0.61","-1.20","06/19"
"3月期票殖利率","45.15","1.05","2.38","06/19"
"Put/Call比例","0.92","0.00","0.00","06/19"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","662.10","+0.10","+0.02","5:13"
"銀","13.36","+0.05","+0.38","5:00"
"白金","1300.00","-4.00","-0.31","5:19"
"鈀","377.00","0.00","0.00","5:19"
"銅","3.4110","+0.0091","+0.27","3:51"
"鎳","17.6069","+0.0000","+0.00","2:10"
"鋁","1.2054","+0.0018","+0.15","2:10"
"鋅","1.6725","+0.0045","+0.27","2:12"
"鉛","1.0734","+0.0000","+0.00","2:10"
"黃金期貨","664.700","4.800","0.73","1:38"
"銀期貨","13.325","0.090","0.68","1:31"
"銅期貨","7593.000","39.000","0.52","06/18"
"天然氣期","7.519","-0.171","-2.22","2:44"
"布蘭特油期","71.670","-0.510","-0.71","5:14"
"WTI原油期","69.100","0.010","0.01","2:51"
"玉米期貨","403.500","-20.000","-4.72","06/19"
"小麥期貨","597.000","-20.500","-3.32","2:15"
"可可粉期","1950.000","-14.000","-0.71","0:11"
"大豆期貨","864.000","-25.000","-2.81","06/19"
"咖啡C期","115.800","-1.250","-1.07","1:10"
"十一號糖","9.440","-0.120","-1.26","1:22"
"二號棉期","59.100","-0.080","-0.14","2:27"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3424","0.0010","0.07","4:53"
"英鎊/美元","1.9888","0.0054","0.27","4:53"
"美元/瑞士法郎","1.2407","-0.0014","-0.11","4:53"
"美元/俄盧布","25.9330","-0.0032","-0.01","4:53"
"美元/匈牙利幣","185.6850","-0.6350","-0.34","4:52"
"美元/土耳其幣","1.3028","0.0020","0.16","4:45"
"美元/南非幣","7.0736","-0.0163","-0.23","4:52"
"美元/日圓","123.3500","-0.3200","-0.26","4:53"
"美元/人民幣","7.6200","-0.0075","-0.10","4:12"
"美元/港幣","7.8184","0.0010","0.01","4:53"
"美元/台幣","33.1500","-0.0300","-0.09","2:21"
"美元/韓圜","925.0000","-3.4000","-0.37","3:36"
"美元/泰銖","32.1950","-0.2950","-0.91","4:03"
"美元/新元","1.5370","0.0002","0.01","4:53"
"美元/馬來幣","3.4375","0.0150","0.44","1:52"
"美元/印尼盾","8870.0000","-10.0000","-0.11","3:36"
"美元/印度盧比","40.7300","0.0550","0.14","22:25"
"澳幣/美元","0.8464","0.0037","0.44","4:53"
"紐幣/美元","0.7582","0.0044","0.59","4:53"
"美元/巴西幣","1.9058","-0.0012","-0.06","4:53"
"美元/墨披索","10.7390","-0.0420","-0.39","4:53"
"美元/加幣","1.0617","-0.0094","-0.88","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","325.22","0.09","14.62","06/19"
"中國","61.54","0.02","18.21","06/19"
