"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17159.90","94.86","0.56","16:00"
"東證一部","1660.06","3.15","0.19","15:01"
"東證二部","3685.92","31.83","0.87","15:01"
"JASDAQ","78.07","0.30","0.39","15:00"
"上海綜合","5715.89","23.14","0.41","15:15"
"上海A股","6000.46","24.47","0.41","15:15"
"上海B股","368.34","-0.14","-0.04","15:15"
"香港恆生","28228.04","457.75","1.65","16:01"
"香港國企","17840.71","328.89","1.88","16:01"
"香港紅籌","5883.68","56.56","0.97","16:02"
"台灣加權","9639.83","-77.34","-0.80","13:46"
"台灣店頭","192.44","-1.86","-0.96","13:46"
"韓國指數","2014.13","1.31","0.07","18:03"
"新加坡","3865.75","45.44","1.19","17:05"
"馬來西亞","1369.39","5.25","0.38","17:00"
"菲律賓","3789.80","-83.70","-2.16","10:30"
"印尼股市","2546.61","22.91","0.91","17:09"
"越南股市","1097.36","12.49","1.15","11:00"
"泰國股市","867.59","4.43","0.51","17:01"
"印度股市","18280.24","788.85","4.51","17:13"
"斯里蘭卡","2560.03","-12.74","-0.50","14:21"
"澳洲股市","6687.70","20.50","0.31","17:47"
"紐西蘭","4280.24","-15.01","-0.35","13:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2141.79","11.59","0.54","10/09"
"英國指數","6615.40","74.50","1.14","10/09"
"法國指數","5861.93","32.53","0.56","10/09"
"德國指數","7980.44","6.07","0.08","10/09"
"道瓊歐洲","4447.58","11.71","0.26","10/09"
"土耳其","57910.57","1631.48","2.90","10/09"
"匈牙利","27704.10","-175.00","-0.63","10/09"
"奧地利","4786.03","0.55","0.01","10/09"
"波蘭股市","63068.13","1315.15","2.13","10/09"
"捷克股市","1883.40","-12.70","-0.67","10/09"
"盧森堡","2551.15","8.84","0.35","10/09"
"義大利","31925.00","305.00","0.96","16:43"
"西班牙","1626.89","3.87","0.24","10/09"
"瑞士股市","9137.82","40.78","0.45","10/09"
"瑞典股市","1258.59","6.80","0.54","10/09"
"芬蘭股市","12077.64","19.96","0.17","10/09"
"挪威股市","415.12","1.07","0.26","10/09"
"以色列","1187.12","12.72","1.08","10/09"
"埃及股市","78303.77","219.06","0.28","10/09"
"南非股市","28168.97","155.56","0.56","10/09"
"摩洛哥","26547.94","157.18","0.60","10/09"
"約旦指數","6248.56","40.50","0.65","10/09"
"杜拜指數","4477.85","43.77","0.99","10/09"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","14164.53","120.80","0.86","16:30"
"NASDAQ","2803.91","16.54","0.59","17:16"
"羅素2000","845.72","5.58","0.66","16:59"
"S&P 500","1565.15","12.57","0.81","16:59"
"費城金銀","173.44","4.88","2.90","10/09"
"DJ貴金屬","360.10","10.16","2.90","17:28"
"CBOE黃金","171.11","3.73","2.23","16:49"
"AMEX金蟲","398.39","10.16","2.62","16:40"
"AMEX能源","760.42","13.47","1.80","16:40"
