"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"紐西蘭","2778.55","-28.79","-1.03%","10/24"
"澳洲股市","3768.30","-63.30","-1.65%","16:47"
"日經225","7162.90","-486.18","-6.36%","16:00"
"東證一部","746.46","-59.65","-7.40%","15:00"
"東證二部","1898.01","-54.95","-2.81%","15:00"
"JASDAQ","41.71","-0.17","-0.41%","15:00"
"韓國指數","946.45","7.70","0.82%","18:03"
"台灣加權","4366.87","-212.75","-4.65%","13:46"
"台灣店頭","66.37","-3.40","-4.87%","13:46"
"上海綜合","1723.35","-116.27","-6.32%","15:15"
"上海A股","1810.43","-121.94","-6.31%","15:15"
"上海B股","90.75","-9.19","-9.19%","15:15"
"深圳A股","497.34","-34.38","-6.47%","15:00"
"深圳B股","225.60","-19.42","-7.93%","15:00"
"滬深300","1654.67","-126.93","-7.12%","15:01"
"深證成指","5734.81","-424.14","-6.89%","15:00"
"香港恆生","11015.84","-1602.54","-12.70%","16:10"
"香港國企","4990.08","-812.63","-14.00%","16:10"
"香港紅籌","2311.45","-225.18","-8.88%","16:10"
"新加坡","1600.28","-145.39","-8.33%","10/24"
"龍籌股","46.85","-0.00","0.00%","10/24"
"越南股市","329.28","-15.83","-4.59%","11:01"
"泰國股市","387.43","-45.44","-10.50%","17:01"
"菲律賓","1713.83","-239.66","-12.27%","12:11"
"馬來西亞","859.11","-32.21","-3.61%","10/24"
"印尼股市","1166.41","-78.46","-6.30%","17:09"
"印度股市","8509.56","-191.51","-2.20%","17:55"
"巴基斯坦","6639.06","0.28","0.00%","12:15"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","549.43","-87.11","-13.68%","10/24"
"英國指數","3852.59","-30.77","-0.79%","10/27"
"法國指數","3067.35","-126.44","-3.96%","10/27"
"德國指數","4334.64","38.97","0.91%","10/27"
"土耳其","24336.73","160.05","0.66%","10/27"
"匈牙利","10751.23","-1164.80","-9.78%","10/27"
"奧地利","1675.89","-180.94","-9.74%","10/27"
"波蘭股市","25278.60","-12.79","-0.05%","10/27"
"捷克股市","699.80","-51.50","-6.85%","10/27"
"瑞典股市","575.71","-18.16","-3.06%","10/27"
