"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17556.87","157.29","0.90","close"
"東證一部","1710.67","14.98","0.88","close"
"東證二部","3942.45","5.06","0.13","close"
"JASDAQ","77.96","0.01","0.01","close"
"上海綜合","4072.23","41.97","1.04","05/21"
"上海A股","4262.70","43.78","1.04","05/21"
"上海B股","365.65","4.98","1.38","05/21"
"香港恆生","20927.75","0.00","0.00","05/21"
"香港國企","10885.51","0.00","0.00","05/21"
"香港紅籌","3650.20","0.00","0.00","05/21"
"台灣指數","8141.59","107.45","1.34","05/21"
"韓國指數","1628.20","15.95","0.99","05/21"
"新加坡","3514.49","2.09","0.06","05/21"
"馬來西亞","1347.17","-9.67","-0.71","05/21"
"菲律賓","3466.34","17.16","0.50","05/21"
"印尼股市","2071.27","7.51","0.36","05/21"
"越南股市","1085.41","0.00","0.00","05/21"
"泰國股市","728.22","-0.54","-0.07","05/21"
"印度股市","14418.60","115.19","0.81","05/21"
"澳洲股市","6372.50","0.00","0.00","18:07"
"東證REIT","2599.68","-3.14","-0.12","05/21"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6636.80","-4.10","-0.06","05/21"
"法國指數","6089.91","-11.23","-0.18","05/21"
"德國指數","7619.31","11.77","0.15","05/21"
"俄羅斯","1866.72","7.02","0.38","05/21"
"道瓊歐洲","4465.54","-15.27","-0.34","05/21"
"土耳其","46209.06","135.77","0.29","05/21"
"匈牙利","25705.27","-174.91","-0.68","05/21"
"奧地利","4817.47","-1.35","-0.03","05/21"
"波蘭股市","61050.47","1098.21","1.83","05/21"
"捷克股市","1832.60","-3.40","-0.19","05/21"
"愛沙尼亞","917.82","-4.79","-0.52","05/21"
"盧森堡","2535.00","49.62","2.00","05/21"
"義大利","33930.00","-435.00","-1.27","10:43"
"西班牙","1659.63","-2.20","-0.13","05/21"
"瑞士股市","9405.27","-19.42","-0.21","05/21"
"瑞典股市","1263.30","-6.16","-0.49","05/21"
"芬蘭股市","11175.77","70.94","0.64","05/21"
"挪威股市","412.61","4.68","1.15","05/21"
"以色列","1100.55","-0.70","-0.06","05/21"
"埃及股市","66475.91","-326.23","-0.49","05/21"
"南非股市","25679.52","304.44","1.20","05/21"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13542.88","-13.65","-0.10","16:30"
"NASDAQ","2578.79","20.34","0.80","17:17"
"羅素2000","833.65","9.99","1.21","17:00"
"S&P 500","1525.10","2.35","0.15","17:00"
"費城金銀","138.36","1.61","1.18","05/21"
"費城油業","253.45","1.42","0.56","05/21"
"AMEX石油","1361.40","12.46","0.92","16:46"
"NYSE能源","13433.79","101.40","0.76","17:05"
"費城半導","490.86","-0.85","-0.17","05/21"
"NSDQ金融","3194.11","16.17","0.51","17:17"
"NYSE金融","9864.62","-14.32","-0.14","17:05"
"NBI生技","829.33","6.98","0.85","17:17"
"加拿大","14105.34","4.63","0.03","05/18"
"巴西指數","52423.45","345.77","0.66","05/21"
"墨西哥","30708.73","32.39","0.11","16:06"
"阿根廷","2209.08","22.69","1.04","05/21"
"智利","3257.23","41.04","1.28","05/18"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","664.10","0.00","0.00","5:15"
"銀","13.12","-0.01","-0.08","4:33"
"白金","1321.00","+2.00","+0.15","5:20"
"鈀","376.00","-2.00","-0.53","4:59"
"銅","3.5252","+0.0045","+0.13","2:28"
"鎳","24.3231","-0.0227","-0.09","2:24"
"鋁","1.2813","-0.0014","-0.11","2:21"
"鋅","1.7110","+0.0023","+0.13","2:23"
"鉛","0.9888","+0.0045","+0.47","2:22"
"黃金期貨","663.800","1.800","00.27","1:44"
"銀期貨","13.130","0.127","00.98","1:34"
"銅期貨","7315.000","25.000","00.34","05/18"
"天然氣期","7.913","-0.031","-00.39","05/21"
"WTI原油期","66.270","1.330","02.05","05/21"
"玉米期貨","380.250","13.750","03.75","05/21"
"小麥期貨","479.500","8.250","01.75","2:15"
"可可粉期","1949.000","2.000","00.10","0:19"
"大豆期貨","800.500","8.000","01.01","05/21"
"咖啡C期","112.000","0.200","00.18","0:59"
"十一號糖","8.870","0.240","02.78","1:15"
"二號棉期","50.540","0.780","01.57","2:22"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3470","-0.0039","-0.2876","4:53"
"英鎊/美元","1.9717","-0.0032","-0.1605","4:53"
"美元/瑞士法郎","1.2305","0.0031","0.2505","4:53"
"美元/俄盧布","25.8740","0.0489","0.1894","4:53"
"美元/匈牙利幣","184.6500","-0.9100","-0.4904","4:53"
"美元/土耳其幣","1.3200","-0.0072","-0.5425","4:49"
"美元/南非幣","7.0076","-0.0033","-0.0471","4:53"
"美元/日圓","121.4650","0.3450","0.2848","4:53"
"美元/人民幣","7.6640","-0.0055","-0.0717","1:22"
"美元/港幣","7.8216","0.0037","0.0473","4:51"
"美元/台幣","33.3850","0.0300","0.0900","2:58"
"美元/韓圜","930.1000","-4.0000","-0.4282","2:34"
"美元/泰銖","33.0900","0.1600","0.4859","4:38"
"美元/新元","1.5272","0.0020","0.1278","4:53"
"美元/馬來幣","3.3900","-0.0025","-0.0737","3:22"
"美元/印尼盾","8756.5000","-63.5000","-0.7200","4:01"
"美元/印度盧比","40.6650","-0.0500","-0.1228","19:57"
"澳幣/美元","0.8222","-0.0010","-0.1245","4:53"
"紐幣/美元","0.7300","-0.0006","-0.0787","4:53"
"美元/巴西幣","1.9391","-0.0189","-0.9653","4:53"
"美元/墨披索","10.7700","-0.0305","-0.2824","4:53"
"美元/加幣","1.0852","-0.0035","-0.3242","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","310.152","0.753%","9.311","5/21"
"中國","56.930","0.41%","9.35","5/21"
"印度","445.875","1.062%","14.141","5/21"
"俄羅斯","1153.510","0.042%","-7.74","5/21"
"巴西","2747.612","1.507%","24.584","5/21"
"新興市場","1014.060","0.831%","11.112","5/21"
"新興亞洲","408.245","0.93%","9.902","5/21"
"新興東歐","300.282","0.269%","-2.956","5/21"
"新興拉美","3633.114","1.034%","21.279","5/21"
"世界","398.892","0.116%","8.458","5/21"
"歐洲","581.593","-0.37%","9.415","5/21"
"遠東ex日本","465.492","0.707%","9.368","5/21"
"中華","310.353","0.238%","7.244","5/21"
"歐洲小型","338.427","0.096%","12.743","5/21"
"日本小型","99.816","0.645%","-2.232","5/21"
"美國小型","319.963","1.276%","6.947","5/21"
"世界小型","257.721","0.703%","9.031","5/21"
"日本","3214.882","0.575%","0.206","5/21"
"香港","7582.396","0.01%","4.587","5/21"

