"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13893.31","203.12","1.48","close"
"東證一部","1368.25","24.07","1.79","close"
"東證二部","2987.86","-10.04","-0.33","close"
"JASDAQ","64.66","-0.44","-0.68","close"
"上海綜合","3375.41","10.86","0.32","close"
"上海A股","3541.75","11.17","0.32","close"
"上海B股","240.30","4.12","1.74","close"
"深圳A股","1082.32","9.59","0.89","close"
"深圳B股","541.93","13.39","2.53","close"
"滬深300","3576.20","16.98","0.48","close"
"香港恆生","24282.04","154.73","0.64","16:11"
"香港國企","13330.08","108.80","0.82","16:11"
"香港紅籌","5358.06","58.79","1.11","16:11"
"台灣加權","8778.39","70.56","0.81","close"
"台灣店頭","150.33","0.22","0.15","close"
"韓國指數","1825.23","24.65","1.37","18:03"
"越南股市","420.51","0.00","0.00","08:54"
"泰國股市","855.60","-1.20","-0.14","17:01"
"菲律賓","2855.98","15.46","0.54","12:11"
"馬來西亞","1274.24","0.87","0.07","17:00"
"印尼股市","2397.00","-22.73","-0.94","17:09"
"印度股市","16275.59","-72.91","-0.45","16:28"
"孟加拉","3101.83","-31.66","-1.01","20:50"
"巴基斯坦","9180.23","160.93","1.78","13:15"
"澳洲股市","5818.40","10.90","0.19","17:47"
"紐西蘭","3551.34","-22.41","-0.63","14:31"
"新加坡","3115.35","12.05","0.39","17:10"
"龍籌股","159.14","2.05","1.30","05/27"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2390.60","-45.96","-1.89","05/27"
"英國指數","6058.50","-28.80","-0.47","05/27"
"法國指數","4906.56","-31.28","-0.63","05/27"
"德國指數","6958.66","4.82","0.07","05/27"
"土耳其","40189.29","749.94","1.90","05/27"
"匈牙利","22485.21","276.74","1.25","05/27"
"奧地利","4333.88","-11.00","-0.25","05/27"
"波蘭股市","46582.82","-37.21","-0.08","05/27"
"捷克股市","1644.80","-13.10","-0.79","05/27"
"瑞典股市","993.00","-4.56","-0.46","05/27"
"芬蘭股市","9551.47","-38.88","-0.41","05/27"
"挪威股市","432.60","-10.05","-2.27","05/27"
"希臘指數","4003.79","-18.06","-0.45","05/27"
"義大利","25230.00","-84.00","-0.33","16:43"
"盧森堡","2261.36","-18.82","-0.83","05/27"
"荷蘭","473.84","-4.45","-0.93","05/27"
"冰島","4809.20","26.61","0.56","05/27"
"丹麥","448.63","-1.52","-0.34","05/27"
"瑞士股市","7417.97","54.07","0.73","05/27"
"西班牙","1447.51","-12.39","-0.85","05/27"
"葡萄牙","3505.72","-32.93","-0.93","05/27"
"愛爾蘭","6108.20","-6.06","-0.10","05/27"
"以色列","1103.47","14.81","1.36","05/27"
"埃及股市","94685.62","1068.34","1.14","05/27"
"南非股市","30536.33","-265.05","-0.86","05/27"
"摩洛哥","29270.11","-226.88","-0.77","05/27"
"約旦指數","9077.09","-11.01","-0.12","05/27"
"杜拜指數","5649.75","13.10","0.23","05/27"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12548.35","68.72","0.55","05/27"
"NASDAQ","2481.24","36.57","1.50","05/27"
