"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18053.38","12.45","0.07","close"
"東證一部","1779.72","1.22","0.07","close"
"東證二部","4101.32","-2.48","-0.06","close"
"JASDAQ","81.13","-0.08","-0.10","close"
"上海綜合","3890.80","114.48","3.03","06/07"
"上海A股","4080.27","120.63","3.05","06/07"
"上海B股","287.32","3.58","1.26","06/07"
"香港恆生","20800.16","-18.45","-0.09","06/07"
"香港國企","10956.67","-72.04","-0.65","06/07"
"香港紅籌","3690.10","10.68","0.29","06/07"
"台灣指數","8355.26","40.58","0.49","13:46"
"韓國指數","1753.04","10.85","0.62","18:04"
"新加坡","3546.33","-17.42","-0.49","17:05"
"馬來西亞","1364.41","-7.97","-0.58","17:00"
"菲律賓","3528.79","-41.68","-1.17","12:11"
"印尼股市","2093.81","-8.63","-0.41","17:09"
"越南股市","1060.02","14.73","1.41","14:44"
"泰國股市","758.83","-0.59","-0.08","17:01"
"印度股市","14186.18","-69.75","-0.49","16:28"
"澳洲股市","6338.20","-29.20","-0.46","17:47"
"日本不動產","4354.24","-68.45","-1.55","15:44"
"東證REIT","2452.82","-83.61","-3.30","15:01"
"澳洲不動產","1965.95","-22.93","-1.15","19:14"
"新加坡不動產","1602.37","0.67","0.04","06/06"
"恆生地產","25223.40","-26.19","-0.10","17:01"
"亞洲REIT","192.12","-4.60","-2.34","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1803.59","-20.04","-1.10","06/07"
"英國指數","6505.10","-17.60","-0.27","06/07"
"法國指數","5890.49","-87.38","-1.46","6/7"
"德國指數","7618.61","-111.44","-1.44","06/07"
"道瓊歐洲","4381.45","-55.84","-1.26","06/07"
"土耳其","44843.86","-1017.15","-2.22","6/7"
"匈牙利","26435.34","-82.59","-0.31","06/07"
"奧地利","4780.61","-91.70","-1.88","06/06"
"波蘭股市","63527.02","-1095.66","-1.70","6/6"
"捷克股市","1840.70","2.20","0.12","06/07"
"愛沙尼亞","906.70","-0.84","-0.09","06/07"
"拉托維亞","665.62","-4.41","-0.66","6/7"
"立陶宛","500.24","1.09","0.22","06/07"
"盧森堡","2487.70","-42.39","-1.68","06/07"
"義大利","32773.00","-295.00","-0.89","16:43"
"西班牙","1625.70","-21.58","-1.31","06/07"
"瑞士股市","9152.08","-125.41","-1.35","06/07"
"瑞典股市","1232.80","-48.24","-3.77","6/7"
"芬蘭股市","11221.20","-145.48","-1.28","06/07"
"挪威股市","404.04","-3.37","-0.83","06/07"
"英國不動產","2672.50","-76.30","-2.78","22:13"
"歐陸不動產","3031.48","-70.79","-2.28","22:13"
"歐洲不動產","3636.62","-107.57","-2.87","22:13"
"以色列","1111.01","-11.43","-1.02","6/7"
"埃及股市","68743.30","-936.73","-1.34","6/7"
"南非股市","25649.54","18.31","0.07","06/07"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13266.73","-198.94","-1.48","16:30"
"NASDAQ","2541.38","-45.80","-1.77","17:17"
"羅素2000","825.32","-15.89","-1.89","16:59"
"S&P 500","1490.72","-26.66","-1.76","16:59"
"DJ公用事業","487.46","-16.45","-3.26","16:30"
"DJ交通運輸","5034.91","-124.07","-2.40","16:30"
"DJ貴金屬","269.68","-9.01","-3.23","17:28"
"CBOE黃金","139.42","-4.67","-3.24","16:49"
"AMEX金蟲","325.36","-11.16","-3.32","17:34"
"費城金銀","134.50","-4.70","-3.38","6/7"
"費城油業","248.70","-5.17","-2.04","06/07"
"AMEX石油","1357.59","-19.02","-1.38","17:34"
"NYSE能源","13221.13","-228.39","-1.70","17:05"
"AMEX能源","675.26","-13.27","-1.93","17:34"
"費城半導","473.66","-8.09","-1.68","06/07"
