"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17170.60","141.32","0.83","8/9"
"東證一部","1683.81","14.77","0.88","8/9"
"東證二部","3972.23","-23.39","-0.59","8/9"
"JASDAQ","76.00","0.65","0.86","8/9"
"上海綜合","4754.10","90.94","1.95","08/09"
"上海A股","4989.19","95.61","1.95","08/09"
"上海B股","320.41","4.57","1.45","08/09"
"香港恆生","22439.36","-97.31","-0.43","08/09"
"香港國企","12678.75","52.29","0.41","08/09"
"香港紅籌","4321.70","-16.72","-0.39","08/09"
"台灣加權","9182.60","83.14","0.91","13:46"
"台灣店頭","217.83","4.52","2.12","13:46"
"韓國指數","1908.68","5.27","0.28","18:04"
"新加坡","3413.17","111.16","3.37","08/08"
"馬來西亞","1313.39","6.22","0.48","17:00"
"菲律賓","3385.20","9.29","0.28","12:11"
"印尼股市","2241.40","-21.23","-0.94","17:09"
"越南股市","938.21","28.16","3.09","10:57"
"泰國股市","811.83","-19.81","-2.38","17:02"
"印度股市","15100.15","-207.83","-1.36","16:28"
"斯里蘭卡","2434.99","3.82","0.16","14:18"
"澳洲股市","6187.70","63.00","1.03","17:47"
"紐西蘭","4160.43","43.58","1.06","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1939.00","-48.25","-2.43","08/09"
"英國指數","6271.20","-122.70","-1.92","08/09"
"法國指數","5624.78","-124.51","-2.17","08/09"
"德國指數","7453.59","-152.35","-2.00","08/09"
"道瓊歐洲","4275.18","-89.04","-2.04","08/09"
"土耳其","49974.83","-2095.72","-4.03","08/09"
"匈牙利","28042.93","-477.61","-1.68","08/09"
"奧地利","4591.48","-69.69","-1.50","08/09"
"波蘭股市","60310.62","-991.78","-1.62","08/09"
"捷克股市","1774.60","-33.60","-1.86","08/09"
"盧森堡","2329.15","-43.69","-1.84","08/09"
"義大利","31193.00","-436.00","-1.38","08/09"
"西班牙","1632.69","-18.49","-1.12","08/09"
"瑞士股市","8805.32","-158.86","-1.77","08/09"
"瑞典股市","1209.93","-33.56","-2.70","08/09"
"芬蘭股市","11155.97","-177.91","-1.57","08/09"
"挪威股市","396.84","-14.06","-3.42","08/09"
"以色列","1072.41","-19.06","-1.75","08/09"
"埃及股市","72512.27","393.34","0.55","08/09"
"南非股市","25561.74","864.81","3.50","08/08"
"摩洛哥","25602.44","239.66","0.94","08/09"
"約旦指數","5697.79","-4.06","-0.07","08/09"
"杜拜指數","4285.83","11.97","0.28","08/09"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13270.68","-387.18","-2.83","16:30"
"NASDAQ","2556.49","-56.49","-2.16","17:16"
"羅素2000","784.87","-10.79","-1.36","16:59"
"S&P 500","1453.09","-44.40","-2.96","16:59"
"DJ貴金屬","291.45","-8.82","-2.94","17:29"
"CBOE黃金","145.38","-3.64","-2.44","16:49"
"AMEX金蟲","339.38","-7.88","-2.27","16:49"
"費城金銀","142.64","-4.28","-2.91","08/09"
"費城油業","257.56","-7.63","-2.88","08/09"
"AMEX石油","1305.03","-45.55","-3.37","16:49"
"NYSE能源","13211.60","-472.85","-3.46","17:05"
"AMEX能源","673.63","-21.95","-3.16","16:49"
"費城半導","502.16","-3.33","-0.66","08/09"
"NSDQ金融","2935.99","-86.59","-2.87","17:16"
"NYSE金融","8981.83","-327.42","-3.52","17:05"
"NBI生技","807.88","-12.78","-1.56","17:16"
"AMEX生技","771.69","-9.14","-1.17","16:49"
"費城藥物","202.60","-4.80","-2.31","08/09"
"加拿大","13478.01","-280.18","-2.04","08/09"
"巴西指數","53430.84","-1810.53","-3.28","08/09"
"墨西哥","29883.96","-777.91","-2.54","08/09"
"阿根廷","2087.68","-70.76","-3.28","08/09"
"智利","3230.31","-59.15","-1.80","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4970.93","-108.46","-2.13","16:07"
"DJ建商","508.48","4.21","0.83","16:04"
"S&P建商","618.38","0.24","0.04","16:20"
"道瓊公用事業","493.15","-13.58","-2.68","16:06"
"歐洲公用事業","308.28","-5.21","-1.66","17:45"
"全球公用事業","7229.69","-111.92","-1.52","16:08"
"ISE水指數","87.24","-1.49","-1.68","16:24"
"道瓊水指數","873.99","34.05","4.05","16:03"
"NSDQ純淨優勢","544.55","-5.39","-0.98","16:24"
"純淨科技","1379.27","4.09","0.30","16:24"
"WH革新能源","266.42","-4.52","-1.67","16:24"
"WH乾淨能源","246.78","1.03","0.42","16:24"
"全球乾淨能源","3007.91","-61.10","-1.99","16:14"
"ISE替代能源","57.68","-0.91","-1.55","16:24"
"全球替代能源","3197.68","-25.24","-0.78","16:23"
"生物能源","671.70","-4.02","-0.59","16:24"
"AMEX環境服務","982.93","-21.95","-2.18","16:24"
"亞太環境控制","162.36","3.60","2.27","17:30"
"歐洲環境控制","180.03","-4.69","-2.54","17:45"
"美國環境控制","101.46","-4.03","-3.82","16:15"
"KLD社會責任","127.02","-3.59","-2.75","16:23"
"KLD社會400","519.09","-14.69","-2.75","16:14"
"Clvrt社會責任","86.86","-2.46","-2.75","16:08"
"ISE邪惡指數","123.62","-2.81","-2.22","16:24"
"MSCI世界能源","269.90","5.89","2.23","8/8"
"MSCI世界原料","276.42","4.41","1.62","8/8"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3882.10","112.71","2.99","16:44"
"東證REIT","2210.02","71.55","3.35","16:00"
"澳洲不動產","1850.35","64.98","3.64","20:14"
"新加坡不動產","1432.02","27.25","1.94","08/08"
"恆生地產","25899.70","-277.59","-1.06","18:01"
"亞洲REIT","175.65","3.61","2.10","17:30"
"英國不動產","2519.09","-40.25","-1.57","17:36"
"歐陸不動產","2659.95","-54.82","-2.02","17:45"
"歐洲不動產","3363.66","-84.38","-2.45","17:45"
"DJ權益REIT","284.81","-1.61","-0.56","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","311.04","-2.01","-0.64","08/09"
"MS商品指數","730.05","-23.44","-3.11","08/09"
"高盛商品指數","6016.48","-12.29","-0.20","08/08"
"高盛農產品","301.52","6.66","2.26","08/08"
"高盛家畜指數","239.12","-1.04","-0.43","08/08"
"高盛工業金屬","458.73","-6.59","-1.42","08/08"
"天然氣","484.72","-15.53","-3.10","08/09"
"AMEX航空","46.65","0.00","0.00","08/09"
"銀行","105.76","-4.35","-3.95","08/09"
"醫療服務","442.03","-5.24","-1.17","08/09"
"電腦科技","869.07","-24.26","-2.72","08/09"
"電腦硬體","222.91","-7.67","-3.33","08/09"
"保險","3863.48","-113.18","-2.85","08/09"
"美國紙業","145.64","-7.23","-4.73","08/09"
"零售業","469.38","-18.54","-3.80","08/09"
"掮客商指數","223.01","-8.48","-3.66","08/09"
"美元指數","80.77","0.46","0.58","08/09"
"歐元指數","136.91","-1.12","-0.81","08/09"
"日圓指數","84.56","1.07","1.28","08/09"
"澳幣指數","85.13","-1.21","-1.40","08/09"
"30年債券價格","109.12","0.22","0.20","08/09"
"30年債殖利率","50.29","0.06","0.12","08/09"
"10年期票利率","47.90","-0.70","-1.44","08/09"
"5年期票殖利率","45.84","-1.08","-2.30","08/09"
"3月期票殖利率","47.20","-0.85","-1.77","08/09"
"Put/Call比例","1.16","0.15","14.85","08/09"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","662.40","+0.10","+0.02","5:13"
"銀","12.68","-0.04","-0.32","4:50"
"白金","1273.00","0.00","0.00","22:40"
"鈀","362.00","0.00","0.00","21:20"
"銅","3.5841","-0.0378","-1.04","0:45"
"鎳","12.3264","-0.9042","-6.86","23:28"
"鋁","1.1937","+0.0015","+0.13","1:05"
"鋅","1.5570","-0.0386","-2.43","23:55"
"鉛","1.3596","-0.0499","-3.56","0:11"
"黃金期貨","672.800","-13.500","-1.97","1:38"
"銀期貨","12.705","-0.465","-3.53","2:03"
"銅期貨","7705.000","-167.500","-2.13","08/08"
"天然氣期","6.586","0.366","5.88","2:56"
"布蘭特油期","70.210","-0.780","-1.10","3:02"
"WTI原油期","71.590","-0.560","-0.78","2:44"
"玉米期貨","348.750","-9.250","-2.58","08/09"
"小麥期貨","691.000","-10.000","-1.43","2:15"
"可可粉期","1852.000","-56.000","-2.94","0:40"
"大豆期貨","877.750","-0.250","-0.03","08/09"
"咖啡C期","119.500","1.000","0.84","1:10"
"十一號糖","9.830","0.010","0.10","1:12"
"二號棉期","62.420","-1.090","-1.72","2:31"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3678","0.0002","0.01","5:53"
"英鎊/美元","2.0234","0.0002","0.01","5:53"
"美元/瑞士法郎","1.1964","-0.0000","-0.00","5:53"
"美元/俄盧布","25.4610","-0.0015","-0.01","5:53"
"美元/匈牙利幣","183.2400","-0.4500","-0.24","5:53"
"美元/土耳其幣","1.2960","0.0000","0.00","08/09"
"美元/南非幣","7.1676","-0.0140","-0.19","5:45"
"美元/日圓","118.1250","-0.0400","-0.03","5:53"
"美元/人民幣","7.5763","0.0000","0.00","08/09"
"美元/港幣","7.8232","-0.0004","-0.00","5:40"
"美元/台幣","32.9300","0.0000","0.00","08/09"
"美元/韓圜","926.7500","0.2000","0.02","5:05"
"美元/泰銖","31.2500","0.2500","0.81","5:41"
"美元/新元","1.5182","-0.0006","-0.04","5:53"
"美元/馬來幣","3.4720","0.0000","0.00","08/09"
"美元/印尼盾","9350.0000","0.0000","0.00","08/09"
"美元/印度盧比","40.5700","0.0000","0.00","08/09"
"澳幣/美元","0.8495","-0.0002","-0.02","5:53"
"紐幣/美元","0.7512","-0.0008","-0.11","5:53"
"美元/巴西幣","1.9260","-0.0006","-0.03","5:38"
"美元/墨披索","11.0040","-0.0020","-0.02","5:52"
"美元/加幣","1.0574","-0.0006","-0.06","5:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","335.27","-2.07","18.16","08/09"
"中國","65.87","0.33","26.52","08/09"
"印度","464.53","-1.41","18.92","08/09"
"俄羅斯","1221.63","-2.71","-2.29","08/09"
"巴西","2859.05","-4.60","29.64","08/09"
"菲律賓","324.43","-0.08","23.25","08/09"
"墨西哥","6046.13","-3.09","10.26","08/09"
"新興市場","1079.36","-1.29","18.27","08/09"
"新興亞洲","454.12","0.17","22.25","08/09"
"新興東歐","315.89","-2.69","2.09","08/09"
"新興拉美","3669.02","-3.92","22.48","08/09"
"世界","389.71","-2.09","5.96","08/09"
"歐洲","565.85","-2.58","6.45","08/09"
"遠東ex日本","510.67","0.26","19.98","08/09"
"中華","343.40","0.13","18.66","08/09"
"歐洲小型","323.15","-2.39","7.66","08/09"
"日本小型","99.15","1.02","-2.88","08/09"
"美國小型","294.75","-1.58","-1.48","08/09"
"世界小型","244.96","-1.25","3.63","08/09"
"日本","3249.33","1.70","1.28","08/09"
"香港","7855.31","-0.17","8.35","08/09"
"阿拉伯市場","700.82","0.14","15.90","08/09"

