"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16044.72","120.33","0.76","12/11"
"東證一部","1567.02","8.51","0.55","12/11"
"東證二部","3393.75","6.38","0.19","12/11"
"JASDAQ","74.45","-0.14","-0.19","12/11"
"上海綜合","5175.08","13.16","0.25","12/11"
"上海A股","5430.71","13.98","0.26","12/11"
"上海B股","360.29","-1.34","-0.37","12/11"
"滬深300","5140.00","6.44","0.13","12/11"
"香港恆生","29226.84","725.74","2.55","12/11"
"香港國企","17497.77","310.49","1.81","12/11"
"香港紅籌","6366.17","168.57","2.72","12/11"
"台灣加權","8638.33","40.30","0.47","12/11"
"台灣店頭","159.62","-0.44","-0.27","12/11"
"韓國指數","1925.07","18.65","0.98","12/11"
"新加坡","3589.03","35.95","1.01","12/11"
"馬來西亞","1434.16","9.03","0.63","12/11"
"菲律賓","3672.38","-3.14","-0.09","12/11"
"印尼股市","2810.96","20.70","0.74","12/11"
"越南股市","941.04","-17.44","-1.82","12/11"
"泰國股市","840.45","-0.94","-0.11","12/11"
"印度股市","20290.89","360.21","1.81","12/11"
"澳洲股市","6669.30","-68.80","-1.02","10:07"
"紐西蘭","3981.44","-45.51","-1.13","07:47"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2342.64","12.19","0.52","12/11"
"英國指數","6536.90","-28.50","-0.43","12/11"
"法國指數","5724.76","-26.16","-0.45","12/11"
"德國指數","8009.42","-23.94","-0.30","12/11"
"道瓊歐洲","4449.95","-15.57","-0.35","12/11"
"土耳其","56271.27","-247.35","-0.44","12/11"
"匈牙利","26663.67","-91.66","-0.34","12/11"
"奧地利","4499.68","-18.16","-0.40","12/11"
"波蘭股市","58396.83","-398.21","-0.68","12/11"
"捷克股市","1839.40","-16.40","-0.88","12/11"
"盧森堡","2377.21","-20.06","-0.84","12/11"
"義大利","30129.00","-93.00","-0.31","16:43"
"西班牙","1720.99","5.46","0.32","12/11"
"瑞士股市","8855.86","-29.47","-0.33","12/11"
"瑞典股市","1131.58","0.68","0.06","12/11"
"芬蘭股市","11928.79","-12.42","-0.10","12/11"
"挪威股市","419.18","0.86","0.20","12/11"
"以色列","1224.57","0.48","0.04","12/11"
"埃及股市","86249.06","-1871.09","-2.12","12/11"
"南非股市","27735.46","-25.25","-0.09","12/11"
"摩洛哥","25285.22","-34.31","-0.14","12/11"
"約旦指數","7211.35","-87.55","-1.20","12/11"
"杜拜指數","5775.67","149.45","2.66","12/11"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13432.77","-294.26","-2.14","16:30"
"NASDAQ","2652.35","-66.60","-2.45","17:17"
"羅素2000","766.27","-24.93","-3.15","17:00"
"S&P 500","1477.65","-38.31","-2.53","17:00"
"費城金銀","169.92","-6.61","-3.74","12/11"
"DJ貴金屬","346.29","-13.91","-3.86","17:30"
"CBOE黃金","172.69","-5.84","-3.27","16:49"
"AMEX金蟲","404.33","-11.85","-2.85","16:42"
"AMEX能源","753.08","-15.65","-2.04","16:42"
"NYSE能源","14724.05","-292.28","-1.95","17:05"
"費城油業","292.48","-7.34","-2.45","12/11"
"AMEX石油","1453.64","-24.98","-1.69","16:42"
"費城半導","423.27","-8.98","-2.08","12/11"
"NSDQ金融","2894.64","-131.40","-4.34","17:17"
"NYSE金融","8581.23","-356.00","-3.98","17:05"
"NBI生技","851.71","-18.97","-2.18","17:17"
"AMEX生技","807.97","-19.78","-2.39","16:42"
"費城藥物","211.60","-2.87","-1.34","12/11"
"加拿大","13723.71","-216.65","-1.55","12/11"
"巴西指數","64512.26","-933.70","-1.43","12/11"
"墨西哥","30327.36","-855.39","-2.74","12/11"
"阿根廷","2230.43","-14.54","-0.65","12/11"
"智利","3165.71","-86.40","-2.66","12/11"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","9929.00","-63.00","-0.63","12/11"
"波海海峽航運","14625.00","-78.00","-0.53","12/11"
"波海巴拿馬航運","9574.00","-141.00","-1.45","12/11"
"VIX波動率","23.59","2.85","13.74","16:14"
"DJ交通運輸","4734.75","-166.36","-3.39","16:30"
"道瓊公用事業","539.83","-12.91","-2.34","16:30"
"歐洲公用事業","368.83","0.16","0.04","12/11"
"全球公用事業","8336.10","-86.88","-1.03","12/11"
"ISE水指數","87.54","-2.31","-2.57","17:00"
"道瓊水指數","736.81","-12.56","-1.68","17:23"
"NSDQ純淨優勢","606.19","-21.43","-3.41","17:17"
"純淨科技","1497.46","-55.67","-3.58","16:42"
"WH革新能源","267.19","-8.71","-3.16","16:42"
"WH乾淨能源","258.15","-9.72","-3.63","16:42"
"全球乾淨能源","3752.92","-100.93","-2.62","12/11"
"ISE替代能源","64.66","-1.72","-2.59","17:00"
"全球替代能源","3911.18","-6.49","-0.17","19:04"
"生物能源","637.13","-0.64","-0.10","19:04"
"AMEX環境服務","1036.57","-28.80","-2.70","16:42"
"歐洲環境控制","185.91","0.88","0.48","12/11"
"美國環境控制","103.16","-2.54","-2.40","12/11"
"KLD社會責任","127.74","-3.49","-2.66","17:37"
"Clvrt社會責任","88.06","-2.32","-2.57","17:29"
"ISE邪惡指數","129.29","-3.18","-2.40","17:00"
"MSCI世界能源","289.45","-3.75","-1.28","12/11"
"MSCI世界原料","303.03","-3.43","-1.12","12/11"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4270.18","40.55","0.96","14:30"
"Rogers能源","1210.88","-6.85","-0.56","12/10"
"Rogers金屬","2160.92","-14.39","-0.66","12/10"
"Rogers農產","1309.38","11.04","0.85","12/10"
"日本不動產","3399.80","16.97","0.50","15:44"
"東證REIT","1960.88","-6.98","-0.35","15:00"
"澳洲不動產","1902.55","20.27","1.08","18:14"
"新加坡不動產","1318.27","-14.06","-1.05","12/10"
"恆生地產","38756.44","1781.12","4.82","17:01"
