"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15764.97","-357.19","-2.22","9/10"
"東證一部","1525.22","-31.80","-2.04","9/10"
"東證二部","3637.84","-63.53","-1.72","9/10"
"JASDAQ","72.29","-0.93","-1.27","9/10"
"上海綜合","5355.29","78.11","1.48","09/10"
"上海A股","5622.79","82.07","1.48","09/10"
"上海B股","337.33","4.44","1.33","09/10"
"香港恆生","23999.70","17.09","0.07","09/10"
"香港國企","14410.94","-78.46","-0.54","09/10"
"香港紅籌","4754.20","6.51","0.14","09/10"
"台灣加權","8937.58","-80.50","-0.89","13:46"
"台灣店頭","195.64","-1.07","-0.54","13:46"
"韓國指數","1835.87","-49.03","-2.60","18:04"
"新加坡","3441.87","-47.10","-1.35","17:05"
"馬來西亞","1290.70","-14.20","-1.09","17:00"
"菲律賓","3281.08","-51.89","-1.56","12:11"
"印尼股市","2209.64","-30.26","-1.35","17:09"
"越南股市","927.14","-6.99","-0.75","11:22"
"泰國股市","796.85","-4.61","-0.58","17:01"
"印度股市","15596.83","6.41","0.04","16:28"
"斯里蘭卡","2544.24","-2.45","-0.10","14:18"
"澳洲股市","6209.60","-86.90","-1.38","17:47"
"紐西蘭","4142.89","-9.08","-0.22","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1898.26","0.07","0.00","09/10"
"英國指數","6134.10","-57.10","-0.92","09/10"
"法國指數","5386.43","-43.67","-0.80","09/10"
"德國指數","7375.44","-61.19","-0.82","09/10"
"道瓊歐洲","4136.45","-25.97","-0.62","09/10"
"土耳其","48548.93","-501.49","-1.02","09/10"
"匈牙利","26351.06","-242.66","-0.91","09/10"
"奧地利","4427.15","-59.94","-1.34","09/10"
"波蘭股市","58174.13","-1023.23","-1.73","09/10"
"捷克股市","1757.50","-4.90","-0.28","09/10"
"盧森堡","2332.38","-37.85","-1.60","09/10"
"義大利","30058.00","-135.00","-0.45","16:43"
"西班牙","1518.21","-15.85","-1.03","09/10"
"瑞士股市","8612.48","-63.65","-0.73","09/10"
"瑞典股市","1147.20","-12.75","-1.10","09/10"
"芬蘭股市","11463.01","-109.80","-0.95","09/10"
"挪威股市","397.93","-4.50","-1.12","09/10"
"以色列","1040.77","3.28","0.32","09/10"
"埃及股市","72205.31","58.91","0.08","09/10"
"南非股市","25564.77","-55.70","-0.22","09/10"
"摩洛哥","26544.61","89.57","0.34","09/10"
"約旦指數","5595.25","11.79","0.21","09/10"
"杜拜指數","4173.78","-16.23","-0.39","09/10"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13127.85","14.47","0.11","16:30"
"NASDAQ","2559.11","-6.59","-0.26","17:17"
"羅素2000","769.81","-5.98","-0.77","17:00"
"S&P 500","1451.70","-1.85","-0.13","16:59"
"DJ貴金屬","310.97","-0.44","-0.14","17:28"
"CBOE黃金","152.23","-1.34","-0.87","16:49"
"AMEX金蟲","356.33","-1.80","-0.50","16:47"
"費城金銀","151.27","-0.26","-0.17","16:46"
"費城油業","278.89","-1.55","-0.55","16:46"
"AMEX石油","1368.43","-10.49","-0.76","16:47"
"NYSE能源","13717.02","-50.12","-0.36","17:06"
"AMEX能源","700.96","-4.55","-0.65","16:47"
"費城半導","495.86","2.91","0.59","16:46"
"NSDQ金融","2897.41","-6.33","-0.22","17:17"
"NYSE金融","8768.72","-34.24","-0.39","17:06"
"NBI生技","823.67","-3.92","-0.47","17:17"
"AMEX生技","791.36","0.87","0.11","16:47"
"費城藥物","200.69","-0.19","-0.10","16:46"
"加拿大","13625.49","-25.72","-0.19","17:05"
"巴西指數","52652.57","-1916.43","-3.51","17:15"
"墨西哥","29893.18","-359.59","-1.19","15:05"
"阿根廷","2018.16","-22.88","-1.12","18:00"
"智利","3152.46","-48.39","-1.51","17:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4694.29","-38.64","-0.82","16:30"
"DJ建商","371.44","-10.71","-2.80","16:09"
"S&P建商","439.45","-13.32","-2.94","16:40"
"道瓊公用事業","486.59","1.36","0.28","16:30"
"歐洲公用事業","304.65","0.62","0.20","17:45"
"全球公用事業","7171.14","12.45","0.17","16:15"
"ISE水指數","84.23","-0.33","-0.39","16:44"
"道瓊水指數","794.99","8.27","1.05","16:06"
"NSDQ純淨優勢","508.38","-1.87","-0.37","16:44"
"純淨科技","1279.55","-0.69","-0.05","16:44"
"WH革新能源","253.54","-2.89","-1.13","16:44"
"WH乾淨能源","220.13","-0.36","-0.16","16:44"
"全球乾淨能源","2834.95","-23.13","-0.81","16:34"
"ISE替代能源","52.09","-0.03","-0.06","16:44"
"全球替代能源","3013.37","-34.45","-1.13","16:33"
"生物能源","605.60","-0.85","-0.14","16:33"
"AMEX環境服務","982.42","-3.32","-0.34","16:44"
"亞太環境控制","157.53","0.14","0.09","17:30"
"歐洲環境控制","170.01","-2.10","-1.22","17:45"
"美國環境控制","103.56","-0.32","-0.31","16:15"
"KLD社會責任","127.50","-0.26","-0.20","16:44"
"KLD社會400","516.98","-0.42","-0.08","16:30"
"Clvrt社會責任","86.72","-0.16","-0.18","16:03"
"ISE邪惡指數","124.26","-0.22","-0.18","16:45"
"MSCI世界能源","270.28","-3.66","-1.34","09/07"
"MSCI世界原料","272.63","-3.95","-1.43","09/07"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3041.44","-127.09","-4.01","16:44"
"東證REIT","1799.23","-54.78","-2.96","16:01"
"澳洲不動產","1903.88","-28.53","-1.48","20:14"
"新加坡不動產","1426.07","14.46","1.02","09/07"
"恆生地產","28237.10","-134.91","-0.48","18:01"
"亞洲REIT","157.97","-2.15","-1.34","17:30"
"英國不動產","2372.90","-63.06","-2.59","17:36"
"歐陸不動產","2501.52","-39.22","-1.54","17:45"
"歐洲不動產","3175.87","-59.26","-1.83","17:45"
"DJ權益REIT","275.72","-2.71","-0.97","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","314.78","2.46","0.79","09/10"
"MS商品指數","749.79","-3.82","-0.51","09/10"
"高盛商品指數","6221.68","16.17","0.26","09/07"
"高盛農產品","326.59","5.73","1.79","09/07"
"高盛家畜指數","234.85","-0.87","-0.37","09/07"
"高盛工業金屬","423.70","-5.94","-1.38","09/07"
"天然氣","485.23","-0.19","-0.04","09/10"
"AMEX航空","44.36","-0.52","-1.16","09/10"
"銀行","102.97","-0.30","-0.29","09/10"
"醫療服務","436.39","-3.97","-0.90","09/10"
"電腦科技","888.57","1.50","0.17","09/10"
"電腦硬體","238.59","-0.70","-0.29","09/10"
"保險","4044.23","-21.39","-0.53","09/10"
"美國紙業","143.99","-3.70","-2.51","09/10"
"零售業","461.44","-4.47","-0.96","09/10"
"掮客商指數","217.29","0.63","0.29","09/10"
"美元指數","79.86","-0.10","-0.13","09/10"
"歐元指數","138.06","0.35","0.25","09/10"
"日圓指數","88.05","-0.16","-0.18","09/10"
"澳幣指數","82.54","-0.18","-0.22","09/10"
"30年債券價格","113.97","0.62","0.55","09/10"
"30年債殖利率","46.41","-0.52","-1.11","09/10"
"10年期票利率","43.24","-0.44","-1.01","09/10"
"5年期票殖利率","39.83","-0.37","-0.92","09/10"
"3月期票殖利率","38.70","-0.70","-1.78","09/10"
"Put/Call比例","1.16","-0.03","-2.52","09/10"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","703.40","+0.60","+0.09","5:50"
"銀","12.56","+0.01","+0.08","5:50"
"白金","1296.00","0.00","0.00","5:50"
"鈀","334.00","-2.00","-0.60","5:50"
"銅","3.2857","+0.0000","+0.00","2:30"
"鎳","12.0784","+0.0000","+0.00","2:30"
"鋁","1.0820","+0.0036","+0.34","2:30"
"鋅","1.2308","+0.0000","+0.00","2:30"
"鉛","1.3345","+0.0000","+0.00","2:30"
"黃金期貨","712.200","2.500","0.35","1:42"
"銀期貨","12.700","-0.060","-0.47","1:40"
"銅期貨","7235.000","-126.000","-1.71","09/07"
"天然氣期","5.891","0.390","7.09","2:48"
"布蘭特油期","75.480","0.410","0.55","3:21"
"WTI原油期","77.490","0.790","1.03","2:53"
"玉米期貨","346.000","-1.500","-0.43","09/10"
"小麥期貨","861.000","17.500","2.07","2:15"
"可可粉期","1852.000","16.000","0.87","3:14"
"大豆期貨","918.000","12.750","1.41","09/10"
"咖啡C期","120.050","3.150","2.69","3:14"
"十一號糖","9.290","-0.120","-1.28","3:14"
"二號棉期","61.050","0.800","1.33","3:11"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3807","0.0004","0.03","5:53"
"英鎊/美元","2.0277","0.0001","0.00","5:53"
